DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6410S1;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P6790;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P1879;P1805;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P1880;P1881;P1882;P3148;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P7240;P7240S1;OFICIO;RAMA2D_R4;OCI;P6430;RAMA4D_R4;INGLABO;MES;DPTO;fex_c_2011;RAMA4DP8_R4
5445172;1;1;1;60;17;17;2; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2;1200000;1; ;3; ;12;2; ; ; ; ;1;3;2;54; ;.;54; ; ;6;4; ;1; ;1;1;1;23;1;1; ; ; ; ; ; ; ; ;1;2;1;0;120;4; ;2; ; ; ; ; ; ; ;2;7;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;2; ;98;46;1;4;4661;1200000;05;17;123,120987460993; 
5445172;1;3;1;60;17;17;1;2;1; ;1; ; ;1;1;2;1;3; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;98;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;0;1;1; ; ; ; ; ; ; ; ;1;1;1;0;6;1; ;2; ; ; ; ; ; ; ;1;2;90; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;38;82;1;1;8220;908526;05;17;123,120987460993; 
5445173;1;1;1;60;17;17;1;2;1; ;1; ; ;1;1;2;1;10; ;2; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;98;2;2; ; ;2; ; ;2; ; ;2; ; ;1;300000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;10; ; ; ; ; ; ; ; ;50; ;.;50; ; ;9;7; ;1; ;1;1;1;20;1;1; ; ; ; ; ; ; ; ;1;1;1;4;84;1; ;2; ; ; ; ; ; ; ;1;11;25; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;95;41;1;1;4111;908526;05;17;335,039977401461; 
5445173;1;2;1;60;17;17;1;2;2;12;1; ; ;1;1;2;1;4; ;2; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;90000;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;4; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;0;1;1; ; ; ; ; ; ; ; ;1;1;1;8;3;4; ;2; ; ; ; ; ; ; ;2;11;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;03;46;1;1;4644;908526;05;17;335,039977401461; 
5445174;1;1;1;60;17;17;1;2;1; ;1; ; ;1;1;2;1;180; ;2; ;2;413000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;98;2;2; ; ;2; ; ;2; ; ;2; ; ;1;908526;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;24;6; ;8;7; ;1; ;1;1;1;23;1;1; ; ; ; ; ; ; ; ;1;1;1;0;12;1; ;2; ; ; ; ; ; ; ;1;11;60;1;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;95;41;1;1;4112;413000;05;17;293,55822632188; 
5445174;1;2;1;60;17;17;2; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;2;50000;1; ;3; ;7;2; ; ; ; ;3;3;2;20;2; ;20; ; ;1;2; ;1; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2; ;45;47;1;4;4792;50000;05;17;293,55822632188; 
5445175;1;1;1;60;17;17;2; ; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;300000;1; ;3; ;12;2; ; ; ; ;3;3;2;20;2; ;20; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;36;1; ;2; ; ; ; ; ; ; ;11;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;79;95;1;4;9529;300000;05;17;275,43986874611; 
5445175;1;3;1;60;17;17;1;2;1; ;1; ; ;1;1;2;1;2; ;1; ;2;1200000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;50; ;.;50; ; ;2;7; ;1; ;1;1;1;2;1; ; ; ; ; ; ; ; ;1;1;1;1;0;12;1; ;2; ; ; ; ; ; ; ;3;2;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;53;56;1;1;5611;1200000;05;17;275,43986874611; 
5445176;1;3;1;60;17;17;1;2;1; ;1; ; ;1;1;2;1;5; ;1; ;1;908526;1;98;2;2; ;2; ;2; ;2; ;2; ; ;1;180000;2;2; ; ;2; ; ;2; ; ;1;98;2;2; ;1;25000;2; ;2; ;2; ;1;10; ; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ;48; ;.;58; ; ;9;1; ;1; ;1;1;1;0;1;1; ; ; ; ; ; ; ; ;1;1;1;0;24;1; ;2; ; ; ; ; ; ; ;8;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;38;82;1;1;8220;908526;05;17;294,009169563814; 
5445177;1;1;1;60;17;17;1;1; ; ;1; ; ;1;2;2;2;144; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;1100000;1; ;3; ;12;2; ; ; ; ;3;3;2;48; ;.;48; ; ;1;4; ;1; ;1;2;2;12;1;1; ; ; ; ; ; ; ; ;1;2;1;0;24;1; ;2; ; ; ; ; ; ; ;8;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;98;49;1;4;4921;1100000;05;17;258,686944043859; 
5445180;1;1;1;60;17;17;1;2;1; ;1; ; ;1;1;2;1;120; ;1; ;2;1014980;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;1;2; ; ;2; ; ;2; ; ;2; ; ;1;550000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;7;7; ;1; ;1;1;1;26;1;1; ; ; ; ; ; ; ; ;1;1;1;11;24;1; ;2; ; ; ; ; ; ; ;1;11;14; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;95;25;1;1;2511;1014980;05;17;114,217742230478; 
5445180;1;3;1;60;17;17;1;2;1; ;1; ; ;1;1;2;1;36; ;2; ;1;1014980;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;1;2; ; ;2; ; ;2; ; ;2; ; ;1;550000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;4;1;1; ; ; ; ; ; ; ; ;1;1;1;1;12;1; ;2; ; ; ; ; ; ; ;1;2;35; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;38;82;1;1;8220;1014980;05;17;114,217742230478; 
5445182;1;1;1;60;17;17;2; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;650000;1; ;3; ;7;2; ; ; ; ;3;3;2;30;2; ;30; ; ;1;6; ;10; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;11;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;58;80;1;4;8010;650000;05;17;317,166411616887; 
5445182;1;3;1;60;17;17;1;2;1; ;1; ; ;1;2;1;2;12; ;1; ;2;900000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;50; ;.;50; ; ;5;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;17;90;1;1;9008;900000;05;17;317,166411616887; 
5445183;1;1;1;60;17;17;1;1; ; ;1; ; ;2;2;2;2;72; ;1; ;2;600000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;45; ;.;45; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;3;24;1; ;2; ; ; ; ; ; ; ;2;2;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;2;8; ;53;56;1;1;5611;600000;05;17;237,667846881372; 
5445185;1;1;1;60;17;17;1;2;1; ;1; ; ;1;1;2;1;48; ;2; ;2;1500000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;1500000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;60; ;.;60; ; ;8;9; ;1; ;1;1;1;30;1;1; ; ; ; ; ; ; ; ;1;1;1;2;60;1; ;2; ; ; ; ; ; ; ;1;8;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;97;47;1;1;4711;1500000;05;17;308,174984867636; 
5445185;1;2;1;60;17;17;2; ; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;50000;1; ;1; ;12;2; ; ; ; ;3;11;2;20;2; ;20; ; ;1;1; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;36;48;1; ;2; ; ; ; ; ; ; ;11;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;3; ;79;95;1;4;9529;50000;05;17;308,174984867636; 
5445185;1;4;1;60;17;17;1;2;1; ;1; ; ;1;1;2;1;3; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;3; ; ; ; ; ; ; ; ;40; ;.;40; ; ;2;7; ;1; ;1;1;1;4;1;1; ; ; ; ; ; ; ; ;1;1;1;8;11;1; ;2; ; ; ; ; ; ; ;1;2;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;32;86;1;1;8699;908526;05;17;308,174984867636; 
5445186;1;1;1;60;17;17;2; ; ; ; ; ; ; ; ; ; ;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;900000;1; ;3; ;12;2; ; ; ; ;3;3;1;48; ;.;48; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;11;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;8; ;95;41;1;4;4111;900000;05;17;243,297034797907; 
5445189;1;1;1;60;17;17;2; ; ; ; ; ; ; ; ; ; ;216; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2020;2;908526;1; ;3; ;12;1;1;0;1;0;3;3;2;98; ;.;98; ; ;2;7; ;1; ;1;1;2;13;1;1; ;1; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;41;47;1;4;4711;908526;05;17;237,667846881372; 
5445189;1;2;1;60;17;17;2; ; ; ; ; ; ; ; ; ; ;216; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2020;2;908526;1; ;3; ;12;1;1;0;1;0;3;3;2;98; ;.;98; ; ;2;7; ;3; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;41;47;1;4;4711;908526;05;17;237,667846881372; 
5445191;1;1;1;60;17;17;1;2;1; ;1; ; ;1;1;2;1;120; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;450000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;60; ;.;60; ; ;8;9; ;1; ;1;2;1;10;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;11;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;95;41;1;1;4111;908526;05;17;335,039977401461; 
5445192;1;1;1;60;17;17;1;2;1; ;1; ; ;1;1;1;1;1; ;5; ;2;1500000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;6; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;2;1;6;1;1; ; ; ; ; ; ; ; ;1;1;1;6;24;1; ;2; ; ; ; ; ; ; ;8;11;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;55;85;1;2;8544;1500000;05;17;275,43986874611; 
5445192;1;2;1;60;17;17;1;2;1; ;1; ; ;1;1;2;1;48; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;900000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;2;1;14;1;1; ; ; ; ; ; ; ; ;1;1;1;0;72;1; ;2; ; ; ; ; ; ; ;7;2;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;38;82;1;1;8220;908526;05;17;275,43986874611; 
5445194;1;1;1;60;17;17;1;2;1; ;1; ; ;1;1;2;1;72; ;1; ;2;1500000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;1;2; ; ;2; ; ;2; ; ;2; ; ;1;750000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;6;7; ;1; ;1;1;1;10;1;1; ; ; ; ; ; ; ; ;1;1;1;0;48;1; ;2; ; ; ; ; ; ; ;8;8;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;38;82;1;1;8220;1500000;05;17;311,888570202509; 
5445194;1;2;1;60;17;17;1;2;1; ;1; ; ;1;1;2;1;72; ;1; ;2;1014980;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;1;2; ; ;2; ; ;2; ; ;2; ; ;1;650000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;6;7; ;1; ;1;1;1;2;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;8;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;38;82;1;1;8220;1014980;05;17;311,888570202509; 
5445196;1;1;1;60;17;17;1;2;1; ;1; ; ;1;1;2;1;15; ;1; ;2;1200000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;1;2; ; ;2; ; ;2; ; ;2; ; ;1;600000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;7;7; ;1; ;1;1;1;1;1;1; ; ; ; ; ; ; ; ;1;1;1;0;24;1; ;2; ; ; ; ; ; ; ;8;2;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;18;93;1;1;9312;1200000;05;17;187,4066553574; 
5445196;1;2;1;60;17;17;1;2;1; ;1; ; ;1;1;2;1;12; ;1; ;2;1014980;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;1;2; ; ;2; ; ;2; ; ;2; ; ;1;600000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;7;7; ;1; ;1;1;1;10;1;1; ; ; ; ; ; ; ; ;1;1;1;3;6;1; ;2; ; ; ; ; ; ; ;2;2;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;59;86;1;1;8610;1014980;05;17;187,4066553574; 
5445198;1;2;1;60;17;17;1;2;1; ;1; ; ;1;1;1;1;48; ;5; ;2;4917000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;1;98;1;2; ; ;1;98;1;1;873000;1;1;2200000;1;4900000;1;1816000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;40; ;.;40; ; ;9;1; ;1; ;1;3;1;4;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;12;85;1;2;8544;4917000;05;17;114,217742230478; 
5445200;1;1;1;60;17;17;2; ; ; ; ; ; ; ; ; ; ;84; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;3000000;1; ;3; ;12;2; ; ; ; ;3;3;2;40; ;.;40; ; ;1;2; ;1; ;1;2;2;26;1;1; ; ; ; ; ; ; ; ;1;2;1;0;240;4; ;2; ; ; ; ; ; ; ;2;8;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;44;68;1;4;6820;3000000;05;17;119,305758242691; 
5445202;1;3;1;60;17;17;2; ; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;400000;1; ;3; ;12;2; ; ; ; ;3;4;1;20;2; ;20; ; ;4;7; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;24;1; ;2; ; ; ; ; ; ; ;1;2;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;3; ;57;96;1;4;9602;400000;05;17;114,217742230478; 
5445204;1;1;1;60;17;17;1;2;1; ;1; ; ;1;1;2;1;36; ;1; ;2;1300000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;1300000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;2;1;20;1;1; ; ; ; ; ; ; ; ;1;1;1;3;24;1; ;2; ; ; ; ; ; ; ;1;2;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;30;10;1;1;1040;1300000;05;17;123,120987460993; 
5445204;1;2;1;60;17;17;2; ; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;150000;1; ;3; ;12;2; ; ; ; ;3;3;1;5;2; ;5; ; ;1;1; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;45;47;1;4;4792;150000;05;17;123,120987460993; 
5445204;1;3;1;60;17;17;2; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;30000;1; ;3; ;6;2; ; ; ; ;3;4;2;8;2; ;8; ; ;1;1; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;6;6;1; ;2; ; ; ; ; ; ; ;1;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;3; ;77;56;1;4;5619;30000;05;17;123,120987460993; 
5445205;1;1;1;60;17;17;1;2;1; ;1; ; ;1;1;1;1;264; ;5; ;2;3500000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1800000;1;1800000;1;1800000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;40; ;.;40; ; ;8;7; ;1; ;1;1;1;22;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;8;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;30;94;1;1;9411;3500000;05;17;155,263821409196; 
5445205;1;2;1;60;17;17;1;2;1; ;1; ; ;1;1;1;1;122; ;5; ;2;3200000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1600000;1;1600000;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;40; ;.;40; ; ;8;7; ;1; ;1;1;1;22;1;1; ; ; ; ; ; ; ; ;1;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;8;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;34;86;1;1;8621;3200000;05;17;155,263821409196; 
5445206;1;2;1;60;17;17;1;2;1; ;1; ; ;1;1;1;1;6; ;5; ;2;1850000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;6; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;1; ;1; ;1;1;1;0;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;08;62;1;1;6201;1850000;05;17;233,713325875333; 
5445208;1;3;1;60;17;17;1;2;1; ;1; ; ;1;1;2;1;240; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;908526;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;3;7; ;1; ;1;2;1;20;1;1; ; ; ; ; ; ; ; ;1;1;1;0;12;1; ;2; ; ; ; ; ; ; ;1;2;45; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;83;46;1;1;4663;908526;05;17;114,217742230478; 
