DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P6016,P6020,P6030S1,P6030S3,P6040,P6050,P6080,P6080S1,P6070,P6081,P6081S1,P6083,P6083S1,P6071,P6071S1,P3147S1,P3147S2,P3147S3,P3147S4,P3147S5,P3147S6,P3147S7,P3147S8,P3147S9,P3147S10,P3147S11,P3147S10A1,P3246,P6090,P6140,P6150,P6100,P6110,P6120,P6125,P6160,P6170,P6175,P6210,P6210S1,P6220,P6269,CLASE,ESC,MES,DPTO,fex_c_2011
5359607,1,6,1,10,5,2,1,2020,1,4,1,500_01,,2,,1,5,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,19,2112.2591129
5359608,1,1,1,10,1,1,4,2002,18,1,6,,1,3,,2,,1,2,,,,,1,,1,,,,,,1,1,,,3,,,2,1,2,,4,7,,,2,7,01,19,910.55619522
5359608,1,2,1,10,2,2,11,1994,26,2,1,500_01,1,3,,2,,1,1,,1,1,1,1,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,19,910.55619522
5359608,1,3,1,10,2,2,10,2009,11,3,1,500_01,6,3,,1,2,,,,,,,,,,1,1,,,,,1,,,3,,,2,1,1,1,3,4,,,2,4,01,19,910.55619522
5359608,1,4,1,10,2,2,9,2012,8,3,1,500_01,,3,,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,1,,,2,1,01,19,910.55619522
5359609,1,1,1,10,1,2,1,1952,69,1,1,500_01,5,3,,3,,,,,,,,,,,,1,,,,1,1,,,3,,,2,1,2,,3,1,,,2,1,01,19,681.6412556
5359610,1,1,1,10,1,1,12,1951,69,1,1,500_01,2,3,,3,,1,2,,1,,1,,,,,1,,,,2,1,,,3,,,2,1,2,,3,2,,,2,2,01,19,646.93731738
5359610,1,2,1,10,1,2,2,1947,73,2,1,500_01,2,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,2,,,2,2,01,19,646.93731738
5359611,1,1,1,10,1,2,2,1994,26,1,1,500_01,2,2,,2,,1,2,,,,,,,,,1,,,,1,1,,,3,,,2,1,2,,4,9,,,2,9,01,19,1696.6819211
5359611,1,2,1,10,2,1,10,1976,44,2,1,500_01,2,2,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,19,1696.6819211
5359611,1,3,1,10,1,2,2,2013,7,3,1,500_01,,1,2,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,2,,,2,2,01,19,1696.6819211
5359611,1,4,1,10,1,1,9,2014,6,3,1,500_01,,1,2,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,2,0,,,2,0,01,19,1696.6819211
5359612,1,1,1,10,1,2,12,1990,30,1,1,500_01,2,3,,2,,2,,,,,1,,,,,1,,,,2,1,,,3,,,2,1,2,,3,5,,,2,5,01,19,646.93731738
5359612,1,2,1,10,1,2,4,2006,14,3,1,500_01,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,8,,,2,8,01,19,646.93731738
5359612,1,3,1,10,1,2,3,2014,6,3,1,500_01,,2,,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,1,,,2,1,01,19,646.93731738
5359614,1,1,1,10,1,1,9,1956,64,1,1,500_01,3,3,,3,,1,2,,,,1,1,,,,1,,,,1,1,,,3,,,2,1,2,,3,5,,,2,5,01,19,1766.998166
5359614,1,2,1,10,2,2,11,1966,54,2,1,500_01,3,3,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,2,,,2,2,01,19,1766.998166
5359614,1,3,1,10,3,1,5,1999,21,3,1,500_01,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,1,1,6,0,2,2,2,11,01,19,1766.998166
5359614,1,4,1,10,4,1,8,2005,15,4,1,500_01,6,2,,2,,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,7,,,2,7,01,19,1766.998166
5359614,1,5,1,10,5,1,6,2006,14,4,1,500_01,6,2,,2,,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,8,,,2,8,01,19,1766.998166
5359614,1,6,1,10,6,1,1,2009,12,4,1,500_01,6,2,,2,,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,6,,,2,6,01,19,1766.998166
5359615,1,1,1,10,1,2,6,1938,82,1,1,500_01,5,3,,3,,,,,,,,,,,,,,1,,1,1,,,3,,,2,2,2,,1,0,,,2,0,01,19,1408.5073268
5359615,1,2,1,10,2,1,2,1977,43,3,1,500_01,6,3,,1,1,,,,,1,1,,,,,1,,,,,2,1,98,,,,2,1,2,,3,5,,,2,5,01,19,1408.5073268
5359616,1,1,1,10,1,2,11,1961,59,1,1,500_01,3,3,,3,,1,2,1,,,,,,,,1,,,,1,1,,,3,,,2,1,2,,3,4,,,2,4,01,19,745.36590212
5359616,1,2,1,10,2,1,12,1943,77,2,1,500_01,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,2,,,2,2,01,19,745.36590212
5359616,1,3,1,10,3,2,6,1992,28,3,1,500_01,6,1,2,1,1,,,,,,1,1,,1,,,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,19,745.36590212
5359616,1,4,1,10,3,1,7,2017,3,4,1,500_01,,2,,1,3,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,19,745.36590212
5359616,1,5,1,10,5,2,4,1997,23,3,1,500_01,6,1,2,1,1,,,1,,,,,,,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,19,745.36590212
5359616,1,6,1,10,5,1,11,2016,4,4,1,500_01,,2,,1,5,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,19,745.36590212
5359616,1,7,1,10,7,2,10,2004,16,4,1,500_01,6,2,,2,,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,9,,,2,9,01,19,745.36590212
5359617,1,1,1,10,1,1,11,1988,32,1,1,500_01,2,2,,2,,1,2,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,3,2,,,2,2,01,19,1531.9833917
5359617,1,2,1,10,1,2,9,1993,27,2,1,500_02,2,2,,2,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,3,,,2,3,01,19,1531.9833917
5359617,1,3,1,10,1,1,7,2010,10,3,1,500_01,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,3,3,,,2,3,01,19,1531.9833917
5359617,1,4,1,10,1,2,8,2016,4,3,1,500_01,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,19,1531.9833917
5359618,1,1,1,10,1,1,2,1986,34,1,1,500_01,2,2,,2,,1,2,,,,1,,,,,1,,,,1,1,,,3,,,2,1,2,,3,5,,,2,5,01,19,1637.4222665
5359618,1,2,1,10,2,2,5,1985,35,2,1,500_01,2,3,,2,,1,1,,,,,,,1,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,19,1637.4222665
5359618,1,3,1,10,2,2,11,2005,15,3,1,500_01,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,8,,,2,8,01,19,1637.4222665
5359618,1,4,1,10,2,1,7,2009,11,3,1,500_01,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,0,,,2,5,01,19,1637.4222665
5359618,1,5,1,10,2,2,1,2015,6,3,1,500_01,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,2,0,,,2,0,01,19,1637.4222665
5359619,1,1,1,10,1,2,5,1988,32,1,1,500_01,2,2,,2,,1,2,,,1,1,1,,1,,1,,,,1,1,,,3,,,2,1,2,,3,5,,,2,5,01,19,2033.6746682
5359619,1,2,1,10,2,1,1,1996,25,2,1,500_01,2,2,,2,,1,1,,,1,1,1,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,19,2033.6746682
5359619,1,3,1,10,3,2,10,2003,17,3,1,500_01,6,2,,1,1,,,,,,,,,,1,1,,,,,1,,,3,,,2,1,2,,4,6,,,2,6,01,19,2033.6746682
5359619,1,4,1,10,4,1,1,2011,10,3,1,500_01,6,2,,1,1,,,,,,,,,,1,1,,,,,1,,,3,,,2,1,1,1,3,4,,,2,4,01,19,2033.6746682
5359619,1,5,1,10,1,2,7,2016,4,3,1,500_01,,1,2,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,19,2033.6746682
5359619,1,6,1,10,1,2,5,2018,2,3,1,500_01,,1,2,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,19,2033.6746682
5359620,1,1,1,10,1,2,8,1968,52,1,1,500_01,4,3,,2,,,,,1,,,,,,,1,,,,2,1,,,3,,,2,1,2,,5,11,2,,2,11,01,19,646.93731738
5359620,1,2,1,10,1,1,11,2014,6,4,1,500_01,,2,,2,,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,2,0,,,2,0,01,19,646.93731738
5359621,1,1,1,10,1,1,8,1972,48,1,1,500_01,2,2,,3,,1,2,,,,1,,,,,1,,,,1,1,,,3,,,2,1,2,,3,2,,,2,2,01,19,646.93731738
5359621,1,2,1,10,2,2,5,1966,54,2,1,500_01,2,3,,1,3,1,1,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,19,646.93731738
5359621,1,3,1,10,2,2,7,1933,87,5,1,500_01,5,3,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,19,646.93731738
5359624,1,1,1,10,2,1,4,1983,37,1,6,,2,3,,2,,1,2,,,,1,,,,,1,,,,1,1,,,3,,,2,1,2,,4,6,,,2,6,01,19,1268.0242947
5359624,1,2,1,10,2,2,11,1991,29,2,6,,2,2,,2,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,19,1268.0242947
5359624,1,3,1,10,2,2,12,2007,13,3,6,,6,2,,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,7,,,2,7,01,19,1268.0242947
5359624,1,4,1,10,2,2,1,2011,10,3,6,,6,2,,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,3,5,,,2,5,01,19,1268.0242947
5359624,1,5,1,10,2,2,2,2015,5,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,2,0,,,2,0,01,19,1268.0242947
5359625,1,1,1,10,1,1,2,1943,77,1,6,,2,3,,3,,1,2,,,,,1,,1,,1,,,,1,1,,,3,,,2,1,2,,4,6,,,2,6,01,19,646.93731738
5359625,1,2,1,10,2,2,12,1950,70,2,6,,2,3,,3,,1,1,,1,,,,,1,,1,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,19,646.93731738
5359627,1,1,1,10,2,1,9,1997,23,1,6,,2,2,,2,,1,2,,1,1,1,,,,,1,,,,1,1,,,3,,,2,1,2,,4,8,,,2,8,01,19,2270.4027577
5359627,1,2,1,10,2,2,2,1998,22,2,1,500_01,2,2,,2,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,4,7,,,2,7,01,19,2270.4027577
5359627,1,3,1,10,2,2,11,2014,6,3,1,500_01,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,2,0,,,2,0,01,19,2270.4027577
5359628,1,1,1,10,1,2,11,1973,47,1,6,,3,3,,2,,1,2,,1,,,,,,,1,,,,2,1,,,3,,,2,1,2,,3,1,,,2,1,01,19,2587.7492695
5359628,1,2,1,10,1,1,11,1971,49,2,6,,3,3,,3,,1,1,,1,,1,,,,,1,,,,,1,,,3,,,2,1,2,,3,1,,,2,1,01,19,2587.7492695
5359628,1,3,1,10,1,1,4,2004,16,3,6,,6,1,2,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,9,,,2,9,01,19,2587.7492695
5359628,1,4,1,10,1,1,7,2007,13,3,6,,6,1,2,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,6,,,2,6,01,19,2587.7492695
5359628,1,5,1,10,1,1,5,2014,6,3,6,,,1,2,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,2,0,,,2,0,01,19,2587.7492695
5359628,1,6,1,10,6,1,6,2000,20,9,6,,6,2,,2,,,,,,,1,,,,,1,,,,,2,1,24,,,,2,1,2,,3,5,,,2,5,01,19,2587.7492695
5359630,1,1,1,10,1,1,9,1992,28,1,6,,2,3,,2,,1,2,,1,1,1,,,,,1,,,,1,1,,,3,,,2,1,2,,4,8,,,2,8,01,19,1703.2368057
5359630,1,2,1,10,2,2,12,1993,27,2,6,,2,2,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,2,,,2,2,01,19,1703.2368057
5359630,1,3,1,10,2,1,6,2012,8,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,2,,,2,2,01,19,1703.2368057
5359630,1,4,1,10,2,1,5,2014,6,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,1,,,2,1,01,19,1703.2368057
5359630,1,5,1,10,5,2,10,1990,30,5,6,,2,2,,3,,1,6,,1,1,1,1,,,,1,,,,,2,2,,,,,1,1,2,,4,9,,,2,9,01,19,1703.2368057
5359630,1,6,1,10,6,1,7,1988,32,5,6,,2,3,,2,,1,5,,1,1,1,,,,,,,,,,2,1,8,,,,2,1,2,,3,5,,,2,5,01,19,1703.2368057
5359630,1,7,1,10,5,2,4,2017,3,5,6,,,1,6,1,5,,,,,,,,,,,,,,,,2,1,6,,,,2,2,2,,1,0,,,2,0,01,19,1703.2368057
5359631,1,1,1,10,1,1,1,1965,56,1,6,,3,3,,3,,1,2,,1,1,1,,,,,1,,,,1,1,,,3,,,2,1,2,,3,3,,,2,3,01,19,1292.1613195
5359631,1,2,1,10,2,2,5,1966,54,2,6,,3,3,,2,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,1,,,2,1,01,19,1292.1613195
5359631,1,3,1,10,2,1,8,1996,24,3,6,,6,1,1,1,2,,,,,,1,,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,19,1292.1613195
5359631,1,4,1,10,2,1,6,2003,17,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,9,,,2,9,01,19,1292.1613195
5359631,1,5,1,10,2,1,3,2007,13,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,8,,,2,8,01,19,1292.1613195
5359632,1,1,1,10,1,2,3,1979,41,1,6,,2,2,,2,,1,2,,1,,,,,,,1,,,,1,1,,,3,,,2,1,2,,3,3,,,2,3,01,19,2012.9985453
5359632,1,2,1,10,2,1,9,1968,52,2,6,,2,3,,3,,1,1,,1,1,1,,,,,1,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,01,19,2012.9985453
5359632,1,3,1,10,3,2,9,2001,19,3,6,,6,1,2,1,1,,,,,,,1,,,,1,,,,,1,,,3,,,2,1,2,,4,8,,,2,8,01,19,2012.9985453
5359632,1,4,1,10,4,2,12,2004,16,3,6,,6,1,2,1,1,,,,,,,1,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,19,2012.9985453
5359632,1,5,1,10,5,2,4,2000,20,3,6,,6,1,2,1,1,,,,1,,,,,,,1,,,,,1,,,3,,,2,1,2,,4,8,,,2,8,01,19,2012.9985453
5359632,1,6,1,10,5,2,5,2016,4,4,6,,,2,,1,5,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,2,0,,,2,0,01,19,2012.9985453
5359632,1,7,1,10,5,1,1,2021,0,4,6,,,2,,1,5,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,19,2012.9985453
5359633,1,1,1,10,1,1,4,1969,51,1,6,,3,3,,3,,1,2,,1,1,1,1,,1,,1,,,,1,1,,,3,,,2,1,2,,3,1,,,2,1,01,19,1704.0768389
5359633,1,2,1,10,2,2,6,1969,51,2,6,,3,3,,3,,1,1,,1,1,1,1,,,,1,,,,,1,,,3,,,2,1,2,,3,1,,,2,1,01,19,1704.0768389
5359633,1,3,1,10,3,1,10,1987,33,3,6,,6,1,1,1,2,,,,,1,1,,,,,1,,,,,2,1,48,,,,2,1,2,,3,5,,,2,5,01,19,1704.0768389
5359633,1,4,1,10,4,2,1,2002,19,3,6,,6,1,1,1,2,,,,1,1,,,,,,1,,,,,2,1,12,,,,2,1,2,,5,11,2,,2,11,01,19,1704.0768389
5359633,1,5,1,10,5,2,8,2004,16,3,6,,6,1,1,1,2,,,,,,,,,,1,1,,,,,1,,,3,,,2,1,1,1,5,10,1,,2,10,01,19,1704.0768389
5359633,1,6,1,10,2,2,6,2009,11,3,6,,6,1,1,1,2,,,,,,,,,,1,1,,,,,1,,,3,,,2,1,1,1,3,5,,,2,5,01,19,1704.0768389
5359634,1,1,1,10,1,1,11,1976,44,1,6,,2,2,,2,,1,2,,1,1,1,,,,,1,,,,1,1,,,3,,,2,1,2,,3,3,,,2,3,01,19,1637.4222665
5359634,1,2,1,10,2,2,9,1989,31,2,6,,2,2,,2,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,2,,,2,2,01,19,1637.4222665
5359634,1,3,1,10,2,2,12,2003,17,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,9,,,2,9,01,19,1637.4222665
5359634,1,4,1,10,2,1,8,2007,13,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,0,,,2,5,01,19,1637.4222665
5359634,1,5,1,10,2,2,5,2014,6,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,3,0,,,2,0,01,19,1637.4222665
5359635,1,1,1,10,1,1,4,1980,40,1,6,,2,2,,2,,1,2,,1,,1,1,,,,,,,,1,1,,,3,,,2,1,2,,3,5,,,2,5,01,19,1162.58542
5359635,1,2,1,10,2,2,6,1992,28,2,1,500_01,2,2,,2,,1,1,,1,,1,1,,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,19,1162.58542
5359635,1,3,1,10,2,2,10,2010,10,3,1,500_01,6,1,1,1,2,,,,,,,,,,1,1,,,,,1,,,3,,,2,1,1,1,3,4,,,2,4,01,19,1162.58542
5359635,1,4,1,10,2,2,12,2015,5,3,1,500_01,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,2,0,,,2,0,01,19,1162.58542
5359636,1,1,1,10,2,1,7,1984,36,1,1,500_01,2,3,,2,,1,2,,,,1,,,,,1,,,,2,1,,,3,,,2,1,2,,3,5,,,2,5,01,19,660.8941435
5359636,1,2,1,10,2,2,2,1991,29,2,6,,2,3,,2,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,19,660.8941435
5359638,1,1,1,10,1,1,5,1986,34,1,6,,2,3,,2,,1,2,,1,,1,,,1,,1,,,,1,1,,,3,,,2,1,2,,5,11,2,,2,11,01,19,1057.1465453
5359638,1,2,1,10,1,2,1,1994,27,2,6,,2,2,,2,,1,1,,,,,,,1,,1,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,19,1057.1465453
5359638,1,3,1,10,1,2,7,2012,8,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,3,,,2,3,01,19,1057.1465453
5359639,1,1,1,10,1,1,1,1975,46,1,6,,2,2,,2,,1,2,,,1,,,,,,,,,,1,1,,,3,,,2,1,2,,3,4,,,2,4,01,19,2587.7492695
5359639,1,2,1,10,2,2,1,1990,31,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,4,,,2,4,01,19,2587.7492695
5359639,1,3,1,10,3,2,11,2007,13,3,6,,6,2,,1,2,,,,,,,,,,1,1,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,19,2587.7492695
5359639,1,4,1,10,2,1,6,2009,11,3,6,,6,2,,1,2,,,,,,,,,,1,1,,,,,1,,,3,,,2,1,1,1,3,4,,,2,4,01,19,2587.7492695
5359639,1,5,1,10,2,2,2,2011,9,3,6,,,2,,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,4,,,2,4,01,19,2587.7492695
5359639,1,6,1,10,2,1,11,2012,8,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,1,,,2,1,01,19,2587.7492695
5359639,1,7,1,10,2,2,9,2020,0,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,19,2587.7492695
5359640,1,1,1,10,1,2,1,1949,72,1,6,,5,3,,3,,,,,,1,,,,,,1,,,,1,1,,,3,,,2,1,2,,3,5,,,2,5,01,19,646.93731738
5359640,1,2,1,10,2,2,1,1984,37,3,6,,2,3,,1,1,2,,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,19,646.93731738
5359640,1,3,1,10,2,1,12,2020,0,4,6,,,2,,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,19,646.93731738
5359641,1,1,1,10,1,1,11,1970,50,1,6,,2,2,,2,,1,2,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,3,5,,,2,5,01,19,2112.2591129
5359641,1,2,1,10,2,2,8,1988,32,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,19,2112.2591129
5359641,1,3,1,10,3,1,5,2005,15,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,7,,,2,7,01,19,2112.2591129
5359641,1,4,1,10,4,2,7,2006,14,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,19,2112.2591129
5359641,1,5,1,10,2,1,5,2008,12,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,19,2112.2591129
5359641,1,6,1,10,2,2,11,2020,0,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,2,2,,,,,2,,,,,,,,2,,01,19,2112.2591129
5359653,1,1,1,10,2,1,8,1980,40,1,1,180_01,2,3,,3,,1,2,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,3,5,,,2,5,01,19,1610.5678364
5359653,1,2,1,10,2,2,5,1981,39,2,1,180_01,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,3,,,2,3,01,19,1610.5678364
5359653,1,3,1,10,2,1,11,2000,20,3,1,180_01,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,2,5,10,1,,2,10,01,19,1610.5678364
5359653,1,4,1,10,4,1,8,2007,13,3,1,180_01,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,7,,,2,7,01,19,1610.5678364
5359654,1,1,1,10,1,1,7,1968,52,1,1,650_01,2,2,,2,,1,2,,1,1,1,1,,1,,1,,,,1,1,,,3,,,2,1,2,,3,4,,,2,4,01,19,646.93731738
5359654,1,2,1,10,2,2,7,1975,45,2,1,650_01,2,3,,3,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,19,646.93731738
5359654,1,3,1,10,3,1,12,2009,11,3,1,650_01,6,1,1,1,2,,,,,,,,,,1,1,,,,,1,,,3,,,2,1,1,1,4,6,,,2,6,01,19,646.93731738
5359654,1,4,1,10,4,2,5,1992,28,3,1,650_01,4,1,1,1,2,,,,1,1,1,1,,,,1,,,,,1,,,3,,,2,1,2,,4,8,,,2,8,01,19,646.93731738
5359654,1,5,1,10,4,2,12,2010,10,4,1,650_01,6,2,,1,4,,,,,,,,,,1,1,,,,,1,,,3,,,2,1,1,1,3,5,,,2,5,01,19,646.93731738
5359654,1,6,1,10,4,2,12,2012,8,4,1,650_01,,2,,1,4,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,2,,,2,2,01,19,646.93731738
5359656,1,1,1,10,1,2,2,1968,52,1,1,180_01,4,3,,3,,,,1,,,,,,,,1,,,,2,1,,,2,1,98,2,1,2,,6,9,5,,2,20,01,19,646.93731738
5359656,1,2,1,10,3,1,12,1991,29,3,1,180_01,2,2,,1,1,1,3,,,,,,,,,1,,,,,1,,,1,1,98,2,1,2,,5,11,2,,2,11,01,19,646.93731738
5359656,1,3,1,10,3,2,1,1988,33,5,1,180_01,2,2,,2,,1,2,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,2,5,01,19,646.93731738
5359656,1,4,1,10,3,2,10,2006,14,9,1,180_01,6,2,,1,3,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,9,,,2,9,01,19,646.93731738
5359656,1,5,1,10,3,2,2,2013,7,4,1,180_01,,1,2,1,3,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,2,,,2,2,01,19,646.93731738
5359656,1,6,1,10,6,2,2,1994,26,3,1,180_01,2,2,,1,1,1,7,,,,,,,,,,,1,,,1,,,3,,,2,1,1,2,6,7,4,,2,18,01,19,646.93731738
5359656,1,7,1,10,6,1,12,1996,24,5,1,650_01,2,2,,2,,1,6,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,01,19,646.93731738
5359656,1,8,1,10,6,1,10,2015,5,4,1,180_01,,1,7,1,6,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,2,0,,,2,0,01,19,646.93731738
5359657,1,1,1,10,1,2,6,1992,28,1,1,180_01,2,2,,2,,1,2,,,1,1,1,,1,,1,,,,2,1,,,3,,,2,1,2,,6,1,3,,2,12,01,19,1057.1465453
5359657,1,2,1,10,2,1,9,1984,36,2,1,650_01,2,2,,2,,1,1,,,1,1,1,,,,1,,,,,1,,,3,,,2,1,2,,6,1,3,,2,12,01,19,1057.1465453
5359657,1,3,1,10,1,2,5,2020,0,3,1,650_01,,1,2,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,01,19,1057.1465453
5359658,1,1,1,10,1,1,5,1985,35,1,6,,2,2,,2,,1,2,1,1,1,1,1,,1,,1,,,,1,1,,,3,,,2,1,2,,5,11,2,,2,11,01,19,2522.4319825
5359658,1,2,1,10,2,2,8,1997,23,2,6,,2,2,,3,,1,1,,,,,,,,,1,,,,,1,,,1,1,35000,2,1,2,,4,6,,,2,6,01,19,2522.4319825
5359658,1,3,1,10,1,2,2,2013,7,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,2,,,2,2,01,19,2522.4319825
5359659,1,1,1,10,1,2,9,1957,63,1,6,,4,3,,3,,,,,1,1,,,,,,1,,,,1,1,,,3,,,2,1,2,,3,2,,,2,2,01,19,681.6412556
5359660,1,1,1,10,2,1,2,1960,60,1,6,,2,3,,3,,1,2,1,,,1,,,,,1,,,,1,1,,,1,5,,2,1,2,,3,3,,,2,3,01,19,2210.5803502
5359660,1,2,1,10,2,2,12,1977,43,2,6,,2,2,,2,,1,1,,,,,,,,,1,,,,,2,1,5,,,,2,1,2,,3,5,,,2,5,01,19,2210.5803502
5359660,1,3,1,10,2,2,5,2016,4,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,2,1,5,,,,2,2,1,1,2,0,,,2,0,01,19,2210.5803502
