DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P6290,P6290S1,P6230,P6240,P6240S1,P6250,P6260,P6270,P6280,P6300,P6310,P6310S1,P6320,P6330,P6340,P6350,P6351,MES,DPTO,fex_c_2011
5335883,1,3,1,50,47,1,1,,3,4,,2,2,2,1,,,,,,,,1,01,47,289.57637376
5335884,1,1,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,478.98332657
5335884,1,2,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,478.98332657
5335884,1,3,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,478.98332657
5335885,1,1,1,50,47,1,,,1,6,DESCANSA POR EDAD,2,2,2,2,2,,,,,,,,01,47,176.28849411
5335886,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,161.11148222
5335886,1,2,1,50,47,1,,,1,5,,,,,,,,,,,,,,01,47,161.11148222
5335888,1,1,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,147.78655108
5335888,1,2,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,147.78655108
5335888,1,3,1,50,47,1,,,2,4,,1,,,,,,,,,,,,01,47,147.78655108
5335888,1,5,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,147.78655108
5335889,1,1,1,50,47,1,1,,4,4,,2,2,2,1,,,,,,,,1,01,47,179.39778066
5335889,1,2,1,50,47,1,,,4,1,,,,,,,,,,,,,,01,47,179.39778066
5335889,1,4,1,50,47,1,,,4,6,VACACIONES,2,1,,,,,,,,,,,01,47,179.39778066
5335889,1,5,1,50,47,1,,,4,4,,2,2,2,2,2,,,,,,,,01,47,179.39778066
5335890,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,123.13289838
5335890,1,2,1,50,47,1,,,1,4,,1,,,,,,,,,,,,01,47,123.13289838
5335890,1,3,1,50,47,1,,,1,6,VACACIONES,2,2,2,2,2,,,,,,,,01,47,123.13289838
5335892,1,1,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,175.20129093
5335892,1,2,1,50,47,1,,,2,4,,2,2,2,2,2,,,,,,,,01,47,175.20129093
5335892,1,3,1,50,47,1,,,2,6,VACACIONES,2,2,2,2,2,,,,,,,,01,47,175.20129093
5335892,1,4,1,50,47,1,,,2,6,VACACIONES,2,2,2,2,2,,,,,,,,01,47,175.20129093
5335893,1,1,1,50,47,1,,,1,4,,2,2,2,2,2,,,,,,,,01,47,168.0690591
5335894,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,188.38037754
5335895,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,92.196177217
5335895,1,2,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,92.196177217
5335899,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,119.57306898
5335900,1,1,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,250.96617637
5335900,1,2,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,250.96617637
5335900,1,3,1,50,47,1,,,1,6,VACACIONES,2,2,2,2,2,,,,,,,,01,47,250.96617637
5335901,1,1,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,112.6154921
5335901,1,2,1,50,47,1,,,2,1,,,,,,,,,,,,,,01,47,112.6154921
5335902,1,1,1,50,47,1,,,1,4,,1,,,,,,,,,,,,01,47,92.196177217
5335902,1,2,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,92.196177217
5335902,1,3,1,50,47,1,1,,1,4,,2,2,2,1,,,,,,,,1,01,47,92.196177217
5335902,1,5,1,50,47,1,,,1,1,,,,,,,,,,,,,,01,47,92.196177217
5335902,1,7,1,50,47,1,,,1,6,DESCANSA,2,2,2,2,1,10,,,,,,,01,47,92.196177217
5335904,1,1,1,50,52,1,1,,1,4,,2,2,2,1,,,,,,,,1,01,52,204.1367589
5335904,1,2,1,50,52,1,,,1,1,,,,,,,,,,,,,,01,52,204.1367589
5335904,1,3,1,50,52,1,,,3,3,,2,2,2,2,2,,,,,,,,01,52,204.1367589
5335906,1,1,1,50,05,1,,,1,6,VER TV,2,2,2,2,2,,,,,,,,01,05,1468.5026584
5335906,1,2,1,50,05,1,,,2,4,,2,2,2,2,1,9,,,,,,,01,05,1468.5026584
5335906,1,3,1,50,05,1,,,3,1,,,,,,,,,,,,,,01,05,1468.5026584
5335906,1,4,1,50,05,1,,,2,4,,2,2,2,2,2,,,,,,,,01,05,1468.5026584
5335906,1,5,1,50,05,1,,,5,1,,,,,,,,,,,,,,01,05,1468.5026584
5335906,1,6,1,50,05,1,,,6,3,,2,2,2,2,2,,,,,,,,01,05,1468.5026584
5335907,1,1,1,50,05,1,,,1,1,,,,,,,,,,,,,,01,05,1268.8283798
5335907,1,2,1,50,05,1,4,,2,4,,2,2,2,1,,,,,,,,1,01,05,1268.8283798
5335908,1,1,1,50,05,1,,,1,1,,,,,,,,,,,,,,01,05,1611.3941875
5335908,1,2,1,50,05,1,,,2,1,,,,,,,,,,,,,,01,05,1611.3941875
5335909,1,1,1,50,05,1,,,1,4,,2,2,2,2,2,,,,,,,,01,05,1395.1037265
5335909,1,2,1,50,05,1,,,2,1,,,,,,,,,,,,,,01,05,1395.1037265
5335909,1,4,1,50,05,1,,,4,6,ORAR,2,2,2,2,1,7,,2,,2,,,01,05,1395.1037265
5335910,1,1,1,50,05,1,,,1,6,DE VACACIONES,2,1,,,,,,,,,,,01,05,1549.7544864
5335910,1,2,1,50,05,1,4,,2,4,,2,2,2,1,,,,,,,,1,01,05,1549.7544864
5335911,1,1,1,50,05,1,,,1,1,,,,,,,,,,,,,,01,05,1124.6283511
5335911,1,2,1,50,05,1,1,,2,2,,2,2,2,1,,,,,,,,1,01,05,1124.6283511
5335911,1,3,1,50,05,1,4,,3,2,,2,2,2,1,,,,,,,,1,01,05,1124.6283511
5335912,1,1,1,50,05,1,,,1,1,,,,,,,,,,,,,,01,05,1139.6169944
5335912,1,2,1,50,05,1,,,2,4,,2,2,2,2,2,,,,,,,,01,05,1139.6169944
5335912,1,3,1,50,05,1,,,3,3,,2,2,2,2,2,,,,,,,,01,05,1139.6169944
5335913,1,1,1,50,05,1,,,1,4,,2,2,2,2,2,,,,,,,,01,05,1188.3785632
5335915,1,1,1,50,05,1,,,1,1,,,,,,,,,,,,,,01,05,1420.543101
5335915,1,2,1,50,05,1,,,2,1,,,,,,,,,,,,,,01,05,1420.543101
5335915,1,3,1,50,05,1,,,3,1,,,,,,,,,,,,,,01,05,1420.543101
5335918,1,1,1,50,05,1,,,1,1,,,,,,,,,,,,,,01,05,1178.7533598
5335919,1,1,1,50,11,1,,,1,1,,,,,,,,,,,,,,01,11,3917.6155766
5335919,1,2,1,50,11,1,,,2,4,,2,1,,,,,,,,,,,01,11,3917.6155766
5335920,1,1,1,50,11,1,,,1,2,,1,,,,,,,,,,,,01,11,2174.8071958
5335920,1,2,1,50,11,1,,,2,6,DESCANSAR,2,2,2,2,1,10,,,,,,,01,11,2174.8071958
5335920,1,3,1,50,11,1,,,3,6,DESCANSAR,2,2,2,2,1,9,,,,,,,01,11,2174.8071958
5335921,1,1,1,50,11,1,,,1,1,,,,,,,,,,,,,,01,11,3644.7358401
5335921,1,2,1,50,11,1,,,2,6,DESCANSANDO,2,2,2,2,2,,,,,,,,01,11,3644.7358401
5335922,1,1,1,50,11,1,,,2,1,,,,,,,,,,,,,,01,11,5541.5575393
5335922,1,2,1,50,11,1,,,2,4,,2,2,2,2,1,10,,,,,,,01,11,5541.5575393
5335923,1,1,1,50,11,1,,,1,1,,,,,,,,,,,,,,01,11,2950.4310267
5335923,1,2,1,50,11,1,1,,2,6,DESCANSANDO,2,2,2,1,,,,,,,,1,01,11,2950.4310267
5335924,1,1,1,50,11,1,,,1,6,INCAPACITADO,2,1,,,,,,,,,,,01,11,3047.0934268
5335924,1,2,1,50,11,1,,,2,4,,2,1,,,,,,,,,,,01,11,3047.0934268
5335926,1,1,1,50,11,1,,,1,1,,,,,,,,,,,,,,01,11,3917.6155766
5335926,1,2,1,50,11,1,,,1,1,,,,,,,,,,,,,,01,11,3917.6155766
5335930,1,1,1,50,05,1,,,2,1,,,,,,,,,,,,,,01,05,1325.6449853
5335930,1,2,1,50,05,1,,,2,4,,1,,,,,,,,,,,,01,05,1325.6449853
5335930,1,3,1,50,05,1,,,2,6,PASEAR,2,1,,,,,,,,,,,01,05,1325.6449853
5335931,1,1,1,50,05,1,,,1,1,,,,,,,,,,,,,,01,05,1033.7513196
5335931,1,2,1,50,05,1,,,2,1,,,,,,,,,,,,,,01,05,1033.7513196
5335931,1,3,1,50,05,1,,,3,6,DESCANSAR,2,1,,,,,,,,,,,01,05,1033.7513196
5335931,1,4,1,50,05,1,,,4,3,,2,2,2,2,1,12,,,,,,,01,05,1033.7513196
5335931,1,5,1,50,05,1,,,2,3,,2,2,2,2,2,,,,,,,,01,05,1033.7513196
5335931,1,6,1,50,05,1,1,,6,6,VER TELEVISION,2,2,2,1,,,,,,,,1,01,05,1033.7513196
5335931,1,7,1,50,05,1,,,7,1,,,,,,,,,,,,,,01,05,1033.7513196
5335932,1,1,1,50,05,1,,,1,1,,,,,,,,,,,,,,01,05,1235.5699652
5335932,1,2,1,50,05,1,,,1,1,,,,,,,,,,,,,,01,05,1235.5699652
5335933,1,1,1,50,05,1,,,1,6,CAMINAR,2,2,2,2,1,13,POR PANDEMIA,,,,,,01,05,1188.3785632
5335941,1,1,1,50,73,1,,,1,1,,,,,,,,,,,,,,01,73,255.18633804
5335943,1,1,1,50,18,1,,,1,4,,2,2,2,2,2,,,,,,,,01,18,115.03608146
5335944,1,1,1,50,18,1,,,1,1,,,,,,,,,,,,,,01,18,115.03608146
5335945,1,1,1,50,18,1,,,1,1,,,,,,,,,,,,,,01,18,65.868802279
5335946,1,1,1,50,18,1,,,1,1,,,,,,,,,,,,,,01,18,68.624556577
5335947,1,1,1,50,18,1,,,1,1,,,,,,,,,,,,,,01,18,88.714931407
5335947,1,2,1,50,18,1,,,2,4,,2,2,2,2,2,,,,,,,,01,18,88.714931407
5335993,1,1,1,50,27,1,,,1,1,,,,,,,,,,,,,,01,27,58.050879854
5335993,1,2,1,50,27,1,,,2,1,,,,,,,,,,,,,,01,27,58.050879854
5335994,1,1,1,50,27,1,1,,1,2,,2,2,2,1,,,,,,,,1,01,27,190.31842535
5335994,1,2,1,50,27,1,,,2,1,,,,,,,,,,,,,,01,27,190.31842535
5335995,1,1,1,50,27,1,,,1,1,,,,,,,,,,,,,,01,27,34.603350063
5335995,1,2,1,50,27,1,,,1,6,VIAJANDO,2,2,2,2,1,2,,1,1,,1,1,01,27,34.603350063
5335995,1,3,1,50,27,1,,,3,3,,2,2,2,2,2,,,,,,,,01,27,34.603350063
5335996,1,1,1,50,27,1,,,1,1,,,,,,,,,,,,,,01,27,87.03754733
5335997,1,1,1,50,27,1,,,1,1,,,,,,,,,,,,,,01,27,34.603350063
5335998,1,1,1,50,27,1,,,1,1,,,,,,,,,,,,,,01,27,34.603350063
5335998,1,2,1,50,27,1,,,1,1,,,,,,,,,,,,,,01,27,34.603350063
5335999,1,1,1,50,27,1,,,1,4,,2,2,2,2,2,,,,,,,,01,27,34.603350063
5335999,1,2,1,50,27,1,,,2,1,,,,,,,,,,,,,,01,27,34.603350063
5335999,1,3,1,50,27,1,,,3,1,,,,,,,,,,,,,,01,27,34.603350063
5336000,1,1,1,50,27,1,,,1,1,,,,,,,,,,,,,,01,27,34.603350063
5336000,1,2,1,50,27,1,,,2,1,,,,,,,,,,,,,,01,27,34.603350063
5336000,1,3,1,50,27,1,,,3,1,,,,,,,,,,,,,,01,27,34.603350063
5336001,1,1,1,50,27,1,,,1,1,,,,,,,,,,,,,,01,27,34.603350063
5336001,1,2,1,50,27,1,1,,2,4,,2,2,2,1,,,,,,,,1,01,27,34.603350063
5336002,1,1,1,50,27,1,,,1,4,,2,2,2,2,2,,,,,,,,01,27,34.603350063
5336002,1,2,1,50,27,1,,,2,1,,,,,,,,,,,,,,01,27,34.603350063
5336002,1,3,1,50,27,1,,,3,3,,2,2,2,2,2,,,,,,,,01,27,34.603350063
5336003,1,1,1,50,27,1,,,1,1,,,,,,,,,,,,,,01,27,34.603350063
5336004,1,1,1,50,27,1,1,,1,4,,2,2,2,1,,,,,,,,1,01,27,46.233975682
5336005,1,1,1,50,27,1,1,,1,6,DESCANSANDO,2,2,2,1,,,,,,,,1,01,27,34.603350063
5336005,1,2,1,50,27,1,,,2,4,,2,2,2,2,2,,,,,,,,01,27,34.603350063
5336005,1,3,1,50,27,1,1,,3,2,,2,2,2,1,,,,,,,,1,01,27,34.603350063
5336005,1,4,1,50,27,1,1,,4,2,,2,2,2,1,,,,,,,,1,01,27,34.603350063
5336005,1,5,1,50,27,1,1,,5,2,,2,2,2,1,,,,,,,,1,01,27,34.603350063
5336006,1,1,1,50,27,1,,,1,1,,,,,,,,,,,,,,01,27,87.03754733
5336007,1,1,1,50,27,1,2,,1,4,,2,2,2,1,,,,,,,,1,01,27,34.603350063
5336007,1,4,1,50,27,1,2,,4,2,,2,2,2,1,,,,,,,,1,01,27,34.603350063
5336007,1,5,1,50,27,1,,,5,3,,2,2,2,2,2,,,,,,,,01,27,34.603350063
5336008,1,1,1,50,27,1,,,1,1,,,,,,,,,,,,,,01,27,49.679328377
5336008,1,2,1,50,27,1,,,1,1,,,,,,,,,,,,,,01,27,49.679328377
5336008,1,3,1,50,27,1,,,3,1,,,,,,,,,,,,,,01,27,49.679328377
5336008,1,4,1,50,27,1,,,4,1,,,,,,,,,,,,,,01,27,49.679328377
5336008,1,5,1,50,27,1,,,5,3,,2,2,2,2,2,,,,,,,,01,27,49.679328377
5336008,1,6,1,50,27,1,,,6,3,,2,2,2,2,2,,,,,,,,01,27,49.679328377
5336009,1,1,1,50,27,1,,,1,6,VIAJANDO,2,1,,,,,,,,,,,01,27,34.603350063
5336009,1,2,1,50,27,1,2,,2,6,VIAJANDO,2,2,2,1,,,,,,,,1,01,27,34.603350063
5336009,1,3,1,50,27,1,,,3,3,,2,2,2,2,2,,,,,,,,01,27,34.603350063
5336010,1,1,1,50,27,1,,,1,4,,2,2,2,2,2,,,,,,,,01,27,190.31842535
5336010,1,2,1,50,27,1,,,2,1,,,,,,,,,,,,,,01,27,190.31842535
5336011,1,1,1,50,27,1,,,1,4,,2,1,,,,,,,,,,,01,27,34.603350063
5336011,1,2,1,50,27,1,,,2,3,,2,2,2,2,2,,,,,,,,01,27,34.603350063
5336012,1,1,1,50,27,1,1,,1,4,,2,2,2,1,,,,,,,,1,01,27,171.00597244
5336012,1,2,1,50,27,1,,,2,3,,2,2,2,2,2,,,,,,,,01,27,171.00597244
5336013,1,1,1,50,27,1,,,1,4,,2,2,2,2,2,,,,,,,,01,27,34.603350063
5336013,1,2,1,50,27,1,,,2,1,,,,,,,,,,,,,,01,27,34.603350063
5336014,1,1,1,50,27,1,,,1,6,DESCANSANDO,2,1,,,,,,,,,,,01,27,34.603350063
5336014,1,2,1,50,27,1,,,2,4,,2,1,,,,,,,,,,,01,27,34.603350063
5336014,1,3,1,50,27,1,,,3,3,,2,2,2,2,2,,,,,,,,01,27,34.603350063
5336014,1,4,1,50,27,1,,,4,3,,2,2,2,2,2,,,,,,,,01,27,34.603350063
5336027,1,1,1,50,76,1,,,1,6,VIAJANDO,2,1,,,,,,,,,,,01,76,674.94762873
5336027,1,2,1,50,76,1,,,2,6,DESCANSANDO,2,2,2,2,2,,,,,,,,01,76,674.94762873
5336027,1,3,1,50,76,1,,,3,6,DESCANSANDO,2,2,2,2,1,13,VIAJANDO,,,,,,01,76,674.94762873
5336029,1,1,1,50,76,1,,,4,6,DESCANSANDO,2,2,2,2,2,,,,,,,,01,76,1032.5834602
5336029,1,2,1,50,76,1,,,4,4,,2,2,2,2,2,,,,,,,,01,76,1032.5834602
5336029,1,3,1,50,76,1,,,3,4,,1,,,,,,,,,,,,01,76,1032.5834602
5336029,1,4,1,50,76,1,,,4,1,,,,,,,,,,,,,,01,76,1032.5834602
5336030,1,1,1,50,54,1,1,,1,6,DESCANSANDO EN EL HOGAR POR PROBLEMAS DE SALUD,2,2,2,1,,,,,,,,1,01,54,239.08148687
5336030,1,2,1,50,54,1,1,,2,4,,2,2,2,1,,,,,,,,1,01,54,239.08148687
5336030,1,3,1,50,54,1,,,1,6,DESCANSAR JUGAR,2,2,2,2,2,,,,,,,,01,54,239.08148687
5336030,1,4,1,50,54,1,,,1,6,DESCANSAR JUGAR,2,2,2,2,2,,,,,,,,01,54,239.08148687
5336030,1,7,1,50,54,1,1,,1,2,,2,2,2,1,,,,,,,,1,01,54,239.08148687
5336030,1,8,1,50,54,1,1,,1,2,,2,2,2,1,,,,,,,,1,01,54,239.08148687
5336033,1,1,1,50,76,1,,,1,4,,2,2,2,2,2,,,,,,,,01,76,1102.9482845
5336033,1,2,1,50,76,1,,,2,4,,2,2,2,2,1,7,,1,2,,,,01,76,1102.9482845
5336033,1,3,1,50,76,1,,,2,3,,2,2,2,2,2,,,,,,,,01,76,1102.9482845
5336034,1,1,1,50,76,1,,,1,1,,,,,,,,,,,,,,01,76,1335.400363
5336034,1,2,1,50,76,1,1,,2,4,,2,2,2,1,,,,,,,,1,01,76,1335.400363
5336035,1,1,1,50,76,1,,,1,1,,,,,,,,,,,,,,01,76,797.854821
5336035,1,2,1,50,76,1,,,2,5,,,,,,,,,,,,,,01,76,797.854821
5336035,1,3,1,50,76,1,,,4,6,VACACIONES,2,1,,,,,,,,,,,01,76,797.854821
5336035,1,4,1,50,76,1,,,4,4,,2,2,2,2,1,10,,,,,,,01,76,797.854821
5336035,1,5,1,50,76,1,,,4,3,,2,2,2,2,2,,,,,,,,01,76,797.854821
5336038,1,1,1,50,76,1,,,1,1,,,,,,,,,,,,,,01,76,1289.8577505
5336038,1,2,1,50,76,1,,,2,6,DESCANSANDO,1,,,,,,,,,,,,01,76,1289.8577505
5336041,1,1,1,50,76,1,,,1,1,,,,,,,,,,,,,,01,76,932.22191901
5336042,1,1,1,50,54,1,,,1,6,DESCANSANDO EN EL HOGAR VIENDO TV,1,,,,,,,,,,,,01,54,248.608062
5336042,1,2,1,50,54,1,,,2,4,,2,2,2,2,1,3,,1,1,,1,1,01,54,248.608062
5336042,1,3,1,50,54,1,,,2,3,,2,2,2,2,2,,,,,,,,01,54,248.608062
5336042,1,4,1,50,54,1,,,2,3,,2,2,2,2,2,,,,,,,,01,54,248.608062
5336042,1,5,1,50,54,1,,,5,1,,,,,,,,,,,,,,01,54,248.608062
5336044,1,1,1,50,54,1,,,2,4,,2,2,2,2,1,13,CUARENTENA POR COVID 19,,,,,,01,54,419.96569042
5336044,1,2,1,50,54,1,,,2,6,DESCANSANDO EN EL HOGAR VIENDO TV,2,2,2,2,2,,,,,,,,01,54,419.96569042
5336045,1,1,1,50,54,1,2,,1,4,,2,2,2,1,,,,,,,,1,01,54,191.57650172
5336045,1,2,1,50,54,1,,,1,1,,,,,,,,,,,,,,01,54,191.57650172
5336045,1,4,1,50,54,1,,,1,1,,,,,,,,,,,,,,01,54,191.57650172
5336045,1,5,1,50,54,1,,,1,1,,,,,,,,,,,,,,01,54,191.57650172
5336046,1,1,1,50,54,1,,,1,4,,2,2,2,2,1,11,,,,,,,01,54,309.39211662
5336046,1,2,1,50,54,1,,,1,3,,2,2,2,2,2,,,,,,,,01,54,309.39211662
5336048,1,1,1,50,54,1,,,2,6,DESCANSANDO EN EL HOGAR VIENDO TV,1,,,,,,,,,,,,01,54,405.21465489
5336048,1,2,1,50,54,1,1,,2,4,,2,2,2,1,,,,,,,,1,01,54,405.21465489
5336048,1,3,1,50,54,1,1,,3,2,,2,2,2,1,,,,,,,,1,01,54,405.21465489
5336048,1,4,1,50,54,1,,,4,3,,2,2,2,2,2,,,,,,,,01,54,405.21465489
5336048,1,5,1,50,54,1,,,2,6,DESCANSANDO EN EL HOGAR VIENDO TV,2,2,2,2,2,,,,,,,,01,54,405.21465489
5336049,1,1,1,50,54,1,,,2,1,,,,,,,,,,,,,,01,54,381.46216232
5336049,1,2,1,50,54,1,,,2,4,,2,2,1,,,,,,,,,,01,54,381.46216232
5336049,1,3,1,50,54,1,,,2,6,VOLUNTARIO EN IGLESIA,2,2,2,2,2,,,,,,,,01,54,381.46216232
5336049,1,5,1,50,54,1,,,2,3,,2,2,2,2,2,,,,,,,,01,54,381.46216232
5336051,1,1,1,50,76,1,,,1,6,DESCANSAR,2,2,2,2,2,,,,,,,,01,76,948.64383403
5336051,1,2,1,50,76,1,,,2,1,,,,,,,,,,,,,,01,76,948.64383403
5336052,1,1,1,50,76,1,,,2,4,,2,2,2,2,2,,,,,,,,01,76,825.72480088
5336052,1,2,1,50,76,1,,,2,1,,,,,,,,,,,,,,01,76,825.72480088
5336052,1,3,1,50,76,1,,,2,4,,2,2,2,2,2,,,,,,,,01,76,825.72480088
5336053,1,1,1,50,76,1,,,1,1,,,,,,,,,,,,,,01,76,1492.2878895
5336053,1,2,1,50,76,1,,,2,4,,1,,,,,,,,,,,,01,76,1492.2878895
5336053,1,3,1,50,76,1,,,3,6,DESCANSAR,2,2,2,2,1,13,POR TEMOR A CONTAGIARSE DE COVID 19,,,,,,01,76,1492.2878895
5336053,1,4,1,50,76,1,1,,4,6,HACIENDO EJERCICIO,2,2,2,1,,,,,,,,1,01,76,1492.2878895
5336053,1,5,1,50,76,1,,,2,3,,2,2,2,2,1,12,,,,,,,01,76,1492.2878895
5336054,1,1,1,50,76,1,,,1,1,,,,,,,,,,,,,,01,76,1081.5342493
5336054,1,2,1,50,76,1,,,2,1,,,,,,,,,,,,,,01,76,1081.5342493
5336054,1,3,1,50,76,1,,,3,1,,,,,,,,,,,,,,01,76,1081.5342493
5336055,1,1,1,50,76,1,,,2,1,,,,,,,,,,,,,,01,76,935.35423133
5336055,1,2,1,50,76,1,,,2,1,,,,,,,,,,,,,,01,76,935.35423133
5336055,1,3,1,50,76,1,,,3,1,,,,,,,,,,,,,,01,76,935.35423133
5336080,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,01,68,650.87419066
5336080,1,2,1,50,68,1,,,2,4,,2,2,2,2,2,,,,,,,,01,68,650.87419066
5336080,1,3,1,50,68,1,,,3,1,,,,,,,,,,,,,,01,68,650.87419066
5336080,1,4,1,50,68,1,,,4,1,,,,,,,,,,,,,,01,68,650.87419066
5336080,1,5,1,50,68,1,,,5,6,DESCANSANDO,2,1,,,,,,,,,,,01,68,650.87419066
5336080,1,8,1,50,68,1,,,8,6,DESCANSANDO,2,2,2,2,2,,,,,,,,01,68,650.87419066
5336081,1,1,1,50,68,1,,,1,6,DESCANSANDO,2,1,,,,,,,,,,,01,68,740.33849043
5336081,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,01,68,740.33849043
5336081,1,5,1,50,68,1,,,5,1,,,,,,,,,,,,,,01,68,740.33849043
5336081,1,6,1,50,68,1,,,6,1,,,,,,,,,,,,,,01,68,740.33849043
5336082,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,01,68,599.58030196
5336082,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,01,68,599.58030196
5336082,1,3,1,50,68,1,1,,3,6,DESCANSANDO,2,2,2,1,,,,,,,,1,01,68,599.58030196
5336083,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,01,68,531.10871341
5336083,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,01,68,531.10871341
5336083,1,3,1,50,68,1,1,,3,4,,2,2,2,1,,,,,,,,1,01,68,531.10871341
5336084,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,01,68,671.88188351
5336084,1,2,1,50,68,1,2,,2,4,,2,2,2,1,,,,,,,,1,01,68,671.88188351
5336084,1,3,1,50,68,1,1,,3,4,,2,2,2,1,,,,,,,,1,01,68,671.88188351
5336085,1,1,1,50,68,1,,,1,6,DESCANSANDO,2,2,2,2,2,,,,,,,,01,68,567.2512643
5336085,1,2,1,50,68,1,1,,2,4,,2,2,2,1,,,,,,,,1,01,68,567.2512643
5336085,1,3,1,50,68,1,,,3,1,,,,,,,,,,,,,,01,68,567.2512643
5336085,1,4,1,50,68,1,,,2,3,,2,2,2,2,2,,,,,,,,01,68,567.2512643
5336086,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,01,68,717.99532482
5336086,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,01,68,717.99532482
5336086,1,5,1,50,68,1,,,5,6,DESCANSANDO,2,2,2,2,2,,,,,,,,01,68,717.99532482
5336089,1,1,1,50,68,1,,,1,6,DESCANSANDO,2,2,2,2,2,,,,,,,,01,68,606.70479159
5336090,1,1,1,50,68,1,,,1,1,,,,,,,,,,,,,,01,68,628.90312521
5336090,1,2,1,50,68,1,,,2,4,,1,,,,,,,,,,,,01,68,628.90312521
5336091,1,1,1,50,68,1,2,,1,4,,2,2,2,1,,,,,,,,1,01,68,533.11880404
5336092,1,1,1,50,68,1,,,1,6,DESCANSANDO,2,1,,,,,,,,,,,01,68,612.56144108
5336092,1,2,1,50,68,1,,,2,1,,,,,,,,,,,,,,01,68,612.56144108
5336117,1,1,1,50,41,1,,,1,1,,,,,,,,,,,,,,01,41,157.09801254
5336117,1,2,1,50,41,1,,,1,3,,2,2,2,2,2,,,,,,,,01,41,157.09801254
5336118,1,1,1,50,41,1,,,1,5,,,,,,,,,,,,,,01,41,110.59999454
5336118,1,2,1,50,41,1,,,2,5,,,,,,,,,,,,,,01,41,110.59999454
5336119,1,1,1,50,41,1,1,,1,2,,2,2,2,1,,,,,,,,1,01,41,102.58665882
5336119,1,2,1,50,41,1,1,,2,2,,2,2,2,1,,,,,,,,1,01,41,102.58665882
5336119,1,3,1,50,41,1,,,3,1,,,,,,,,,,,,,,01,41,102.58665882
5336120,1,1,1,50,41,1,,,1,1,,,,,,,,,,,,,,01,41,186.93182467
5336120,1,2,1,50,41,1,,,2,4,,2,2,2,2,2,,,,,,,,01,41,186.93182467
5336120,1,3,1,50,41,1,,,1,3,,2,2,2,2,2,,,,,,,,01,41,186.93182467
5336120,1,4,1,50,41,1,,,1,3,,2,2,2,2,2,,,,,,,,01,41,186.93182467
5336120,1,5,1,50,41,1,,,1,3,,2,2,2,2,2,,,,,,,,01,41,186.93182467
5336121,1,1,1,50,41,1,,,1,4,,2,2,2,2,2,,,,,,,,01,41,141.82192443
5336121,1,2,1,50,41,1,,,2,5,,,,,,,,,,,,,,01,41,141.82192443
5336121,1,3,1,50,41,1,,,3,5,,,,,,,,,,,,,,01,41,141.82192443
5336121,1,4,1,50,41,1,,,4,1,,,,,,,,,,,,,,01,41,141.82192443
5336122,1,1,1,50,41,1,,,1,1,,,,,,,,,,,,,,01,41,205.69526609
5336122,1,2,1,50,41,1,,,2,4,,2,2,2,2,2,,,,,,,,01,41,205.69526609
5336123,1,1,1,50,41,1,,,1,1,,,,,,,,,,,,,,01,41,177.3528019
5336123,1,2,1,50,41,1,,,2,4,,2,2,2,2,2,,,,,,,,01,41,177.3528019
5336123,1,3,1,50,41,1,,,3,3,,2,2,2,2,2,,,,,,,,01,41,177.3528019
5336123,1,5,1,50,41,1,1,,5,2,,2,2,2,1,,,,,,,,1,01,41,177.3528019
5336124,1,1,1,50,41,1,,,1,1,,,,,,,,,,,,,,01,41,136.27528953
5336125,1,1,1,50,41,1,,,1,5,,,,,,,,,,,,,,01,41,139.93253139
5336126,1,1,1,50,41,1,,,1,1,,,,,,,,,,,,,,01,41,189.66859465
5336126,1,2,1,50,41,1,1,,2,2,,2,2,2,1,,,,,,,,1,01,41,189.66859465
5336126,1,3,1,50,41,1,,,3,1,,,,,,,,,,,,,,01,41,189.66859465
