DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5335850,1,4,1,80,63,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,63,192.18817742
5335850,1,5,1,80,63,1,2,,,,2,,,.,,,2,,,,,,1,01,,63,192.18817742
5335850,1,7,1,80,63,1,2,,,,1,2,9,,2,,2,,,,,2,1,01,,63,192.18817742
5335851,1,4,1,80,63,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,63,139.28221087
5335853,1,2,1,80,63,1,1,8,,2,,,1,,2,,2,,,,,2,1,01,2,63,134.02558501
5335854,1,4,1,80,63,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,63,130.11422243
5335855,1,1,1,80,63,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,3,63,202.48780048
5335855,1,2,1,80,63,1,1,6,,2,,,6,,2,,2,,,,,2,1,01,3,63,202.48780048
5335857,1,3,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,2581.7714426
5335857,1,4,1,80,11,1,2,,,,2,,,.,,,2,,,,,,1,01,,11,2581.7714426
5335859,1,1,1,80,47,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,47,124.50567887
5335859,1,2,1,80,47,1,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,47,124.50567887
5335860,1,7,1,80,47,1,1,1,,2,,,1,,2,,2,,,,,2,1,01,1.3,47,223.2892313
5335860,1,8,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,47,223.2892313
5335860,1,9,1,80,47,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,47,223.2892313
5335862,1,2,1,80,47,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,47,646.66662865
5335862,1,7,1,80,47,1,1,3,,2,,,1,,2,,2,,,,,2,1,01,2,47,646.66662865
5335864,1,1,1,80,47,1,1,1,,2,,,1,,2,,2,,,,,2,1,01,1.4,47,124.27918183
5335864,1,3,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,47,124.27918183
5335865,1,4,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,47,117.32160496
5335867,1,3,1,80,47,1,1,3,,2,,,11,,2,,2,,,,,2,1,01,4,47,143.64190343
5335871,1,1,1,80,47,1,1,5,,2,,,4,,3,,2,,,,,3,1,01,4,47,168.0690591
5335872,1,2,1,80,47,1,1,1,,2,,,9,,2,,2,,,,,2,1,01,4,47,92.196177217
5335874,1,1,1,80,47,1,1,5,,2,,,4,,3,,2,,,,,3,1,01,4,47,159.96519877
5335874,1,2,1,80,47,1,1,5,,2,,,4,,3,,2,,,,,3,1,01,4,47,159.96519877
5335875,1,1,1,80,47,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,3,47,162.5804944
5335877,1,3,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,01,,47,155.89041141
5335879,1,1,1,80,47,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,47,159.96519877
5335879,1,2,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,47,159.96519877
5335883,1,1,1,80,47,1,1,4,,2,,,4,,3,,2,,,,,3,1,01,4,47,289.57637376
5335883,1,2,1,80,47,1,2,,,,1,1,12,POR PANDEMIA COVID 19,2,,2,,1,56,600000,2,1,01,,47,289.57637376
5335885,1,1,1,80,47,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,47,176.28849411
5335886,1,2,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,47,161.11148222
5335889,1,5,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,47,179.39778066
5335890,1,3,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,47,123.13289838
5335892,1,2,1,80,47,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,47,175.20129093
5335892,1,3,1,80,47,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,47,175.20129093
5335892,1,4,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,01,,47,175.20129093
5335893,1,1,1,80,47,1,1,3,,2,,,9,,3,,2,,,,,3,1,01,4,47,168.0690591
5335900,1,3,1,80,47,1,2,,,,2,,,.,,,2,,,,,,1,01,,47,250.96617637
5335902,1,7,1,80,47,1,1,9,POR PANDEMIA COVID 19,2,,,9,,2,,2,,2,,600000,2,1,01,1.4,47,92.196177217
5335904,1,3,1,80,52,1,1,8,,2,,,2,,,,1,100000,,,,,1,01,1.1,52,204.1367589
5335906,1,1,1,80,05,1,1,9,POR LA PANDEMIA,2,,,8,,3,,2,,,,,3,1,01,1.4,05,1468.5026584
5335906,1,2,1,80,05,1,2,,,,2,,,.,2,,2,,1,24,450000,2,1,01,,05,1468.5026584
5335906,1,4,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1468.5026584
5335906,1,6,1,80,05,1,2,,,,2,,,.,,,2,,,,,,1,01,,05,1468.5026584
5335909,1,1,1,80,05,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,05,1395.1037265
5335909,1,4,1,80,05,1,1,4,,2,,,4,,2,,2,,2,,908000,2,1,01,4,05,1395.1037265
5335912,1,2,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1139.6169944
5335912,1,3,1,80,05,1,2,,,,2,,,.,,,2,,,,,,1,01,,05,1139.6169944
5335913,1,1,1,80,05,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,05,1188.3785632
5335920,1,2,1,80,11,1,1,9,CAMBIO DE CIUDAD,2,,,2,,2,,2,,1,40,600000,2,1,01,2,11,2174.8071958
5335920,1,3,1,80,11,1,2,,,,1,1,8,,2,,1,140000,1,40,560000,2,1,01,,11,2174.8071958
5335921,1,2,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,3644.7358401
5335922,1,2,1,80,11,1,1,9,EMBARAZO,2,,,9,,2,,2,,2,,877803,2,1,01,2,11,5541.5575393
5335931,1,4,1,80,05,1,1,8,,2,,,2,,2,,2,,1,48,908000,2,1,01,2,05,1033.7513196
5335931,1,5,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1033.7513196
5335933,1,1,1,80,05,1,1,9,POR PANDEMIA NO LA VOLVIERON A LLAMAR,1,,1,12,PANDEMIA,2,,2,,1,48,908500,2,1,01,1.4,05,1188.3785632
5335943,1,1,1,80,18,1,1,1,,2,,,1,,2,,2,,,,,2,1,01,2,18,115.03608146
5335947,1,2,1,80,18,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,18,88.714931407
5335995,1,3,1,80,27,1,1,8,,2,,,1,,2,,2,,,,,2,1,01,1.2,27,34.603350063
5335999,1,1,1,80,27,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,27,34.603350063
5336002,1,1,1,80,27,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,27,34.603350063
5336002,1,3,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,34.603350063
5336005,1,2,1,80,27,1,1,8,,2,,,1,,2,,2,,,,,2,1,01,4,27,34.603350063
5336007,1,5,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,01,,27,34.603350063
5336008,1,5,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,01,,27,49.679328377
5336008,1,6,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,01,,27,49.679328377
5336009,1,3,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,01,,27,34.603350063
5336010,1,1,1,80,27,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,27,190.31842535
5336011,1,2,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,01,,27,34.603350063
5336012,1,2,1,80,27,1,1,8,,2,,,1,,2,,2,,,,,2,1,01,2,27,171.00597244
5336013,1,1,1,80,27,1,1,8,,2,,,6,,2,,2,,,,,2,1,01,1.2,27,34.603350063
5336014,1,3,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,01,,27,34.603350063
5336014,1,4,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,01,,27,34.603350063
5336027,1,2,1,80,76,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,76,674.94762873
5336027,1,3,1,80,76,1,1,8,,2,,,12,DESCANSANDO,1,,2,,1,60,900000,2,1,01,1.2,76,674.94762873
5336029,1,1,1,80,76,1,1,4,,2,,,8,,3,,2,,,,,3,1,01,4,76,1032.5834602
5336029,1,2,1,80,76,1,1,9,PARA DESCANSAR,2,,,8,,2,,2,,,,,2,1,01,4,76,1032.5834602
5336030,1,3,1,80,54,1,1,9,TRASLADO DE PAIS,2,,,1,,2,,2,,,,,2,1,01,1.4,54,239.08148687
5336030,1,4,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,01,,54,239.08148687
5336033,1,1,1,80,76,1,1,6,,2,,,10,,3,,2,,,,,3,1,01,4,76,1102.9482845
5336033,1,2,1,80,76,1,1,8,,2,,,1,,1,,1,750000,1,48,1200000,2,1,01,1.2,76,1102.9482845
5336033,1,3,1,80,76,1,2,,,,2,,,.,,,2,,,,,,1,01,,76,1102.9482845
5336035,1,2,1,80,76,1,1,3,,2,,,4,,2,,2,,,,,2,1,01,4,76,797.854821
5336035,1,4,1,80,76,1,1,8,,2,,,9,,1,,2,,2,,900000,2,1,01,1.4,76,797.854821
5336035,1,5,1,80,76,1,2,,,,2,,,.,,,2,,,,,,1,01,,76,797.854821
5336042,1,3,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,248.608062
5336042,1,4,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,01,,54,248.608062
5336044,1,1,1,80,54,1,1,4,,2,,,4,,2,,2,,1,40,600000,2,1,01,2,54,419.96569042
5336044,1,2,1,80,54,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,54,419.96569042
5336046,1,1,1,80,54,1,1,4,,2,,,4,,2,,2,,1,48,1000000,2,1,01,2,54,309.39211662
5336046,1,2,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,309.39211662
5336048,1,4,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,405.21465489
5336048,1,5,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,405.21465489
5336049,1,3,1,80,54,1,1,6,,2,,,1,,2,,2,,,,,2,1,01,2,54,381.46216232
5336049,1,5,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,01,,54,381.46216232
5336051,1,1,1,80,76,1,1,9,NO DESEABA TRABAJAR MAS,2,,,11,,1,1,2,,,,,1,1,01,4,76,948.64383403
5336052,1,1,1,80,76,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,76,825.72480088
5336052,1,3,1,80,76,1,1,5,,1,,4,8,,3,,2,,,,,3,1,01,4,76,825.72480088
5336053,1,3,1,80,76,1,1,1,,1,,1,12,POR TEMOR A CONTAGIARSE DE COVID 19,2,,2,,1,48,908526,2,1,01,1.4,76,1492.2878895
5336053,1,5,1,80,76,1,1,1,,2,,,2,,2,,2,,2,,500000,2,1,01,1.4,76,1492.2878895
5336080,1,2,1,80,68,1,1,3,,2,,,9,,2,,1,980000,,,,2,1,01,1.1,68,650.87419066
5336080,1,8,1,80,68,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,3,68,650.87419066
5336085,1,1,1,80,68,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,1.4,68,567.2512643
5336085,1,4,1,80,68,1,2,,,,2,,,.,,,2,,,,,,1,01,,68,567.2512643
5336086,1,5,1,80,68,1,1,7,,2,,,8,,2,,2,,,,,2,1,01,4,68,717.99532482
5336089,1,1,1,80,68,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,68,606.70479159
5336117,1,2,1,80,41,1,2,,,,2,,,.,,,2,,,,,,1,01,,41,157.09801254
5336118,1,1,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,110.59999454
5336118,1,2,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,110.59999454
5336120,1,2,1,80,41,1,1,1,,2,,,9,,2,,2,,,,,2,1,01,2,41,186.93182467
5336120,1,3,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,186.93182467
5336120,1,4,1,80,41,1,2,,,,2,,,.,,,2,,,,,,1,01,,41,186.93182467
5336120,1,5,1,80,41,1,2,,,,2,,,.,,,2,,,,,,1,01,,41,186.93182467
5336121,1,1,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,141.82192443
5336121,1,2,1,80,41,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,41,141.82192443
5336121,1,3,1,80,41,1,1,1,,2,,,4,,2,,2,,,,,2,1,01,2,41,141.82192443
5336122,1,2,1,80,41,1,1,1,,2,,,12,TEMOR A INFECTARSE DE COVID 19,2,,2,,,,,2,1,01,1.4,41,205.69526609
5336123,1,2,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,177.3528019
5336123,1,3,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,177.3528019
5336125,1,1,1,80,41,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,41,139.93253139
5336126,1,4,1,80,41,1,2,,,,2,,,.,,,2,,,,,,1,01,,41,189.66859465
5336127,1,1,1,80,41,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,41,180.51644922
5336128,1,2,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,180.51644922
5336129,1,2,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,122.48890994
5336129,1,3,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,122.48890994
5336130,1,1,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,174.74340535
5336131,1,1,1,80,41,1,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,41,139.93253139
5336132,1,2,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,265.57081584
5336132,1,3,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,265.57081584
5336133,1,4,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,189.66859465
5336137,1,1,1,80,41,1,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,41,140.28953036
5336137,1,2,1,80,41,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,41,140.28953036
5336137,1,3,1,80,41,1,2,,,,2,,,.,,,2,,,,,,1,01,,41,140.28953036
5336138,1,1,1,80,41,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,41,110.59999454
5336138,1,2,1,80,41,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,41,110.59999454
5336139,1,2,1,80,41,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,41,222.09490043
5336139,1,4,1,80,41,1,2,,,,2,,,.,,,2,,,,,,1,01,,41,222.09490043
5336140,1,3,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,110.66829232
5336141,1,2,1,80,41,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,41,104.82695068
5336142,1,2,1,80,41,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,41,222.09490043
5336142,1,3,1,80,41,1,1,2,,2,,,2,,2,,2,,,,,2,1,01,1.2,41,222.09490043
5336142,1,4,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,222.09490043
5336144,1,2,1,80,41,1,1,1,,2,,,4,,2,,2,,,,,2,1,01,1.3,41,205.69526609
5336145,1,1,1,80,41,1,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,41,139.93253139
5336149,1,1,1,80,41,1,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,41,110.59999454
5336149,1,2,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,110.59999454
5336155,1,3,1,80,18,1,1,3,,2,,,9,,2,,1,600000,,,,2,1,01,1.2,18,90.628988003
5336156,1,1,1,80,18,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,1.3,18,68.624556577
5336157,1,2,1,80,18,1,1,8,,2,,,11,,2,,1,60000,,,,2,1,01,1.1,18,87.090426303
5336158,1,3,1,80,18,1,1,1,,2,,,8,,2,,2,,,,,2,1,01,1.3,18,138.31754349
5336158,1,4,1,80,18,1,2,,,,2,,,.,,,2,,,,,,1,01,,18,138.31754349
5336160,1,3,1,80,18,1,1,8,,2,,,11,,2,,2,,,,,2,1,01,1.2,18,76.862757396
5336162,1,1,1,80,18,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,18,56.590709941
5336162,1,2,1,80,18,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,3,18,56.590709941
5336163,1,2,1,80,18,1,1,5,,2,,,11,,2,,1,1000000,,,,2,1,01,1.4,18,101.3152677
5336164,1,2,1,80,18,1,1,8,,2,,,11,,2,,2,,,,,2,1,01,2,18,90.393998994
5336164,1,3,1,80,18,1,2,,,,2,,,.,,,2,,,,,,1,01,,18,90.393998994
5336165,1,1,1,80,18,1,1,9,CUARENTENA,2,,,11,,2,,2,,,,,2,1,01,1.4,18,85.959177109
5336172,1,3,1,80,18,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,18,104.63982815
5336173,1,1,1,80,18,1,1,3,,2,,,11,,2,,2,,,,,2,1,01,2,18,115.18186287
5336174,1,2,1,80,18,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,18,55.093314978
5336175,1,1,1,80,18,1,1,4,,2,,,8,,3,,2,,,,,3,1,01,4,18,65.868802279
5336176,1,2,1,80,18,1,1,8,,2,,,9,,2,,1,980000,,,,2,1,01,1.1,18,98.26327152
5336176,1,4,1,80,18,1,2,,,,2,,,.,2,,1,100000,,,,2,1,01,,18,98.26327152
5336176,1,5,1,80,18,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,18,98.26327152
5336178,1,3,1,80,11,1,2,,,,2,,,.,2,,2,,1,40,877803,2,1,01,,11,3596.2184304
5336178,1,8,1,80,11,1,2,,,,2,,,.,2,,2,,1,20,500000,2,1,01,,11,3596.2184304
5336179,1,2,1,80,11,1,1,8,,2,,,12,POR LA EMERGANCIA SANITARIA,2,,2,,1,40,877803,2,1,01,1.2,11,3559.7437787
5336182,1,2,1,80,11,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,2556.2350008
5336183,1,2,1,80,11,1,2,,,,1,1,12,POR LA PANDEMIA,2,,2,,1,48,877803,2,1,01,,11,3045.4667472
5336183,1,3,1,80,11,1,2,,,,1,1,2,,2,,2,,,,877803,2,1,01,,11,3045.4667472
5336186,1,2,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,01,,27,34.603350063
5336189,1,1,1,80,27,1,1,8,,2,,,1,,2,,2,,,,,2,1,01,1.2,27,34.603350063
5336189,1,2,1,80,27,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,3,27,34.603350063
5336191,1,4,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,41.038774473
5336192,1,2,1,80,27,1,1,8,,2,,,1,,2,,2,,,,,2,1,01,1.3,27,151.60313482
5336192,1,4,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,151.60313482
5336192,1,5,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,151.60313482
5336192,1,6,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,151.60313482
5336192,1,7,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,01,,27,151.60313482
5336192,1,8,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,01,,27,151.60313482
5336193,1,2,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,34.603350063
5336193,1,3,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,01,,27,34.603350063
5336194,1,1,1,80,27,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,27,34.603350063
5336196,1,2,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,01,,27,34.603350063
5336197,1,1,1,80,27,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,27,34.603350063
5336197,1,3,1,80,27,1,1,8,,2,,,1,,2,,2,,,,,2,1,01,2,27,34.603350063
5336199,1,3,1,80,27,1,1,8,,2,,,1,,2,,2,,,,,2,1,01,1.2,27,34.603350063
5336200,1,2,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,34.603350063
5336200,1,3,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,34.603350063
5336201,1,1,1,80,27,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,2,27,34.603350063
5336201,1,2,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,01,,27,34.603350063
5336202,1,1,1,80,27,1,1,1,,2,,,1,,2,,2,,,,,2,1,01,4,27,34.603350063
5336206,1,1,1,80,27,1,1,1,,2,,,9,,2,,2,,,,,2,1,01,2,27,40.220032649
5336207,1,1,1,80,27,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,27,48.320497729
5336209,1,3,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,181.60223657
5336212,1,1,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,190.31842535
5336235,1,3,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,23,187.78749498
5336235,1,4,1,80,23,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,23,187.78749498
5336236,1,2,1,80,23,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,23,184.62156266
5336238,1,3,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,41,192.40536462
5336252,1,2,1,80,52,1,1,7,,2,,,2,,2,,1,200000,1,25,900000,2,1,01,1.4,52,407.0695912
5336253,1,2,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,34.603350063
5336253,1,3,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,34.603350063
5336253,1,4,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,34.603350063
5336256,1,1,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,187.15348472
5336256,1,2,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,187.15348472
5336257,1,2,1,80,27,1,2,,,,2,,,.,2,,2,,1,40,900000,2,1,01,,27,190.31842535
5336257,1,5,1,80,27,1,2,,,,2,,,.,2,,2,,2,,900000,2,1,01,,27,190.31842535
5336257,1,6,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,190.31842535
5336257,1,8,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,190.31842535
5336257,1,9,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,190.31842535
5336257,1,11,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,190.31842535
5336257,1,13,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,190.31842535
5336258,1,1,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,190.31842535
5336258,1,2,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,190.31842535
5336258,1,3,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,190.31842535
5336259,1,1,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,187.56285563
5336259,1,2,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,187.56285563
5336259,1,3,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,01,,27,187.56285563
5336271,1,1,1,80,11,1,1,5,,2,,,4,,3,,2,,,,,3,1,01,4,11,3669.1743997
5336272,1,1,1,80,11,1,1,6,,2,,,12,COVID19,2,,2,,,,,2,1,01,1.2,11,2923.2679054
5336275,1,1,1,80,27,1,1,8,,2,,,1,,2,,2,,,,,2,1,01,4,27,34.603350063
5336275,1,3,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,34.603350063
5336275,1,4,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,34.603350063
5336275,1,5,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,34.603350063
5336277,1,1,1,80,11,1,1,6,,2,,,9,,2,,2,,,,,2,1,01,4,11,3574.1386792
5336278,1,1,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,34.603350063
5336284,1,1,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,34.603350063
5336285,1,1,1,80,27,1,1,8,,2,,,11,,2,,2,,,,,2,1,01,4,27,34.603350063
5336285,1,2,1,80,27,1,1,8,,2,,,1,,2,,2,,1,50,900000,2,1,01,4,27,34.603350063
5336285,1,3,1,80,27,1,1,8,,2,,,1,,2,,2,,2,,1000000,2,1,01,2,27,34.603350063
5336285,1,4,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,34.603350063
5336285,1,5,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,34.603350063
5336285,1,8,1,80,27,1,1,8,,2,,,1,,2,,2,,1,40,1000000,2,1,01,1.2,27,34.603350063
5336287,1,2,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,01,,27,34.603350063
5336289,1,2,1,80,27,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,27,34.603350063
5336289,1,5,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,34.603350063
5336290,1,4,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,01,,27,34.603350063
5336291,1,3,1,80,11,1,2,,,,2,,,.,,,2,,,,,,1,01,,11,3059.8616477
5336293,1,1,1,80,11,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,11,3574.1386792
5336295,1,3,1,80,11,1,1,2,,2,,,2,,2,,2,,,,,2,1,01,1.2,11,2665.6656218
5336296,1,2,1,80,27,1,1,8,,2,,,1,,2,,2,,1,48,2000000,2,1,01,1.3,27,34.603350063
5336296,1,3,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,34.603350063
5336296,1,4,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,34.603350063
5336297,1,1,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,48.860586553
5336297,1,3,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,27,48.860586553
5336297,1,4,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,01,,27,48.860586553
5336309,1,1,1,80,52,1,1,8,,2,,,11,,2,,2,,,,,2,1,01,3,52,153.16699498
5336309,1,3,1,80,52,1,1,2,,2,,,2,,2,,2,,2,,3000000,2,1,01,3,52,153.16699498
5336311,1,2,1,80,52,1,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,52,153.16699498
5336312,1,2,1,80,52,1,1,1,,1,,1,12,VIAJE,2,,2,,1,48,800000,2,1,01,1.4,52,237.09579989
5336313,1,3,1,80,52,1,2,,,,2,,,.,,,2,,,,,,1,01,,52,190.12148183
5336314,1,3,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,01,,52,407.0695912
5336315,1,3,1,80,52,1,1,2,,2,,,2,,2,,2,,,,,2,1,01,2,52,204.1367589
5336316,1,1,1,80,52,1,1,5,,2,,,10,,3,,2,,,,,3,1,01,2,52,157.22724461
5336317,1,2,1,80,52,1,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,52,101.7673978
