DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5352279,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,417.0670576
5352279,1,3,1,80,13,1,8,,2,,,9,,2,,2,,,,,2,1,01,2,13,417.0670576
5352279,1,7,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,417.0670576
5352279,1,8,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,417.0670576
5352281,1,1,1,80,13,1,9,PANDEMIA,2,,,12,PANDEMIA,2,,2,,1,40,908526,2,1,01,1.4,13,274.89912784
5352281,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,274.89912784
5352281,1,7,1,80,13,1,8,,2,,,1,,2,,2,,1,48,800000,2,1,01,1.2,13,274.89912784
5352281,1,8,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,274.89912784
5352283,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,404.07176578
5352285,1,1,1,80,13,1,9,PANDEMIA,2,,,4,,2,,2,,2,,900000,2,1,01,1.4,13,404.40920968
5352286,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,406.89647758
5352286,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,406.89647758
5352287,1,1,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,373.45123824
5352288,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,431.95955079
5352288,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,431.95955079
5352289,1,1,1,80,13,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,13,373.45123824
5352290,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,423.76278014
5352290,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,423.76278014
5352325,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,418.48521602
5352325,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,418.48521602
5352326,1,1,1,80,13,1,7,,2,,,9,,2,,2,,,,,2,1,01,3,13,370.70721603
5352328,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,779.41848281
5352328,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,779.41848281
5352332,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,367.54921058
5352333,1,3,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,415.97393182
5352339,1,2,1,80,13,1,5,,2,,,10,,2,,2,,,,,2,1,01,4,13,345.66815913
5352341,1,3,1,80,76,2,,,,2,,,.,,,2,,,,,,1,01,,76,1176.1947657
5352347,1,2,1,80,76,1,9,LA EDAD,2,,,8,,2,,2,,,,,2,1,01,4,76,697.82007669
5352352,1,5,1,80,76,1,7,,1,,3,5,,2,,2,,1,45,908526,2,1,01,4,76,631.06806649
5352358,1,1,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,13,345.64414283
5352358,1,2,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,13,345.64414283
5352360,1,2,1,80,76,2,,,,2,,,.,,,2,,,,,,1,01,,76,1257.9708138
5352363,1,2,1,80,13,1,8,,1,,2,5,,2,,2,,1,48,877803,2,1,01,4,13,487.04613182
5352363,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,487.04613182
5352363,1,6,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,487.04613182
5352365,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,01,2,13,359.87166332
5352365,1,2,1,80,13,1,6,,2,,,11,,2,,2,,,,,2,1,01,3,13,359.87166332
5352367,1,2,1,80,76,1,6,,1,,4,4,,2,,2,,1,48,900000,2,1,01,4,76,1152.5138148
5352367,1,3,1,80,76,2,,,,2,,,.,,,2,,,,,,1,01,,76,1152.5138148
5352368,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,357.12764112
5352368,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,357.12764112
5352369,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,13,385.01542612
5352369,1,3,1,80,13,2,,,,2,,,.,2,,2,,2,,1600000,2,1,01,,13,385.01542612
5352370,1,1,1,80,76,1,7,,2,,,4,,2,,2,,2,,99,2,1,01,1.4,76,914.75988488
5352371,1,3,1,80,76,1,8,,2,,,12,MIEDO A CONTAGIO POR PANDEMIA DE COVID,2,,1,300000,1,48,900000,2,1,01,2,76,1181.1804568
5352371,1,4,1,80,76,1,8,,2,,,2,,2,,2,,,,,2,1,01,2,76,1181.1804568
5352372,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,434.59833284
5352372,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,434.59833284
5352374,1,1,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,13,418.48521602
5352374,1,3,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,418.48521602
5352374,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,418.48521602
5352389,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,13,230.42942855
5352389,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,230.42942855
5352391,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,423.65807424
5352393,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,13,345.66815913
5352393,1,2,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,13,345.66815913
5352394,1,1,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,416.89240754
5352394,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,416.89240754
5352395,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,409.5598102
5352396,1,3,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,389.08531212
5352396,1,5,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,389.08531212
5352397,1,1,1,80,13,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,13,359.87166332
5352397,1,2,1,80,13,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,13,359.87166332
5352398,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,01,,13,429.32076873
5352398,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,01,,13,429.32076873
5352454,1,1,1,80,68,1,9,POR EDAD,2,,,8,,2,,2,,,,,2,1,01,4,68,541.73858004
5352454,1,2,1,80,68,1,9,POR EDAD,2,,,8,,2,,2,,,,,2,1,01,4,68,541.73858004
5352458,1,2,1,80,68,1,6,,1,,1,1,,2,,2,,1,52,1000000,2,1,01,1.2,68,630.73875535
5352459,1,2,1,80,68,1,4,,2,,,4,,2,,2,,,,,2,1,01,1.1,68,637.52290121
5352461,1,1,1,80,68,1,6,,2,,,9,,2,,2,,,,,2,1,01,4,68,637.52290121
5352461,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,68,637.52290121
5352462,1,1,1,80,68,1,3,,2,,,9,,1,2,2,,,,,1,1,01,4,68,629.04795719
5352462,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,68,629.04795719
5352530,1,2,1,80,05,1,3,,2,,,9,,2,,2,,2,,877803,2,1,01,1.3,05,1542.6279417
5352530,1,4,1,80,05,2,,,,2,,,.,,,2,,,,,,1,01,,05,1542.6279417
5352537,1,2,1,80,54,2,,,,2,,,.,,,2,,,,,,1,01,,54,458.04288334
5352546,1,2,1,80,05,2,,,,2,,,.,,,2,,,,,,1,01,,05,1253.8397365
5352547,1,1,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1179.5215151
5352547,1,3,1,80,05,1,8,,2,,,2,,2,,2,,1,48,908500,2,1,01,1.3,05,1179.5215151
5352550,1,1,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,05,1236.3381206
5352550,1,2,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1236.3381206
5352550,1,3,1,80,05,1,7,,1,,4,8,,1,,2,,,,,2,1,01,4,05,1236.3381206
5352568,1,2,1,80,05,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,05,1642.5589382
5352568,1,3,1,80,05,2,,,,2,,,.,2,,2,,1,48,877000,2,1,01,,05,1642.5589382
5352575,1,1,1,80,05,1,9,POR LA PANDEMIA,2,,,12,POR LA PANDEMIA,2,,2,,,,,2,1,01,1.4,05,1235.5699652
5352575,1,2,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,01,3,05,1235.5699652
5352586,1,1,1,80,05,1,5,,2,,,4,,3,,2,,2,,877803,3,1,01,3,05,1040.9869569
5352586,1,3,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1040.9869569
5352586,1,4,1,80,05,2,,,,2,,,.,,,2,,,,,,1,01,,05,1040.9869569
5352602,1,1,1,80,17,1,4,,2,,,4,,3,,2,,,,,3,1,01,4,17,174.99439982
5352602,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,174.99439982
5352602,1,4,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,174.99439982
5352602,1,5,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,174.99439982
5352606,1,1,1,80,17,1,8,,1,,1,1,,1,,2,,,,877802,2,1,01,1.2,17,231.6798073
5352614,1,2,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,2936.0361263
5352614,1,3,1,80,11,1,9,POR PROBLEMAS DE ALCOHOLISMO,2,,,4,,2,,2,,,,,2,1,01,1.3,11,2936.0361263
5352617,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,543.4293782
5352619,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,530.44823908
5352619,1,4,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,530.44823908
5352620,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,68,808.31495067
5352620,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,808.31495067
5352621,1,3,1,80,68,2,,,,2,,,.,,,2,,,,,,1,01,,68,680.05272557
5352622,1,1,1,80,68,1,7,,2,,,8,,2,,2,,,,,2,1,01,4,68,629.04795719
5352623,1,1,1,80,68,1,6,,2,,,1,,3,,2,,,,,3,1,01,1.4,68,503.95525076
5352623,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,68,503.95525076
5352623,1,3,1,80,68,2,,,,2,,,.,2,,2,,,,,2,1,01,,68,503.95525076
5352624,1,1,1,80,68,1,4,,2,,,4,,2,,2,,,,,2,1,01,3,68,541.73858004
5352624,1,2,1,80,68,1,6,,2,,,9,,2,,2,,1,24,500000,2,1,01,1.4,68,541.73858004
5352625,1,1,1,80,68,1,9,POR EDAD,2,,,8,,2,,2,,,,,2,1,01,4,68,541.73858004
5352625,1,2,1,80,68,2,,,,1,4,9,,2,,2,,,,,2,1,01,,68,541.73858004
5352626,1,2,1,80,68,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,68,541.73858004
5352629,1,1,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,187.20964373
5352630,1,1,1,80,17,1,6,,2,,,11,,2,,2,,,,,2,1,01,4,17,216.22327025
5352631,1,1,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,17,187.20964373
5352648,1,1,1,80,50,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,50,190.17712813
5352648,1,2,1,80,50,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,50,190.17712813
5352649,1,2,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,283.82059581
5352651,1,2,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,246.13953446
5352651,1,3,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,246.13953446
5352653,1,1,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,50,145.34567475
5352653,1,3,1,80,50,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,50,145.34567475
5352672,1,1,1,80,17,1,6,,2,,,11,,2,,2,,,,,2,1,01,4,17,186.81106599
5352672,1,2,1,80,17,1,3,,2,,,4,,2,,2,,,,,2,1,01,4,17,186.81106599
5352673,1,2,1,80,17,2,,,,1,1,2,,2,,2,,,,,2,1,01,,17,290.96163089
5352674,1,1,1,80,17,1,8,,2,,,8,,2,,1,400000,1,60,600000,2,1,01,1.1,17,186.81106599
5352683,1,1,1,80,50,1,7,,2,,,1,,2,,2,,,,,2,1,01,4,50,208.0722409
5352746,1,2,1,80,05,1,8,,2,,,8,,1,,2,,1,48,908526,2,1,01,1.2,05,1316.0197819
5352748,1,2,1,80,05,1,9,POR LA PANDEMIA,2,,,9,,2,,2,,2,,908526,2,1,01,1.4,05,1308.0078037
5352750,1,3,1,80,05,2,,,,2,,,.,,,2,,,,,,1,01,,05,1201.2566955
5352751,1,2,1,80,05,1,8,,2,,,1,,2,,2,,,,,2,1,01,1.2,05,1034.553331
5352786,1,1,1,80,17,1,3,,2,,,9,,3,,2,,,,,3,1,01,4,17,201.3415591
5352788,1,1,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,05,1324.8768299
5352792,1,1,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,17,193.87702367
5352794,1,1,1,80,52,1,4,,2,,,4,,3,,2,,,,,3,1,01,4,52,118.85895124
5352794,1,2,1,80,52,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,52,118.85895124
5352794,1,3,1,80,52,1,8,,2,,,1,,2,,1,180000,1,40,1000000,2,1,01,1.2,52,118.85895124
5352795,1,1,1,80,52,1,4,,2,,,4,,3,,2,,,,,3,1,01,4,52,151.81799223
5352795,1,2,1,80,52,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,52,151.81799223
5352796,1,2,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,01,,52,188.46365179
5352796,1,3,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,01,,52,188.46365179
5352799,1,1,1,80,52,1,5,,1,,2,12,PANDEMIA,3,,2,,1,48,877803,3,1,01,4,52,175.51116314
5352801,1,3,1,80,52,2,,,,2,,,.,,,2,,,,,,1,01,,52,125.5300123
5352803,1,1,1,80,52,1,9,PANDEMIA,2,,,12,PANDEMIA,2,,2,,,,,2,1,01,2,52,181.19062744
5352804,1,1,1,80,52,1,7,,2,,,12,NO TIENE RECURSOS PARA UN NEGOCIO,2,,2,,2,,900000,2,1,01,1.2,52,206.74757033
5352804,1,4,1,80,52,2,,,,2,,,.,,,2,,,,,,1,01,,52,206.74757033
5352805,1,1,1,80,52,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,52,101.7673978
5352805,1,2,1,80,52,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,52,101.7673978
5352805,1,4,1,80,52,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,52,101.7673978
5352806,1,2,1,80,52,1,8,,2,,,12,COVID 19,2,,2,,1,40,1200000,2,1,01,1.4,52,145.82970065
5352806,2,1,2,80,52,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,52,145.82970065
5352807,1,2,1,80,52,2,,,,2,,,.,2,,2,,,,,2,1,01,,52,122.91920087
5352808,1,2,1,80,52,2,,,,1,2,2,,2,,2,,1,24,450000,2,1,01,,52,151.50916494
5352810,1,1,1,80,52,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,52,181.19062744
5352813,1,1,1,80,52,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,52,134.88307644
5352813,1,2,1,80,52,1,3,,2,,,4,,2,,2,,,,,2,1,01,4,52,134.88307644
5352815,1,1,1,80,73,1,3,,2,,,4,,2,,2,,1,24,877803,2,1,01,4,73,211.2452621
5352815,1,4,1,80,73,2,,,,2,,,.,2,,2,,2,,500000,2,1,01,,73,211.2452621
5352816,1,1,1,80,73,1,4,,2,,,4,,2,,2,,2,,800000,2,1,01,4,73,228.63851307
5352816,1,2,1,80,73,1,3,,2,,,1,,2,,2,,,,,2,1,01,4,73,228.63851307
5352817,1,1,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,244.83952763
5352817,1,2,1,80,73,1,3,,2,,,9,,2,,2,,2,,877803,2,1,01,2,73,244.83952763
5352818,1,1,1,80,73,1,7,,1,,4,8,,2,,2,,,,,2,1,01,4,73,284.38711664
5352819,1,1,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,50,278.55712928
5352819,1,2,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,278.55712928
5352820,1,2,1,80,50,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,50,307.57621098
5352822,1,3,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,318.60057006
5352823,1,2,1,80,50,1,4,,2,,,9,,2,,2,,1,48,700000,2,1,01,4,50,297.66444309
5352823,1,3,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,297.66444309
5352824,1,5,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,339.56482082
5352826,1,3,1,80,50,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,50,248.25892465
5352827,1,2,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,257.39244793
5352827,1,3,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,257.39244793
5352830,1,1,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,17,276.86978339
5352830,1,4,1,80,17,2,,,,2,,,.,,,2,,,,,,1,01,,17,276.86978339
5352831,1,2,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,17,164.76554486
5352832,1,1,1,80,17,1,4,,2,,,4,,2,,2,,,,,2,1,01,3,17,168.75396249
5352833,1,1,1,80,17,1,7,,2,,,8,,2,,2,,,,,2,1,01,4,17,197.46686355
5352833,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,197.46686355
5352834,1,1,1,80,17,1,1,,2,,,8,,1,,2,,,,,2,1,01,2,17,204.66900153
5352834,1,2,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,17,204.66900153
5352834,1,3,1,80,17,1,1,,2,,,2,,2,,2,,,,,2,1,01,2,17,204.66900153
5352835,1,1,1,80,17,1,3,,2,,,8,,2,,2,,,,,2,1,01,3,17,187.20964373
5352836,1,1,1,80,17,1,8,,2,,,6,,2,,2,,,,,2,1,01,2,17,204.66900153
5352836,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,204.66900153
5352836,1,4,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,204.66900153
5352837,1,4,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,361.65112618
5352838,1,1,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,50,236.21001586
5352838,1,2,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,236.21001586
5352839,1,1,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,50,190.17712813
5352839,1,2,1,80,50,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,50,190.17712813
5352840,1,1,1,80,50,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,50,232.04938207
5352843,1,1,1,80,05,1,9,SU HIJO SE HIZO A CARGO DE ELLA,2,,,8,,2,,2,,,,,2,1,01,4,05,1536.9194126
5352844,1,2,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1527.2942092
5352846,1,1,1,80,05,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,05,1368.5286033
5352846,1,3,1,80,05,1,4,,2,,,4,,1,,2,,,,,2,1,01,2,05,1368.5286033
5352847,1,1,1,80,05,1,4,,2,,,8,,2,,2,,,,,2,1,01,2,05,2059.8660335
5352847,1,2,1,80,05,1,9,POR EMBARAZO,2,,,9,,2,,2,,,,,2,1,01,2,05,2059.8660335
5352850,1,1,1,80,50,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,50,189.98889101
5352850,1,5,1,80,50,2,,,,1,1,9,,2,,2,,,,,2,1,01,,50,189.98889101
5352853,1,2,1,80,50,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,50,394.74959716
5352853,1,3,1,80,50,2,,,,2,,,.,2,,2,,,,,2,1,01,,50,394.74959716
5352854,1,5,1,80,50,2,,,,2,,,.,,,2,,,,,,1,01,,50,285.53022288
5352856,1,1,1,80,50,1,7,,2,,,8,,2,,2,,,,,2,1,01,3,50,272.79623672
5352859,1,1,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,01,1.4,73,265.00721774
5352860,1,2,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,73,228.63851307
5352860,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,228.63851307
5352862,1,1,1,80,73,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,73,211.48522482
5352862,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,211.48522482
5352863,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,259.02428865
5352863,1,4,1,80,73,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,73,259.02428865
5352864,1,2,1,80,73,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,73,208.47082295
5352864,1,3,1,80,73,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,73,208.47082295
5352865,1,2,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,73,816.04859166
5352866,1,1,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,01,2,73,648.85105088
5352866,1,2,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,73,648.85105088
5352866,1,3,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,648.85105088
5352866,1,5,1,80,73,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,73,648.85105088
5352866,1,6,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,73,648.85105088
5352867,1,3,1,80,73,2,,,,2,,,.,,,2,,,,,,1,01,,73,804.56265892
5352869,1,1,1,80,73,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,73,320.75582132
5352869,1,2,1,80,73,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,73,320.75582132
5352869,1,6,1,80,73,2,,,,2,,,.,2,,2,,,,,2,1,01,,73,320.75582132
5352870,1,1,1,80,73,1,5,,2,,,11,,3,,2,,,,,3,1,01,4,73,284.38711664
5352871,1,1,1,80,73,1,5,,2,,,11,,3,,2,,,,,3,1,01,4,73,246.4289698
5352871,1,2,1,80,73,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,73,246.4289698
5352875,1,1,1,80,54,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,272.98292953
5352875,1,2,1,80,54,2,,,,2,,,.,2,,2,,,,,2,1,01,,54,272.98292953
5352876,1,1,1,80,54,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,54,360.55511473
5352877,1,1,1,80,54,1,9,POR PANDEMIA,2,,,12,POR PANDEMIA,2,,2,,,,,2,1,01,1.4,54,848.11593756
5352877,2,2,2,80,54,2,,,,2,,,.,,,2,,,,,,1,01,,54,848.11593756
5352877,2,4,2,80,54,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,54,848.11593756
5352878,1,4,1,80,17,1,9,POR COVID,2,,,9,,2,,2,,,,,2,1,01,1.4,17,349.26298438
5352879,1,1,1,80,17,1,3,,2,,,9,,1,4,2,,,,,1,1,01,4,17,157.39886172
5352879,1,2,1,80,17,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,17,157.39886172
5352879,1,3,1,80,17,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,17,157.39886172
5352880,1,2,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,128.98668611
5352880,1,3,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,128.98668611
5352887,1,3,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,17,293.69666707
5352888,1,2,1,80,17,2,,,,2,,,.,2,,2,,,,,2,1,01,,17,186.81106599
5352889,1,2,1,80,17,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,17,265.62699533
5352889,1,3,1,80,17,2,,,,2,,,.,,,2,,,,,,1,01,,17,265.62699533
5352890,1,1,1,80,17,1,3,,2,,,4,,2,,2,,,,,2,1,01,4,17,187.20964373
5352903,1,2,1,80,08,1,6,,1,,1,1,,2,,2,,,,,2,1,01,1.3,08,719.26736131
5352903,1,3,1,80,08,2,,,,2,,,.,,,2,,,,,,1,01,,08,719.26736131
5353085,1,2,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,960.23510965
5353085,1,3,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,960.23510965
5353086,1,2,1,80,05,1,1,,1,,3,1,,1,,1,1000000,1,48,877803,2,1,01,3,05,1202.0990704
5353086,1,4,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,1202.0990704
5353087,1,2,1,80,05,1,2,,1,,1,12,COVID 19,2,,2,,1,48,2000000,2,1,01,1.4,05,1049.5419744
5353089,1,2,1,80,08,2,,,,2,,,.,2,,2,,,,,2,1,01,,08,595.6626716
5353089,1,7,1,80,08,1,8,,2,,,9,,2,,2,,1,48,950000,2,1,01,1.2,08,595.6626716
5353091,1,1,1,80,08,1,3,,2,,,9,,2,,2,,2,,850000,2,1,01,4,08,386.14628062
5353091,1,2,1,80,08,1,5,,2,,,10,,3,,2,,,,,3,1,01,2,08,386.14628062
5353091,1,3,1,80,08,2,,,,2,,,.,2,,2,,2,,1000000,2,1,01,,08,386.14628062
5353091,1,4,1,80,08,2,,,,2,,,.,2,,2,,,,,2,1,01,,08,386.14628062
5353091,1,5,1,80,08,1,6,,2,,,9,,2,,2,,,,,2,1,01,4,08,386.14628062
5353098,1,1,1,80,11,1,7,,2,,,8,,2,,2,,1,48,908526,2,1,01,1.4,11,3617.5727188
5353101,1,4,1,80,11,2,,,,2,,,.,,,2,,,,,,1,01,,11,3072.6298686
5353102,1,1,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,3696.337521
5353102,1,3,1,80,11,1,9,PORQUE ENTRENA FUTBOL EN SU TIEMPO LIBRE,2,,,2,,2,,2,,,,,2,1,01,1.3,11,3696.337521
5353107,1,6,1,80,11,2,,,,2,,,.,,,2,,,,,,1,01,,11,3439.1847514
5353108,1,1,1,80,11,1,5,,2,,,8,,3,,2,,,,,3,1,01,4,11,4547.2098681
5353112,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,3072.6298686
5353112,1,4,1,80,11,2,,,,2,,,.,,,2,,,,,,1,01,,11,3072.6298686
5353113,1,2,1,80,11,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,11,3536.1877716
5353113,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,01,,11,3536.1877716
5353114,1,2,1,80,11,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,11,3156.5240478
