DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5357280,1,3,1,80,2,1,2,,1,,1,1,,2,,2,,1,48,908526,2,1,01,1.4,18,1871.6759011
5357280,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,18,1871.6759011
5357281,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,18,1032.2259042
5357281,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,18,1032.2259042
5357281,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,18,1032.2259042
5357283,1,2,1,80,2,1,3,,2,,,11,,2,,2,,,,,2,1,01,3,18,1853.1244845
5357283,1,3,1,80,2,2,,,,1,1,8,,2,,2,,1,48,800000,2,1,01,,18,1853.1244845
5357283,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,18,1853.1244845
5357286,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,18,2213.620372
5357287,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,18,2541.0222481
5357287,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,18,2541.0222481
5357287,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,18,2541.0222481
5357288,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,18,2074.7389476
5357289,1,2,1,80,2,1,3,,2,,,1,,2,,2,,,,,2,1,01,3,18,1467.6226117
5357289,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,18,1467.6226117
5357291,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.3,18,1443.8717176
5358937,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,714.99765408
5358937,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,714.99765408
5358938,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,714.99765408
5358938,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,714.99765408
5358939,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,797.08777945
5358939,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,797.08777945
5358940,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,66,1069.6128189
5358942,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,1013.2559363
5358942,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,1013.2559363
5358944,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,66,1147.3339678
5358944,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,1147.3339678
5358944,1,5,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,1.4,66,1147.3339678
5358945,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,66,1005.9303644
5358946,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,600.63202004
5358947,1,2,1,80,2,1,3,,2,,,11,,2,,2,,,,,2,1,01,1.3,66,945.44805609
5358948,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,921.36668218
5358949,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,66,721.92986823
5358950,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,721.92986823
5358951,1,1,1,80,2,1,4,,2,,,8,,3,,2,,,,,3,1,01,4,66,721.92986823
5358951,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,66,721.92986823
5358952,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,721.92986823
5358953,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.4,66,921.36668218
5358954,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,721.92986823
5358956,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,931.16581093
5358956,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,931.16581093
5358958,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,2,66,1003.4568075
5358960,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,721.92986823
5358963,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,564.88554806
5358964,1,2,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,01,2,66,853.44466204
5358966,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,740.52718045
5358966,1,3,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,66,740.52718045
5358967,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,66,915.01759647
5358968,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,1222.0985213
5358970,1,2,1,80,2,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,66,595.1809475
5358970,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,595.1809475
5358971,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,3,66,621.12829073
5358972,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,66,1367.8711011
5358972,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,1367.8711011
5358974,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,687.15135238
5358974,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,687.15135238
5358974,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,687.15135238
5358974,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,687.15135238
5358976,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,1069.6128189
5358976,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,1069.6128189
5358977,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,576.55064612
5358977,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,576.55064612
5358977,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,576.55064612
5358978,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,1095.4602016
5358980,1,3,1,80,2,1,8,,2,,,6,,2,,2,,,,,2,1,01,1.3,66,647.07563395
5358981,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,1165.8557786
5358982,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,721.92986823
5358982,1,2,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,66,721.92986823
5358983,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,66,954.24623955
5358985,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,66,1003.4568075
5358986,1,2,1,80,2,2,,,,1,4,9,,2,,2,,,,,2,1,01,,66,1005.9303644
5358987,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,9,66,954.24623955
5358988,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,1003.4568075
5358989,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,1353.7029959
5358989,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,1353.7029959
5358991,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,597.65096551
5358991,1,3,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,2,66,597.65096551
5358993,1,1,1,80,2,1,3,,2,,,8,,2,,2,,,,,2,1,01,4,66,703.33255602
5358994,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,827.49731882
5358995,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,1.2,66,721.92986823
5358995,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,721.92986823
5358996,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,66,1069.6128189
5358997,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,583.48286027
5358997,1,2,1,80,2,1,8,,2,,,8,,2,,2,,,,,2,1,01,4,66,583.48286027
5358997,1,3,1,80,2,1,2,,2,,,2,,2,,2,,,,,2,1,01,1.3,66,583.48286027
5358998,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,747.87721146
5358999,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,2,66,827.49731882
5359000,1,2,1,80,2,1,8,,2,,,11,,2,,2,,,,,2,1,01,1.3,66,853.44466204
5359001,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,740.52718045
5359002,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,931.16581093
5359002,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,931.16581093
5359002,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,931.16581093
5359003,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,66,1003.4568075
5359004,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,467.82446367
5359004,1,3,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,66,467.82446367
5359004,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,467.82446367
5359006,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,1023.169205
5359007,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,827.49731882
5359010,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,721.92986823
5359011,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,66,1088.0204898
5359012,1,1,1,80,2,1,8,,2,,,8,,2,,2,,,,,2,1,01,1.3,66,703.33255602
5359013,1,2,1,80,2,1,4,,2,,,4,,2,,2,,2,,800000,2,1,01,2,66,1443.8717176
5359014,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,01,2,66,979.65249551
5359015,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,01,3,66,916.13245189
5359015,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,916.13245189
5359016,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,791.47312289
5359017,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,01,2,66,1809.5885611
5359020,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,66,1114.2992912
5359021,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,1575.3616357
5359024,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,9,66,1399.9735755
5359025,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,2433.2832241
5359025,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,2433.2832241
5359031,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,66,1638.1603786
5359032,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,1853.3175883
5359033,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,1809.5885611
5359033,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,1809.5885611
5359036,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,1365.1045438
5359036,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,66,1365.1045438
5359037,1,1,1,80,2,1,8,,2,,,11,,2,,2,,,,,2,1,01,2,66,1189.9095874
5359038,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,66,1888.9656312
5359040,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,1189.9095874
5359041,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,66,1959.8273567
5359069,1,1,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,01,3,76,7101.2327884
5359127,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,4116.6291501
5359128,1,2,1,80,2,1,7,,2,,,9,,2,,2,,,,,2,1,01,4,05,5204.1451961
5359129,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,5204.1451961
5359130,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,4530.538524
5359130,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,4530.538524
5359131,1,2,1,80,2,1,8,,2,,,1,,2,,2,,,,,2,1,01,1.3,05,5204.1451961
5359131,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,5204.1451961
5359136,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,4564.2668492
5359137,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,05,4116.6291501
5359137,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,4116.6291501
5359138,1,2,1,80,2,1,7,,2,,,9,,2,,2,,,,,2,1,01,4,05,2805.1769971
5359138,1,3,1,80,2,1,8,,2,,,4,,1,,2,,2,,908000,2,1,01,2,05,2805.1769971
5359138,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,2805.1769971
5359139,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,3422.027745
5359140,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,05,4380.6686402
5359142,1,1,1,80,2,1,7,,2,,,8,,2,,2,,,,,2,1,01,3,05,3512.5119944
5359142,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,05,3512.5119944
5359144,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,05,4758.8168229
5359144,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,4758.8168229
5359144,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,4758.8168229
5359145,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,05,3478.7836692
5359145,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,3478.7836692
5359146,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,4152.3903413
5359147,1,1,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,05,3512.5119944
5359147,1,2,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,01,4,05,3512.5119944
5359148,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,3421.4724032
5359148,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,3421.4724032
5359152,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,2,05,2276.1754461
5359152,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,2276.1754461
5359152,1,3,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,05,2276.1754461
5359152,1,4,1,80,2,1,7,,2,,,1,,2,,2,,,,,2,1,01,2,05,2276.1754461
5359153,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,5077.8997555
5359153,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,5077.8997555
5359156,1,1,1,80,2,1,8,,2,,,9,,1,,2,,,,,2,1,01,4,05,5077.8997555
5359157,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,05,4882.2665849
5359158,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,05,3512.5119944
5359158,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,3512.5119944
5359160,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,5281.671794
5359161,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,5603.5504052
5359162,1,1,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,01,2,05,5636.2127517
5359163,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,4256.337061
5359163,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,4256.337061
5359163,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,4256.337061
5359164,1,2,1,80,2,1,1,,2,,,1,,2,,2,,,,,2,1,01,1.2,05,4690.5122898
5359164,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,4690.5122898
5359166,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,05,6414.3214854
5359167,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,05,3422.027745
5359169,1,2,1,80,2,1,4,,2,,,4,,1,,2,,,,,2,1,01,3,05,4152.3903413
5359170,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,1.2,05,6023.5829992
5359172,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,05,5672.4102802
5359173,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,05,4564.2668492
5359173,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,4564.2668492
5359174,1,2,1,80,2,1,1,,2,,,1,,2,,2,,,,,2,1,01,1.4,05,6655.30526
5359174,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,6655.30526
5359174,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,6655.30526
5359175,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,05,4152.3903413
5359176,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,05,3512.5119944
5359176,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,3512.5119944
5359177,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,4116.6291501
5359178,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,05,4026.1449007
5359178,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,4026.1449007
5359179,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,2276.1754461
5359179,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,2276.1754461
5359179,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,2276.1754461
5359197,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,3,05,2805.1769971
5359197,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,2805.1769971
5359197,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,2805.1769971
5359198,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,05,3512.5119944
5359202,1,2,1,80,2,1,6,,2,,,9,,2,,2,,,,,2,1,01,4,05,4530.538524
5359202,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,05,4530.538524
5359202,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,05,4530.538524
5359220,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,15,831.35450656
5359221,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,15,831.35450656
5359221,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,15,831.35450656
5359223,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,15,831.35450656
5359223,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,15,831.35450656
5359223,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,15,831.35450656
5359224,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,2,15,796.26692861
5359224,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,15,796.26692861
5359225,1,1,1,80,2,1,9,AISLAMIENTO PREVENTIVO POR COVID 19,2,,,12,MIEDO AL CONTAGIO POR COVID 19,2,,2,,,,,2,1,01,1.4,15,3741.0952795
5359225,1,5,1,80,2,1,9,AISLAMIENTO PREVENTIVO POR COVID 19,2,,,8,,2,,2,,,,,2,1,01,1.4,15,3741.0952795
5359226,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,15,3741.0952795
5359226,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,15,3741.0952795
5359229,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,15,3741.0952795
5359230,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,15,831.35450656
5359231,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,15,831.35450656
5359232,1,1,1,80,2,1,8,,2,,,1,,2,,1,200000,,,,2,1,01,1.1,15,831.35450656
5359232,1,2,1,80,2,1,8,,2,,,1,,2,,1,100000,,,,2,1,01,1.1,15,831.35450656
5359232,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,15,831.35450656
5359232,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,15,831.35450656
5359233,1,1,1,80,2,1,4,,2,,,12,MIEDO AL CONTAGIO POR COVID 19,2,,2,,2,,400000,2,1,01,1.4,15,831.35450656
5359233,1,3,1,80,2,1,8,,1,,1,1,,2,,2,,,,1000000,2,1,01,4,15,831.35450656
5359235,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,01,4,15,831.35450656
5359235,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,15,831.35450656
5359235,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,15,831.35450656
5359236,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,15,796.26692861
5359237,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,15,796.26692861
5359237,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,15,796.26692861
5359238,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,15,831.35450656
5359238,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,15,831.35450656
5359239,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,3,15,796.26692861
5359239,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,15,796.26692861
5359240,1,2,1,80,2,1,3,,2,,,1,,2,,2,,,,,2,1,01,3,15,831.35450656
5359240,1,4,1,80,2,1,5,,2,,,8,,2,,2,,,,,2,1,01,4,15,831.35450656
5359240,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,15,831.35450656
5359242,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,15,974.0832533
5359243,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,15,831.35450656
5359243,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,15,831.35450656
5359245,1,1,1,80,2,1,4,,2,,,8,,2,,2,,1,24,400000,2,1,01,2,15,796.26692861
5359247,1,2,1,80,2,1,3,,2,,,1,,2,,2,,,,,2,1,01,1.4,15,796.26692861
5359247,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,15,796.26692861
5359248,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,2,15,796.26692861
5359248,1,2,1,80,2,1,9,PANDEMIA,2,,,9,,2,,2,,2,,98,2,1,01,1.4,15,796.26692861
5359248,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,15,796.26692861
5359250,1,1,1,80,2,1,4,,2,,,1,,2,,2,,,,,2,1,01,1.4,15,796.26692861
5359250,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,15,796.26692861
5359250,1,3,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,15,796.26692861
5359273,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,15,796.26692861
5359274,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,15,796.26692861
5359276,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,15,796.26692861
5359276,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,15,796.26692861
5359289,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,15,796.26692861
5359289,1,3,1,80,2,1,3,,2,,,9,,2,,2,,1,48,877700,2,1,01,4,15,796.26692861
5359289,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,15,796.26692861
5359295,1,2,1,80,2,1,9,REDUCCION DE PERSONAL POR PANDEMIA,1,,1,1,,2,,2,,,,,2,1,01,1.4,15,3583.2011787
5359296,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,2,15,796.26692861
5359301,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,4,15,796.26692861
5359301,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,15,796.26692861
5359302,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,2,15,796.26692861
5359302,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,15,796.26692861
5359303,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,908526,2,1,01,1.3,15,3583.2011787
5359303,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,15,3583.2011787
5359305,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,15,796.26692861
5359307,1,1,1,80,2,1,3,,2,,,9,,1,,2,,,,,2,1,01,4,15,796.26692861
5359307,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,15,796.26692861
5359308,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,2,15,796.26692861
5359311,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,01,3,15,796.26692861
5359312,1,1,1,80,2,1,4,,2,,,1,,2,,2,,,,,2,1,01,4,15,796.26692861
5359316,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,01,,15,3583.2011787
5359317,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,01,4,15,796.26692861
5359317,1,3,1,80,2,2,,,,2,,,.,2,,2,,2,,98,2,1,01,,15,796.26692861
5359317,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,15,796.26692861
5359317,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,15,796.26692861
5359317,1,6,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,15,796.26692861
5359318,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,01,,15,1404.8247109
5359319,1,1,1,80,2,1,9,PANDEMIA,2,,,1,,2,,2,,1,48,900000,2,1,01,1.4,15,796.26692861
5359319,1,2,1,80,2,1,9,PANDEMIA,2,,,12,PANDEMIA,2,,2,,2,,98,2,1,01,1.4,15,796.26692861
5359320,1,1,1,80,2,1,3,,2,,,4,,2,,2,,,,,2,1,01,4,15,796.26692861
5359320,1,2,1,80,2,1,3,,2,,,7,,1,,2,,,,,2,1,01,4,15,796.26692861
