DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P6016,P6020,P6030S1,P6030S3,P6040,P6050,P6080,P6080S1,P6070,P6081,P6081S1,P6083,P6083S1,P6071,P6071S1,P3147S1,P3147S2,P3147S3,P3147S4,P3147S5,P3147S6,P3147S7,P3147S8,P3147S9,P3147S10,P3147S11,P3147S10A1,P3246,P6090,P6140,P6150,P6100,P6110,P6120,P6125,P6160,P6170,P6175,P6210,P6210S1,P6220,P6269,AREA,ESC,MES,DPTO,fex_c_2011
5350266,1,1,1,10,2,1,11,1961,59,1,6,,2,3,,3,,1,2,1,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,546.87374315
5350266,1,2,1,10,2,2,12,1968,52,2,6,,2,2,,2,,1,1,1,,,1,,,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,546.87374315
5350267,1,1,1,10,1,1,4,1967,53,1,6,,3,3,,3,,1,2,,,,1,,,1,,,,,,1,1,,,3,,,2,1,2,,4,9,,,08,9,01,08,587.65261194
5350267,1,2,1,10,1,2,12,1967,53,2,6,,3,3,,2,,1,1,,,,,,1,,,,,,,,1,,,1,1,39200,2,1,2,,5,11,2,,08,11,01,08,587.65261194
5350267,1,3,1,10,1,1,3,1997,23,3,6,,6,1,1,2,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,6,2,3,,08,13,01,08,587.65261194
5350269,1,1,1,10,1,2,7,1995,25,1,6,,3,2,,2,,1,2,,1,1,1,,,,,,,,,1,1,,,1,1,39200,2,1,2,,6,2,3,,08,13,01,08,652.6326037
5350269,1,2,1,10,2,1,3,1993,27,2,6,,3,2,,2,,1,1,,,,,,,1,,,,,,,1,,,1,5,,2,1,2,,6,5,4,,08,16,01,08,652.6326037
5350269,1,3,1,10,1,2,2,2016,4,3,6,,,1,2,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,2,2,,1,0,,,08,0,01,08,652.6326037
5350270,1,1,1,10,1,2,11,1969,51,1,6,,4,3,,2,,,,,,1,1,,,,,1,,,,2,1,,,2,5,,2,1,2,,5,11,2,,08,11,01,08,676.71578902
5350270,1,2,1,10,2,2,4,1992,28,3,6,,1,2,,1,1,1,3,,,1,1,,,,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,676.71578902
5350270,1,3,1,10,3,1,9,1995,25,5,6,,1,2,,2,,1,2,,,,,,,,,,,1,,,2,2,,,,,2,1,2,,5,10,1,,08,10,01,08,676.71578902
5350270,1,4,1,10,2,2,8,2015,5,4,6,,,2,,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,3,0,,,08,0,01,08,676.71578902
5350270,1,5,1,10,5,1,10,1993,27,3,6,,4,2,,1,1,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,676.71578902
5350271,1,1,1,10,1,1,7,1960,60,1,6,,2,3,,3,,1,2,,1,,1,,,,,1,,,,1,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,730.06085755
5350271,1,2,1,10,2,2,6,1964,56,2,6,,2,2,,3,,1,1,,,1,1,,,,,1,,,,,1,,,3,,,2,1,2,,4,8,,,08,8,01,08,730.06085755
5350271,1,3,1,10,2,2,11,1980,40,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,08,0,01,08,730.06085755
5350271,1,4,1,10,2,1,7,2015,5,4,6,,,2,,2,,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,2,1,,,08,0,01,08,730.06085755
5350271,1,5,1,10,2,1,8,2017,3,4,6,,,2,,2,,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,08,0,01,08,730.06085755
5350272,1,1,1,10,1,1,12,1980,40,1,1,700_02,2,3,,2,,1,2,1,1,1,1,,,,,1,,,,1,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,566.91445656
5350272,1,2,1,10,2,2,9,1979,41,2,6,,2,2,,2,,1,1,1,1,1,1,,,,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,566.91445656
5350272,1,3,1,10,2,2,10,1999,21,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,1,2,6,2,2,2,08,13,01,08,566.91445656
5350272,1,4,1,10,2,2,10,2001,19,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,566.91445656
5350272,1,5,1,10,3,1,10,2007,13,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,7,,,08,7,01,08,566.91445656
5350273,1,1,1,10,2,1,10,1980,40,1,6,,2,3,,2,,1,2,1,,,,,,,,,,,,2,1,,,1,1,40000,2,1,2,,5,11,2,,08,11,01,08,577.28353425
5350273,1,2,1,10,2,2,11,1977,43,2,6,,2,2,,2,,1,1,1,,,,,,,,,,,,,1,,,1,5,,2,1,2,,5,11,2,,08,11,01,08,577.28353425
5350273,1,3,1,10,2,1,8,2000,20,3,6,,6,1,1,1,2,,,1,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,6,3,3,,08,14,01,08,577.28353425
5350273,1,4,1,10,2,2,1,2006,15,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,2,4,9,,,08,9,01,08,577.28353425
5350274,1,1,1,10,1,1,10,1993,27,1,6,,6,2,,2,,,,,,,1,,,1,,,,,,2,1,,,1,3,109540,2,1,2,,6,5,4,,08,16,01,08,674.26560212
5350274,1,2,1,10,1,2,5,1997,23,5,6,,6,2,,2,,,,,,,,,,,1,,,,,,1,,,3,,,2,1,2,,6,5,4,,08,16,01,08,674.26560212
5350275,1,1,1,10,1,2,4,1984,36,1,6,,4,2,,2,,,,1,,,,,,,,,,,,2,1,,,1,1,48000,2,1,2,,6,5,4,,08,16,01,08,685.79093783
5350275,1,2,1,10,1,2,12,2006,14,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,8,,,08,8,01,08,685.79093783
5350275,1,3,1,10,1,2,7,2009,11,3,6,,6,2,,1,1,,,,,,,,1,,,,,,,,1,,,1,5,,2,1,1,1,4,6,,,08,6,01,08,685.79093783
5350275,1,4,1,10,1,1,12,2010,10,3,6,,6,2,,1,1,,,,,,,,1,,,,,,,,1,,,1,5,,2,1,1,1,3,4,,,08,4,01,08,685.79093783
5350275,1,5,1,10,1,2,9,1981,39,6,6,,5,2,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,685.79093783
5350275,1,6,1,10,1,2,3,2010,10,9,6,,6,2,,1,5,,,,,,,,,,1,,,,,,2,1,24,,,,2,1,1,2,3,4,,,08,4,01,08,685.79093783
5350275,1,7,1,10,1,2,5,2012,8,9,6,,,2,,1,5,,,,,,,,,,,,,,,,2,1,24,,,,2,1,1,2,3,2,,,08,2,01,08,685.79093783
5350276,1,1,1,10,1,1,3,1954,66,1,6,,6,3,,3,,,,,,,1,,,,,1,,,,1,1,,,1,3,105000,2,1,2,,5,11,2,,08,11,01,08,593.65501605
5350277,1,1,1,10,1,2,3,1947,73,1,6,,5,3,,3,,,,,,,,,,,,,,1,,1,1,,,1,2,60000,2,1,2,,3,5,,,08,5,01,08,604.59229547
5350277,1,2,1,10,1,1,10,1970,50,3,6,,6,3,,1,1,,,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,08,11,01,08,604.59229547
5350278,1,1,1,10,1,2,11,1969,51,1,6,,4,3,,3,,,,,,,1,,,,,1,,,,1,1,,,1,1,98,2,1,2,,6,2,3,,08,13,01,08,556.619871
5350278,1,2,1,10,2,2,3,2003,17,3,6,,6,2,,1,1,,,,,,,,,,,1,,,,,1,,,1,5,,2,1,1,1,6,0,2,2,08,11,01,08,556.619871
5350282,1,1,1,10,1,1,4,1967,53,1,6,,2,2,,2,,1,2,,,,,,,,,1,,,,2,1,,,1,1,150000,2,1,2,,5,11,2,,08,11,01,08,736.20704484
5350282,1,2,1,10,2,2,2,1965,55,2,6,,2,3,,3,,1,1,,,,,,,,,1,,,,,1,,,1,5,,2,1,2,,3,2,,,08,2,01,08,736.20704484
5350282,1,3,1,10,2,1,1,2013,8,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,2,3,2,,,08,2,01,08,736.20704484
5350284,1,1,1,10,1,1,12,1945,75,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,1,1,,,1,2,40000,2,1,2,,4,8,,,08,8,01,08,503.24355402
5350284,1,2,1,10,2,2,4,1944,76,2,6,,3,3,,3,,1,1,,,,,,,,,1,,,,,1,,,1,5,,2,1,2,,4,7,,,08,7,01,08,503.24355402
5350284,1,3,1,10,3,2,5,1997,23,4,6,,6,2,,2,,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,6,4,2,2,08,15,01,08,503.24355402
5350285,1,1,1,10,2,1,9,1970,50,1,6,,3,2,,2,,1,2,1,,,1,,,,,1,,,,1,1,,,1,3,108000,2,1,2,,5,10,1,,08,10,01,08,604.59229547
5350285,1,2,1,10,2,2,3,1965,55,2,6,,3,3,,3,,1,1,,,,,,,,,1,,,,,1,,,1,5,,2,1,2,,5,11,2,,08,11,01,08,604.59229547
5350338,1,1,1,10,1,1,9,1964,56,1,6,,6,3,,3,,,,,,,1,,,,,1,,,,2,1,,,3,,,2,1,2,,6,1,3,,05,12,01,05,1106.3585798
5350338,1,2,1,10,2,2,2,1962,58,5,6,,6,3,,3,,,,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,6,3,3,,05,14,01,05,1106.3585798
5350338,1,3,1,10,2,1,6,2008,12,5,6,,6,2,,3,,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,2,3,4,,,05,4,01,05,1106.3585798
5350340,1,1,1,10,1,1,11,1986,34,1,6,,2,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,1,46000,2,1,2,,5,11,2,,05,11,01,05,1398.0828238
5350340,1,2,1,10,2,2,10,1984,36,2,6,,2,3,,2,,1,1,,,,1,,1,,,1,,,,,1,,,1,1,35112,2,1,2,,5,11,2,,05,11,01,05,1398.0828238
5350340,1,3,1,10,3,1,9,2000,20,3,6,,6,2,,1,2,,,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,4,9,,,05,9,01,05,1398.0828238
5350340,1,4,1,10,1,1,4,2013,7,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,1,,,05,1,01,05,1398.0828238
5350342,1,1,1,10,1,2,7,1973,47,1,6,,2,2,,2,,1,2,,,1,,,,1,,,,,,2,1,,,1,5,,2,1,2,,3,5,,,54,5,01,54,366.68999957
5350342,1,2,1,10,2,1,5,1973,47,2,6,,2,2,,2,,1,1,1,,1,1,,,,,1,,,,,1,,,1,1,35200,2,1,2,,3,5,,,54,5,01,54,366.68999957
5350342,1,3,1,10,3,2,7,2000,20,3,6,,6,1,2,1,1,,,1,,1,,1,,,,1,,,,,1,,,1,5,,2,1,2,,5,11,2,,54,11,01,54,366.68999957
5350342,1,4,1,10,4,1,5,2002,18,3,6,,6,1,2,1,1,,,,,,,,,,,1,,,,,1,,,1,1,35200,2,1,2,,5,11,2,,54,11,01,54,366.68999957
5350342,1,5,1,10,1,1,8,2005,15,3,6,,6,1,2,1,1,,,,,,,,,,1,1,,,,,1,,,1,5,,2,1,1,1,4,8,,,54,8,01,54,366.68999957
5350343,1,1,1,10,2,1,2,1984,36,1,6,,3,3,,2,,1,2,,,,1,,,,,,,,,2,1,,,1,1,35200,2,1,2,,6,2,3,,54,13,01,54,188.77378601
5350343,1,2,1,10,2,2,5,1983,37,2,6,,3,3,,1,3,1,1,,1,,1,,,,,,,,,,1,,,1,3,250000,2,1,2,,6,6,5,,54,17,01,54,188.77378601
5350343,1,3,1,10,3,2,12,1958,62,5,6,,5,3,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,7,,,54,7,01,54,188.77378601
5350343,2,1,2,10,2,1,7,1982,38,1,6,,3,3,,2,,1,2,,,,1,,,,,1,,,,2,1,,,1,5,,2,1,2,,6,5,4,,54,16,01,54,188.77378601
5350343,2,2,2,10,2,2,6,1980,40,2,6,,3,3,,2,,1,1,,,,1,,,,,,,,,,1,,,1,3,250000,2,1,2,,6,2,3,,54,13,01,54,188.77378601
5350343,2,3,2,10,2,2,1,2016,5,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,2,1,2,2,0,,,54,0,01,54,188.77378601
5350345,1,1,1,10,1,2,7,1982,38,1,6,,4,3,,1,4,,,,,,,,,,,,,1,,2,1,,,1,1,70000,2,1,2,,6,6,5,,54,17,01,54,458.8582268
5350345,1,2,1,10,1,1,6,2014,6,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,2,3,0,,,54,0,01,54,458.8582268
5350345,1,3,1,10,1,2,12,2018,2,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,,,,,,,,54,,01,54,458.8582268
5350345,1,4,1,10,4,2,11,1956,64,5,6,,2,3,,3,,1,5,,,,,,,,,1,,,,,1,,,1,2,99,2,1,2,,4,7,,,54,7,01,54,458.8582268
5350345,1,5,1,10,4,1,6,1941,79,5,6,,2,3,,3,,1,4,,,,,,,,,,,1,,,1,,,1,2,99,2,1,2,,4,6,,,54,6,01,54,458.8582268
5350346,1,1,1,10,2,1,3,1962,58,1,6,,3,3,,3,,1,2,,,1,,,,,,,,,,2,1,,,2,1,75000,2,1,2,,6,5,4,,54,16,01,54,573.28215142
5350346,1,2,1,10,2,2,10,1975,45,2,6,,3,3,,2,,1,1,,,1,,,,,,1,,,,,1,,,2,5,,2,1,2,,5,11,2,,54,11,01,54,573.28215142
5350346,1,3,1,10,2,1,11,1999,21,3,6,,6,1,1,1,2,,,,,,,,,1,,,,,,,1,,,2,5,,2,1,2,,5,11,2,,54,11,01,54,573.28215142
5350346,1,4,1,10,2,2,3,2001,19,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,2,5,,2,1,1,1,6,0,2,2,54,11,01,54,573.28215142
5350346,1,5,1,10,2,1,4,1998,22,3,6,,2,1,1,1,2,1,6,,,,,,,,,1,,,,,1,,,1,1,35200,2,1,2,,5,11,2,,54,11,01,54,573.28215142
5350346,1,6,1,10,6,2,8,2000,20,5,6,,2,2,,2,,1,5,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,54,11,01,54,573.28215142
5350346,1,7,1,10,6,1,10,2020,0,4,6,,,1,5,1,6,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,54,,01,54,573.28215142
5350363,1,1,1,10,1,2,12,1986,34,1,6,,4,3,,2,,,,,1,,1,,,,,,,,,2,1,,,1,5,,2,1,2,,5,11,2,,66,11,01,66,671.21637684
5350363,1,2,1,10,1,2,2,2012,8,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,3,,,66,3,01,66,671.21637684
5350364,1,1,1,10,1,2,8,1963,57,1,6,,2,3,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,5,,2,1,2,,3,5,,,66,5,01,66,530.41965794
5350364,1,2,1,10,2,1,5,1963,57,2,6,,2,3,,3,,1,1,,1,,1,,,,,,,,,,1,,,1,1,35112,2,1,2,,3,5,,,66,5,01,66,530.41965794
5350364,1,3,1,10,3,2,1,2001,20,3,6,,6,1,2,1,1,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,6,3,2,2,66,14,01,66,530.41965794
5350364,1,4,1,10,4,1,6,2002,18,3,6,,6,1,2,1,1,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,6,1,2,2,66,12,01,66,530.41965794
5350366,1,1,1,10,1,2,10,1950,70,1,6,,6,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,2,70725,2,1,2,,5,11,2,,66,11,01,66,288.28630546
5350367,1,1,1,10,1,2,11,1974,46,1,6,,6,2,,1,2,,,1,,,1,,,,,,,,,1,1,,,1,3,109725,2,1,2,,6,5,4,,66,16,01,66,276.51316651
5350367,1,2,1,10,2,2,5,1941,79,5,6,,4,3,,3,,,,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,3,5,,,66,5,01,66,276.51316651
5350368,1,1,1,10,1,1,6,1996,24,1,6,,6,3,,1,2,,,,1,,1,,,,,,,,,2,1,,,1,1,48000,2,1,2,,6,2,3,,66,13,01,66,198.99941865
5350368,1,2,1,10,2,2,1,1956,65,5,6,,5,3,,1,3,,,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,11,2,,66,11,01,66,198.99941865
5350368,1,3,1,10,2,2,8,1932,88,5,6,,5,3,,3,,,,,,,,,,,,,,1,,,1,,,1,2,70225,2,1,2,,3,3,,,66,3,01,66,198.99941865
5350368,1,4,1,10,4,2,3,1952,68,5,6,,4,3,,1,3,,,,,,,,,,,,,1,,,1,,,1,2,70225,2,1,2,,5,11,2,,66,11,01,66,198.99941865
5350369,1,1,1,10,1,2,11,1969,51,1,6,,2,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,4,8,,,66,8,01,66,400.05498846
5350369,1,2,1,10,2,1,7,1955,65,2,6,,2,3,,3,,1,1,,1,,1,,,,,,,,,,1,,,1,3,109724,2,1,2,,3,5,,,66,5,01,66,400.05498846
5350369,1,3,1,10,3,1,9,1994,26,3,6,,6,2,,1,1,,,,,,1,,,,,,,,,,1,,,1,1,35112,2,1,2,,6,1,3,,66,12,01,66,400.05498846
5350369,1,4,1,10,1,1,1,2012,9,3,6,,,1,2,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,3,,,66,3,01,66,400.05498846
5350370,1,1,1,10,1,2,7,1971,49,1,6,,6,3,,3,,,,,1,1,1,,,,,,,,,2,1,,,1,3,109725,2,1,2,,6,2,3,,66,13,01,66,328.41184818
5350371,1,1,1,10,1,2,8,1966,54,1,6,,6,1,2,3,,,,,,,,,,,,,,1,,2,1,,,1,1,350000,2,1,2,,6,7,5,,66,18,01,66,243.95140735
5350371,1,2,1,10,1,1,6,1936,84,5,6,,5,3,,3,,,,,,,,,,,,,,1,,,1,,,1,2,120000,2,1,2,,5,11,2,,66,11,01,66,243.95140735
5350371,1,3,1,10,3,2,4,1960,60,5,6,,6,1,2,3,,,,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,11,2,,66,11,01,66,243.95140735
5350373,1,1,1,10,1,2,1,1958,63,1,6,,4,3,,3,,,,,,,1,,,,,,,,,2,1,,,1,5,,2,1,2,,6,5,4,,66,16,01,66,357.53944409
5350373,1,2,1,10,2,2,4,1992,28,3,6,,6,2,,1,1,,,,,,1,,,,,,,,,,1,,,1,3,109725,2,1,2,,6,5,4,,66,16,01,66,357.53944409
5350373,1,3,1,10,1,1,11,2017,3,4,6,,,2,,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,2,2,,1,0,,,66,0,01,66,357.53944409
5350374,1,1,1,10,1,1,2,1963,57,1,6,,4,3,,3,,,,,1,1,,,,1,,,,,,1,1,,,3,,,2,1,2,,3,2,,,66,2,01,66,307.62322797
5350375,1,1,1,10,1,2,10,1979,41,1,6,,6,2,,2,,,,,1,1,1,,,,,,,,,1,1,,,3,,,2,1,2,,4,7,,,66,7,01,66,328.41184818
5350376,1,1,1,10,1,1,10,1935,85,1,6,,6,3,,3,,,,,,1,1,,,,,,,,,1,1,,,3,,,2,1,2,,3,4,,,66,4,01,66,550.12293761
5350376,1,2,1,10,2,1,7,1946,74,9,6,,6,3,,3,,,,,1,1,,,,,,,,,,,1,,,3,,,2,1,2,,3,5,,,66,5,01,66,550.12293761
5350377,1,1,1,10,1,1,5,1970,50,1,6,,2,2,,2,,1,2,1,1,,,,,1,,,,,,2,1,,,1,5,,2,1,2,,3,5,,,66,5,01,66,894.25444834
5350377,1,2,1,10,2,2,6,1971,49,2,6,,2,2,,3,,1,1,,1,,1,,,,,,,,,,1,,,1,1,35112,2,1,2,,3,5,,,66,5,01,66,894.25444834
5350377,1,3,1,10,1,1,11,2008,12,4,6,,6,2,,2,,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,7,,,66,7,01,66,894.25444834
5350377,1,4,1,10,1,1,10,2011,9,4,6,,,2,,2,,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,2,,,66,2,01,66,894.25444834
5350378,1,1,1,10,1,2,2,1957,63,1,6,,5,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,2,70225,2,1,2,,4,6,,,66,6,01,66,622.92985464
5350378,1,2,1,10,2,1,9,1989,31,3,6,,6,3,,1,1,,,,,,,,,1,,,,,,,1,,,1,1,35112,2,1,2,,5,11,2,,66,11,01,66,622.92985464
5350379,1,1,1,10,1,2,11,1960,60,1,6,,6,3,,1,2,,,,1,1,,,,,,,,,,1,1,,,3,,,2,1,2,,5,11,2,,66,11,01,66,472.77524757
5350379,1,2,1,10,1,2,7,1934,86,5,6,,5,3,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,3,,,66,3,01,66,472.77524757
5350381,1,1,1,10,1,2,6,1962,58,1,6,,4,3,,2,,,,,1,,1,,,,,,,,,1,1,,,1,5,,2,1,2,,4,8,,,66,8,01,66,325.97540386
5350381,1,2,1,10,2,1,8,1981,39,3,6,,4,2,,1,1,,,,1,1,1,,,,,,,,,,1,,,3,,,2,1,2,,5,10,1,,66,10,01,66,325.97540386
5350381,1,3,1,10,3,1,8,2000,20,4,6,,6,1,2,2,,,,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,4,7,,,66,7,01,66,325.97540386
5350382,1,1,1,10,1,2,7,1980,40,1,6,,6,3,,1,3,,,,,,,,,,,,,1,,2,1,,,1,1,40000,2,1,2,,6,3,3,,66,14,01,66,314.20226492
5350382,1,2,1,10,1,1,7,2007,13,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,7,,,66,7,01,66,314.20226492
5350382,1,3,1,10,3,2,8,1940,80,5,6,,5,3,,3,,,,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,3,3,,,66,3,01,66,314.20226492
5350382,1,4,1,10,4,1,10,1978,42,5,6,,6,3,,1,3,,,,,,,,,,,,,1,,,1,,,1,3,109725,2,1,2,,6,1,2,2,66,12,01,66,314.20226492
5350383,1,1,1,10,1,2,11,1948,72,1,6,,5,3,,3,,,,,,,,,,,,,,1,,2,1,,,2,2,300000,2,1,2,,5,12,2,,66,12,01,66,224.61448483
5350383,1,2,1,10,2,2,5,1995,25,3,6,,6,2,,2,,,,,,,,,,,,,,1,,,1,,,1,1,48000,2,1,2,,6,5,4,,66,16,01,66,224.61448483
5350383,1,3,1,10,1,2,5,1940,80,5,6,,6,3,,3,,,,,,,,,,,,,,1,,,1,,,1,3,109725,2,1,2,,3,2,,,66,2,01,66,224.61448483
5350384,1,1,1,10,1,2,11,1992,28,1,6,,6,2,,2,,,,,,,,,,,,,,1,,2,1,,,1,1,74000,2,1,2,,6,5,4,,66,16,01,66,276.51316651
5350384,1,2,1,10,2,2,10,1956,64,5,6,,5,3,,2,,,,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,3,5,,,66,5,01,66,276.51316651
5350386,1,1,1,10,1,2,9,1948,72,1,6,,5,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,2,120000,2,1,2,,4,7,,,66,7,01,66,288.28630546
5350387,1,1,1,10,1,2,8,1988,32,1,6,,2,2,,3,,1,2,,,,,,,,,,,1,,2,1,,,1,5,,2,1,2,,6,5,4,,66,16,01,66,439.81308786
5350387,1,2,1,10,2,1,2,1985,35,2,6,,2,2,,2,,1,1,,,,1,,,,,,,,,,1,,,1,3,180000,2,1,2,,6,7,5,,66,18,01,66,439.81308786
5350387,1,3,1,10,1,2,4,2017,3,3,6,,,1,2,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,2,2,,1,0,,,66,0,01,66,439.81308786
5350387,1,4,1,10,1,1,9,2018,2,3,6,,,1,2,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,,,,,,,,66,,01,66,439.81308786
5350388,1,1,1,10,1,1,1,1981,40,1,6,,3,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,3,600000,2,1,2,,6,9,5,,66,20,01,66,439.81308786
5350388,1,2,1,10,2,2,6,1985,35,2,6,,3,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,3,329000,2,1,2,,6,6,5,,66,17,01,66,439.81308786
5350388,1,3,1,10,1,1,10,2012,8,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,2,3,2,,,66,2,01,66,439.81308786
5350388,1,4,1,10,1,2,6,2018,2,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,,,,,,,,66,,01,66,439.81308786
5350390,1,1,1,10,1,2,11,1944,76,1,6,,4,3,,3,,,,,,,,,,,,,,1,,2,1,,,1,2,70224,2,1,2,,3,2,,,66,2,01,66,557.80633631
5350390,1,2,1,10,2,1,11,1970,50,3,6,,4,2,,1,1,,,,,,,,,,,,,1,,,1,,,2,2,90000,2,1,2,,5,11,2,,66,11,01,66,557.80633631
5350390,1,3,1,10,3,1,2,1946,74,5,6,,4,3,,3,,,,,,,,,,,,,,1,,,1,,,1,2,70224,2,1,2,,3,2,,,66,2,01,66,557.80633631
5350391,1,1,1,10,1,1,4,1977,43,1,6,,3,2,,2,,1,2,,,,1,,,,,,,,,2,1,,,1,1,35112,2,1,2,,5,10,1,,66,10,01,66,693.13055235
5350391,1,2,1,10,2,2,8,1977,43,2,6,,3,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,3,5,,,66,5,01,66,693.13055235
5350391,1,3,1,10,3,2,7,2002,18,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,2,6,0,2,2,66,11,01,66,693.13055235
5350392,1,1,1,10,1,1,2,1983,37,1,6,,2,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,3,98000,2,1,2,,5,11,2,,66,11,01,66,432.61674763
5350392,1,2,1,10,2,2,3,1983,37,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,6,5,4,,66,16,01,66,432.61674763
5350392,1,3,1,10,2,1,6,2014,6,3,6,,,3,,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,3,0,,,66,0,01,66,432.61674763
5350393,1,1,1,10,1,2,8,1963,57,1,6,,4,3,,3,,,,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,5,11,2,,66,11,01,66,325.97540386
5350393,1,2,1,10,2,1,5,1999,21,3,6,,6,2,,1,1,,,,,,,,,1,,,,,,,1,,,3,,,2,1,2,,6,5,4,,66,16,01,66,325.97540386
5350393,1,3,1,10,3,1,12,1975,45,5,6,,6,2,,2,,,,,,,1,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,66,0,01,66,325.97540386
5350395,1,1,1,10,1,2,2,1991,29,1,6,,4,2,,2,,,,,,,,,,1,,,,,,2,1,,,3,,,2,1,2,,6,3,3,,66,14,01,66,335.60818842
5350395,1,2,1,10,1,2,2,2010,10,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,3,4,,,66,4,01,66,335.60818842
5350396,1,1,1,10,1,2,1,1974,47,1,6,,4,3,,2,,,,1,,,,,,,,,,,,2,1,,,1,1,200000,2,1,2,,6,11,5,,66,22,01,66,328.41184818
