DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,MES,P6430,RAMA4D_R4,INGLABO,DPTO,fex_c_2011,RAMA4DP8_R4
5354528,1,2,1,60,2,20,1,2,2,12,1,,,1,1,2,1,260,,1,,2,1200000,2,,,2,,2,,2,,2,,2,,,1,300000,2,2,,,2,,,2,,,2,,,1,1200000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,9,7,,1,,1,1,1,17,1,1,,,,,,,,,1,2,1,0,120,4,,2,,,,,,,,3,8,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,21,46,1,01,1,4620,1200000,20,695.69920199,
5354529,1,1,1,60,2,20,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,200000,1,2600000,1,,12,2,,,,,3,3,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,36,4,,2,,,,,,,,3,3,4,,2,,,,1,1,1,1,2,2,2,2,1,1,2,,2,1,2,2,2,2,1,1,3,,64,03,1,01,4,0311,200000,20,1449.9504164,
5354530,1,1,1,60,2,20,2,,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,150000,1,1800000,1,,12,2,,,,,2,3,2,30,1,,30,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,16,,2,,,,1,1,2,1,2,2,2,2,1,1,2,,2,2,2,2,2,2,2,1,3,,62,01,1,01,4,0161,150000,20,1260.9080561,
5354530,1,4,1,60,2,20,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,300000,1,98,1,,12,2,,,,,2,3,1,36,1,,36,,,5,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,16,,1,12,2,1,1,1,2,1,2,2,2,2,1,1,2,,2,2,2,2,2,2,2,1,3,,62,01,1,01,4,0161,300000,20,1260.9080561,
5354531,1,3,1,60,2,20,2,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,800000,1,7500000,3,,12,2,,,,,2,1,1,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,40,1,,2,,,,,,,,3,3,10,,2,,,,1,1,1,1,2,2,2,2,2,1,2,,2,1,1,1,1,2,1,1,3,,62,01,1,01,4,0161,800000,20,1022.4683257,
5354534,1,2,1,60,2,20,1,1,,,1,,,1,2,2,2,24,,1,,2,400000,2,,,2,,1,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,190,4,,2,,,,,,,,3,3,10,,2,,,,1,1,2,1,2,2,2,2,1,2,2,,2,1,1,2,1,2,1,1,3,,60,01,1,01,1,0121,400000,20,877.07280773,
5354535,1,1,1,60,2,20,2,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,450000,1,2600000,1,,12,2,,,,,2,3,2,40,,.,40,,,5,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,20,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,62,01,1,01,4,0161,450000,20,1570.8900131,
5354536,1,3,1,60,2,20,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,200000,1,1200000,2,,12,2,,,,,2,1,2,40,,.,20,6,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,15,2,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,62,01,1,01,4,0161,200000,20,1090.9248844,
5354537,1,1,1,60,2,20,1,1,,,1,,,1,1,2,1,204,,1,,2,900000,2,,,2,,1,50000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,900000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,54,,.,54,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,10,1,,2,,,,,,,,3,3,12,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,60,01,1,01,1,0141,950000,20,1191.810477,
5354538,1,1,1,60,2,20,1,1,,,1,,,1,2,2,2,1,,1,,2,650000,2,,,2,,1,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,1,,,,,,,,,48,,.,48,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,15,8,1,,2,,,,,,,,3,3,4,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,01,8,0141,650000,20,1410.287224,
5354539,1,1,1,60,2,20,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,120000,1,1800000,1,,12,2,,,,,3,1,2,30,1,,20,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,2,4,,2,,,,,,,,3,3,8,2,2,,,,1,1,2,1,2,2,2,1,1,1,2,,2,1,1,2,1,2,2,1,3,,61,01,1,01,4,0113,120000,20,1893.726365,
5354540,1,2,1,60,2,20,2,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,200000,1,1400000,3,,12,2,,,,,2,10,2,30,2,,20,6,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,20,2,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,61,01,1,01,4,0161,200000,20,747.87522764,
5354541,1,1,1,60,2,20,1,1,,,1,,,1,2,2,2,24,,1,,2,900000,2,,,2,,1,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,900000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,8,,5,,2,,,,1,,,,,,,,,1,2,2,1,5,5,4,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,60,01,1,01,1,0126,900000,20,1417.102125,
5354542,1,1,1,60,2,20,1,1,,,1,,,1,2,2,1,46,,1,,2,800000,2,,,2,,1,150000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,800000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,4,,2,,,,,,,,2,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,60,01,1,01,1,0141,950000,20,1629.1055326,
5354542,1,2,1,60,2,20,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,1000000,1,3500000,3,,2,2,,,,,3,3,2,16,2,,16,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,41,10,1,01,4,1040,1000000,20,1629.1055326,
5354542,1,3,1,60,2,20,2,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,10,,,,,,,,,10,2,,10,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,1,3,,62,01,1,01,7,0141,,20,1629.1055326,
5354543,1,3,1,60,2,20,2,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,500000,1,2000000,3,,12,2,,,,,2,1,2,60,,.,60,,,1,8,,10,,2,,,,1,,,,,,,,,1,2,2,1,0,22,4,,2,,,,,,,,3,3,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,5,,61,01,1,01,4,0161,500000,20,941.67330021,
5354546,1,1,1,60,2,20,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,300000,1,800000,3,,12,2,,,,,3,1,1,48,,.,48,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,24,1,,2,,,,,,,,3,13,30,,2,,,,1,1,2,1,2,2,1,2,1,1,2,,2,1,1,2,1,2,1,1,3,,61,01,1,01,4,0111,300000,20,986.09145436,
5354546,2,3,2,60,2,20,2,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,800000,1,9600000,3,,12,2,,,,,3,1,1,48,,.,48,,,3,8,,7,,2,,,,1,,,,,,,,,1,2,2,1,4,12,4,,2,,,,,,,,3,13,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,01,4,0161,800000,20,986.09145436,
5354553,1,1,1,60,2,20,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,480000,1,5800000,3,,12,2,,,,,1,1,1,48,,.,30,6,,3,8,,10,,2,,,,1,,,,,,,,,1,2,2,1,1,120,4,,2,,,,,,,,2,11,20,2,2,,,,1,1,2,1,2,2,1,2,1,1,2,,2,1,1,1,1,2,1,1,3,,61,01,1,01,4,0112,480000,20,951.77995264,
5354555,1,2,1,60,2,20,1,1,,,1,,,1,2,2,2,6,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,3,8,,2,,,,,,,,3,13,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,62,01,1,01,8,0141,800000,20,619.3811978,
5354559,1,1,1,60,2,20,2,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2020,2,,1,99,3,,12,1,4,4,0,0,3,8,2,60,,.,60,,,3,8,,3,,2,,,,1,,,1,,,,,,,2,2,2,,,,,2,,,,,,,,,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,61,01,1,01,5,0141,,20,1048.5976361,
5354574,1,1,1,60,2,20,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,150000,1,1800000,2,,12,2,,,,,3,1,2,30,1,,30,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,3,4,,2,,,,,,,,3,11,30,,2,,,,1,1,2,1,2,1,2,1,1,1,2,,2,1,1,2,1,2,2,1,3,,61,01,1,01,4,0161,150000,20,1236.3562148,
5354575,1,1,1,60,2,20,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,200000,1,2000000,3,,12,2,,,,,3,9,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,8,,2,,,,,,,,1,3,30,,2,,,,1,1,2,1,2,2,2,1,1,2,2,,2,1,1,2,1,2,1,1,8,,64,03,1,01,4,0311,200000,20,1527.2298459,
5354576,1,1,1,60,2,20,2,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,110000,1,600000,3,,12,1,1,0,0,1,1,1,1,60,,.,60,,,2,8,,10,,2,,,,1,,,,,,,,,1,2,2,1,0,15,2,,2,,,,,,,,1,3,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,61,01,1,01,4,0141,110000,20,1529.6360267,
5354576,1,3,1,60,2,20,2,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,5,,,,,,,,,24,2,,24,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,62,01,1,01,6,0141,,20,1529.6360267,
5354578,1,1,1,60,2,20,2,,,,,,,,,,,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,0,1,1200000,2,,12,2,,,,,3,9,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,4,4,,2,,,,,,,,3,13,30,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,61,01,1,01,4,0113,0,20,747.87522764,
5354579,1,1,1,60,2,20,2,,,,,,,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,600000,1,99,3,,12,2,,,,,3,3,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,10,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,3,,61,01,1,01,4,0141,600000,20,1307.8599747,
5354580,1,1,1,60,2,20,2,,,,,,,,,,,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,300000,1,98,3,,12,2,,,,,3,9,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,61,01,1,01,4,0141,300000,20,1050.1884301,
5354582,1,1,1,60,2,20,2,,,,,,,,,,,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,2,,2,1000000,1,8000000,3,,12,1,2,0,0,2,2,3,2,70,,.,70,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,6,4,,2,,,,,,,,8,3,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,61,01,1,01,4,0141,1000000,20,1290.8108376,
5354582,1,2,1,60,2,20,2,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,2,8,,5,,2,,,,1,,,,,,,,,1,2,2,1,0,2,4,,2,,,,,,,,3,3,10,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,1,1,2,1,2,2,1,3,,62,01,1,01,6,0141,,20,1290.8108376,
5354582,1,3,1,60,2,20,2,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,10,,,,,,,,,40,,.,40,,,2,8,,10,,2,,,,1,,,,,,,,,1,2,2,1,2,5,1,,2,,,,,,,,2,3,10,,2,,,,1,1,1,1,1,2,2,2,2,2,2,,2,2,1,1,1,2,1,1,3,,62,01,1,01,6,0141,,20,1290.8108376,
5354583,1,1,1,60,2,20,1,1,,,1,,,1,1,2,1,120,,1,,2,500000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1000000,2,,1,98,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,3,4,,2,,,,,,,,3,3,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,01,8,0141,500000,20,1440.7293346,
5354583,1,2,1,60,2,20,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,50000,1,400000,2,,12,2,,,,,3,3,2,14,2,,14,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,25,,2,,,,2,,,,,,,,,,,,,,1,2,2,2,2,1,3,,62,01,1,01,4,0161,50000,20,1440.7293346,
5354585,1,1,1,60,2,20,2,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,600000,1,98,3,,12,2,,,,,3,3,2,48,,.,48,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,61,01,1,01,4,0141,600000,20,1307.8599747,
5354586,1,1,1,60,2,20,1,1,,,1,,,1,1,2,1,60,,1,,2,1000000,2,,,1,300000,1,70000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,100000,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,60,,.,60,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,60,1,,2,,,,,,,,1,3,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,60,01,1,01,1,0141,1370000,20,1050.1884301,
5354587,1,1,1,60,2,20,1,1,,,1,,,1,2,2,2,195,,1,,2,900000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,1,1,1,0,1,1,,,,,,,,,1,2,1,0,6,4,,2,,,,,,,,3,3,3,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,14,94,1,01,1,9491,900000,20,1397.7743908,
5354588,1,2,1,60,2,20,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,0,1,1000000,3,,12,2,,,,,3,3,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,4,,2,,,,,,,,3,9,120,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,44,46,1,01,4,4620,0,20,944.24558479,
5354589,1,1,1,60,2,20,2,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,700000,1,2000000,3,,12,2,,,,,1,4,2,40,,.,40,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,20,,2,,,,2,,,,,,,,,,,,,,2,1,1,2,1,1,3,,61,01,1,01,4,0113,700000,20,919.40005602,
5354594,1,1,1,60,2,20,2,,,,,,,,,,,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,350000,1,98,3,,12,2,,,,,3,1,1,48,,.,30,6,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,1,20,10,6,,,2,1,,13,15,1,2,,,,1,1,2,1,1,2,2,2,1,2,2,,2,1,2,2,2,2,2,1,3,,62,01,1,01,4,0161,350000,20,919.40005602,
5354594,1,2,1,60,2,20,2,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,,1,99,3,,12,1,1,0,0,1,3,10,1,30,2,,30,,,2,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,180,4,,2,,,,,,,,11,14,,,2,,,,2,,,,,,,,,,,,,,2,2,1,2,1,1,3,,41,47,1,01,4,4711,,20,919.40005602,
5354595,1,1,1,60,2,20,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,0,1,2000000,3,,12,2,,,,,2,1,1,60,,.,60,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,3,4,,2,,,,,,,,3,11,5,,2,,,,1,1,1,1,1,2,2,2,2,1,2,,2,1,1,2,1,2,2,1,5,,61,01,1,01,4,0111,0,20,1407.8810432,
5354595,1,2,1,60,2,20,2,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,600000,1,8000000,3,,12,1,1,0,0,1,3,3,2,96,,.,96,,,2,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,41,47,1,01,4,4711,600000,20,1407.8810432,
5354595,1,4,1,60,2,20,2,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,10,,,,,,,,,14,2,,14,,,2,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,45,47,1,01,6,4711,,20,1407.8810432,
5354597,1,1,1,60,2,20,2,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,0,1,99,1,,12,2,,,,,3,1,1,40,,.,0,6,,1,5,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,20,1,1,20,2,1,1,1,2,1,2,2,2,2,1,1,2,,2,1,2,2,1,2,2,1,3,,45,47,1,01,4,4799,0,20,1219.4346614,
5354599,1,1,1,60,2,20,2,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,600000,1,7000000,3,,12,2,,,,,3,1,1,48,,.,30,6,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,30,1,2,,,,1,1,2,1,2,2,1,1,1,1,2,,2,1,2,2,1,2,1,1,3,,61,01,1,01,4,0161,600000,20,1307.8599747,
5354602,1,3,1,60,2,20,2,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,300000,1,900000,1,,8,2,,,,,3,1,1,30,2,,30,,,1,1,,2,,2,,,,1,,,,,,1,,,,2,2,1,4,12,3,,2,,,,,,,,1,14,,,2,,,,2,,,,,,,,,,,,,,1,2,2,2,1,1,3,,41,47,1,01,4,4722,300000,20,1106.3832276,
5354606,1,1,1,60,2,20,1,1,,,1,,,1,1,2,1,1,,1,,2,900000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,1,,,,,,,,,50,,.,50,,,3,7,,10,,2,,,,1,,,,,,,,,1,2,2,1,8,7,1,,2,,,,,,,,1,12,5,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,45,47,1,01,1,4731,900000,20,1022.4683257,
5354606,1,3,1,60,2,20,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,400000,1,800000,1,,2,2,,,,,3,3,2,40,,.,40,,,1,6,,11,,2,,,,1,,,,,,,,,1,2,2,1,8,2,4,,2,,,,,,,,1,3,5,,2,,,,1,1,1,1,2,1,2,1,2,2,2,,2,1,2,2,1,2,2,1,3,,45,10,1,01,4,1020,400000,20,1022.4683257,
5354608,1,4,1,60,2,20,2,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,400000,1,4000000,3,,12,2,,,,,3,3,1,48,,.,48,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,4,36,4,,2,,,,,,,,10,12,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,49,77,1,01,4,7729,400000,20,1578.520301,
5354613,1,1,1,60,2,20,2,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,900000,1,10800000,3,,12,2,,,,,3,8,2,50,,.,50,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,41,47,1,01,4,4711,900000,20,1380.8528373,
5354614,1,1,1,60,2,20,1,1,,,1,,,1,2,2,2,120,,1,,2,200000,2,,,1,150000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,42,,.,42,,,1,2,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,28,4,,2,,,,,,,,3,3,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,54,97,1,01,3,9700,350000,20,1279.4988499,
5354615,1,1,1,60,2,20,2,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,750000,1,6800000,3,,12,1,1,0,0,1,3,5,1,50,,.,50,,,2,5,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,190,4,,2,,,,,,,,3,8,20,,2,,,,1,1,2,1,1,2,2,2,1,1,2,,2,1,1,2,1,2,1,1,3,,99,38,1,01,4,3830,750000,20,747.87522764,
5354615,1,2,1,60,2,20,2,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,10,2,,10,,,2,5,,2,,2,,,,1,,,,,,,,,1,2,2,1,60,12,3,,2,,,,,,,,11,8,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,99,38,1,01,6,3830,,20,747.87522764,
