PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20260105;01;2026;8474114;1;1;1;70;;1;112.7162464;66;1;;;;;;;;;1;96;1;5;2;10;2;3;;2;;.;5329;86;8610
20260105;01;2026;8474119;1;1;1;70;;1;329.97711509;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474123;1;1;1;70;;1;97.053528067;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474124;1;2;1;70;;1;97.053528067;66;;1;52;1;;;;44;1000000;1;12;0;3;1;2;2;2;;2;;5131;5131;56;5613
20260105;01;2026;8474124;1;3;1;70;;1;97.053528067;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474126;1;1;1;70;;1;182.16262942;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474130;1;2;1;70;;1;232.56909302;66;;1;2;1;;;;44;2000000;1;0;3;8;4;4;2;2;;1;2800000;3341;3341;65;6515
20260105;01;2026;8474131;1;1;1;70;;2;481.1944994;66;1;;;;;;;;;1;144;0;3;2;5;2;2;;2;;.;2341;85;8513
20260105;01;2026;8474132;1;2;1;70;;2;345.67230972;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474136;1;1;1;70;;2;770.32383115;66;1;;;;;;;;;1;180;1;4;7;3;2;2;;2;;.;9211;01;0123
20260105;01;2026;8474136;1;3;1;70;;2;770.32383115;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474137;1;1;1;70;;2;563.6497458;66;1;;;;;;;;;1;12;0;4;4;1;2;2;;2;;.;9211;01;0123
20260105;01;2026;8474138;1;1;1;70;;2;931.36263883;66;1;;;;;;;;;1;60;0;4;5;2;2;2;;2;;.;9211;01;0123
20260105;01;2026;8474139;1;1;1;70;;2;402.61093812;66;;1;10;4;;;;40;1200000;1;8;0;8;4;5;2;2;;2;;9211;9211;01;0123
20260105;01;2026;8474139;1;3;1;70;;2;402.61093812;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474141;1;1;1;70;;2;345.67230972;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474142;1;2;1;70;;2;481.1944994;66;1;;;;;;;;;1;60;1;3;1;5;2;2;;2;;.;5120;01;0123
20260105;01;2026;8474143;1;1;1;70;;2;520.39908139;66;1;;;;;;;;;1;96;0;4;4;1;2;2;;2;;.;9111;81;8121
20260105;01;2026;8474144;1;1;1;70;;2;308.11193339;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474144;1;2;1;70;;2;308.11193339;66;;1;4;7;;;;50;1200000;1;1;0;1;7;4;2;2;;2;;9211;9211;01;0124
20260105;01;2026;8474145;1;1;1;70;;2;435.86587231;66;1;;;;;1;;48;2500000;1;0;1;9;4;2;2;2;;1;800000;.;7112;41;4111
20260105;01;2026;8474146;1;1;1;70;;2;308.11193339;66;1;;;;;2;2;;1800000;1;1;0;6;1;9;2;2;;1;1800000;.;7112;42;4290
20260105;01;2026;8474147;1;1;1;70;;2;323.91901765;66;1;;;;;;;;;1;10;0;3;3;1;2;2;;2;;.;9111;97;9700
20260105;01;2026;8474147;1;3;1;70;;2;323.91901765;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474149;1;1;1;70;;2;1232.4477335;66;1;;;;;1;;48;1400000;1;0;2;8;1;8;2;2;;1;1400000;.;8160;10;1072
20260105;01;2026;8474149;1;2;1;70;;2;1232.4477335;66;1;;;;;2;1;;1500000;1;0;2;8;1;6;2;2;;1;1600000;.;8160;10;1072
20260105;01;2026;8474149;1;3;1;70;;2;1232.4477335;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474150;1;1;1;70;;2;1023.5447807;66;1;;;;;;;;;1;78;0;4;7;2;2;2;;2;;.;1311;01;0141
20260105;01;2026;8474151;1;2;1;70;;2;308.11193339;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474157;1;3;1;70;;2;1032.6314179;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474160;1;1;1;70;;2;920.72244833;66;1;;;;;;;;;1;60;1;3;4;1;2;2;;2;;.;9111;81;8121
20260105;01;2026;8474160;1;5;1;70;;2;920.72244833;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474161;1;1;1;70;;2;466.65761812;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474162;1;1;1;70;;2;466.65761812;66;1;;;;;;;;;1;120;0;4;1;3;2;2;;2;;.;5131;56;5611
20260105;01;2026;8474163;1;2;1;70;;2;519.09248113;66;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474164;1;1;1;70;;2;1146.0249798;66;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;9111;81;8121
20260105;01;2026;8474164;1;2;1;70;;2;1146.0249798;66;1;;;;;;;;;1;276;0;5;1;6;2;3;;2;;.;7532;14;1410
20260105;01;2026;8474164;1;3;1;70;;2;1146.0249798;66;1;;;;;;;;;1;24;0;4;7;3;2;2;;2;;.;9211;01;0123
20260105;01;2026;8474165;1;1;1;70;;2;466.65761812;66;1;;;;;;;;;1;3;0;3;4;1;2;2;;2;;.;8111;08;0811
20260105;01;2026;8474169;1;1;1;70;;1;1851.0634719;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474169;1;2;1;70;;1;1851.0634719;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474169;1;4;1;70;;1;1851.0634719;05;;1;24;1;;;;46;1423500;1;36;0;8;1;8;2;2;;2;;5329;5329;86;8621
20260105;01;2026;8474169;1;5;1;70;;1;1851.0634719;05;;1;5;1;;;;46;1423500;1;1;1;6;4;7;2;2;;1;400000;8321;8321;53;5320
20260105;01;2026;8474169;1;6;1;70;;1;1851.0634719;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474170;1;2;1;70;;2;903.83843233;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474171;1;1;1;70;;2;573.6307102;05;1;;;;;;;;;1;180;0;4;4;1;2;2;;2;;.;9211;01;0121
20260105;01;2026;8474172;1;1;1;70;;2;1322.5635208;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474173;1;2;1;70;;2;489.71536756;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474174;1;2;1;70;;2;351.79338587;05;1;;;;;;;;;1;36;0;4;1;9;2;2;;2;;.;4120;86;8610
20260105;01;2026;8474175;1;1;1;70;;2;431.22061179;05;1;;;;;;;;;1;84;0;1;1;5;2;2;;2;;.;5223;10;1040
20260105;01;2026;8474176;1;1;1;70;;2;351.79338587;05;1;;;;;;;;;1;240;0;3;4;6;2;2;;2;;.;9520;92;9200
20260105;01;2026;8474176;1;2;1;70;;2;351.79338587;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474177;1;1;1;70;;2;489.71536756;05;1;;;;;;;;;1;36;0;4;4;1;2;3;;2;;.;8153;14;1410
20260105;01;2026;8474177;1;2;1;70;;2;489.71536756;05;1;;;;;;;;;1;84;0;7;4;1;2;2;;2;;.;7115;31;3110
20260105;01;2026;8474180;1;1;1;70;;1;1048.9200981;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474180;1;2;1;70;;1;1048.9200981;05;1;;;;;;;;;1;300;0;4;4;1;2;2;;2;;.;9313;41;4111
20260105;01;2026;8474180;1;4;1;70;;1;1048.9200981;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474181;1;1;1;70;;1;2518.9255576;05;;1;3;4;;;;50;3000000;1;0;3;8;4;2;2;2;;1;1500000;7119;7119;41;4111
20260105;01;2026;8474181;1;3;1;70;;1;2518.9255576;05;;1;2;1;;;;47;1400000;1;0;2;8;4;1;2;2;;2;;9333;9333;52;5224
20260105;01;2026;8474183;1;1;1;70;;1;2254.8371404;05;1;;;;;;;;;1;168;0;4;4;2;2;2;;2;;.;6222;03;0312
20260105;01;2026;8474183;1;2;1;70;;1;2254.8371404;05;1;;;;;;;;;1;240;0;3;1;2;2;2;;2;;.;8153;14;1410
20260105;01;2026;8474184;1;7;1;70;;1;3244.9266374;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474185;1;1;1;70;;1;1250.5586902;05;1;;;;;;;;;1;12;0;4;4;1;2;2;;2;;.;7112;41;4111
20260105;01;2026;8474186;1;1;1;70;;1;2478.7917719;05;;1;24;3;;;;44;500000;1;24;0;8;3;1;2;2;;2;;9111;9111;97;9700
20260105;01;2026;8474187;1;2;1;70;;1;1652.0847555;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474187;1;3;1;70;;1;1652.0847555;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474187;1;5;1;70;;1;1652.0847555;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474187;1;6;1;70;;1;1652.0847555;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474189;1;2;1;70;;1;2952.5384156;05;1;;;;;;;;;1;24;0;6;1;3;2;2;;2;;.;5311;88;8899
20260105;01;2026;8474190;1;2;1;70;;1;2147.036825;05;;1;16;1;;;;46;1423500;1;1;0;9;1;2;2;2;;1;800000;9313;9621;56;5611
20260105;01;2026;8474192;1;1;1;70;;1;2273.5515052;05;;1;4;1;;;;46;1700000;2;;;;;;;2;;2;;5414;;;
20260105;01;2026;8474192;1;2;1;70;;1;2273.5515052;05;;1;8;1;;;;25;1000000;2;;;;;;;2;;2;;5223;;;
20260105;01;2026;8474193;1;2;1;70;;1;2130.9798962;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474194;1;2;1;70;;1;3634.0133807;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474195;1;1;1;70;;1;2192.1052034;05;1;;;;;;;;;1;48;3;5;2;10;2;3;;2;;.;2341;85;8530
20260105;01;2026;8474196;1;1;1;70;;1;3230.6680711;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474198;1;1;1;70;;2;1242.7240634;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474199;1;3;1;70;;2;1918.5965646;05;;1;12;1;;;;50;1423500;1;6;0;1;1;4;2;2;;2;;1420;5223;15;1522
20260105;01;2026;8474200;1;2;1;70;;2;1775.5175986;05;1;;;;;;;;;1;48;0;4;1;2;2;2;;2;;.;5120;56;5611
20260105;01;2026;8474200;1;4;1;70;;2;1775.5175986;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474202;1;1;1;70;;2;1412.3561365;05;1;;;;;;;;;1;84;0;4;4;1;2;2;;2;;.;9612;38;3811
20260105;01;2026;8474202;1;2;1;70;;2;1412.3561365;05;1;;;;;;;;;1;252;0;3;4;1;2;2;;2;;.;9411;56;5619
20260105;01;2026;8474203;1;3;1;70;;2;614.81356433;05;1;;;;;;;;;1;12;0;3;1;9;2;2;;2;;.;8160;10;1040
20260105;01;2026;8474204;1;1;1;70;;2;593.65133866;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474206;1;3;1;70;;2;1425.7613139;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474207;1;1;1;70;;2;826.39468276;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474207;1;2;1;70;;2;826.39468276;05;1;;;;;;;;;1;228;0;4;4;1;2;2;;2;;.;9211;01;0161
20260105;01;2026;8474208;1;1;1;70;;2;593.65133866;05;;1;12;2;;;;48;1423500;1;24;0;3;1;3;2;2;;2;;5321;5223;15;1522
20260105;01;2026;8474211;1;2;1;70;;2;389.16545405;05;1;;;;;;;;;1;96;0;3;1;8;2;2;;2;;.;5131;56;5611
20260105;01;2026;8474213;1;1;1;70;;2;999.85590415;05;1;;;;;;;;;1;360;0;3;4;1;2;2;;2;;.;9111;81;8121
20260105;01;2026;8474213;1;2;1;70;;2;999.85590415;05;1;;;;;;;;;1;192;0;4;4;1;2;2;;2;;.;6112;01;0123
20260105;01;2026;8474214;1;1;1;70;;2;511.88446162;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474214;1;2;1;70;;2;511.88446162;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474216;1;1;1;70;;2;389.16545405;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474217;1;2;1;70;;2;999.85590415;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474218;1;1;1;70;;2;389.16545405;05;1;;;;;;;;;1;97;0;3;1;5;2;2;;2;;.;5120;56;5611
20260105;01;2026;8474220;1;1;1;70;;1;767.65879154;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474221;1;1;1;70;;1;1262.8029015;05;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;6112;01;0122
20260105;01;2026;8474221;1;2;1;70;;1;1262.8029015;05;1;;;;;;;;;1;300;0;3;3;1;2;2;;2;;.;9111;97;9700
20260105;01;2026;8474222;1;1;1;70;;1;1683.481014;05;1;;;;;;;;;1;150;0;1;4;10;2;2;;2;;.;5414;84;8412
20260105;01;2026;8474222;1;3;1;70;;1;1683.481014;05;1;;;;;;;;;1;60;0;6;1;2;2;2;;2;;.;3423;93;9311
20260105;01;2026;8474223;1;1;1;70;;1;1497.5481612;05;1;;;;;;;;;1;1;0;8;1;5;2;2;;1;100000;.;9412;82;8230
20260105;01;2026;8474225;1;1;1;70;;1;1111.6077246;05;1;;;;;;;;;1;240;0;5;7;8;2;3;;2;;.;6121;01;0141
20260105;01;2026;8474228;1;3;1;70;;1;852.15452275;05;1;;;;;;;;;1;36;0;6;1;4;2;2;;2;;.;2342;85;8511
20260105;01;2026;8474230;1;1;1;70;;1;1172.9731891;05;1;;;;;;;;;1;228;0;4;4;1;2;2;;2;;.;9111;81;8121
20260105;01;2026;8474231;1;2;1;70;;2;2188.5173764;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474231;1;3;1;70;;2;2188.5173764;05;;1;50;1;;;;46;1423500;1;52;0;8;1;2;2;2;;2;;5223;5223;47;4719
20260105;01;2026;8474231;1;4;1;70;;2;2188.5173764;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474232;1;2;1;70;;2;3762.9564552;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474233;1;1;1;70;;2;1431.3170517;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474234;1;2;1;70;;2;4788.1463022;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474235;1;2;1;70;;2;3909.0009051;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474236;1;2;1;70;;2;3437.5673856;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474236;1;4;1;70;;2;3437.5673856;05;;1;28;1;;;;46;1423500;2;;;;;;;2;;2;;4110;;;
20260105;01;2026;8474237;1;2;1;70;;2;1431.3170517;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474239;1;1;1;70;;2;1431.3170517;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474242;1;2;1;70;;1;2360.8961899;05;;1;12;1;;;;48;2000000;1;3;1;8;1;10;2;2;;2;;5329;5329;86;8610
20260105;01;2026;8474244;1;1;1;70;;1;3529.050263;05;;1;4;1;;;;46;2000000;1;2;0;6;1;10;2;2;;2;;5329;5329;86;8610
20260105;01;2026;8474249;1;6;1;70;;1;4660.3025006;05;1;;;;;;;;;1;20;0;3;3;1;2;2;;2;;.;9111;97;9700
20260105;01;2026;8474251;1;1;1;70;;1;2415.9034016;05;1;;;;;;;;;1;84;0;7;3;1;2;2;;2;;.;9111;97;9700
20260105;01;2026;8474255;1;1;1;70;;1;2108.1351252;05;1;;;;;;;;;1;120;0;4;1;10;2;3;;2;;.;2413;64;6412
20260105;01;2026;8474262;1;1;1;70;;1;5336.8158426;05;1;;;;;;;;;1;72;0;5;3;1;2;2;;2;;.;9111;97;9700
20260105;01;2026;8474263;1;3;1;70;;1;4937.2865854;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474264;1;1;1;70;;1;5744.7787019;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474264;1;2;1;70;;1;5744.7787019;05;1;;;;;;;;;1;24;0;4;1;7;2;2;;2;;.;9313;41;4111
20260105;01;2026;8474264;1;6;1;70;;1;5744.7787019;05;1;;;;;2;5;;4000000;1;15;0;3;1;10;2;2;;2;;.;3122;56;5611
20260105;01;2026;8474265;1;1;1;70;;1;6032.9559827;05;1;;;;;;;;;1;240;0;5;3;1;2;3;;2;;.;9111;97;9700
20260105;01;2026;8474265;1;2;1;70;;1;6032.9559827;05;1;;;;;;;;;1;360;0;3;1;9;2;2;;2;;.;5223;92;9200
20260105;01;2026;8474265;1;4;1;70;;1;6032.9559827;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474265;1;5;1;70;;1;6032.9559827;05;;1;96;7;;;;48;2000000;1;24;0;1;1;2;2;2;;2;;9211;9211;01;0161
20260105;01;2026;8474266;1;2;1;70;;1;4863.0483726;05;1;;;;;;;;;1;36;0;3;7;10;2;2;;2;;.;6113;01;0125
20260105;01;2026;8474267;1;2;1;70;;1;5192.7272023;05;1;;;;;;;;;1;36;0;3;1;10;2;2;;2;;.;4120;10;1089
20260105;01;2026;8474268;1;1;1;70;;1;4768.0616588;05;;1;4;1;;;;24;1300000;1;8;0;6;1;7;2;2;;2;;5131;5230;47;4711
20260105;01;2026;8474268;1;3;1;70;;1;4768.0616588;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474268;1;4;1;70;;1;4768.0616588;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474269;1;2;1;70;;1;3982.4299109;05;1;;;;;;;;;1;24;0;8;1;9;2;2;;2;;.;9214;01;0125
20260105;01;2026;8474269;1;3;1;70;;1;3982.4299109;05;;1;2;1;;;;48;1500000;1;0;2;8;1;2;2;2;;1;800000;9313;9313;41;4111
20260105;01;2026;8474271;1;1;1;70;;1;2702.5067676;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474272;1;1;1;70;;1;2753.4473252;23;1;;;;;;;;;1;60;0;6;4;1;2;2;;2;;.;5243;47;4799
20260105;01;2026;8474273;1;2;1;70;;1;3736.5084603;23;1;;;;;;;;;1;360;0;3;1;8;2;2;;2;;.;2635;88;8899
20260105;01;2026;8474274;1;1;1;70;;1;2753.4473252;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474275;1;1;1;70;;1;2503.6948101;23;1;;;;;;;;;1;102;0;3;4;1;2;2;;2;;.;5223;47;4729
20260105;01;2026;8474277;1;1;1;70;;1;2753.4473252;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474279;1;5;1;70;;1;1079.5702729;23;1;;;;;;;;;1;180;0;3;4;1;2;2;;2;;.;9111;81;8121
20260105;01;2026;8474280;1;2;1;70;;1;1578.7544863;23;1;;;;;;;;;1;9;0;3;3;1;2;2;;2;;.;9111;97;9700
20260105;01;2026;8474283;1;1;1;70;;1;1235.8247822;23;;1;4;4;;;;40;700000;1;1;2;8;4;1;2;2;;2;;2359;2359;85;8559
20260105;01;2026;8474284;1;2;1;70;;1;2346.5557316;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474286;1;3;1;70;;1;1398.2880404;23;;1;2;4;;;;40;600000;1;1;0;8;4;1;2;2;;1;300000;7131;7131;43;4330
20260105;01;2026;8474291;1;2;1;70;;1;806.81923178;23;1;;;;;2;5;;500000;1;4;0;3;4;1;2;2;;2;;.;5212;56;5619
20260105;01;2026;8474296;1;2;1;70;;1;3630.2555299;23;1;;;;;;;;;1;240;0;3;3;1;2;2;;2;;.;9111;97;9700
20260105;01;2026;8474299;1;1;1;70;;1;4225.2956577;23;1;;;;;2;5;;500000;1;162;0;3;3;1;2;2;;2;;.;9111;97;9700
20260105;01;2026;8474299;1;3;1;70;;1;4225.2956577;23;1;;;;;;;;;1;244;0;4;4;1;2;2;;2;;.;5211;47;4781
20260105;01;2026;8474302;1;1;1;70;;1;2548.2246715;23;1;;;;;2;5;;1000000;1;3;0;8;4;1;2;2;;2;;.;9211;01;0161
20260105;01;2026;8474302;1;2;1;70;;1;2548.2246715;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474303;1;1;1;70;;1;104.94141028;05;1;;;;;;;;;1;72;0;5;2;10;2;3;;2;;.;2330;85;8530
20260105;01;2026;8474303;1;2;1;70;;1;104.94141028;05;1;;;;;;;;;1;132;0;5;2;10;2;3;;2;;.;3142;72;7210
20260105;01;2026;8474303;1;3;1;70;;1;104.94141028;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474303;1;4;1;70;;1;104.94141028;05;1;;;;;;;;;1;120;0;3;1;4;2;1;2;2;;.;4120;69;6920
20260105;01;2026;8474303;1;5;1;70;;1;104.94141028;05;1;;;;;;;;;1;150;0;4;1;5;2;2;;2;;.;8332;49;4923
20260105;01;2026;8474304;1;1;1;70;;1;285.01207361;05;1;;;;;1;;44;1500000;1;0;2;8;4;9;2;1;1;1;2000000;.;4110;70;7010
20260105;01;2026;8474304;1;2;1;70;;1;285.01207361;05;1;;;;;;;;;1;3;0;2;1;4;2;2;;2;;.;3434;56;5611
20260105;01;2026;8474305;1;1;1;70;;1;310.07054303;05;1;;;;;;;;;1;360;0;3;1;6;2;2;;2;;.;3135;25;2511
20260105;01;2026;8474308;1;1;1;70;;1;106.5631743;05;1;;;;;;;;;1;36;0;8;1;10;2;3;;2;;.;9112;85;8530
20260105;01;2026;8474310;1;3;1;70;;1;187.30264012;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474311;1;1;1;70;;1;204.2726078;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260105;01;2026;8474311;1;2;1;70;;1;204.2726078;05;1;;;;;;;;;1;18;0;3;1;2;2;2;;2;;.;9333;49;4923
20260105;01;2026;8474311;1;3;1;70;;1;204.2726078;05;;1;8;1;;;;44;1423000;1;2;0;8;1;10;2;2;;2;;9112;9112;85;8530
20260104;01;2026;8474313;1;1;1;70;;1;155.09212028;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8474313;1;2;1;70;;1;155.09212028;05;1;;;;;;;;;1;120;0;3;1;10;2;2;;2;;.;8153;13;1312
20260104;01;2026;8474313;1;4;1;70;;1;155.09212028;05;1;;;;;;;;;1;180;0;3;5;3;2;1;4;2;;.;5120;56;5619
20260104;01;2026;8474314;1;1;1;70;;1;327.8388514;05;1;;;;;;;;;1;56;0;5;1;4;2;3;;2;;.;1439;74;7420
20260104;01;2026;8474315;1;1;1;70;;1;146.9179744;05;1;;;;;;;;;1;120;0;4;5;2;2;3;;2;;.;7531;14;1410
20260104;01;2026;8474315;1;2;1;70;;1;146.9179744;05;1;;;;;;;;;1;286;0;5;2;10;2;3;;2;;.;5414;84;8412
20260104;01;2026;8474315;1;4;1;70;;1;146.9179744;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8474315;1;5;1;70;;1;146.9179744;05;1;;;;;;;;;1;36;0;5;2;10;2;3;;2;;.;2341;85;8530
20260104;01;2026;8474315;1;7;1;70;;1;146.9179744;05;1;;;;;;;;;1;249;0;5;1;10;2;3;;2;;.;7233;13;1312
20260104;01;2026;8474316;1;4;1;70;;1;146.9179744;05;1;;;;;;;;;1;0;2;8;1;3;2;2;;1;600000;.;5223;47;4719
20260104;01;2026;8474317;1;3;1;70;;1;146.9179744;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8474317;1;4;1;70;;1;146.9179744;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8474318;1;2;1;70;;1;413.530195;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260104;01;2026;8474320;1;1;1;70;;1;298.14006256;05;1;;;;;;;;;1;120;0;4;3;1;2;2;;2;;.;5322;97;9700
20260104;01;2026;8474321;1;2;1;70;;1;413.530195;05;1;;;;;;;;;1;48;0;3;1;3;2;2;;2;;.;5223;47;4771
20260104;01;2026;8474322;1;1;1;70;;1;285.98165091;05;1;;;;;;;;;1;48;0;5;1;9;2;3;;2;;.;9621;53;5320
20260103;01;2026;8474323;1;1;1;70;;1;289.38763216;05;1;;;;;;;;;1;12;0;3;1;10;2;2;;2;;.;5223;60;6010
20260103;01;2026;8474327;1;1;1;70;;1;201.88618883;05;1;;;;;;;;;1;120;0;5;2;10;2;3;;2;;.;5412;84;8423
20260103;01;2026;8474328;1;1;1;70;;1;182.83497199;05;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;7536;15;1522
20260103;01;2026;8474328;1;2;1;70;;1;182.83497199;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260103;01;2026;8474329;1;5;1;70;;1;104.94141028;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260103;01;2026;8474330;1;1;1;70;;1;288.63290722;05;1;;;;;;;;;1;360;0;4;4;1;2;2;;2;;.;7531;14;1410
20260103;01;2026;8474330;1;2;1;70;;1;288.63290722;05;1;;;;;;;;;1;360;0;3;1;8;2;2;;2;;.;8153;14;1410
20260103;01;2026;8474333;1;2;1;70;;1;233.82863314;05;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260103;01;2026;8474334;1;1;1;70;;1;205.19113055;05;1;;;;;;;;;1;72;0;5;1;4;2;3;;2;;.;5212;56;5619
20260103;01;2026;8474335;1;1;1;70;;1;139.68668867;05;1;;;;;;;;;1;148;0;5;2;10;2;3;;2;;.;2341;85;8530
20260103;01;2026;8474335;1;2;1;70;;1;139.68668867;05;1;;;;;;;;;1;240;0;5;1;10;2;3;;2;;.;9321;14;1410
20260103;01;2026;8474337;1;2;1;70;;1;104.25086796;05;1;;;;;;;;;1;120;0;3;1;3;2;2;;2;;.;5230;47;4711
20260103;01;2026;8474338;1;1;1;70;;1;335.7930664;05;;1;3;1;;;;44;1423000;1;1;0;6;4;1;2;2;;1;300000;5223;9520;47;4781
