DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P6790;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P1879;P1805;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P1880;P1881;P1882;P3148;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P7240;P7240S1;OFICIO;RAMA2D_R4;OCI;MES;P6430;RAMA4D_R4;INGLABO;DPTO;fex_c_2011;RAMA4DP8_R4
5542503;1;2;1;60; ;1;20;2; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;150000;1; ;3; ;12;2; ; ; ; ;3;4;2;30;2; ;30; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;270;4; ;1;20;20;6; ; ;2;1;2;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;45;47;1;08;4;4759;150000;20;1738,29691899815; 
5542503;1;3;1;60; ;1;20;1;1; ; ;1; ;1;2;2;1;110; ;1; ;2;908000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;104000;2;2; ; ;2; ; ;2; ; ;2; ; ;1;904000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;5;7; ;1; ;1;2;1;12;1;1; ; ; ; ; ; ; ; ;1;2;1;0;4;1; ;2; ; ; ; ; ; ; ;1;13;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;77;10;1;08;1;1081;908000;20;1738,29691899815; 
5542503;1;4;1;60; ;1;20;2; ; ; ; ; ; ; ; ; ;35; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;40; ;.;40; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;11;140;3; ;2; ; ; ; ; ; ; ;3;14; ; ;2; ; ; ;1;1;2;1;2;2;2;1;1;2;2; ;2;1;2;2;1;2;1;1;3; ;53;56;1;08;6;5619; ;20;1738,29691899815; 
5542503;1;6;1;60; ;1;20;1;2;1; ;1; ;1;2;2;1;56; ;1; ;2;904000;2; ; ;1;30000;2; ;2; ;2; ;2; ; ;1;104000;2;1;96000;2;2; ; ;2; ; ;2; ; ;1;900000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;8; ;1; ;1;2;1;9;1;1; ; ; ; ; ; ; ; ;1;1;1;0;16;4; ;2; ; ; ; ; ; ; ;8;11;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;97;01;1;08;1;0126;934000;20;1738,29691899815; 
5542506;1;1;1;60; ;1;20;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;300000;1; ;3; ;12;1;1;0;1;0;3;3;1;78; ;.;78; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;36;1; ;2; ; ; ; ; ; ; ;1;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;8; ;45;56;1;08;4;5619;300000;20;634,125924839601; 
5542506;1;2;1;60; ;1;20;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;300000;1; ;3; ;4;1;1;0;1;0;3;5;1;30;2; ;30; ; ;2;1; ;10; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;12;120;4; ;2; ; ; ; ; ; ; ;3;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;3; ;41;47;1;08;4;4724;300000;20;634,125924839601; 
5542508;1;1;1;60; ;1;20;1;1; ; ;1; ;1;2;2;1;38; ;1; ;2;700000;2; ; ;2; ;1;250000;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;56; ;.;56; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;36;4; ;2; ; ; ; ; ; ; ;8;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;55;81;1;08;1;8121;950000;20;1379,49292170095; 
5542509;1;1;1;60; ;1;20;2; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;600000;1; ;3; ;12;2; ; ; ; ;3;4;1;30;1; ;30; ; ;1;1; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;13;25;1; ;2; ; ; ; ; ; ; ;9;14; ; ;1;10;2;1;1;1;1;1;2;2;2;2;1;2;2; ;2;1;1;2;1;2;1;1;3; ;41;56;1;08;4;5619;600000;20;1342,69401630909; 
5542511;1;1;1;60; ;1;20;2; ; ; ; ; ; ; ; ; ;190; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;1200000;1; ;3; ;12;1;1;0;0;1;3;1;1;60; ;.;60; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;1;1;1;1;1;2;2;2;1;1;2; ;2;1;1;2;1;2;1;1;3; ;41;47;1;08;4;4711;1200000;20;1524,30948777349; 
5542511;1;2;1;60; ;1;20;2; ; ; ; ; ; ; ; ; ;160; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;26;2; ;26; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;45;47;1;08;6;4711; ;20;1524,30948777349; 
5542516;1;1;1;60; ;1;20;1;2;1; ;1; ;1;1;2;1;300; ;1; ;2;5000000;2; ; ;2; ;2; ;1;300000;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;5000000;2; ;1;3000000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;0;7;RETIRO POR PREVENCION DE COVID 19 POR ENFERMEDAD DE BASE;9;10; ;1; ;1;2;1;25;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;7;60; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;84;05;1;08;1;0510;5000000;20;1629,34572390084; 
5542524;1;1;1;60; ;1;20;1;1; ; ;1; ;1;2;2;2;24; ;1; ;2;400000;2; ; ;1;420000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;60; ;.;60; ; ;2;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;24;8;3; ;2; ; ; ; ; ; ; ;9;11;15; ;2; ; ; ;1;1;2;1;1;2;2;2;2;2;2; ;2;1;1;2;1;2;2;1;3; ;54;97;1;08;3;9700;820000;20;1224,82671698104; 
5542525;1;1;1;60; ;1;20;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;80000;1; ;3; ;12;2; ; ; ; ;2;3;2;12;1; ;12; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;3;3;4; ;2; ; ; ; ; ; ; ;3;3;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;56;96;1;08;4;9601;80000;20;833,070836079439; 
5542525;1;2;1;60; ;1;20;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;400000;1; ;1; ;9;2; ; ; ; ;1;3;1;50; ;.;50; ; ;5;9; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;1;1;4; ;2; ; ; ; ; ; ; ;1;3;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;2;1;3; ;95;42;1;08;4;4290;400000;20;833,070836079439; 
5542534;1;1;1;60; ;1;20;2; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;300000;1; ;3; ;12;1;1;0;0;1;3;1;1;55; ;.;55; ; ;2;6; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;96;4; ;2; ; ; ; ; ; ; ;3;12;10; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;2;2;2;2;1;2;2;2;8; ;45;56;1;08;4;5619;300000;20;1875,84000194621; 
5542534;1;2;1;60; ;1;20;2; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;2; ; ; ; ; ; ; ; ;50; ;.;50; ; ;2;6; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;12;2;4; ;2; ; ; ; ; ; ; ;2;12;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;45;56;1;08;6;5619; ;20;1875,84000194621; 
5542555;1;2;1;60; ;1;41;2; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;0;1; ;3; ;12;2; ; ; ; ;3;1;2;33;2; ;33; ; ;1;6; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;120;4; ;2; ; ; ; ; ; ; ;13;3;1; ;1;10;1;1;1;1;1;1;2;1;2;1;2;2;2; ;2;1;1;2;1;1;1;1;3; ;94;94;1;08;4;9412;0;41;997,158908563855; 
5542558;1;2;1;60; ;1;50;2; ; ; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;2; ;2;900000;1; ;3; ;12;2; ; ; ; ;3;1;2;84; ;.;84; ; ;1;1; ;4; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;12;1; ;2; ; ; ; ; ; ; ;1;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;41;47;1;08;4;4711;900000;50;662,130817646066; 
5542560;1;2;1;60; ;1;50;2; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;950000;1; ;3; ;12;2; ; ; ; ;2;1;2;45; ;.;45; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;4;36;4; ;2; ; ; ; ; ; ; ;13;3;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;95;41;1;08;4;4111;950000;50;664,685453520023; 
5542561;1;1;1;60; ;1;50;2; ; ; ; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;2000000;1; ;3; ;9;1;1;1;0;0;3;1;1;72; ;.;72; ; ;2;1; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;5;120;1; ;2; ; ; ; ; ; ; ;7;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;5; ;53;56;1;08;5;5619;2000000;50;646,272228536403; 
5542561;1;2;1;60; ;1;50;2; ; ; ; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;9; ; ; ; ; ; ; ; ;72; ;.;72; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;5; ;33;56;1;08;6;5619; ;50;646,272228536403; 
5542563;1;1;1;60; ;1;50;2; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;2;950000;1; ;3; ;12;2; ; ; ; ;1;1;1;72; ;.;72; ; ;1;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;12;45; ;2; ; ; ;1;1;2;1;2;2;2;1;2;2;2; ;2;1;2;2;2;2;1;1;5; ;84;45;1;08;4;4520;950000;50;571,259200147546; 
5542563;1;3;1;60; ;1;50;1;2;1; ;1; ;1;1;1;1;48; ;2; ;2;1100000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;103000;1;2; ; ;2; ; ;2; ; ;2; ; ;1;600000;1;300000;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;5;7; ;1; ;1;2;3;7;1; ;1; ; ; ; ; ; ; ;1;1;1;8;36;1; ;2; ; ; ; ; ; ; ;2;11;60; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;1;1;1;1;1;2;1;1;1; ;03;43;1;08;1;4321;1100000;50;571,259200147546; 
5542564;1;1;1;60; ;1;50;1;1; ; ;1; ;1;2;2;2;12; ;1; ;2;908000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;5;28;1; ;2; ; ; ; ; ; ; ;13;3;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;79;95;1;08;1;9524;908000;50;839,021788449596; 
5542580;1;2;1;60; ;1;50;2; ; ; ; ; ; ; ; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2021;2;900000;1; ;3; ;10;2; ; ; ; ;3;1;2;56; ;.;56; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;8;24;4; ;2; ; ; ; ; ; ; ;13;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;51;56;1;08;4;5630;900000;50;489,857057665582; 
5542581;1;1;1;60; ;1;50;2; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;1000000;1; ;3; ;12;2; ; ; ; ;2;6;2;56; ;.;56; ; ;1;8; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;120;8; ;2; ; ; ; ; ; ; ;10;11;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;2;1;5; ;44;46;1;08;4;4620;1000000;50;698,257035905171; 
5542581;1;3;1;60; ;1;50;1;1; ; ;1; ;2;2;2;2;1; ;1; ;2;450000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;10; ; ; ; ; ; ; ; ;42; ;.;42; ; ;2;8; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;1;24;8; ;2; ; ; ; ; ; ; ;1;11;10; ;2; ; ; ;1;1;2;1;2;1;2;2;2;2;2; ;2;1;2;2;2;2;2;1;8; ;62;01;1;08;8;0141;450000;50;698,257035905171; 
5542582;1;1;1;60; ;1;50;1;2;2;12;1; ;1;1;2;1;4; ;1; ;2;908000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106000;2;1;36000;2;2; ; ;2; ; ;1;800000;2;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;10; ; ; ; ; ; ; ; ;70; ;.;70; ; ;9;4; ;1; ;1;2;1;5;1;1; ; ; ; ; ; ; ; ;1;1;1;0;6;1; ;2; ; ; ; ; ; ; ;1;3;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;98;42;1;08;1;4210;908000;50;657,298967556343; 
5542583;1;2;1;60; ;1;50;1;2;2;3;1; ;1;1;2;1;2; ;1; ;2;908000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106000;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;10; ; ; ; ; ; ; ; ;48; ;.;48; ; ;3;7; ;1; ;1;1;1;3;1;1; ; ; ; ; ; ; ; ;1;2;1;0;8;4; ;2; ; ; ; ; ; ; ;1;3;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;2;1;2; ;93;25;1;08;1;2511;908000;50;662,130817646066; 
5542584;1;2;1;60; ;1;50;2; ; ; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3;800000;1; ;3; ;7;2; ; ; ; ;1;3;1;48; ;.;48; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;11;10; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1;2;2;1;2;2;1;8; ;95;41;1;08;4;4111;800000;50;664,672662966607; 
5542584;1;3;1;60; ;1;50;1;2;2;6;1; ;1;1;1;1;84; ;2; ;2;1100000;1;217000;1;2; ;2; ;2; ;2; ;2; ; ;1;106000;1;2; ; ;2; ; ;2; ; ;2; ; ;1;450000;1;450000;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;56; ;.;56; ; ;4;7; ;1; ;1;1;3;8;1;1; ; ; ; ; ; ; ; ;1;1;1;2;3;1; ;2; ; ; ; ; ; ; ;1;3;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;45;47;1;08;1;4731;1100000;50;664,672662966607; 
5542585;1;1;1;60; ;1;50;1;1; ; ;1; ;1;2;2;2;2; ;1; ;2;908000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;70; ;.;70; ; ;2;4; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;10;1; ;2; ; ; ; ; ; ; ;1;3;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;98;49;1;08;1;4923;908000;50;699,037721548577; 
5542586;1;2;1;60; ;1;50;2; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;0;1; ;3; ;12;2; ; ; ; ;3;3;2;40; ;.;40; ; ;1;7; ;1; ;1;1;2;15;1; ;1; ; ; ; ; ; ; ;1;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;12;84;1;08;4;8424;0;50;470,279918800534; 
5542587;1;1;1;60; ;1;50;2; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2021;2;1500000;1; ;3; ;12;1;1;1;0;0;2;1;2;72; ;.;72; ; ;2;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;5;72;3; ;2; ; ; ; ; ; ; ;13;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;51;56;1;08;5;5611;1500000;50;519,458249743984; 
5542587;1;2;1;60; ;1;50;1;1; ; ;1; ;1;2;2;2;1; ;1; ;2;1000000;2; ; ;1;150000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;84; ;.;84; ; ;3;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;10;1; ;2; ; ; ; ; ; ; ;1;11;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;50;56;1;08;1;5611;1150000;50;519,458249743984; 
5542588;1;1;1;60; ;1;50;1;2;1; ;1; ;1;1;1;1;384; ;1; ;2;985000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;460000;1;460000;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;5;7; ;1; ;1;2;3;26;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;32;10;1;08;1;1051;985000;50;647,398319424156; 
5542588;1;2;1;60; ;1;50;1;2;1; ;1; ;1;1;1;1;276; ;1; ;2;985000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;460000;1;460000;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;5;7; ;1; ;1;1;1;23;1;1; ; ; ; ; ; ; ; ;1;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;5; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;55;10;1;08;1;1051;985000;50;647,398319424156; 
5542589;1;1;1;60; ;1;50;2; ; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2021;2;900000;1; ;3; ;12;2; ; ; ; ;3;1;2;45; ;.;45; ; ;1;7; ;1; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;48;1; ;2; ; ; ; ; ; ; ;3;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;41;45;1;08;4;4530;900000;50;664,685453520023; 
