DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P6790;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P1879;P1805;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P1880;P1881;P1882;P3148;P7090;P7100;P7110;P7120;P7130;P7140;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P7240;P7240S1;OFICIO;RAMA2D_R4;OCI;P6430;RAMA4D_R4;INGLABO;MES;DPTO;fex_c_2011;RAMA4DP8_R4
5539513;2;3;2;60;17;17;2; ; ; ; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;200000;1; ;3; ;12;2; ; ; ; ;3;3;2;30;2; ;30; ; ;1;1; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;12;1; ;2; ; ; ; ; ; ; ;3;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;94;32;1;4;3210;200000;08;17;195,430390780766; 
5539513;2;4;2;60;17;17;1;2;1; ;1; ;1;1;2;1;1; ;2; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;1; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;0;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;38;82;1;1;8220;908526;08;17;195,430390780766; 
5539515;1;1;1;60;17;17;2; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;2; ; ;2;400000;1; ;3; ;12;2; ; ; ; ;3;11;2;30;2; ;30; ; ;1;1; ;1; ;3; ; ; ; ;.; ; ; ; ; ; ; ; ;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;2;5; ;41;47;1;4;4759;400000;08;17;205,358450987423; 
5539516;1;1;1;60;17;17;2; ; ; ; ; ; ; ; ; ;84; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;2;200000;1; ;3; ;12;2; ; ; ; ;3;5;1;70; ;.;70; ; ;1;6; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;10;36;1; ;2; ; ; ; ; ; ; ;6;3;20; ;2; ; ; ;1;1;2;1;2;2;2;2;2;2;2; ;2;1;2;2;2;2;2;1;8; ;58;80;1;4;8010;200000;08;17;179,067706623369; 
5539517;1;1;1;60;17;17;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2; ;1; ;1; ;12;2; ; ; ; ;3;3;2;30;1; ;30; ; ;1;5; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;11;30; ;1;15;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2;2;1;1;3; ;57;96;1;4;9602; ;08;17;303,218857230084; 
5539517;1;2;1;60;17;17;2; ; ; ; ; ; ; ; ; ;72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;700000;1; ;3; ;12;2; ; ; ; ;2;3;2;48; ;.;48; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;84;1; ;2; ; ; ; ; ; ; ;8;11;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;95;41;1;4;4111;700000;08;17;303,218857230084; 
5539518;1;2;1;60;17;17;1;2;2;6;1; ;1;1;2;1;12; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;400000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;1; ;1; ;1;2;1;8;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;14; ; ;2; ; ; ;1;1;1;1;1;2;2;2;2;2;2; ;2;1;1;1;1;2;1;1;8; ;38;82;1;1;8220;908526;08;17;223,781984819351; 
5539519;1;2;1;60;17;17;2; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;100000;1; ;3; ;12;2; ; ; ; ;3;1;1;40; ;.;40; ; ;1;5; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;3;1; ;2; ; ; ; ; ; ; ;5;3;50; ;2; ; ; ;1;1;2;1;2;2;2;2;1;2;2; ;2;1;2;2;1;2;2;1;8; ;53;56;1;4;5619;100000;08;17;216,589362575654; 
5539521;1;1;1;60;17;17;1;2;1; ;1; ;1;1;2;1;12; ;2; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;1;33000;2;2; ; ;2; ; ;2; ; ;1;908526;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;4;1;1; ; ; ; ; ; ; ; ;1;1;1;0;12;1; ;2; ; ; ; ; ; ; ;1;2;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;38;82;1;1;8220;908526;08;17;265,846432072054; 
5539522;1;1;1;60;17;17;1;2;1; ;1; ;1;2;2;1;48; ;2; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;1;90000;2;2; ; ;2; ; ;2; ; ;1;908526;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;12;1;1; ; ; ; ; ; ; ; ;1;1;1;2;12;1; ;2; ; ; ; ; ; ; ;8;2;45; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;83;27;1;1;2750;908526;08;17;467,791713173116; 
5539523;1;1;1;60;17;17;1;2;1; ;2;1;2;2;2;2;1; ;1; ;2; ;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;2;7; ;1; ;1;1;1;4;1; ; ; ; ; ; ; ; ;1;2;2;1;0;24;1; ;2; ; ; ; ; ; ; ;1;8;7; ;2; ; ; ;1;1;1;1;2;1;2;1;2;2;1;SIN PRESTACIONES;1;1;1;2;2;2;2;2;1; ;34;82;1;1;8299; ;08;17;229,08316614529;7810
5539523;1;2;1;60;17;17;1;2;1; ;1; ;1;1;2;1;96; ;2; ;2;1200000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;600000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;8;7; ;1; ;1;2;1;10;1;1; ; ; ; ; ; ; ; ;1;1;1;3;48;1; ;2; ; ; ; ; ; ; ;1;11;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;2;1; ;34;45;1;1;4511;1200000;08;17;229,08316614529; 
5539523;1;4;1;60;17;17;1;2;1; ;1; ;1;1;2;1;120; ;2; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;400000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;2;1;15;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;7;40; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;79;14;1;1;1410;908526;08;17;229,08316614529; 
5539527;1;2;1;60;17;17;2; ; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;1000000;1; ;3; ;12;2; ; ; ; ;3;3;2;40; ;.;40; ; ;1;2; ;10; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;92;4; ;2; ; ; ; ; ; ; ;9;11;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;85;43;1;4;4321;1000000;08;17;366,574744544524; 
5539529;1;1;1;60;17;17;1;1; ; ;1; ;1;2;2;2;72; ;1; ;2;500000;2; ; ;1;140000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;24;2; ;24; ; ;1;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;0;60;3; ;2; ; ; ; ; ; ; ;1;2;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;54;97;1;3;9700;640000;08;17;203,118985976933; 
5539530;1;3;1;60;17;17;1;1; ; ;1; ;2;2;2;2;2; ;1; ;2;186000;2; ; ;1;60000;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;2; ; ; ; ; ; ; ; ;12;1; ;12; ; ;1;2; ;5; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2;15; ;1;40;2;1;1;1;1;1;2;1;2;1;2;2;2; ;1;1;2;2;2;2;2;1;3; ;54;97;1;3;9700;246000;08;17;134,450696316291; 
5539532;1;3;1;60;17;17;1;2;2;12;1; ;1;1;2;1;8; ;2; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;300000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;8; ; ; ; ; ; ; ; ;48; ;.;48; ; ;8;7; ;1; ;1;2;1;0;1;1; ; ; ; ; ; ; ; ;1;2;1;12;3;4; ;2; ; ; ; ; ; ; ;2;2;40; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;83;25;1;1;2599;908526;08;17;212,673858051399; 
5539533;1;1;1;60;17;17;1;2;1; ;1; ;1;1;2;1;84; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;7;7; ;1; ;1;2;1;2;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;45;10;1;1;1081;908526;08;17;428,809070408689; 
5539533;1;5;1;60;17;17;2; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;900000;1; ;3; ;12;2; ; ; ; ;2;11;1;48; ;.;48; ; ;1;5; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;2;40;1; ;2; ; ; ; ; ; ; ;2;2;40; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;8; ;87;42;1;4;4220;900000;08;17;428,809070408689; 
5539534;1;2;1;60;17;17;2; ; ; ; ; ; ; ; ; ;432; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;280000;1; ;3; ;12;2; ; ; ; ;3;3;2;48; ;.;48; ; ;1;5; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;99;38;1;4;3830;280000;08;17;203,118985976933; 
5539535;1;1;1;60;17;17;1;2;1; ;1; ;1;1;2;1;240; ;2; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;1;60000;2;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;908526;2; ;1;450000;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;6; ;1; ;1;1;1;20;1;1; ; ; ; ; ; ; ; ;1;1;1;4;7;1; ;2; ; ; ; ; ; ; ;3;2;40; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;99;38;1;1;3811;908526;08;17;197,593114117411; 
5539536;1;1;1;60;17;17;1;2;1; ;1; ;1;1;2;1;24; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;900000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;3;7; ;1; ;1;2;1;2;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2;40; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;2;1;1;2;1;2;1;1;3; ;45;32;1;1;3210;908526;08;17;243,692562732716; 
5539536;1;2;1;60;17;17;1;1; ; ;1; ;2;2;2;2;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;800000;1; ;4;ES UN REEMPLAZO POR INCAPACIDAD DEL CONDUCTOR PRINCIPAL;8;2; ; ; ; ;3;1;1;50; ;.;50; ; ;1;4; ;3; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;8;12;1; ;2; ; ; ; ; ; ; ;1;3;10; ;2; ; ; ;1;1;2;1;2;1;2;2;2;2;2; ;1;1;2;2;1;2;2;1;5; ;98;49;1;4;4921;800000;08;17;243,692562732716; 
5539538;1;1;1;60;17;17;1;2;1; ;1; ;1;1;2;1;96; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;908526;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;3;7; ;1; ;1;1;1;8;1;1; ; ; ; ; ; ; ; ;1;2;2; ; ; ; ;2; ; ; ; ; ; ; ; ;13;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;84;95;1;1;9529;908526;08;17;197,593114117411; 
5539539;1;1;1;60;17;17;2; ; ; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ;1;1;2021;2;1000000;1; ;3; ;12;1;1;0;0;1;3;3;2;50; ;.;50; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ;2;2;1;12;144;1; ;2; ; ; ; ; ; ; ;9;3;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;41;47;1;4;4773;1000000;08;17;294,041317114981; 
5539539;1;2;1;60;17;17;2; ; ; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;21;2; ;21; ; ;2;7; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;12;120;1; ;2; ; ; ; ; ; ; ;11;3;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;1;2;1;1;3; ;45;47;1;6;4773; ;08;17;294,041317114981; 
5539539;1;3;1;60;17;17;1;2;1; ;1; ;2;1;2;1;5; ;1; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;220000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;11; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;1;1;1; ; ; ; ; ; ; ; ;1;9;1;1;8;1; ;2; ; ; ; ; ; ; ;1;11;5; ;2; ; ; ;1;1;1;1;2;2;2;1;2;2;2; ;1;1;2;2;1;2;2;1;3; ;38;82;1;1;8220;908526;08;17;294,041317114981; 
5539540;1;1;1;60;17;17;1;1; ; ;1; ;1;2;2;2;1; ;1; ;2;600000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;3; ; ; ; ; ; ; ; ;48; ;.;48; ; ;2;2; ;2; ;2; ; ; ;1; ; ; ; ; ; ; ; ;1;2;2;1;9;6;1; ;2; ; ; ; ; ; ; ;3;2;35; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;5; ;99;38;1;1;3830;600000;08;17;354,174956362087; 
5539541;1;1;1;60;17;17;1;2;1; ;1; ;1;1;2;1;240; ;2; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;1;106454;2;1;66000;2;2; ; ;2; ; ;2; ; ;1;908526;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;1;1;24;1;1; ; ; ; ; ; ; ; ;1;1;1;0;36;1; ;2; ; ; ; ; ; ; ;1;8;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;3; ;45;47;1;1;4732;908526;08;17;320,475295929219; 
5539541;1;2;1;60;17;17;2; ; ; ; ; ; ; ; ; ;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;1000000;1; ;3; ;12;2; ; ; ; ;3;3;2;20;2; ;20; ; ;1;1; ;1; ;1;1;2;12;1;1; ; ; ; ; ; ; ; ;2;2;1;0;12;1; ;2; ; ; ; ; ; ; ;1;14; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;2; ;77;10;1;4;1011;1000000;08;17;320,475295929219; 
5539542;1;1;1;60;17;17;1;1; ; ;1; ;1;2;2;2;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2;700000;1; ;3; ;12;2; ; ; ; ;1;1;1;48; ;.;48; ; ;1;6; ;1; ;2; ; ; ;1; ; ;1; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;3;10; ;2; ; ; ;1;1;1;1;2;2;2;2;2;2;2; ;1;1;1;1;2;2;2;2;3; ;98;49;1;4;4921;700000;08;17;322,04477842449; 
5539543;1;1;1;60;17;17;1;2;1; ;1; ;1;1;2;1;360; ;2; ;2;1200000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;600000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;2;1;30;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;8;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;84;10;1;1;1082;1200000;08;17;238,833146517273; 
5539544;1;1;1;60;17;17;1;2;1; ;1; ;1;1;2;1;192; ;1; ;2;800000;2; ; ;1;200000;2; ;2; ;2; ;2; ; ;1;106454;2;2; ; ;2; ; ;2; ; ;2; ; ;1;800000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;50; ;.;50; ; ;1;2; ;1; ;1;2;3;4;1;1; ; ; ; ; ; ; ; ;1;1;1;0;106;3; ;2; ; ; ; ; ; ; ;2;2;50; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;10;PENSION;54;97;1;3;9700;1000000;08;17;193,104662953915; 
5539547;1;2;1;60;17;17;1;2;1; ;1; ;1;1;2;1;36; ;2; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;400000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;7;7; ;1; ;1;2;1;17;1;1; ; ; ; ; ; ; ; ;1;1;1;1;204;1; ;2; ; ; ; ; ; ; ;1;8;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;93;45;1;1;4520;908526;08;17;176,959697511059; 
5539547;1;3;1;60;17;17;1;2;2;12;1; ;1;2;2;1;9; ;2; ;2;908526;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;9; ; ; ; ; ; ; ; ;48; ;.;48; ; ;7;7; ;1; ;1;2;1;10;1;1; ; ; ; ; ; ; ; ;1;2;1;3;12;1; ;2; ; ; ; ; ; ; ;8;11;10; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;34;38;1;1;3811;908526;08;17;176,959697511059; 
5539550;1;1;1;60;17;17;1;2;1; ;1; ;1;1;2;1;420; ;2; ;2;2300000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1200000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;60; ;.;60; ; ;9;7; ;1; ;1;2;1;35;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;7;20; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;95;41;1;1;4111;2300000;08;17;121,384452489774; 
5539550;1;3;1;60;17;17;1;2;1; ;1; ;1;1;2;1;12; ;2; ;2;1600000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;800000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;9;7; ;1; ;1;2;1;1;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;2;30; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1;2;1;1;1; ;34;10;1;1;1082;1600000;08;17;121,384452489774; 
5539550;1;4;1;60;17;17;1;2;1; ;1; ;1;1;1;1;28; ;2; ;2;3000000;2; ; ;2; ;2; ;2; ;2; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;2; ; ;1;1600000;2; ;2; ;2; ;2; ;2; ; ;.; ; ; ; ; ; ; ; ;.;12; ; ; ; ; ; ; ; ;48; ;.;48; ; ;6;7; ;1; ;1;2;1;2;1;1; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ;2; ; ; ; ; ; ; ; ;8;15; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;1;1;1; ;12;68;1;1;6820;3000000;08;17;121,384452489774; 
