DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,P5220,P5220S1,P6008,P6007,P6007S1,HOGAR,P4000,P4010,P4020,P4030S1,P4030S1A1,P4030S2,P4030S3,P4030S4,P4030S4A1,P4030S5,P4040,REGIS,CLASE,MES,DPTO,fex_c_2011
5377868,1,3,2,2,1,4,2,1,4,1,,,98,200000,,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,3,3,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,02,68,586.90463656
5377869,1,3,2,2,1,4,3,1,4,4,,,,250000,,2,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,5,2,,1,1,1,3,1,1,2,2,2,,2,,01,2,02,68,1457.1831273
5377870,1,2,1,2,1,4,1,1,4,4,,,,200000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,02,68,1183.5253351
5377871,1,2,1,6,,4,3,4,4,1,,,99,300000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,5,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,68,767.06312987
5377872,1,2,1,2,1,3,1,1,3,4,,,,100000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,,1,1,5,2,1,1,1,2,2,,1,2,01,2,02,68,709.030018
5377873,1,3,1,2,1,4,1,1,4,1,,,98,200000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,2,2,2,,1,1,1,4,1,1,2,2,2,,1,1,01,2,02,68,803.48190946
5377874,1,3,2,2,1,4,3,1,4,3,,,,,1500000,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,1,4,1,1,2,2,2,,1,1,01,2,02,68,694.89331121
5377875,1,2,1,2,1,3,1,1,4,1,,,45000000,100000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2,,1,1,5,2,1,1,2,2,2,,1,1,01,2,02,68,1183.5253351
5378244,1,3,3,2,1,5,3,1,4,4,,,,400000,,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,4,2,,1,1,1,2,1,3,2,2,2,,2,,01,2,02,50,1778.8875702
5378245,1,3,2,2,1,4,3,1,4,4,,,,300000,,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,3,2,,1,1,1,4,1,3,2,2,2,,2,,01,2,02,50,1720.5864477
5378247,1,4,2,2,1,4,3,1,4,1,,,4000000,250000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,1,3,2,,1,1,5,4,1,1,2,2,2,,2,,01,2,02,50,1100.9906438
5378248,1,2,1,2,1,4,3,1,4,4,,,,200000,,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,1,2,1,3,2,2,2,,2,,01,2,02,50,965.06000475
5378249,1,2,1,2,1,4,3,6,,4,,,,200000,,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,4,1,3,2,2,2,,2,,01,2,02,50,1543.0374535
5378251,1,3,1,2,1,4,4,1,5,4,,,,180000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,02,50,1460.5468544
5378252,1,2,1,2,1,4,4,1,4,4,,,,200000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,8,2,2,,2,2,2,,2,,01,2,02,50,1260.6718516
5378254,1,4,3,2,1,4,4,1,4,1,,,30000000,200000,,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,5,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,02,50,683.22722973
5378255,1,4,3,2,1,4,3,1,4,1,,,99,300000,,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,2,3,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,02,50,1007.864249
5378256,1,3,3,2,1,4,3,1,5,1,,,70000000,300000,,2,2,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,3,5,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,02,50,683.22722973
5378257,1,4,1,2,1,4,4,5,5,1,,,30000000,150000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,02,50,924.40764976
5378258,1,4,2,2,1,4,3,1,4,1,,,5000000,200000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,4,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,02,50,1364.9253196
5378259,1,3,2,2,1,4,3,1,4,4,,,,150000,,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,5,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,02,50,2732.9089189
5378260,1,3,1,2,1,4,3,1,4,4,,,,100000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,02,50,2074.499417
5378261,1,3,2,2,1,4,4,1,4,4,,,,250000,,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,4,4,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,02,50,1438.2208457
5378262,1,5,4,2,1,4,3,1,4,1,,,8000000,300000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,,5,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,02,50,683.22722973
5378263,1,3,2,2,1,4,4,1,4,1,,,70000000,200000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,3,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,02,50,1188.3423256
5378264,1,3,1,2,1,4,3,1,4,1,,,6000000,200000,,2,2,2,1,1,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,,1,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,02,50,1460.5468544
5378265,1,1,1,2,1,4,3,6,,4,,,,160000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,02,50,1543.0374535
5378266,1,3,2,2,1,4,4,1,4,1,,,25000000,200000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,02,50,1006.8982489
5378267,1,4,3,2,1,4,4,1,5,1,,,80000000,200000,,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,02,50,999.60932152
5378268,1,4,1,2,1,4,3,1,4,1,,,5000000,300000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,02,50,830.31525486
5378269,1,3,2,2,1,4,4,5,1,1,,,25000000,150000,,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,3,2,,1,1,8,2,1,1,2,2,2,,2,,01,2,02,50,683.22722973
5378270,1,4,2,2,1,4,3,1,4,1,,,14000000,300000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,02,50,1011.7593315
5378275,1,3,2,2,1,4,4,1,4,4,,,,300000,,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,3,4,2,,1,1,1,4,1,3,2,2,2,,2,,01,2,02,50,1676.5402478
5378276,1,1,1,2,2,4,3,6,,3,,,,,50000,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,50,1543.0374535
5378277,1,4,2,2,1,4,3,1,4,1,,,98,98,,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,2,2,2,,1,1,1,4,1,3,2,2,2,,2,,01,2,02,50,924.40764976
5378278,1,4,1,2,1,4,3,1,4,4,,,,100000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,1,2,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,02,50,1047.5506039
5378279,1,3,2,2,1,4,3,1,4,4,,,,150000,,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,3,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,02,50,1065.1993714
5378280,1,2,1,2,1,4,4,1,4,4,,,,100000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,3,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,02,50,1618.2391253
5378281,1,2,2,2,1,4,3,1,5,4,,,,200000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,1,4,1,3,2,2,2,,2,,01,2,02,50,1897.9164229
5378282,1,3,1,2,1,5,3,1,4,1,,,98,1000000,,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,02,50,965.06000475
5378283,1,2,1,2,1,4,6,1,4,4,,,,100000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,8,1,2,,2,2,2,,2,,01,2,02,50,2732.9089189
5378284,1,2,2,2,1,4,3,1,4,4,,,,200000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,5,2,,1,1,4,2,1,1,2,2,2,,2,,01,2,02,50,1469.9257689
5378285,1,2,1,2,2,4,4,6,,4,,,,200000,,2,2,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,,1,4,1,4,1,3,2,2,2,,2,,01,2,02,50,1543.0374535
5378286,1,3,2,2,2,4,3,1,4,4,,,,200000,,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,5,6,2,,1,1,8,2,1,1,2,2,2,,2,,01,2,02,50,1194.299643
5378287,1,2,1,2,2,4,4,6,,4,,,,150000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,4,1,4,1,3,2,2,2,,2,,01,2,02,50,1460.5468544
5378288,1,1,1,2,2,4,3,6,,4,,,,200000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,,1,4,1,2,1,3,2,2,2,,2,,01,2,02,50,1507.2461811
5378289,1,2,1,2,1,4,6,1,4,4,,,,200000,,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,8,1,1,1,2,2,2,,2,,01,2,02,50,1438.2208457
5378290,1,4,2,2,1,4,4,1,4,4,,,,400000,,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,4,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,02,50,2291.2749691
5378291,1,2,1,3,1,4,4,5,5,1,,,20000000,100000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,8,2,1,1,2,2,2,,2,,01,2,02,50,830.31525486
5378293,1,6,2,2,1,4,3,1,4,4,,,,150000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,3,3,2,,1,1,1,2,1,2,2,2,2,,2,,01,2,02,50,683.22722973
5378294,1,2,1,6,,4,4,1,5,4,,,,100000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,8,1,2,,2,2,2,,2,,01,2,02,50,1618.2391253
5378295,1,5,3,2,1,4,3,1,4,4,,,,200000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,4,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,50,905.97672362
5378296,1,4,3,2,1,4,4,1,4,4,,,,400000,,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,3,2,,1,1,1,4,1,3,2,2,2,,2,,01,2,02,50,1100.9906438
5378297,1,4,2,2,1,4,10,1,4,3,,,,,400000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,3,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,02,50,683.22722973
5378298,1,4,3,2,1,4,4,5,4,1,,,10000000,100000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,4,4,2,,1,1,5,1,1,0,2,2,2,,2,,01,2,02,50,1199.9441213
5378299,1,5,4,2,1,4,4,1,4,2,,200000,70000000,500000,,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,1,4,7,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,02,50,1764.9881644
5378300,1,4,3,2,1,4,3,1,4,1,,,30000000,300000,,2,2,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,1,1,1,2,1,1,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,02,50,782.83376947
5378301,1,4,3,2,1,4,4,1,4,4,,,,200000,,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,4,2,,1,1,5,2,1,1,2,2,2,,2,,01,2,02,50,1293.3427748
5378323,1,4,3,2,1,1,1,1,4,4,,,,700000,,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,1,3,3,2,,1,1,1,4,1,2,2,2,1,1,1,1,01,2,02,05,3382.2996201
5378324,1,3,3,2,1,1,1,1,4,3,,,,,350000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,4,5,2,,1,1,1,2,1,2,2,2,1,1,1,1,01,2,02,05,4847.1363026
5378325,1,3,2,2,1,1,1,1,4,4,,,,400000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,3,3,2,,1,1,1,2,1,2,2,2,1,1,1,1,01,2,02,05,3010.6077037
5378326,1,3,2,2,1,1,1,1,4,4,,,,500000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,5,5,2,,1,1,1,4,1,2,2,2,1,1,1,1,01,2,02,05,8037.3701244
5378327,1,3,2,2,1,1,1,1,4,4,,,,400000,,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,1,2,1,2,2,2,1,1,1,1,01,2,02,05,7096.609404
5378328,1,3,3,2,1,1,1,1,4,4,,,,400000,,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,3,3,2,,1,1,1,4,1,2,2,2,1,1,1,1,01,2,02,05,3010.6077037
5378329,1,3,2,2,1,1,1,1,5,3,,,,,200000,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,3,4,2,,1,1,1,2,1,2,2,2,1,1,1,1,01,2,02,05,5443.2583763
5378330,1,4,3,2,1,1,1,1,4,1,,,130000000,850000,,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,1,3,3,2,,1,1,1,4,1,2,2,2,1,1,1,1,01,2,02,05,2355.8626139
5378331,1,2,2,3,1,1,1,1,4,4,,,,350000,,2,2,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,1,2,5,2,,1,1,1,2,1,2,2,2,1,1,1,1,01,2,02,05,8612.0726888
5378332,1,2,2,3,1,1,1,1,4,4,,,,400000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,3,3,2,,1,1,1,2,1,2,2,2,1,1,1,1,01,2,02,05,2153.0181722
5378333,1,5,1,2,1,1,1,1,4,1,,,220000000,800000,,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,4,1,2,2,2,1,1,1,1,01,2,02,05,2697.3390507
5378334,1,3,2,2,1,1,1,1,4,4,,,,500000,,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,3,3,2,,1,1,1,4,1,2,2,2,1,1,1,1,01,2,02,05,3023.5362375
5378335,1,4,3,2,1,1,1,1,4,3,,,,,400000,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,3,5,2,,1,1,1,4,1,2,2,2,1,1,1,1,01,2,02,05,2153.0181722
5378336,1,3,1,2,1,1,1,1,4,3,,,,,450000,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,4,1,2,2,2,1,1,1,1,01,2,02,05,2697.3390507
5378337,1,2,2,2,1,1,1,1,4,3,,,,,200000,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,1,2,1,2,2,2,1,1,1,1,01,2,02,05,2326.4584543
5378338,1,2,1,2,1,1,1,1,4,2,,750000,70000000,600000,,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,,1,1,1,2,1,2,2,2,1,1,1,1,01,2,02,05,2539.4428004
5378339,1,3,1,2,1,1,1,1,4,4,,,,400000,,2,2,2,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,,1,2,,1,1,1,2,1,2,2,2,1,1,1,1,01,2,02,05,3316.2473993
5378382,1,3,2,2,1,3,1,1,5,1,,,98,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,,2,2,,1,1,5,1,1,1,2,1,2,,1,2,01,2,02,13,1367.9528312
5378383,1,3,2,1,1,3,1,1,4,3,,,,,50000,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,1,2,1,1,2,1,2,,1,2,01,2,02,13,1772.5114324
5378384,1,3,1,1,1,3,1,1,4,4,,,,50000,,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,1,1,1,2,1,1,2,1,2,,1,2,01,2,02,13,1377.9206411
5378385,1,2,1,1,1,3,1,1,4,1,,,98,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,1,1,1,1,1,1,2,1,2,,1,2,01,2,02,13,1377.9206411
5378386,1,4,3,1,1,3,1,1,4,1,,,98,100000,,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,6,2,,1,1,5,1,1,1,2,1,2,,1,2,01,2,02,13,1921.235349
5378387,1,3,1,1,1,3,1,1,4,1,,,98,140000,,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,2,,1,1,1,2,1,1,2,1,2,,1,2,01,2,02,13,1141.322788
5378388,1,3,2,1,1,3,1,1,5,3,,,,,50000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,1,2,1,1,2,1,2,,1,2,01,2,02,13,1282.8644224
5378389,1,2,1,1,1,3,1,1,4,1,,,99,50000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,3,3,2,,1,1,1,2,1,1,2,1,2,,1,2,01,2,02,13,1298.0356893
5378390,1,4,2,1,1,3,1,1,4,1,,,98,100000,,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,1,1,1,2,1,1,2,1,2,,1,2,01,2,02,13,1340.773257
5378391,1,2,1,1,1,3,1,1,5,4,,,,60000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,1,2,1,1,2,1,2,,1,2,01,2,02,13,1292.8787914
5378392,1,4,3,1,1,3,1,1,4,1,,,98,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,1,2,1,1,2,1,2,,1,2,01,2,02,13,2135.9187573
5378393,1,3,2,1,1,3,1,1,4,1,,,98,90000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,4,2,,1,1,1,2,1,1,2,1,2,,1,2,01,2,02,13,1099.9000372
5378394,1,3,2,1,1,3,1,1,4,1,,,99,99,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,5,2,,1,1,1,1,1,1,2,1,2,,1,2,01,2,02,13,769.89522017
5378395,1,3,2,1,1,3,1,1,4,1,,,98,100000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,1,1,1,4,1,1,2,1,2,,1,2,01,2,02,13,972.2090342
5378396,1,2,1,1,1,3,1,1,4,1,,,99,50000,,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,,1,1,1,1,1,1,2,1,2,,1,2,01,2,02,13,1188.8712676
5378397,1,3,2,1,1,3,1,1,4,4,,,,100000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,1,2,1,1,2,1,2,,1,2,01,2,02,13,1178.9034577
5378398,1,2,1,1,1,3,1,1,4,3,,,,,110000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,,1,1,5,1,1,1,2,1,2,,1,2,01,2,02,13,1161.2584077
5378399,1,2,1,1,1,3,1,1,4,4,,,,70000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,1,2,1,2,,1,2,01,2,02,13,1529.8226305
5378402,1,2,2,6,,4,1,1,4,1,,,10000000,100000,,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,4,2,,1,1,5,2,1,1,2,2,2,,1,2,01,2,02,13,2258.9338104
5378403,1,2,1,3,1,2,1,6,,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,,1,1,5,1,1,1,2,2,2,,1,2,01,2,02,13,1188.8712676
5378404,1,3,1,2,1,3,6,1,4,1,,,150000000,150000,,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,02,13,1188.8712676
5378405,1,3,1,2,1,4,3,1,4,1,,,90000000,40000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,02,13,1188.8712676
5378407,1,4,1,2,1,3,1,1,4,1,,,12000000,30000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,02,13,1188.8712676
5378408,1,2,1,3,1,3,1,1,4,1,,,99,150000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,4,2,1,1,2,2,2,,1,1,01,2,02,13,1188.8712676
5378409,1,3,1,2,1,4,6,1,4,1,,,150000000,50000,,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,02,13,1350.7410668
5378410,1,5,2,2,1,4,1,1,4,1,,,40000000,200000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,3,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,02,13,953.15494573
5378411,1,3,1,3,1,4,1,1,4,1,,,80000000,200000,,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,02,13,1377.9206411
5378412,1,2,1,6,,3,1,6,,1,,,98,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,5,1,2,,2,2,2,,1,2,01,2,02,13,1350.7410668
5378413,1,3,1,2,1,4,6,1,5,1,,,30000000,60000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,02,13,1377.9206411
5378414,1,3,2,2,1,3,1,1,4,3,,,,,80000,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,1,3,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,02,13,953.15494573
5378415,1,2,1,3,1,4,3,1,5,1,,,80000000,50000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,02,13,1377.9206411
5378416,1,3,2,2,1,4,1,1,4,1,,,98,100000,,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,3,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,02,13,810.33923495
5378417,1,2,1,3,1,4,1,1,4,4,,,,150000,,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,1,2,2,1,2,2,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,02,13,1151.2905978
5378418,1,2,1,2,1,4,1,1,4,4,,,,50000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,5,2,,1,1,1,2,1,1,2,2,2,,1,2,01,2,02,13,2540.4773584
5378419,1,3,2,2,1,4,6,1,5,1,,,10000000,1200000,,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,5,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,02,13,1093.8150489
5378420,1,2,1,2,1,4,6,1,5,1,,,6000000,40000,,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,02,13,1367.9528312
5378422,1,3,2,6,,4,6,1,5,4,,,,110000,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,5,1,2,,2,2,2,,2,,01,2,02,13,911.73219495
5378423,1,3,2,2,1,4,4,1,5,4,,,,100000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,1,5,1,1,9,2,2,2,,2,,01,2,02,13,1808.1415466
