DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5388196,1,1,1,80,05,1,9,PANDEMIA,2,,,8,,3,,2,,,,,3,1,02,1.4,05,663.64287445
5388197,1,1,1,80,05,1,5,,2,,,11,,3,,2,,,,,3,1,02,4,05,555.29084284
5388198,1,2,1,80,05,1,3,,2,,,9,,2,,2,,2,,908526,2,1,02,4,05,717.4251744
5388199,1,1,1,80,05,1,3,,2,,,4,,2,,2,,2,,908526,2,1,02,4,05,619.05141121
5388204,1,1,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,05,1056.6532338
5388204,1,2,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,1056.6532338
5388205,1,1,1,80,05,1,8,,1,,1,2,,2,,2,,1,48,908526,2,1,02,2,05,2709.0134791
5388206,1,1,1,80,05,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,05,1943.2481658
5388207,1,1,1,80,05,1,3,,2,,,9,,2,,2,,2,,908526,2,1,02,2,05,2258.19903
5388208,1,1,1,80,05,1,8,,1,,2,8,,2,,2,,,,,2,1,02,3,05,1235.354865
5388208,1,2,1,80,05,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,05,1235.354865
5388208,1,3,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,1235.354865
5388210,1,3,1,80,05,2,,,,2,,,.,,,2,,,,,,1,02,,05,1547.0657294
5388213,1,2,1,80,05,1,1,,2,,,9,,2,,2,,1,48,980000,2,1,02,2,05,1353.3525833
5388215,1,2,1,80,05,1,8,,2,,,2,,2,,2,,2,,908526,2,1,02,1.4,05,1189.2159223
5388216,1,3,1,80,05,1,6,,2,,,9,,2,,2,,1,48,908526,2,1,02,3,05,1284.1774509
5388216,1,6,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,1284.1774509
5388217,1,1,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,05,1056.6532338
5388217,1,2,1,80,05,1,5,,2,,,8,,3,,2,,,,,3,1,02,4,05,1056.6532338
5388219,1,1,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,05,958.34816104
5388221,1,1,1,80,05,1,9,CUARENTENA POR PREVENIR CONTAGIO,2,,,12,POR TENER SUCEPTIBILIDAD AL CONTAGIO,2,,2,,1,48,908526,2,1,02,1.4,05,1076.3458793
5388223,1,2,1,80,05,2,,,,2,,,.,2,,2,,2,,98,2,1,02,,05,1092.0650058
5388223,1,3,1,80,05,2,,,,2,,,.,,,2,,,,,,1,02,,05,1092.0650058
5388224,1,1,1,80,05,1,4,,2,,,10,,3,,2,,,,,3,1,02,2,05,1024.5126106
5388224,1,2,1,80,05,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,05,1024.5126106
5388225,1,1,1,80,05,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,05,1084.4941259
5388225,1,2,1,80,05,1,8,,2,,,2,,2,,2,,,,,2,1,02,1.3,05,1084.4941259
5388226,1,4,1,80,05,1,9,PANDEMIA,2,,,12,PANDEMIA,2,,2,,,,,2,1,02,1.4,05,1262.0416008
5388227,1,4,1,80,05,2,,,,2,,,.,,,2,,,,,,1,02,,05,1105.4758198
5388229,1,3,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,954.04842989
5388231,1,2,1,80,05,1,9,SE MURIO LA SEÑORA CON LA QUE TRABAJABA,2,,,8,,2,,2,,1,48,908526,2,1,02,1.4,05,1090.9108495
5388231,1,3,1,80,05,2,,,,2,,,.,2,,2,,,,,2,1,02,,05,1090.9108495
5388232,1,2,1,80,05,1,3,,2,,,9,,2,,2,,2,,908526,2,1,02,4,05,1223.353432
5388232,1,3,1,80,05,1,8,,2,,,2,,2,,2,,,,,2,1,02,2,05,1223.353432
5388236,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2889.3951058
5388243,1,4,1,80,11,1,5,,2,,,8,,3,,2,,,,,3,1,02,3,11,2675.8877385
5388246,1,3,1,80,11,1,7,,2,,,4,,2,,2,,,,,2,1,02,3,11,2567.9964382
5388250,1,2,1,80,11,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,11,4775.6141888
5388251,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,4347.4332289
5388252,1,1,1,80,11,1,9,POR LA EDAD,2,,,11,,3,,2,,,,,3,1,02,4,11,3598.341928
5388252,1,2,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,3598.341928
5388253,1,2,1,80,11,1,4,,2,,,4,,2,,2,,,,,2,1,02,3,11,3152.6486812
5388253,1,3,1,80,11,1,3,,2,,,8,,2,,2,,,,,2,1,02,4,11,3152.6486812
5388255,1,1,1,80,11,1,6,,2,,,8,,2,,2,,,,,2,1,02,2,11,3598.341928
5388255,1,2,1,80,11,1,3,,2,,,4,,2,,2,,,,,2,1,02,4,11,3598.341928
5388256,1,1,1,80,11,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,11,2897.6571785
5388257,1,1,1,80,11,1,9,VIVIA EN OTRA CIUDAD,2,,,9,,2,,2,,1,48,908526,2,1,02,1.1,11,4492.0447662
5388259,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2554.0896266
5388259,1,4,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2554.0896266
5388260,1,2,1,80,11,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,11,2817.1697706
5388260,1,4,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2817.1697706
5388262,1,2,1,80,11,1,9,PANDEMIA,1,,1,12,VIAJE POR TRAMITE DE DOCUMENTOS PERSONALES,2,,2,,,,908526,2,1,02,1.2,11,2935.6587441
5388263,1,1,1,80,11,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,11,3183.5429457
5388263,1,2,1,80,11,1,3,,2,,,4,,2,,2,,,,,2,1,02,4,11,3183.5429457
5388263,1,4,1,80,11,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,11,3183.5429457
5388265,1,1,1,80,11,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,11,2866.762914
5388266,1,1,1,80,11,1,1,,2,,,4,,2,,2,,,,,2,1,02,4,11,2928.551443
5388267,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2786.2755062
5388268,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2740.0118679
5388268,1,4,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2740.0118679
5388270,1,2,1,80,11,1,4,,2,,,4,,2,,2,,,,,2,1,02,3,11,3486.9602557
5388271,1,1,1,80,11,1,3,,1,,2,8,,2,,2,,,,,2,1,02,3,11,3798.4595155
5388272,1,1,1,80,11,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,11,3366.1560485
5388273,1,1,1,80,11,1,4,,2,,,8,,2,,2,,,,,2,1,02,4,11,2634.5770345
5388273,1,2,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2634.5770345
5388274,1,1,1,80,11,1,3,,2,,,9,,1,2,2,,,,,1,1,02,3,11,2748.2739406
5388276,1,2,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2291.0094826
5388276,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2291.0094826
5388276,1,4,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2291.0094826
5388280,1,2,1,80,11,2,,,,1,2,2,,2,,2,,2,,1000000,2,1,02,,11,2567.9964382
5388280,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2567.9964382
5388281,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,4347.4332289
5388282,1,1,1,80,11,1,4,,2,,,1,,2,,2,,,,,2,1,02,4,11,3629.2361925
5388282,1,2,1,80,11,1,7,,2,,,1,,2,,2,,,,,2,1,02,4,11,3629.2361925
5388284,1,2,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2858.5008413
5388285,1,1,1,80,11,1,4,,2,,,4,,2,,2,,2,,908526,2,1,02,2,11,2866.762914
5388286,1,1,1,80,11,1,6,,2,,,11,,2,,2,,,,,2,1,02,3,11,2120.2753815
5388286,1,2,1,80,11,1,3,,2,,,11,,2,,2,,,,,2,1,02,4,11,2120.2753815
5388287,1,1,1,80,11,1,7,,1,,1,12,POR EL COVID,3,,2,,1,48,2000000,3,1,02,3,11,3598.341928
5388295,1,2,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,3376.572488
5388296,1,1,1,80,11,1,3,,2,,,9,,2,,2,,,,,2,1,02,1.2,11,4496.8164668
5388297,1,2,1,80,11,1,9,CANSANCIO,2,,,11,,2,,2,,,,,2,1,02,4,11,3079.2685744
5388297,1,4,1,80,11,1,8,,1,,2,12,COVID,2,,2,,2,,98,2,1,02,2,11,3079.2685744
5388298,1,2,1,80,11,1,3,,2,,,9,,2,,2,,,,908526,2,1,02,1.2,11,6233.4799914
5388300,1,1,1,80,11,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,11,2421.0696672
5388300,1,2,1,80,11,1,4,,2,,,4,,3,,2,,,,,3,1,02,4,11,2421.0696672
5388307,1,3,1,80,11,1,4,,2,,,4,,2,,2,,,,,2,1,02,2,11,2309.6879949
5388310,1,2,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2672.5786
5388312,1,2,1,80,11,1,8,,2,,,2,,2,,2,,,,,2,1,02,1.2,11,2523.1953621
5388312,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2523.1953621
5388315,1,1,1,80,11,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,11,4751.8079695
5388322,1,1,1,80,11,1,2,,2,,,2,,2,,2,,,,,2,1,02,2,11,3044.5839495
5388322,1,2,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,3044.5839495
5388322,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,3044.5839495
5388324,1,3,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2972.1977474
5388325,1,5,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2404.7063887
5388326,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2703.4728645
5388327,1,1,1,80,11,1,9,POR EL COVID,1,,1,12,NO TIENE PAPELES,2,,2,,1,72,900000,2,1,02,2,11,3193.9671874
5388327,1,2,1,80,11,1,9,POR EL COVID,1,,1,12,NO TIENE PAPELES,2,,2,,1,48,908000,2,1,02,1.2,11,3193.9671874
5388331,1,1,1,80,11,1,9,POR EL COVID,2,,,12,POR EL COVID,3,,2,,1,48,908000,3,1,02,2,11,3221.5445112
5388331,1,2,1,80,11,1,9,POR EL COVID,2,,,12,POR EL COVID,1,,2,,,,,2,1,02,2,11,3221.5445112
5388332,1,2,1,80,11,1,4,,2,,,4,,1,1,2,,,,,1,1,02,4,11,3366.1560485
5388335,1,2,1,80,11,1,3,,1,,4,9,,1,,2,,,,,2,1,02,4,11,3075.317347
5388335,1,3,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,3075.317347
5388337,1,2,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2226.8853532
5388338,1,5,1,80,11,1,4,,2,,,8,,2,,2,,,,,2,1,02,4,11,3463.1540364
5388342,1,1,1,80,11,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,11,2451.9639317
5388342,1,2,1,80,11,1,3,,2,,,9,,2,,2,,1,20,300000,2,1,02,2,11,2451.9639317
5388347,1,5,1,80,11,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,11,3818.9373405
5388348,1,3,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2605.9980038
5388352,1,2,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,4813.5964985
5388354,1,1,1,80,11,1,9,PANDEMIA,2,,,8,,2,,2,,,,,2,1,02,2,11,3629.2361925
5388354,1,2,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,3629.2361925
5388355,1,1,1,80,11,1,3,,1,,1,9,,2,,2,,1,32,800000,2,1,02,3,11,2321.9037471
5388355,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2321.9037471
5388355,1,4,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2321.9037471
5388355,1,5,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2321.9037471
5388356,1,3,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2703.4728645
5388358,1,3,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2786.2755062
5388360,1,1,1,80,11,1,9,PANDEMIA,2,,,8,,2,,2,,2,,908526,2,1,02,1.4,11,1656.2280804
5388360,1,2,1,80,11,1,9,PANDEMIA,2,,,8,,2,,2,,2,,908526,2,1,02,2,11,1656.2280804
5388360,1,3,1,80,11,1,9,VIRUS,2,,,12,VIRUS,2,,2,,,,,2,1,02,1.4,11,1656.2280804
5388360,1,4,1,80,11,1,9,VIRUS,2,,,12,MIEDO A CONTAGIAR LAS PERSONAS DEL HOGAR,2,,2,,,,,2,1,02,1.4,11,1656.2280804
5388360,1,5,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,1656.2280804
5388362,1,4,1,80,11,2,,,,2,,,.,2,,2,,2,,150000,2,1,02,,11,2471.286985
5388370,1,4,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2378.5838249
5388372,1,2,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2526.5045006
5388372,1,5,1,80,11,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,11,2526.5045006
5388377,1,2,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2755.3812417
5388378,1,1,1,80,11,1,4,,2,,,11,,2,,2,,,,,2,1,02,4,11,3598.341928
5388379,1,1,1,80,11,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,11,3041.2670089
5388379,1,2,1,80,11,1,5,,2,,,11,,3,,2,,,,,3,1,02,4,11,3041.2670089
5388379,1,4,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,3041.2670089
5388380,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2740.0118679
5388380,1,4,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2740.0118679
5388381,1,1,1,80,11,1,1,,2,,,11,,2,,2,,,,,2,1,02,4,11,3121.5809853
5388383,1,1,1,80,11,1,7,,2,,,10,,3,,2,,,,,3,1,02,4,11,3815.1584337
5388384,1,1,1,80,11,1,9,COVID 19,2,,,12,COVID 19,2,,2,,,,,2,1,02,2,11,3598.341928
5388384,1,2,1,80,11,1,4,,2,,,4,,2,,2,,,,,2,1,02,2,11,3598.341928
5388385,1,1,1,80,11,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,11,3190.6502468
5388385,1,2,1,80,11,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,11,3190.6502468
5388387,1,2,1,80,11,1,3,,2,,,8,,2,,2,,,,,2,1,02,4,11,2237.3017927
5388389,1,1,1,80,11,2,,,,2,,,.,3,,2,,,,,3,1,02,,11,2450.80916
5388389,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2450.80916
5388393,1,2,1,80,11,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,11,2554.0896266
5388393,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2554.0896266
5388393,1,4,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2554.0896266
5388394,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,3366.1560485
5388395,1,1,1,80,11,1,9,RENUNCIO POR MOTIVOS PERSONALES,2,,,9,,1,,2,,,,,2,1,02,1.3,11,2734.367129
5388395,1,4,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2734.367129
5388401,1,1,1,80,11,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,11,3598.341928
5388404,1,1,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2897.6571785
5388411,1,3,1,80,11,1,2,,2,,,2,,2,,2,,,,,2,1,02,2,11,2226.8853532
5388413,1,1,1,80,11,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,11,2866.762914
5388414,1,2,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2485.1937966
5388414,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2485.1937966
5388415,1,1,1,80,11,1,5,,2,,,10,,2,,2,,,,,2,1,02,1.4,11,3448.9586901
5388415,1,2,1,80,11,1,6,,2,,,9,,2,,2,,,,,2,1,02,4,11,3448.9586901
5388415,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,3448.9586901
5388416,1,2,1,80,11,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,11,3254.7743761
5388416,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,3254.7743761
5388416,1,4,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,3254.7743761
5388417,1,1,1,80,11,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,11,2149.7070838
5388417,1,4,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2149.7070838
5388420,1,1,1,80,11,1,6,,2,,,11,,3,,2,,,,,3,1,02,4,11,2866.762914
5388422,1,2,1,80,11,1,6,,2,,,1,,2,,2,,,,,2,1,02,3,11,3598.341928
5388423,1,1,1,80,11,1,5,,2,,,8,,3,,2,,,,,3,1,02,4,11,4329.920942
5388423,1,2,1,80,11,1,3,,2,,,9,,3,,2,,,,,3,1,02,4,11,4329.920942
5388423,1,3,1,80,11,1,5,,2,,,8,,3,,2,,,,,3,1,02,4,11,4329.920942
5388424,1,4,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2321.9037471
5388424,1,5,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2321.9037471
5388425,1,2,1,80,11,1,8,,2,,,9,,1,1,2,,,,,1,1,02,2,11,3183.5429457
5388425,1,4,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,3183.5429457
5388426,1,1,1,80,11,1,4,,2,,,8,,2,,2,,,,,2,1,02,2,11,3190.6502468
5388432,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,4347.4332289
5388434,1,2,1,80,11,1,1,,1,,1,1,,2,,2,,,,5000000,2,1,02,1.3,11,4496.8164668
5388436,1,1,1,80,11,1,3,,2,,,11,,2,,2,,,,,2,1,02,4,11,2672.5786
5388436,1,2,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2672.5786
5388445,1,1,1,80,11,1,9,PANDEMIA,2,,,12,PANDEMIA,1,2,2,,,,,1,1,02,2,11,3153.4392055
5388446,1,1,1,80,11,1,7,,2,,,11,,3,,2,,,,,3,1,02,4,11,3153.4392055
5388447,1,1,1,80,11,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,11,3345.3937097
5388447,1,2,1,80,11,1,7,,2,,,8,,2,,2,,,,,2,1,02,4,11,3345.3937097
5388447,1,4,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,3345.3937097
5388449,1,2,1,80,11,1,7,,2,,,11,,2,,2,,,,,2,1,02,3,11,4482.4223833
5388452,1,2,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2939.8364601
5388462,1,2,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,4316.5389644
5388464,1,1,1,80,11,1,3,,2,,,9,,2,,2,,,,,2,1,02,2,11,3297.086787
5388467,1,4,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2996.4659328
5388468,1,1,1,80,11,1,6,,2,,,10,,3,,2,,,,,3,1,02,4,11,3598.341928
5388468,1,2,1,80,11,1,7,,2,,,9,,2,,2,,,,,2,1,02,4,11,3598.341928
5388470,1,2,1,80,11,1,9,PANDEMIA,2,,,2,,2,,2,,,,,2,1,02,2,11,2755.3812417
5388472,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2554.0896266
5388472,1,4,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2554.0896266
5388474,1,3,1,80,11,2,,,,2,,,.,2,,2,,2,,98,2,1,02,,11,2554.0896266
5388474,1,4,1,80,11,2,,,,2,,,.,,,2,,,,,,1,02,,11,2554.0896266
5388475,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,2703.4728645
5388476,1,3,1,80,11,2,,,,2,,,.,2,,2,,,,,2,1,02,,11,3486.9602557
5388478,1,1,1,80,11,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,11,2044.2722504
5388478,1,4,1,80,11,1,8,,2,,,10,,3,,2,,,,,3,1,02,4,11,2044.2722504
5388479,1,1,1,80,11,1,6,,2,,,8,,2,,2,,,,,2,1,02,4,11,4044.0351748
5388484,1,2,1,80,11,1,8,,2,,,12,SE VA DEL PAIS,2,,2,,,,,2,1,02,2,11,2935.6587441
5388488,1,1,1,80,11,1,4,,2,,,4,,2,,2,,,,,3,1,02,3,11,3598.341928
5388488,1,2,1,80,11,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,11,3598.341928
5388489,1,2,1,80,11,1,4,,2,,,4,,3,,2,,,,,3,1,02,2,11,3629.2361925
5388490,1,1,1,80,11,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,11,3612.5372743
5388492,1,1,1,80,11,1,5,,2,,,10,,3,,2,,,,,3,1,02,3,11,2489.9654973
5388502,1,1,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,318.28246634
5388503,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,13,282.95762311
5388503,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,282.95762311
5388504,1,2,1,80,13,1,7,,2,,,12,NO TIENE DINERO PARA INSTALAR UN NEGOCIO,2,,2,,1,25,100000,2,1,02,1.3,13,475.81919694
5388504,1,4,1,80,13,1,7,,2,,,1,,2,,2,,1,48,700000,2,1,02,1.4,13,475.81919694
5388504,1,6,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,475.81919694
5388505,1,1,1,80,13,1,5,,2,,,4,,3,,2,,,,,3,1,02,4,13,339.39966217
5388505,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,339.39966217
5388506,1,1,1,80,13,1,5,,2,,,11,,3,,2,,,,,3,1,02,4,13,383.1391967
5388506,1,2,1,80,13,1,5,,2,,,11,,3,,2,,,,,3,1,02,4,13,383.1391967
5388507,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,373.22123564
5388508,1,2,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,13,443.03399645
5388510,1,1,1,80,13,1,7,,2,,,12,SEGURIDAD PANDEMIA,2,,2,,,,,2,1,02,1.4,13,253.81663093
5388510,1,2,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,13,253.81663093
5388511,1,4,1,80,13,1,8,,2,,,1,,2,,1,1050000,1,48,908526,2,1,02,1.1,13,545.87385274
5388511,1,6,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,545.87385274
5388512,1,1,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,02,4,13,331.37127551
5388512,1,2,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,13,331.37127551
5388512,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,331.37127551
5388514,1,6,1,80,13,1,6,,2,,,1,,2,,2,,1,40,908526,2,1,02,3,13,476.82592793
5388515,1,1,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,02,4,13,410.36743592
5388515,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,410.36743592
5388515,1,5,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,410.36743592
5388516,1,2,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,419.49341392
5388519,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,412.38327108
5388520,1,1,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,352.08598711
5388520,1,3,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,02,3,13,352.08598711
5388521,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,509.11971553
5388521,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,509.11971553
5388521,1,9,1,80,13,1,6,,2,,,8,,2,,2,,,,,2,1,02,3,13,509.11971553
5388522,1,2,1,80,13,1,3,,2,,,9,,1,,2,,,,,2,1,02,3,13,352.09757639
5388524,1,2,1,80,13,1,6,,2,,,12,PANDEMIA,2,,2,,,,,2,1,02,2,13,402.48697334
5388524,1,3,1,80,13,2,,,,2,,,.,2,,2,,2,,908526,2,1,02,,13,402.48697334
5388524,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,402.48697334
5388525,1,3,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,402.48697334
5388525,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,402.48697334
5388526,1,2,1,80,13,2,,,,1,2,5,,2,,2,,1,40,1800000,2,1,02,,13,393.81579202
5388527,1,3,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,419.0104905
5388529,1,1,1,80,13,1,7,,2,,,1,,2,,2,,2,,908526,2,1,02,2,13,356.05492382
5388531,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,13,300.23762672
5388531,1,2,1,80,13,1,3,,2,,,8,,2,,2,,,,,2,1,02,4,13,300.23762672
5388531,1,4,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,300.23762672
5388532,1,2,1,80,13,2,,,,1,4,4,,2,,2,,,,,2,1,02,,13,287.63174098
5388533,1,2,1,80,13,1,3,,2,,,9,,2,,2,,,,,2,1,02,3,13,431.57666023
5388534,1,1,1,80,13,1,4,,2,,,4,,2,,2,,,,,2,1,02,2,13,329.36154589
5388536,1,3,1,80,13,2,,,,2,,,.,,,2,,,,,,1,02,,13,450.14413928
5388538,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,412.38327108
5388539,1,4,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,335.32862294
5388540,1,1,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,13,370.05038753
5388540,1,2,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,370.05038753
5388541,1,3,1,80,13,1,5,,2,,,10,,3,,2,,,,,3,1,02,4,13,370.05038753
5388542,1,2,1,80,13,1,3,,2,,,9,,2,,2,,2,,908526,2,1,02,3,13,389.85844459
5388543,1,3,1,80,13,1,6,,2,,,1,,2,,2,,1,40,800000,2,1,02,2,13,312.82643945
5388544,1,2,1,80,13,1,1,,2,,,8,,2,,2,,,,,2,1,02,3,13,341.96743164
5388544,1,3,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,341.96743164
5388545,1,5,1,80,13,2,,,,2,,,.,2,,2,,,,,2,1,02,,13,473.68472181
