DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,MES,P6430,RAMA4D_R4,INGLABO,DPTO,fex_c_2011,RAMA4DP8_R4
5379461,1,1,1,60,2,18,1,1,,,1,,,1,2,2,2,1,,1,,2,900000,2,,,2,,1,100000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,52,,.,52,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,8,1,,2,,,,,,,,1,3,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,60,01,1,02,1,0141,1000000,18,941.32521538,
5379461,1,2,1,60,2,18,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,1,,,,,,,,,21,1,,21,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,3,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,02,7,0141,,18,941.32521538,
5379462,1,1,1,60,2,18,1,1,,,1,,,1,2,2,2,3,,1,,2,720000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,168,4,,2,,,,,,,,8,3,30,,2,,,,1,1,1,1,2,2,2,1,1,1,2,,2,1,2,2,1,2,2,1,8,,62,01,1,02,8,0141,720000,18,1046.8768516,
5379462,1,3,1,60,2,18,1,1,,,1,,,1,2,2,2,1,,2,,2,300000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,1,,,,,,,,,40,,.,40,,,3,6,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,30,,2,,,,1,1,1,1,2,2,2,1,1,1,2,,1,1,2,2,1,2,2,1,3,,33,42,1,02,1,4210,300000,18,1046.8768516,
5379462,1,5,1,60,2,18,1,1,,,1,,,1,2,2,2,12,,1,,2,70000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,14,2,,14,,,2,8,,2,,,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,15,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,62,01,1,02,8,0141,70000,18,1046.8768516,
5379463,1,1,1,60,2,18,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,900000,1,10800000,3,,12,2,,,,,1,8,2,48,,.,48,,,1,8,,4,,2,,,,1,,,,,,,,,1,2,2,1,0,96,4,,2,,,,,,,,8,10,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,41,01,1,02,4,0141,900000,18,416.20775023,
5379463,1,2,1,60,2,18,1,2,1,,1,,,1,1,1,1,108,,2,,2,2200000,2,,,2,,2,,2,,2,,2,,,1,25000,2,2,,,2,,,2,,,2,,,1,1100000,1,2200000,1,1100000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,30,3,ES LA JORNADA ASIGNADA POR EL MAGISTERIO,30,,,9,1,,1,,1,3,1,9,1,1,,,,,,,,,1,1,1,0,24,4,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,2,,13,85,1,02,2,8530,2200000,18,416.20775023,
5379464,1,1,1,60,2,18,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,250000,1,3000000,3,,12,2,,,,,2,3,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,84,6,,2,,,,,,,,8,11,30,,2,,,,2,,,,,,,,,,,,,,2,2,1,2,1,1,3,,62,01,1,02,4,0161,250000,18,806.30885369,
5379465,1,1,1,60,2,18,1,1,,,1,,,1,1,1,2,20,,1,,2,1000000,2,,,2,,1,150000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,500000,1,500000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,54,,.,54,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,1,,2,,,,,,,,1,10,25,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,8,,61,01,1,02,1,0141,1150000,18,1085.8667023,
5379465,1,2,1,60,2,18,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,2,,,,,,,,,14,2,,14,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,3,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,02,7,0141,,18,1085.8667023,
5379468,1,1,1,60,2,18,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2019,2,200000,1,1400000,3,,12,2,,,,,1,1,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,1,,,,,,2,2,1,3,120,4,,2,,,,,,,,2,3,3,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,61,01,1,02,4,0141,200000,18,607.35590311,
5379469,1,1,1,60,2,18,1,1,,,1,,,1,2,2,2,48,,1,,2,700000,2,,,2,,1,100000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,180,4,,2,,,,,,,,3,3,20,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,1,1,1,2,1,1,8,,60,01,1,02,1,0141,800000,18,340.0982279,
5379470,1,1,1,60,2,18,1,1,,,1,,,1,2,2,2,4,,2,,2,500000,2,,,1,240000,1,60000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,3,4,1,,2,,,,,,,,3,3,3,,2,,,,1,1,2,1,2,2,2,1,1,1,2,,2,1,2,2,1,2,2,2,3,,62,01,1,02,8,0141,800000,18,418.13425846,
5379471,1,1,1,60,2,18,2,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,900000,1,10800000,3,,12,1,1,0,0,1,1,3,2,50,,.,50,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,144,6,,2,,,,,,,,8,10,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,61,01,1,02,4,0141,900000,18,527.22857602,
5379471,1,2,1,60,2,18,2,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,21,2,,21,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,02,6,0141,,18,527.22857602,
5379472,1,1,1,60,2,18,2,,,,,,,,,,,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2020,2,200000,1,3600000,3,,12,2,,,,,2,3,2,48,,.,48,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,4,,2,,,,,,,,10,3,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,61,10,1,02,4,1072,200000,18,873.81290225,
5379473,1,1,1,60,2,18,2,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,120000,1,1440000,3,,12,2,,,,,1,10,2,30,2,,30,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,1,4,,2,,,,,,,,3,3,8,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,61,01,1,02,4,0141,120000,18,464.89732059,
5379475,1,1,1,60,2,18,2,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2020,2,700000,1,5600000,3,,12,1,1,0,0,1,3,10,1,42,,.,42,,,2,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,15,4,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,41,47,1,02,4,4724,700000,18,359.87119237,
5379475,1,2,1,60,2,18,2,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,30,2,,30,,,2,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,4,4,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,45,47,1,02,6,4724,,18,359.87119237,
5379476,1,1,1,60,2,18,1,1,,,1,,,1,2,2,2,45,,1,,2,850000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,52,,.,52,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,1,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,60,01,1,02,1,0141,850000,18,427.99037432,
5379477,1,1,1,60,2,18,1,1,,,1,,,1,2,2,2,2,,1,,2,600000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,49,,.,49,,,2,1,,10,,2,,,,1,,,,,,,,,1,2,2,1,0,1,3,,2,,,,,,,,3,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,40,47,1,02,1,4724,600000,18,271.46667558,
5379478,1,1,1,60,2,18,2,,,,,,,,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,1000000,1,12000000,3,,12,1,1,1,0,0,1,10,2,46,,.,46,,,2,8,,1,,2,,,,1,,,,,,,,,1,2,2,1,2,16,4,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,61,01,1,02,5,0141,1000000,18,271.46667558,
5379479,1,1,1,60,2,18,2,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,11,,,,,,,,,35,1,,35,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,60,1,,2,,,,,,,,9,3,1,,1,10,1,1,1,1,2,1,2,2,2,2,2,2,2,,1,1,1,2,2,2,1,1,3,,60,03,1,02,6,0322,,18,340.0982279,
5379479,1,2,1,60,2,18,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,300000,1,3600000,2,,12,1,1,0,0,1,3,5,2,30,2,,30,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,200,4,,2,,,,,,,,8,3,1,,2,,,,1,1,2,1,1,2,2,2,2,2,2,,1,2,1,1,1,2,2,1,3,,64,03,1,02,4,0322,300000,18,340.0982279,
5379480,1,1,1,60,2,18,2,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,100000,1,1200000,1,,7,2,,,,,1,3,2,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,1,2,1,5,8,4,,2,,,,,,,,3,3,3,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,1,2,2,2,2,1,3,,61,01,1,02,4,0122,100000,18,816.04713771,
5379481,1,1,1,60,2,18,1,2,1,,1,,,1,1,1,1,3,,2,,2,2000000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,42,,.,42,,,9,7,,1,,1,1,1,8,1,1,,,,,,,,,1,1,1,0,12,1,,2,,,,,,,,3,8,35,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,8,,39,84,1,02,2,8412,2000000,18,361.31871563,
5379481,1,2,1,60,2,18,2,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,1,2020,2,500000,1,2500000,1,,4,2,,,,,3,6,2,40,,.,40,,,1,1,,3,,2,,,,1,,,,,,,,,1,2,2,1,24,60,1,,2,,,,,,,,1,14,,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,2,2,2,1,3,,51,56,1,02,4,5619,500000,18,361.31871563,
5379482,1,1,1,60,2,18,1,2,1,,1,,,1,1,1,1,24,,1,,2,1200000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,600000,1,700000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,42,,.,42,,,8,7,,1,,1,2,1,12,1,1,,,,,,,,,1,1,1,0,12,1,,2,,,,,,,,8,11,45,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,5,,03,35,1,02,1,3520,1200000,18,806.30885369,
5379483,1,1,1,60,2,18,2,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,300000,1,3600000,1,,12,2,,,,,3,3,2,43,,.,43,,,1,1,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,6,,2,,,,,,,,9,14,,,2,,,,1,1,2,1,1,2,2,2,2,2,2,,1,1,1,2,2,2,2,2,3,,41,47,1,02,4,4724,300000,18,271.46667558,
5379484,1,1,1,60,2,18,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,400000,1,4800000,1,,12,2,,,,,2,3,2,40,,.,40,,,2,8,,1,,3,,,,,.,,,,,,,,,2,2,1,0,468,2,,2,,,,,,,,4,3,5,,2,,,,2,,,,,,,,,,,,,,2,2,1,2,2,1,2,,64,03,1,02,4,0322,400000,18,316.14964847,
5379484,1,2,1,60,2,18,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,2,200000,1,2400000,1,,12,1,1,0,0,1,3,3,2,40,,.,40,,,2,8,,3,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,41,01,1,02,4,0145,200000,18,316.14964847,
5379484,1,3,1,60,2,18,1,2,2,4,1,,,2,2,2,2,16,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,8,,,,,,,,,36,2,,36,,,4,7,,1,,1,1,1,1,1,1,,,,,,,,,1,2,1,3,8,1,,2,,,,,,,,2,11,40,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,1,2,1,2,1,1,3,,13,85,1,02,1,8530,800000,18,316.14964847,
5379484,1,4,1,60,2,18,2,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,28,2,,28,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,4,12,4,,2,,,,,,,,9,3,1,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,1,1,2,2,1,2,1,1,3,,62,01,1,02,6,0145,,18,316.14964847,
5379485,1,1,1,60,2,18,1,1,,,1,,,1,2,2,2,11,,1,,2,550000,2,,,2,,1,150000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,11,,,,,,,,,42,,.,42,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,10,1,,2,,,,,,,,9,3,10,,2,,,,1,1,2,1,1,2,2,2,2,1,2,,2,1,1,2,2,2,1,1,5,,60,01,1,02,1,0141,700000,18,416.20775023,
5379486,1,1,1,60,2,18,1,2,1,,1,,,1,1,1,1,200,,1,,2,2300000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,1500000,1,2000000,1,1200000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,36,3,ASI LO ESTIPULA EL CONTRATO CON EL MAGISTERIO,36,,,9,1,,1,,3,,,,,.,,,,,,,,,1,2,1,0,120,4,,1,18,14,6,,,2,8,8,14,,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,3,,13,85,1,02,2,8530,2300000,18,538.89336828,
5379486,1,2,1,60,2,18,2,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,400000,1,4800000,1,,12,1,1,0,0,1,1,7,2,30,2,,30,,,2,8,,3,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,64,03,1,02,4,0322,400000,18,538.89336828,
5379487,1,1,1,60,2,18,2,,,,,,,,,,,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,2,,2,500000,1,6000000,3,,12,1,1,1,0,0,1,7,2,1,2,,0,1,,2,8,,3,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,1,2,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,8,,61,01,1,02,5,0141,500000,18,316.95123194,
5379487,1,2,1,60,2,18,1,1,,,1,,,1,2,2,2,360,,1,,2,250000,2,,,1,300000,1,200000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,2,8,,5,,2,,,,1,,,,,,,,,1,2,2,1,0,120,4,,2,,,,,,,,3,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,60,01,1,02,1,0141,750000,18,316.95123194,
5379488,1,1,1,60,2,18,1,1,,,1,,,1,2,2,2,8,,1,,2,900000,2,,,2,,1,250000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,10,,,,,,,,,43,,.,43,,,3,8,,2,,2,,,,1,,,1,,,,,,,2,2,1,2,12,1,,2,,,,,,,,3,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,2,2,1,1,5,,60,01,1,02,1,0141,1150000,18,1085.8667023,
5379489,1,1,1,60,2,18,1,1,,,1,,,1,2,2,2,48,,1,,2,400000,2,,,2,,1,100000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,24,1,,2,,,,,,,,3,3,2,,2,,,,2,,,,,,,,,,,,,,1,2,2,2,1,1,8,,60,01,1,02,1,0144,500000,18,375.07866594,
5379490,1,1,1,60,2,18,2,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,300000,1,3600000,3,,12,2,,,,,3,6,2,42,,.,42,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,4,,2,,,,,,,,10,3,3,,2,,,,2,,,,,,,,,,,,,,2,2,2,2,2,1,9,,61,01,1,02,4,0144,300000,18,303.53463451,
5379490,1,2,1,60,2,18,1,1,,,1,,,1,2,2,2,1,,1,,2,150000,2,,,1,100000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,5,,,,,,,,,40,,.,40,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,7,2,1,,2,,,,,,,,9,1,180,,2,,,,1,1,2,1,1,2,2,2,1,1,2,,1,1,1,2,2,2,2,2,3,,60,01,1,02,1,0111,250000,18,303.53463451,
5379491,1,1,1,60,2,18,1,1,,,1,,,1,2,2,2,1,,1,,2,960000,2,,,2,,1,150000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,8,,,,,,,,,42,,.,42,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,5,1,,2,,,,,,,,3,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,2,2,2,1,5,,60,01,1,02,1,0141,1110000,18,527.72587758,
5379492,1,1,1,60,2,18,1,1,,,1,,,1,2,2,2,16,,1,,2,800000,2,,,2,,1,300000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,42,,.,42,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,4,,2,,,,,,,,8,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,02,1,0141,1100000,18,271.46667558,
5379493,1,1,1,60,2,18,1,1,,,1,,,1,2,2,2,12,,1,,2,800000,2,,,2,,1,150000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,16,1,,2,,,,,,,,3,3,8,,2,,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,8,,60,01,1,02,1,0141,950000,18,414.76022697,
5379493,1,3,1,60,2,18,1,1,,,1,,,1,2,2,2,12,,1,,2,200000,2,,,1,50000,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,28,2,,28,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,10,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,62,01,1,02,1,0141,250000,18,414.76022697,
5379494,1,1,1,60,2,18,1,1,,,1,,,2,2,2,2,48,,1,,2,600000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,40,,.,40,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,48,1,,2,,,,,,,,3,3,15,,2,,,,1,1,2,2,2,1,2,1,1,2,2,,1,1,1,2,2,2,2,1,5,,62,01,1,02,1,0141,600000,18,816.04713771,
5379497,1,1,1,60,2,18,1,1,,,1,,,1,2,2,2,1,,1,,2,1200000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,55,,.,55,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,16,8,,2,,,,,,,,3,3,8,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,60,01,1,02,1,0141,1200000,18,704.82154525,
5379498,1,1,1,60,2,18,2,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,700000,1,8400000,3,,12,1,2,1,1,0,1,1,1,46,,.,46,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,15,4,,2,,,,,,,,3,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,61,01,1,02,5,0141,700000,18,597.82238575,
5379500,1,1,1,60,2,18,2,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,500000,1,6000000,3,,12,2,,,,,1,10,1,40,,.,40,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,13,4,,2,,,,,,,,3,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,61,01,1,02,4,0141,500000,18,418.13425846,
5379501,1,1,1,60,2,18,1,1,,,1,,,1,2,2,2,2,,1,,2,700000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,56,,.,56,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,5,4,,2,,,,,,,,3,12,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,62,01,1,02,8,0141,700000,18,271.46667558,
5379502,1,1,1,60,2,18,1,1,,,1,,,1,2,2,2,9,,1,,2,900000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,53,,.,53,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,15,4,,2,,,,,,,,3,3,7,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,60,01,1,02,1,0141,900000,18,1085.8667023,
5379503,1,1,1,60,2,18,2,,,,,,,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,100000,1,1200000,3,,12,1,1,0,0,1,1,10,2,18,2,,18,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,2,16,4,,2,,,,,,,,3,3,4,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,9,,64,03,1,02,4,0322,100000,18,271.46667558,
