PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20250313;03;2025;8144519;1;1;1;70;;2;1319.1833746;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144519;1;2;1;70;;2;1319.1833746;19;1;;;;;;;;;1;;96;0;4;7;2;2;2;;2;;.;9212;01;0141
20250313;03;2025;8144520;1;2;1;70;;2;1319.1833746;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144521;1;1;1;70;;2;1157.5091428;19;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144521;1;2;1;70;;2;1157.5091428;19;;1;8;1;;;;46;1423500;1;;36;0;8;1;10;2;2;;2;;4321;4321;25;2511
20250313;03;2025;8144521;1;5;1;70;;2;1157.5091428;19;;1;8;1;;;;46;2500000;1;;4;0;6;1;10;2;2;;2;;2142;2142;71;7112
20250313;03;2025;8144525;1;1;1;70;;2;98.34495403;63;1;;;;;;;;;1;;180;0;9;7;5;2;2;;2;;.;9211;01;0123
20250313;03;2025;8144526;1;1;1;70;;2;246.30818751;63;1;;;;;;;;;1;;72;0;5;2;10;2;3;;2;;.;5412;84;8423
20250313;03;2025;8144526;1;2;1;70;;2;246.30818751;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144526;1;3;1;70;;2;246.30818751;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144527;1;2;1;70;;2;203.90944252;63;1;;;;;2;5;;1423500;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144528;1;1;1;70;;2;315.69054335;63;1;;;;;;;;;1;;3;2;4;7;2;2;2;;2;;.;6111;01;0123
20250313;03;2025;8144528;1;3;1;70;;2;315.69054335;63;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144530;1;2;1;70;;2;378.71241107;63;1;;;;;;;;;1;;36;0;3;1;10;2;2;;2;;.;5223;92;9200
20250313;03;2025;8144531;1;1;1;70;;2;629.55547561;05;1;;;;;;;;;1;;360;0;5;1;10;2;3;;2;;.;9214;01;0125
20250313;03;2025;8144531;1;2;1;70;;2;629.55547561;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250313;03;2025;8144532;1;2;1;70;;2;629.55547561;05;1;;;;;;;;;1;;48;2;4;1;10;2;3;;2;;.;4120;01;0125
20250313;03;2025;8144534;1;1;1;70;;2;629.55547561;05;1;;;;;;;;;1;;180;1;5;2;10;2;3;;2;;.;3123;84;8412
20250313;03;2025;8144534;1;2;1;70;;2;629.55547561;05;1;;;;;;;;;1;;300;2;5;2;10;2;3;;2;;.;3253;86;8610
