PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;P7495;P7500S1;P7500S1A1;P7500S2;P7500S2A1;P7500S3;P7500S3A1;P7505;P7510S1;P7510S1A1;P7510S2;P7510S2A1;P7510S3;P7510S3A1;P750S1;P750S1A1;P750S2;P750S2A1;P1661S5;P1661S5A1;P1661S6;P1661S6A1;P1661S3;P1661S3A1;P1661S4;P1661S4A1;P1661S4A2;P750S3;P750S3A1;P7510S5;P7510S5A1;P7510S6;P7510S6A1;P7510S7;P7510S7A1;P3367;P3368;P3369;P3370;P3370S1;P3371;P3371S1;P3371S2;P3371S3;P3371S4;P3372;P3372S1
20250312;03;2025;8161871;1;3;1;90;20;1;363.67774669;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161872;1;1;1;90;20;1;370.217769;20;2;;;;;;;1;1;4800000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161873;1;1;1;90;20;1;371.39457602;20;2;;;;;;;1;1;2800000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161874;1;1;1;90;20;1;492.99004479;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161874;1;2;1;90;20;1;492.99004479;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161875;1;1;1;90;20;1;498.97493712;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161875;1;2;1;90;20;1;498.97493712;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;9;;;;;2;
20250312;03;2025;8161875;1;3;1;90;20;1;498.97493712;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161877;1;1;1;90;20;1;521.34418736;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161877;1;2;1;90;20;1;521.34418736;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161878;1;1;1;90;20;1;492.99004479;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161878;1;2;1;90;20;1;492.99004479;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161879;1;1;1;90;20;1;319.53058459;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161879;1;2;1;90;20;1;319.53058459;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161880;1;1;1;90;20;1;207.05673462;20;1;2;;1;1400000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161880;1;2;1;90;20;1;207.05673462;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;98;98;2;;2;;;;;2;
20250312;03;2025;8161880;1;3;1;90;20;1;207.05673462;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161880;1;4;1;90;20;1;207.05673462;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161881;1;1;1;90;20;1;464.63590222;20;2;;;;;;;1;2;;2;;1;500000;;;1;500000;1;500000;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161881;1;2;1;90;20;1;464.63590222;20;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;139000;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161882;1;1;1;90;20;1;240.06299933;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161882;1;2;1;90;20;1;240.06299933;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161882;1;3;1;90;20;1;240.06299933;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161882;1;4;1;90;20;1;240.06299933;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161882;1;5;1;90;20;1;240.06299933;20;2;;;;;;;1;2;;2;;1;2400000;;;1;2400000;;;;;;;1;EL IBA;2400000;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161883;1;1;1;90;20;1;276.71133139;20;2;;;;;;;1;1;2000000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161886;1;1;1;90;20;1;231.53993674;20;2;;;;;;;1;1;1200000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161886;1;3;1;90;20;1;231.53993674;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161887;1;1;1;90;20;1;125.24074809;20;2;;;;;;;1;1;8400000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161887;1;2;1;90;20;1;125.24074809;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161887;1;3;1;90;20;1;125.24074809;20;2;;;;;;;1;1;8400000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161887;1;4;1;90;20;1;125.24074809;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161887;1;5;1;90;20;1;125.24074809;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161888;1;1;1;90;20;1;226.84476623;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161888;1;2;1;90;20;1;226.84476623;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161889;1;1;1;90;20;1;247.64859381;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161889;1;3;1;90;20;1;247.64859381;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161889;1;4;1;90;20;1;247.64859381;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161891;1;1;1;90;20;1;260.09132689;20;2;;;;;;;1;1;8500000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161891;1;2;1;90;20;1;260.09132689;20;2;;;;;;;1;1;2400000;2;;1;4800000;;;1;4800000;;;1;4800000;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161892;1;1;1;90;20;1;316.79720606;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161892;1;2;1;90;20;1;316.79720606;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161893;1;1;1;90;20;1;233.89120462;20;2;;;;;;;1;1;15000000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161894;1;1;1;90;20;1;604.09037812;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;98;98;2;;2;;;;;2;
20250312;03;2025;8161895;1;1;1;90;20;1;206.23611555;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161895;1;2;1;90;20;1;206.23611555;20;1;1;1700000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;2;;2;;;;;2;
20250312;03;2025;8161895;1;3;1;90;20;1;206.23611555;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161896;1;1;1;90;20;1;204.09603392;20;1;2;;1;1100000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6000000;0;2;;2;;;;;2;
20250312;03;2025;8161896;1;2;1;90;20;1;204.09603392;20;1;1;900000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161896;1;3;1;90;20;1;204.09603392;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161897;1;1;1;90;20;1;353.72185164;20;2;;;;;;;1;1;7200000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161897;1;2;1;90;20;1;353.72185164;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161898;1;1;1;90;20;1;546.45915309;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161898;1;2;1;90;20;1;546.45915309;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161902;1;1;1;90;20;1;577.96375594;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161902;1;2;1;90;20;1;577.96375594;20;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;139000;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161904;1;1;1;90;20;1;271.75357607;20;2;;;;;;;1;1;12000000;2;;2;;;;;;;;;;;;;;;;;2;;1;165000;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161905;1;1;1;90;20;1;265.71721226;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161905;1;2;1;90;20;1;265.71721226;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161905;1;3;1;90;20;1;265.71721226;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161906;1;1;1;90;20;1;289.30270518;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161906;1;2;1;90;20;1;289.30270518;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161907;1;1;1;90;20;1;373.17260922;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161907;1;2;1;90;20;1;373.17260922;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161907;1;3;1;90;20;1;373.17260922;20;2;;;;;;;1;2;;2;;1;800000;;;1;800000;;;1;800000;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161907;1;4;1;90;20;1;373.17260922;20;2;;;;;;;1;2;;2;;1;800000;;;1;800000;;;1;800000;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161908;1;1;1;90;20;1;235.81456776;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161908;1;2;1;90;20;1;235.81456776;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161909;1;1;1;90;20;1;136.06402262;20;1;1;900000;1;5000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;2;;2;;;;;2;
20250312;03;2025;8161909;1;2;1;90;20;1;136.06402262;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161909;1;3;1;90;20;1;136.06402262;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161910;1;1;1;90;20;1;287.56821396;20;2;;;;;;;1;1;7200000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161910;1;2;1;90;20;1;287.56821396;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161910;1;3;1;90;20;1;287.56821396;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161911;1;1;1;90;20;1;284.8694516;20;1;2;;1;2600000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1800000;0;2;;2;;;;;2;
20250312;03;2025;8161913;1;1;1;90;20;1;136.06402262;20;1;1;1000000;1;4000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2500000;0;2;;2;;;;;2;
20250312;03;2025;8161913;1;2;1;90;20;1;136.06402262;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161913;1;5;1;90;20;1;136.06402262;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161913;1;6;1;90;20;1;136.06402262;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161913;1;7;1;90;20;1;136.06402262;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161913;1;9;1;90;20;1;136.06402262;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161914;1;1;1;90;20;1;246.44863491;20;1;2;;1;8000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;2;;2;;;;;2;
20250312;03;2025;8161914;1;2;1;90;20;1;246.44863491;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161915;1;1;1;90;20;1;112.82981315;20;2;;;;;;;1;1;1200000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161915;1;2;1;90;20;1;112.82981315;20;2;;;;;;;1;1;36000000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161915;1;3;1;90;20;1;112.82981315;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161916;1;1;1;90;20;1;117.49205548;20;2;;;;;;;1;1;3600000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;1;300000;0;2;;2;;;;;2;
20250312;03;2025;8161916;1;2;1;90;20;1;117.49205548;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161916;1;3;1;90;20;1;117.49205548;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161917;1;1;1;90;20;1;119.72276522;20;1;2;;1;1400000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;120000;120000;2;;2;;;;;2;
20250312;03;2025;8161918;1;1;1;90;20;1;164.46322077;20;1;2;;2;;1;300000;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161918;1;5;1;90;20;1;164.46322077;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161919;1;1;1;90;20;1;94.198169504;20;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;384000;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161919;1;2;1;90;20;1;94.198169504;20;2;;;;;;;1;1;1200000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161919;1;3;1;90;20;1;94.198169504;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161919;1;4;1;90;20;1;94.198169504;20;1;2;;1;1400000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;98;98;2;;2;;;;;2;
20250312;03;2025;8161919;1;5;1;90;20;1;94.198169504;20;2;;;;;;;1;1;1200000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161920;1;1;1;90;20;1;252.21191681;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161920;1;2;1;90;20;1;252.21191681;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161921;1;1;1;90;20;1;114.42287993;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161921;1;2;1;90;20;1;114.42287993;20;1;2;;1;1800000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161922;1;1;1;90;20;1;284.36226423;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161922;1;2;1;90;20;1;284.36226423;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161922;1;3;1;90;20;1;284.36226423;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161923;1;1;1;90;20;1;276.03388909;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;200000;0;2;;2;;;;;2;
20250312;03;2025;8161923;1;2;1;90;20;1;276.03388909;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161923;1;3;1;90;20;1;276.03388909;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161923;1;4;1;90;20;1;276.03388909;20;2;;;;;;;1;2;;2;;2;;;;;;;;;;;;;;;;;2;;1;165000;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161924;1;1;1;90;20;1;382.19240712;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161924;1;2;1;90;20;1;382.19240712;20;1;2;;1;1300000;1;500000;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161924;1;4;1;90;20;1;382.19240712;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161925;1;1;1;90;20;1;165.27749323;20;2;;;;;;;1;2;;2;;1;2000000;;;1;2000000;;;;;1;2000000;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161925;1;2;1;90;20;1;165.27749323;20;2;;;;;;;1;1;1200000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;1;0;0;2;;2;;;;;2;
20250312;03;2025;8161926;1;1;1;90;20;1;193.06424277;20;2;;;;;;;1;1;4800000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161928;1;1;1;90;20;1;392.60250703;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161928;1;2;1;90;20;1;392.60250703;20;1;2;;1;1400000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161928;1;3;1;90;20;1;392.60250703;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161928;1;4;1;90;20;1;392.60250703;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161928;1;5;1;90;20;1;392.60250703;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161928;1;6;1;90;20;1;392.60250703;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161929;1;1;1;90;20;1;186.2805618;20;2;;;;;;;1;1;3600000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161929;1;2;1;90;20;1;186.2805618;20;2;;;;;;;1;1;500000;2;;2;;;;;;;;;;;;;;;;;2;;2;;1;4000000;1;0;0;2;;2;;;;;2;
20250312;03;2025;8161931;1;1;1;90;20;1;427.31530777;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161931;1;2;1;90;20;1;427.31530777;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161932;1;1;1;90;20;1;102.04801696;20;2;;;;;;;1;1;1000000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;1;0;0;2;;2;;;;;2;
20250312;03;2025;8161932;1;2;1;90;20;1;102.04801696;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161932;1;4;1;90;20;1;102.04801696;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161932;1;6;1;90;20;1;102.04801696;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161933;1;1;1;90;20;1;170.08002827;20;1;2;;1;4000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;650000;0;1;460000;2;;;;;2;
20250312;03;2025;8161933;1;2;1;90;20;1;170.08002827;20;1;2;;1;4000000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161933;1;3;1;90;20;1;170.08002827;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161934;1;1;1;90;20;1;364.30610206;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161934;1;2;1;90;20;1;364.30610206;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161935;1;1;1;90;20;1;319.18526355;20;1;2;;1;1500000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;500000;0;2;;2;;;;;2;
20250312;03;2025;8161935;1;2;1;90;20;1;319.18526355;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161935;1;3;1;90;20;1;319.18526355;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161936;1;1;1;90;20;1;215.77069763;20;1;2;;1;4100000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;530000;0;1;850000;2;;;;;2;
20250312;03;2025;8161936;1;2;1;90;20;1;215.77069763;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161936;1;3;1;90;20;1;215.77069763;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161937;1;1;1;90;20;1;364.30610206;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161937;1;2;1;90;20;1;364.30610206;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161938;1;1;1;90;20;1;217.19727311;20;1;2;;1;1500000;2;;1;1;3600000;2;;2;;;;;;;;;;;;;;;;;2;;2;;2;;1;380000;0;2;;2;;;;;2;
20250312;03;2025;8161939;1;1;1;90;20;1;277.2082984;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161939;1;2;1;90;20;1;277.2082984;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161939;1;3;1;90;20;1;277.2082984;20;2;;;;;;;1;2;;2;;1;2400000;;;1;2400000;;;1;2400000;;;;;;;;2;;2;;2;;2;;;2;;2;;;;;2;
20250312;03;2025;8161940;1;1;1;90;20;1;261.45599697;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161940;1;2;1;90;20;1;261.45599697;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161940;1;3;1;90;20;1;261.45599697;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161941;1;1;1;90;20;1;426.59007014;20;1;2;;1;2500000;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161941;1;2;1;90;20;1;426.59007014;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161941;1;3;1;90;20;1;426.59007014;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
20250312;03;2025;8161941;1;4;1;90;20;1;426.59007014;20;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;2;;2;;;;;2;
