DIRECTORIO;SECUENCIA_P;ORDEN;P6016;P3271;P6030S1;P6030S3;P6040;P6050;P6083;P6083S1;P6081;P6081S1;P2057;P2059;P2061;P6080;P6080S1;P6080S1A1;P6070;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P6090;P6100;P6110;P6120;P1906S1;P1906S2;P1906S3;P1906S4;P1906S5;P1906S6;P1906S7;P1906S8;P6160;P6170;P3041;P3042;P3042S1;P3042S2;P3043;P3043S1;HOGAR;CLASE;P3038;P3039;AREA;LGB_Numerica;LGB_sectores;Trans_numerica;LGBT_Numerica;Discapacidad;Dificultad;Campesina;POB_MAY18;MES;PERIODO;DPTO;pt;FEX_C18;PER;REGIS
5061813;1;1;1;1;9;1967;54;1;2;;2;;2;2;2;6;;;2;1;2;;1;1;1;;;;;;;;;1;1;4;;4;4;4;4;4;4;4;4;1;2;;8;6;788;5;788;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;91;1;75.654031689;2022;10
5061813;1;2;2;2;1;1974;48;2;2;;2;;2;2;2;6;;;2;1;1;;1;1;1;;;;;;;;;1;1;4;;4;4;4;4;4;4;4;4;1;2;;7;5;;4;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;75.654031689;2022;10
5061813;1;3;3;2;2;2015;7;3;1;2;1;1;2;2;2;6;;;;;;;;;;;;;;;;;;1;1;5;;4;3;3;4;3;4;3;4;2;1;1;3;2;;;;1;1;;;;;;;;0;1;0;;02;20220208;91;1;75.654031689;2022;10
5061814;1;1;1;2;11;1976;45;1;2;;2;;2;9;2;6;;;4;;;;1;1;1;1;;;;;;;;1;1;3;120000;4;4;4;4;4;4;4;4;1;2;;10;10;911;7;911;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;104.9556085;2022;10
5061814;1;2;2;1;11;2004;17;3;1;1;2;;2;2;2;6;;;6;;;;1;1;1;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;5;2;;2;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;104.9556085;2022;10
5061814;1;3;3;2;4;2007;14;3;1;1;2;;2;2;2;6;;;6;;;;1;1;1;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;104.9556085;2022;10
5061814;1;4;4;2;12;2015;6;3;1;1;2;;2;2;2;6;;;;;;;;;;;;;;;;;;2;;;;4;4;4;4;4;4;4;4;2;1;1;3;0;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;104.9556085;2022;10
5061815;1;1;1;2;8;1981;40;1;2;;2;;2;2;2;1;660_02;;4;;;1;1;;;;;;;;;;;1;1;1;98;4;4;4;4;4;4;4;4;1;2;;8;4;413;5;413;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;96.488714957;2022;10
5061815;1;2;1;2;5;2013;8;3;1;1;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;96.488714957;2022;10
5061815;1;3;1;1;1;2018;4;3;1;1;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;2;1;1;1;0;;;;1;1;;;;;;;;;;0;;02;20220208;91;1;96.488714957;2022;10
5061816;1;1;1;2;12;1965;56;1;2;;3;;2;2;2;6;;;4;;;;1;1;1;;1;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;53.323783497;2022;10
5061816;1;2;2;1;2;2006;16;3;1;1;2;;2;2;2;6;;;6;;;;1;1;1;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;4;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;53.323783497;2022;10
5061816;1;3;3;2;10;1991;30;3;1;1;2;;2;2;2;6;;;4;;;;1;1;1;;;;;;;;;1;1;3;120000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;53.323783497;2022;10
5061816;1;4;4;1;9;2015;6;8;1;3;2;;2;2;2;6;;;;;;;;;;;;;;;;;;2;;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;53.323783497;2022;10
5061817;1;1;1;1;3;1952;69;1;2;;2;;2;2;2;1;770_03;;2;1;2;1;1;;;;;;;;;;;1;1;1;98;3;4;3;4;3;4;4;4;1;2;;3;3;;;;1;1;2;1;;0;;0;0;0;1;0;1;02;20220208;91;1;45.151067402;2022;10
5061817;1;2;2;2;3;1959;62;2;2;;2;;2;2;2;1;660_02;;2;1;1;1;1;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;3;2;;;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;45.151067402;2022;10
5061817;1;3;3;1;8;1985;36;3;1;2;1;1;2;2;2;1;770_03;;6;;;1;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;91;1;45.151067402;2022;10
5061818;1;1;1;1;2;1978;44;1;2;;2;;2;2;2;1;660_02;;2;1;2;1;1;;;;;;;;;;;1;1;3;99;4;4;4;4;4;4;4;4;1;2;;4;3;;;;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;91;1;65.985750671;2022;10
5061818;1;2;2;2;5;1982;39;2;2;;2;;2;2;2;1;660_02;;2;1;1;;1;1;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;65.985750671;2022;10
5061818;1;3;3;1;4;2008;13;3;1;2;1;1;2;2;2;1;660_02;;6;;;;;;;;;;1;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;65.985750671;2022;10
5061819;1;1;1;1;4;1982;39;1;2;;2;;2;2;2;6;;;2;1;2;1;1;;;;;;;;;;;1;1;3;120000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;91;1;103.75422103;2022;10
5061819;1;2;2;2;6;1980;41;2;2;;2;;2;2;2;1;660_02;;2;1;1;1;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;103.75422103;2022;10
5061819;1;3;3;1;5;2006;15;3;1;2;1;1;2;2;2;6;;;6;;;;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;103.75422103;2022;10
5061819;1;4;2;2;2;2012;10;3;1;2;1;1;2;2;2;6;;;6;;;;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;103.75422103;2022;10
5061819;1;5;2;2;12;2014;7;3;1;2;1;1;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;103.75422103;2022;10
5061820;1;1;1;1;9;2001;20;1;2;;2;;2;2;2;1;660_02;;6;;;;;;;;;;1;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;91;1;59.01442205;2022;10
5061821;1;1;1;2;7;1966;55;1;2;;2;;2;2;2;6;;;4;;;;1;1;1;;;;;;;;;1;3;;;4;4;3;4;4;4;4;4;1;2;;5;2;;2;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;47.553842351;2022;10
5061822;1;1;1;2;12;1958;63;1;2;;3;;2;2;2;6;;;5;;;;1;1;;1;;;;;;;;1;1;3;130000;4;4;1;4;4;4;4;4;1;2;;3;5;;;;1;1;2;2;;1;2;0;1;1;1;0;1;02;20220208;91;1;47.553842351;2022;10
5061823;1;1;1;2;7;1969;52;1;2;;2;;2;2;2;1;660_02;;4;;;1;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;2;;;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;132.71190607;2022;10
5061823;1;2;2;2;8;2003;18;3;1;1;2;;2;2;2;1;660_02;;6;;;1;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;132.71190607;2022;10
5061823;1;3;3;2;12;1995;26;3;1;1;2;;2;2;2;1;660_02;;2;1;4;1;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;132.71190607;2022;10
5061823;1;4;4;1;12;1997;24;7;2;;2;;2;2;2;6;;;2;1;3;1;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;91;1;132.71190607;2022;10
5061823;1;5;5;1;12;2009;12;8;1;3;2;;2;2;2;6;;;6;;;1;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;132.71190607;2022;10
5061823;1;6;3;1;5;2015;6;8;1;3;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;1;0;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;132.71190607;2022;10
5061823;1;7;7;1;8;1997;24;3;1;1;2;;2;2;2;6;;;2;1;8;1;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;91;1;132.71190607;2022;10
5061823;1;8;8;2;10;2002;19;7;2;;2;;2;2;2;6;;;2;1;7;1;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;132.71190607;2022;10
5061823;1;9;8;2;4;2020;1;8;1;8;1;7;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;1;1;;;;;;;;;;0;;02;20220208;91;1;132.71190607;2022;10
5061823;1;10;10;2;6;2001;20;3;1;1;2;;2;2;2;6;;;2;1;11;1;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;4;;;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;132.71190607;2022;10
5061823;1;11;11;1;3;2001;21;7;2;;2;;2;2;2;6;;;2;1;10;1;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;91;1;132.71190607;2022;10
5061823;1;12;10;1;5;2019;2;8;1;10;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;1;1;;;;;;;;;;0;;02;20220208;91;1;132.71190607;2022;10
5061823;1;13;13;2;6;2006;15;3;1;1;2;;2;2;2;6;;;4;;;1;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;132.71190607;2022;10
5061823;1;14;13;1;9;2021;0;8;1;13;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;1;1;;;;;;;;;;0;;02;20220208;91;1;132.71190607;2022;10
5061824;1;1;1;2;1;1997;25;1;2;;2;;2;2;2;6;;;2;1;2;1;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;183.27919402;2022;10
5061824;1;2;2;1;7;1991;30;2;2;;2;;2;2;2;6;;;2;1;1;;1;;;;;;;;;;;2;;;;4;4;4;4;4;4;4;4;1;2;;4;4;;;;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;91;1;183.27919402;2022;10
5061824;1;3;1;2;9;2013;8;3;1;1;1;2;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;183.27919402;2022;10
5061824;1;4;1;2;1;2017;5;3;1;1;1;2;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;1;0;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;183.27919402;2022;10
5061824;1;5;1;1;9;2019;2;3;1;1;1;2;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;1;1;;;;;;;;;;0;;02;20220208;91;1;183.27919402;2022;10
5061824;1;6;6;1;5;1999;22;6;2;;2;;2;2;2;6;;;6;;;;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;91;1;183.27919402;2022;10
5061824;1;7;7;1;8;2004;17;6;2;;2;;2;2;2;6;;;6;;;;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;183.27919402;2022;10
5061825;1;1;1;2;3;1965;57;1;2;;3;;9;2;2;6;;;1;2;;;1;;;;;;;;;;;1;1;4;;4;4;4;4;4;4;4;4;1;2;;10;10;413;7;413;1;1;1;2;;0;;0;0;0;0;9;1;02;20220208;91;1;47.553842351;2022;10
5061826;1;1;1;2;4;1974;47;1;2;;2;;2;2;2;6;;;4;;;;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;122.13595925;2022;10
5061826;1;2;2;1;4;2004;17;3;1;1;2;;2;2;2;6;;;6;;;;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;4;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;122.13595925;2022;10
5061826;1;3;3;2;9;2008;13;3;1;1;2;;2;2;2;6;;;6;;;;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;5;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;122.13595925;2022;10
5061826;1;4;1;1;5;2011;10;3;1;1;2;;2;2;2;6;;;6;;;;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;122.13595925;2022;10
5061826;1;5;5;1;7;1998;23;3;1;1;2;;2;2;2;6;;;2;1;6;;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;91;1;122.13595925;2022;10
5061826;1;6;6;2;9;1997;24;7;2;;2;;2;2;2;6;;;2;1;5;;1;;;;;;;;;;;2;;;;4;4;4;4;4;4;4;4;1;2;;4;3;;;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;122.13595925;2022;10
5061827;1;1;1;1;4;1996;25;1;2;;2;;2;2;2;6;;;2;1;2;;1;;;;;;;;;;;1;1;1;98;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;91;1;69.528682315;2022;10
5061827;1;2;2;2;4;1999;22;2;2;;2;;2;2;2;6;;;2;1;1;;1;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;69.528682315;2022;10
5061828;1;1;1;2;12;1987;34;1;2;;2;;2;2;2;6;;;2;1;2;;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;155.63133154;2022;10
5061828;1;2;2;1;7;1996;25;2;2;;2;;2;2;2;6;;;2;1;1;;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;4;;;;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;91;1;155.63133154;2022;10
5061828;1;3;3;1;8;2006;15;3;1;1;2;;2;2;2;6;;;6;;;;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;155.63133154;2022;10
5061828;1;4;4;2;3;2009;12;3;1;1;2;;2;2;2;6;;;6;;;;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;5;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;155.63133154;2022;10
5061828;1;5;1;2;9;2013;8;3;1;1;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;155.63133154;2022;10
5061829;1;1;1;1;11;1961;60;1;2;;2;;2;2;2;6;;;3;1;2;;;;;;;;;;;1;;1;9;;;4;4;4;4;4;4;4;4;1;2;;10;10;915;7;915;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;91;1;46.352454877;2022;10
5061829;1;2;2;2;6;1965;56;2;2;;2;;2;2;2;6;;;3;1;1;;;;;;;;;;;1;;1;1;3;99;4;4;4;4;4;4;4;4;1;2;;10;10;915;7;915;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;46.352454877;2022;10
5061830;1;1;1;2;10;1982;39;1;2;;2;;2;2;2;6;;;2;1;2;;;;;;;;;;;1;;1;1;1;98;4;4;4;4;4;4;4;4;1;2;;10;10;313;7;313;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;75.654031689;2022;10
5061830;1;2;2;1;4;1977;44;2;2;;2;;2;2;2;6;;;2;1;1;;;;;;;;;;;1;;1;2;1;98;4;4;4;4;4;4;4;4;1;2;;10;10;1022;7;1022;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;91;1;75.654031689;2022;10
5061830;1;3;1;2;8;2010;11;3;1;1;2;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;2;1;2;3;5;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;75.654031689;2022;10
5061831;1;1;1;1;8;1968;53;1;2;;2;;2;2;2;6;;;3;1;2;;;;;;;;;;;1;;1;1;2;98;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;91;1;52.122396023;2022;10
5061831;1;2;2;2;5;1975;46;2;2;;2;;2;2;2;6;;;3;1;1;;;;;;;;;;;1;;1;1;3;99;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;52.122396023;2022;10
5061831;1;3;3;1;10;2002;19;3;1;2;2;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;91;1;52.122396023;2022;10
5061831;1;4;4;2;9;1993;28;3;1;2;2;;2;2;2;6;;;4;;;;;;;;;;;;;1;;1;1;3;99;4;4;4;4;4;4;4;4;1;2;;7;4;;4;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;52.122396023;2022;10
5061831;1;5;4;1;2;2019;3;8;1;4;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;1;1;;;;;;;;;;0;;02;20220208;91;1;52.122396023;2022;10
5061832;1;1;1;2;3;1979;43;1;2;;2;;2;2;2;6;;;2;2;;;;;;;;;;;;1;;1;2;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;72.957079291;2022;10
5061832;1;2;2;1;6;2000;21;3;1;1;2;;2;2;2;6;;;5;;;;;;;;;;;;;1;;1;1;1;99;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;91;1;72.957079291;2022;10
5061832;1;3;1;1;3;2012;9;3;1;1;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;2;5;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;72.957079291;2022;10
5061832;1;4;4;2;9;1998;23;3;1;1;2;;2;2;2;6;;;4;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;72.957079291;2022;10
5061832;1;5;4;1;9;2021;0;8;1;4;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;;;;;;;;;1;1;;;;;;;;;;0;;02;20220208;91;1;72.957079291;2022;10
5061833;1;1;1;1;7;1986;35;1;2;;2;;2;2;2;6;;;2;1;2;;;;;;;;;;;1;;1;1;1;98;4;4;4;4;4;4;4;4;1;2;;10;10;915;7;915;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;91;1;46.352454877;2022;10
5061833;1;2;2;2;12;1990;31;2;2;;2;;2;2;2;6;;;2;1;1;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;10;10;412;7;412;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;46.352454877;2022;10
5061834;1;1;1;1;9;1986;35;1;2;;2;;2;2;2;6;;;2;1;2;;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;1013;5;1013;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;91;1;65.985750671;2022;10
5061834;1;2;2;2;4;1987;34;2;2;;2;;2;2;2;6;;;2;1;1;;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;4;1013;5;1013;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;65.985750671;2022;10
5061834;1;3;2;1;1;2017;5;3;1;2;1;1;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;1;1;;;;;;;;0;0;0;;02;20220208;91;1;65.985750671;2022;10
5061835;1;1;1;1;8;1989;32;1;2;;2;;2;2;2;6;;;2;1;2;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;91;1;46.352454877;2022;10
5061835;1;2;2;2;5;1979;42;2;2;;2;;2;2;2;6;;;2;1;1;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;46.352454877;2022;10
5061836;1;1;1;1;12;1969;52;1;2;;2;;2;2;2;6;;;3;1;2;;;;;;;;;;;1;;1;2;2;98;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;91;1;46.352454877;2022;10
5061836;1;2;2;2;5;1972;49;2;2;;2;;2;2;2;6;;;3;1;1;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;91;1;46.352454877;2022;10
5061839;1;1;1;1;10;1957;64;1;2;;3;;2;2;2;6;;;2;1;2;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;3;4;4;1;2;;5;2;;2;;1;1;2;1;;0;;0;0;0;1;0;1;02;20220208;94;1;87.569918534;2022;10
5061839;1;2;2;2;7;1966;55;2;2;;3;;2;2;2;6;;;2;1;1;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;94;1;87.569918534;2022;10
5061839;1;3;3;2;3;1934;87;4;3;;3;;2;2;2;6;;;5;;;;;;;;;;;;;1;;1;3;;;4;4;3;3;4;3;4;4;1;2;;3;3;;;;1;1;1;2;;0;;0;0;0;1;0;1;02;20220208;94;1;87.569918534;2022;10
5061840;1;1;1;1;6;1947;74;1;3;;3;;2;2;2;6;;;2;1;2;;;;1;;;;;1;;;;1;2;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;94;1;37.037597696;2022;10
5061840;1;2;2;2;5;1963;58;2;2;;3;;2;2;2;6;;;2;1;1;;;;;;;;;;;1;;1;2;2;98;4;4;4;4;4;4;4;4;1;2;;10;10;111;7;111;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;94;1;37.037597696;2022;10
5061841;1;1;1;1;11;1951;70;1;3;;3;;2;2;2;6;;;3;1;2;;;;1;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;2;;;;1;1;2;1;;0;;0;0;0;0;0;1;02;20220208;94;1;166.66918963;2022;10
5061841;1;2;2;2;2;1986;36;2;2;;2;;2;2;2;1;10_01;;3;1;1;;;;1;;;;;1;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;10;10;113;7;113;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;94;1;166.66918963;2022;10
5061841;1;3;1;1;5;2006;15;3;2;;1;1;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;1;1;;;;;;;;0;0;0;;02;20220208;94;1;166.66918963;2022;10
5061841;1;4;1;1;9;2007;14;3;2;;1;1;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;1;1;;;;;;;;0;0;0;;02;20220208;94;1;166.66918963;2022;10
5061841;1;5;5;2;5;1989;32;9;2;;2;;2;2;2;6;;;6;;;;;;;;;;;;;1;;2;;;;4;4;4;4;4;4;4;4;1;2;;10;10;113;7;113;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;94;1;166.66918963;2022;10
5061841;1;6;5;2;;;15;9;1;5;2;;2;2;2;6;;;6;;;;;;;;;;;;;1;;2;;;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;1;1;;;;;;;;0;0;0;;02;20220208;94;1;166.66918963;2022;10
5061841;1;7;5;1;3;2014;7;9;1;5;2;;2;2;2;6;;;;;;;;;;;;;;;;;;2;;;;4;4;4;4;4;4;4;4;1;1;1;3;2;;;;1;1;;;;;;;;0;0;0;;02;20220208;94;1;166.66918963;2022;10
5061841;1;8;8;2;1;1992;30;9;2;;2;;2;2;2;6;;;6;;;;;;1;;;;;;;;;2;;;;4;4;4;4;4;4;4;4;1;2;;10;10;312;7;312;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;94;1;166.66918963;2022;10
5061842;1;1;1;2;9;1992;29;1;2;;2;;2;2;2;6;;;2;1;2;;;;;;;;;;;1;;2;;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;1;1;2;;0;;0;0;0;0;0;1;02;20220208;94;1;37.037597696;2022;10
