DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;P3044;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P3047;P3048;P3049;P6765;P6765S1;P3053;P3054;P3055;P3056;P6760;P3061;P3063;P3064;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;CLASE;OCI;AREA;P6430;RAMA4D_R4;OFICIO_C8;RAMA2D_R4;INGLABO;MES;PERIODO;DPTO;FT;FEX_C18;P3363;P3364;P3364S1;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3051;P3051S1;P3052;P3052S1;P3365;P3365S1;P3054S1;P3055S1;P3057;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063S1;P3064S1;P3366;PER;REGIS
5035499;1;2;1;INSTALACIONES Y MANTENIMIENTO DE REDES DE COMUNICACIONES TELEFONIA E INTERNET;1;2;1;;2;1;1;1;1;1;1;10;;1;1;1;1;2;1200000;2;;;2;;2;;2;;2;;2;;;1;106000;1;2;;;2;;;2;;;2;;;2;;1;500000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;7;2;;1;;1;1;1;8;1;1;1;0;12;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;20;3;1;1;41;1;6120;7422;61;1200000;02;20220205;41;1;184.70952413;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035500;1;2;1;REALIZA LA CONTABILIDAD DE GASTOS Y ENTRADAS EN DINERO DE DIFERENTES EMPRESAS;2;;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;;1;2;2;;;;;;2;1;;;;;;2000000;1;;1;;3;1;12;40;;;40;;;1;7;;1;;1;1;2;8;1;2;1;2;32;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;8;20;2;1;1;41;4;6920;2411;69;2000000;02;20220205;41;1;189.54241924;;;;;2;;;;;2;2000000;2000000;;;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035501;1;2;1;SERVICIO DE TRANSPORTE DE PERSONAS Y CARGA;1;2;1;;1;;1;1;1;1;1;300;;1;1;1;1;2;1000000;2;;;2;;2;;2;;2;;2;;;1;117000;2;2;;;2;;;2;;;2;;;2;;1;98;1;98;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;2;1;98;1;1;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;20;8;1;1;41;1;4921;8323;49;1000000;02;20220205;41;1;186.03682219;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035503;1;1;1;REALIZAR SOLDADURA EN MATERIAL DE MENTAL;2;;;;;;;;;;;300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;800000;1;;3;;10;2;12;40;;;40;;;1;7;;3;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;10;8;1;1;41;4;2592;7212;25;800000;02;20220205;41;1;159.86723346;;;;;2;;;;;2;;;800000;800000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035503;1;3;1;VENTA DE PRENDAS DE VESTIR PARA MUJER;1;2;1;;1;;1;1;1;1;1;5;;1;1;1;1;2;1000000;2;;;2;;2;;2;;2;;2;;;1;117000;2;2;;;2;;;2;;;2;;;2;;1;98;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;48;;;48;;;2;7;;1;;1;1;1;0;1;1;1;2;5;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;20;8;1;1;41;1;4759;5212;47;1000000;02;20220205;41;1;159.86723346;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035504;1;1;1;MEZCLAR CEMENTO PAÑETAR;1;1;;;1;;1;2;2;2;2;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;6;;12;2;2;;;;;;2;2;;;;;;700000;1;;3;;3;2;12;48;;;48;;;2;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;20;3;1;1;41;4;4111;9313;41;700000;02;20220205;41;1;263.25336006;;;;;2;;;;;1;;;700000;700000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035505;1;1;1;TRANSPORTE DE COMBUSTIBLE;1;2;2;12;1;;1;1;1;1;2;24;;1;1;1;1;2;1140000;2;;;2;;2;;2;;2;;2;;;1;140000;1;2;;;2;;;2;;;2;;;1;500000;1;500000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;5;4;;1;;1;1;1;10;1;1;1;1;24;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;8;30;3;1;1;41;1;4923;8332;49;1140000;02;20220205;41;1;244.95976662;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035506;1;2;1;MEZCLAR PAÑETAR PINTAR;1;1;;;1;;1;2;2;2;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;6;;1;2;2;;;;;;2;2;;;;;;700000;1;;3;;3;1;12;48;;;48;;;2;2;;11;;2;;;;2;2;1;1;4;4;;1;;2;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;11;20;3;1;1;41;4;4330;9313;43;700000;02;20220205;41;1;256.54100574;;;;;2;;;;;2;;;700000;700000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035507;1;2;1;VENTA DE ARTICULOS PARA EL CONSUMO HUMANO;2;;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;7;;;;;1;1;;;;;;1;1;2021;1;1;;1;;3;;3;2;12;48;;;48;;;1;1;;3;;2;;;;2;2;1;1;24;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;14;;3;1;1;41;4;4711;1420;47;;02;20220205;41;1;93.376898008;;;;;2;;;;;3;;;;;;;;;98;0;98;98;98;98;;;;;;;;;;;;;;2022;60
5035509;1;1;1;PRODUCCION Y VENTA DE PESCADO;1;2;1;;1;;1;1;1;1;2;0;;1;1;1;1;2;1140000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;48;;;48;;;4;7;;1;;1;1;1;12;1;1;1;6;12;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;20;3;1;1;41;1;0322;4419;03;1140000;02;20220205;41;1;144.46680827;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035510;1;1;1;PINTAR PAÑETAR CONSTRUIR VIVIENDAS;1;1;;;1;;1;2;2;2;2;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;6;;1;2;2;;;;;;2;2;;;;;;1000000;1;;3;;3;2;12;48;;;48;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;20;3;1;1;41;4;4111;7112;41;1000000;02;20220205;41;1;136.36343529;;;;;2;;;;;2;;;1000000;1000000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035510;1;3;1;SEMBRAS SEMILLAS CARGAS BULTOS TRANSPORTAR;1;2;2;3;1;;1;1;1;1;2;18;;1;1;1;1;2;1140000;2;;;2;;2;;2;;2;;2;;;1;114000;1;2;;;2;;;2;;;2;;;1;500000;1;500000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;6;7;;1;;1;1;1;1;1;1;1;2;6;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;30;3;1;1;41;1;5224;8160;52;1140000;02;20220205;41;1;136.36343529;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035510;1;4;1;PREPARACION DE COMIDAS RAPIDAS DESAYUNOS Y CAFE;1;1;;;1;;1;2;2;2;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;1;;1;2;2;;;;;;1;1;;;;;;600000;1;;3;;3;1;6;28;1;;28;;;3;7;;2;;2;;;;2;2;1;6;3;4;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;10;3;1;1;41;4;5611;9412;56;600000;02;20220205;41;1;136.36343529;;;;;2;;;;;1;600000;600000;;;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035510;1;5;1;PAPA Y VERDURAS;1;2;1;;1;;1;1;1;1;2;24;;1;1;1;1;2;500000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;500000;1;500000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;4;1;;1;;1;1;1;3;1;1;1;24;24;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;14;;3;1;1;41;1;4721;4311;47;500000;02;20220205;41;1;136.36343529;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035510;1;6;1;PRESTA EL SERVICIO DE MENSAJERIA EN MOTO;1;1;;;1;;1;2;2;2;2;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;1;;1;2;2;;;;;;2;2;;;;;;700000;1;;1;;3;1;12;25;1;;25;;;1;2;;3;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;1;1;1;2;1;2;2;2;2;2;1;1;1;1;1;2;1;1;11;20;3;1;1;41;4;5320;8321;53;700000;02;20220205;41;1;136.36343529;;;;;2;;;;;2;700000;700000;;;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035516;1;1;1;CONSTRUCCION Y REPARACION EN VIVIENDAS;2;;;;;;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;500000;1;;1;;2;1;4;54;;;54;;;3;2;;3;;2;;;;2;2;1;35;48;1;;5;;2;;;;;;2;;;;1;1;1;2;1;2;1;2;2;2;1;1;2;2;1;2;2;1;11;20;3;1;1;41;4;4111;9313;41;500000;02;20220205;41;1;179.27556545;;;;;2;;;;;2;;;500000;500000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035516;1;2;1;ATENCION GENERAL EN SALUD;1;2;1;;1;;1;2;2;2;2;96;;2;1;1;1;2;1500000;2;;;2;;2;;2;;2;;2;;;1;106000;1;2;;;2;;;2;;;2;;;1;700000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;10;1;1;1;1;24;4;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;18;3;1;1;41;2;8610;5120;86;1500000;02;20220205;41;1;179.27556545;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035516;1;3;1;VENTA DE ARTICULOS PARA EL HOGAR Y FERRETERIA;1;2;1;;2;1;1;2;2;2;2;14;;1;1;1;1;2;1300000;2;;;2;;2;;2;;2;;2;;;2;;;1;30000;2;2;;;2;;;2;;;1;300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;63;;;63;;;9;7;;1;;1;1;1;2;1;1;1;2;16;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;15;2;1;1;41;1;4752;5414;47;1300000;02;20220205;41;1;179.27556545;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035516;1;5;1;PRODUCCION Y COMERCIALIZACION DE MARMOL;1;2;1;;1;;2;2;2;2;2;12;;9;9;9;1;2;1014000;2;;;2;;2;;2;;2;;2;;;1;106000;1;2;;;2;;;2;;;2;;;1;450000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;4;7;;1;;1;1;1;12;1;1;1;4;144;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;20;2;1;1;41;1;4752;8111;47;1014000;02;20220205;41;1;179.27556545;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035517;1;3;1;REALIZA ACABADOS LOCATIVOS EN EDIFICACIONES;1;2;2;3;1;;1;2;2;2;2;2;;1;1;9;2;2;900000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;52;;;52;;;3;2;;1;;2;;;;2;2;1;2;7;4;;1;;2;;;;;;2;;;;1;2;1;2;1;2;1;1;2;2;2;1;1;2;1;2;2;2;11;30;8;1;1;41;1;4330;9313;43;900000;02;20220205;41;1;196.83655241;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035518;1;1;1;TRANSPORTE DE PERSONAS EN MOTO;2;;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;600000;1;;3;;1;2;12;50;;;50;;;1;4;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;15;5;1;1;41;4;4921;8321;49;600000;02;20220205;41;1;115.59097574;;;;;2;;;;;3;;;600000;600000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035518;1;2;1;TRANSPORTE DE PERSONAS EN TAXI;2;;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;800000;1;;3;;1;1;12;84;;;84;;;1;4;;2;;2;;;;2;2;1;0;72;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;2;6;15;5;1;1;41;4;4921;8324;49;800000;02;20220205;41;1;115.59097574;;;;;2;;;;;3;;;800000;800000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035519;1;1;1;OFICIOS DOMESTICOS;2;;;;;;;;;;;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;1;6;;1;2;2;;;;;;2;2;;;;;;600000;1;;3;;4;2;12;40;;;40;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;2;3;15;8;1;1;41;4;9700;9111;97;600000;02;20220205;41;1;133.74003723;;;;;2;;;;;2;;;600000;600000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035519;1;2;1;AYUDANTE DE CONSTRUCCION;2;;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;3;6;;1;2;2;;;;;;2;2;;;;;;900000;1;;3;;10;2;12;48;;;48;;;3;9;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;3;18;2;1;1;41;4;4290;9313;42;900000;02;20220205;41;1;133.74003723;;;;;2;;;;;2;;;900000;900000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035519;1;3;1;AYUDANTE DE CONSTRUCCION;2;;;;;;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;2;;1;2;2;;;;;;2;2;;;;;;700000;1;;3;;3;2;12;48;;;48;;;3;9;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;18;9;1;1;41;4;4111;9313;41;700000;02;20220205;41;1;133.74003723;;;;;2;;;;;2;;;700000;700000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035520;1;1;1;CUBANO CASEROS AMBULANTE;2;;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;600000;1;;3;;10;2;12;48;;;48;;;1;5;;7;;2;;;;2;2;1;2;24;4;;2;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;2;8;1;1;41;4;4781;5212;47;600000;02;20220205;41;1;262.05829011;;;;;2;;;;;2;;;600000;600000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035521;1;1;1;HOGARES;2;;;;;;;;;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;240000;1;;1;;10;1;12;30;2;;30;;;2;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;2;20;3;1;1;41;4;8121;9111;81;240000;02;20220205;41;1;234.7792053;;;;;2;;;;;3;;;240000;240000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035521;1;2;1;VERDURAS;2;;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;350000;1;;1;;10;1;12;40;;;40;;;1;6;;2;;2;;;;2;2;1;3;24;7;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;30;9;1;1;41;4;4722;5212;47;350000;02;20220205;41;1;234.7792053;;;;;2;;;;;3;;;350000;350000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035522;1;1;1;REPARAR EQUIPOS DE PANADERIA;2;;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;400000;1;;1;;1;1;10;32;1;;32;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;1;1;1;2;2;2;1;2;1;2;2;1;2;2;2;2;2;2;11;20;5;1;1;41;4;3312;7233;33;400000;02;20220205;41;1;133.48358769;;;;;2;;;;;2;;;400000;400000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035523;1;1;1;VENTA Y DISTRIBUCCION DE MATERIALES DE CONSTRUCCION;2;;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;700000;1;;3;;10;2;12;40;;;40;;;2;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;8;8;1;1;41;4;4752;9333;47;700000;02;20220205;41;1;253.09001431;;;;;2;;;;;2;;;700000;700000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035523;1;2;1;PREPARACION Y VENTA DE ALMUERZOS CASEROS;2;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;450000;1;;3;;10;2;5;36;2;;36;;;2;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;2;3;10;8;1;1;41;4;5619;5131;56;450000;02;20220205;41;1;253.09001431;;;;;2;;;;;2;;;450000;450000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035523;1;5;1;PREPARACION Y VENTA DE ALMUERZOS CASEROS;2;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;700000;1;;3;;10;2;4;40;;;40;;;2;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;3;8;8;1;1;41;4;5611;9412;56;700000;02;20220205;41;1;253.09001431;;;;;2;;;;;2;;;700000;700000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035524;1;1;1;HOGARES;2;;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;700000;1;;1;;1;1;12;40;;;40;;;2;2;;3;;2;;;;2;2;1;0;12;4;;3;;2;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;1;1;1;2;1;2;2;1;2;20;8;1;1;41;4;8121;9111;81;700000;02;20220205;41;1;241.29024771;;;;;2;;;;;2;;;700000;700000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035525;1;1;1;FRUTAS Y VERDURAS;2;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;7;;;;;1;1;;;;;;2;;;2;;500000;1;;3;;10;2;12;40;;;40;;;1;6;;2;;2;;;;2;2;1;0;84;4;;3;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;2;3;5;8;1;1;41;4;4721;5211;47;500000;02;20220205;41;1;155.83694625;;;;;2;;;;;3;;;;;;;;;1000000;0;500000;0;0;0;;;;;;;;;;;;;;2022;60
5035526;1;1;1;UTILES ESCOLARES;2;;;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;7;;;;;1;1;;;;;;2;;;2;;400000;1;;3;;4;2;12;30;2;;30;;;1;6;;2;;2;;;;2;2;1;0;40;3;;5;;2;;;;;;2;;;;1;2;1;2;1;2;2;2;1;2;2;1;1;2;1;2;2;2;1;60;8;1;1;41;4;4799;9520;47;400000;02;20220205;41;1;144.46680827;;;;;2;;;;;3;;;;;;;;;700000;0;200000;0;0;100000;;;;;;;;;;;;;;2022;60
5035528;1;1;1;CONSTRUCCION Y REMODELACION DE EDIFICACIONES;2;;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;900000;1;;3;;10;2;12;48;;;48;;;1;2;;3;;2;;;;2;2;2;;;;;;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;15;8;1;1;41;4;4112;3123;41;900000;02;20220205;41;1;251.67212094;;;;;2;;;;;2;;;900000;900000;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035528;1;2;1;OFRECER EDUCACION SUPERIOR EN DIFERENTES AREAS;1;2;1;;1;;1;1;1;1;1;120;;1;1;1;1;2;1000000;2;;;2;;2;;2;;2;;2;;;1;117000;2;2;;;2;;;2;;;2;;;2;;1;500000;1;98;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;2;1;98;1;1;1;60;96;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;1;11;40;8;1;1;41;1;8544;9112;85;1000000;02;20220205;41;1;251.67212094;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035529;1;2;1;PRODUCTOS CARNICOS;1;2;2;6;1;;1;1;1;1;1;3;;1;1;1;1;2;1000000;2;;;2;;2;;2;;2;;2;;;1;100000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;8;7;;1;;1;2;1;1;1;1;1;0;9;1;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;2;1;11;25;2;1;1;41;1;4723;9333;47;1000000;02;20220205;41;1;147.43883553;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035530;1;2;1;PRESTACION DE SERVICIOS DE TRASPORTE DE PASAJEROS;1;2;2;12;1;;1;1;1;1;1;36;;1;1;1;1;2;1000000;2;;;2;;2;;2;;2;;2;;;1;98;2;2;;;2;;;2;;;2;;;1;98;1;98;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;2;1;15;1;1;1;2;12;4;;1;;2;;;;;;2;;;;2;;;;;;;;;;;;1;1;1;2;1;2;11;10;5;1;1;41;1;4921;9112;49;1000000;02;20220205;41;1;301.85897824;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035531;1;1;1;RECICLAJE DE MATERIAL REUTILIZABLE;2;;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;;1;;1;;1;1;12;30;1;;30;;;2;6;;2;;2;;;;2;2;1;10;24;4;;1;;2;;;;;;2;;;;1;1;1;2;1;1;1;1;1;2;2;1;2;2;2;2;2;1;3;20;5;1;1;41;4;3830;9612;38;;02;20220205;41;1;293.5469811;;;;;2;;;;;3;;;99;99;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
5035531;1;2;1;RECICLAJE DE MATERIAL REUTILIZABLE;2;;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;6;;1;2;2;;;;;;2;2;;;;;;;1;;1;;1;1;12;30;2;;30;;;2;6;;2;;2;;;;2;2;1;0;120;4;;3;;2;;;;;;1;20;1;1;1;1;1;2;2;1;1;1;1;2;2;1;2;2;2;2;2;2;3;20;5;1;1;41;4;3830;9611;38;;02;20220205;41;1;293.5469811;;;;;2;;;;;2;;;99;99;2;;;;;;;;;;;;;;;;;;;;;;;2022;60
