DIRECTORIO,SECUENCIA_P,P5000,P5010,P5020,P5030,P5040,P5050,P5070,P5080,P5090,P5090S1,P5100,P5110,P5130,P5140,P5210S1,P5210S2,P5210S3,P5210S4,P5210S5,P5210S6,P5210S7,P5210S8,P5210S9,P5210S10,P5210S11,P5210S14,P5210S15,P5210S16,P5210S17,P5210S18,P5210S19,P5210S20,P5210S21,P5210S22,P5210S24,P5220,P5220S1,P6008,P6007,P6007S1,HOGAR,P4000,P4010,P4020,P4030S1,P4030S1A1,P4030S2,P4030S3,P4030S4,P4030S4A1,P4030S5,P4040,REGIS,CLASE,MES,DPTO,fex_c_2011
5439448,1,3,1,2,1,4,2,1,4,4,,,,350000,,2,1,2,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,1,4,1,2,2,2,2,,1,1,01,2,04,15,1183.7519978
5439450,1,3,2,2,1,4,4,1,5,1,,,99,150000,,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,4,4,2,,1,1,1,4,1,2,2,2,2,,2,,01,2,04,15,1343.6624768
5440222,1,2,1,2,1,1,1,1,4,1,,,10000000,150000,,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,,6,2,,1,1,1,2,1,1,2,2,1,1,1,2,01,2,04,20,1678.0515684
5440223,1,3,2,2,1,1,1,4,4,3,,,,,80000,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,,3,2,,1,1,1,2,1,1,2,2,1,1,1,2,01,2,04,20,1617.0586306
5440225,1,2,1,2,1,1,1,1,3,3,,,,,80000,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,5,2,,1,1,1,2,1,1,1,1,1,2,1,2,01,2,04,20,1177.0878993
5440325,1,2,1,3,1,4,1,1,5,3,,,,,50000,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,1,1,0,2,2,2,,1,1,01,2,04,25,2011.7078272
5440326,1,3,2,2,1,4,2,1,4,3,,,,,65000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,,3,2,,1,1,8,4,1,1,2,2,2,,2,,01,2,04,25,1491.4156542
5440327,1,2,2,2,2,4,2,1,4,3,,,,,150000,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,3,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,25,2354.434925
5440328,1,1,1,6,,4,1,6,,4,,,,98,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,1,1,1,0,2,2,2,,1,1,01,2,04,25,2119.3740894
5440329,1,2,2,2,2,4,2,1,4,3,,,,,150000,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,1,2,3,2,,1,4,1,2,1,1,2,2,2,,2,,01,2,04,25,2437.2867816
5440334,1,3,2,2,1,4,8,1,4,4,,,,400000,,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,3,3,2,,1,1,1,4,1,2,2,2,2,,2,,01,2,04,25,1542.2693853
5440335,1,1,1,2,2,4,8,2,1,3,,,,,70000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,,1,6,8,3,1,9,2,2,2,,2,,01,2,04,25,2119.3740894
5440336,1,1,1,3,2,4,9,1,4,4,,,,500000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,4,1,2,1,1,2,2,2,,2,,01,2,04,25,2011.7078272
5440337,1,1,1,2,1,4,9,1,4,4,,,,200000,,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,,1,2,1,2,1,1,2,2,2,,2,,01,2,04,25,2011.7078272
5440338,1,3,2,2,1,4,3,1,4,4,,,,300000,,2,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,3,2,,1,1,1,2,1,2,2,2,2,,2,,01,2,04,25,2354.434925
5440339,1,1,1,2,2,4,8,2,4,3,,,,,70000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,,1,6,8,3,2,,2,2,2,,2,,01,2,04,25,2119.3740894
5440340,1,2,2,2,2,4,2,1,4,4,,,,250000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,5,2,,1,4,1,2,1,1,2,2,2,,2,,01,2,04,25,1726.4764898
5440341,1,2,1,2,2,4,3,1,4,4,,,,450000,,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,3,6,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,25,2440.847396
5440342,1,2,1,2,1,4,3,1,4,4,,,,250000,,2,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,1,1,2,,1,2,1,2,1,1,2,2,2,,2,,01,2,04,25,2119.3740894
5440356,1,3,1,1,1,4,2,1,4,4,,,,300000,,2,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,,1,4,1,4,1,1,2,1,2,,2,,01,2,04,25,2071.8601652
5440357,1,1,1,2,1,4,1,1,4,4,,,,200000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,04,25,2011.7078272
5440462,1,3,1,2,1,1,4,1,4,1,,,3000000,300000,,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,,1,1,1,2,1,2,2,2,1,1,1,2,01,2,04,25,3111.7893593
5440464,1,3,2,2,1,5,1,1,4,3,,,,,250000,2,2,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,1,3,4,2,,1,1,1,4,1,2,2,2,2,,1,2,01,2,04,25,1635.3656496
5440465,1,2,1,2,1,1,1,1,4,1,,,98,250000,,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,3,2,,1,1,1,2,1,2,2,2,1,1,1,2,01,2,04,25,2189.7839491
5440466,1,2,2,2,1,1,4,1,4,1,,,3000000,300000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,2,1,2,2,2,1,1,1,2,01,2,04,25,1371.939023
5440467,1,3,2,2,1,1,1,1,4,1,,,80000000,400000,,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,4,2,,1,1,1,4,1,2,2,2,1,1,1,2,01,2,04,25,3196.619249
5440468,1,3,2,2,1,4,1,1,5,3,,,,,300000,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,2,,1,1,1,2,1,2,2,2,2,,1,1,01,2,04,25,2609.5804876
5440469,1,1,1,2,1,5,1,1,4,4,,,,300000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,1,1,2,1,2,2,2,2,,1,2,01,2,04,25,2953.7074376
5440470,1,3,2,2,1,1,1,1,5,3,,,,,250000,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,3,6,2,,1,1,1,4,1,2,2,2,1,1,1,1,01,2,04,25,3173.8061878
5440471,1,2,1,2,1,4,1,1,4,3,,,,,300000,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,,1,1,2,4,1,2,2,2,2,,1,1,01,2,04,25,3111.7893593
5440472,1,3,3,2,1,3,1,1,4,4,,,,400000,,2,2,2,1,1,1,1,2,2,1,1,2,1,1,2,2,2,2,1,1,2,1,3,4,2,,1,1,1,4,1,2,2,2,2,,1,2,01,2,04,25,2194.6876494
5440473,1,2,2,1,2,1,1,1,3,1,,,98,250000,,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,3,1,4,1,2,1,1,1,1,1,1,01,2,04,25,1952.3093713
5440474,1,3,3,1,1,1,1,1,3,2,,200000,98,300000,,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,6,2,,1,1,1,4,1,2,1,1,1,1,1,1,01,2,04,25,5487.756092
5440475,1,3,2,1,1,1,1,1,3,3,,,,,400000,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,6,2,,1,1,1,4,1,2,1,1,1,1,1,2,01,2,04,25,3536.8138008
5440476,1,1,1,1,1,1,1,1,4,3,,,,,250000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,3,1,4,1,2,2,1,1,1,1,1,01,2,04,25,5386.0843795
5440477,1,1,1,1,2,1,1,1,4,3,,,,,200000,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,4,1,2,1,2,2,1,1,1,1,2,01,2,04,25,1406.9797976
5440478,1,3,2,1,1,1,1,1,3,3,,,,,350000,2,1,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,1,4,2,,1,1,1,4,1,2,1,1,1,1,1,1,01,2,04,25,2604.6767872
5440479,1,3,2,1,1,1,1,1,3,3,,,,,350000,2,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,1,2,3,2,,1,1,1,4,1,2,1,1,1,1,1,2,01,2,04,25,1999.2464621
5440480,1,2,1,1,1,1,10,1,3,1,,,98,98,,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,2,1,2,1,1,1,1,1,1,01,2,04,25,1794.2274495
5440482,1,3,2,1,1,1,1,1,3,3,,,,,360000,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,3,2,,1,1,1,2,1,2,1,1,1,1,1,2,01,2,04,25,1371.939023
5440484,1,2,1,1,2,1,1,1,3,3,,,,,250000,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,,1,2,1,2,1,2,1,1,1,1,1,1,01,2,04,25,3111.7893593
5440485,1,3,2,1,1,1,1,1,3,3,,,,,200000,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,5,2,,1,2,1,2,1,2,1,1,1,1,1,2,01,2,04,25,4123.8525622
5440486,1,3,2,1,1,1,1,1,3,4,,,,500000,,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,3,3,2,,1,1,1,4,1,2,1,1,1,1,1,2,01,2,04,25,2162.1387629
5440487,1,1,1,1,2,1,1,1,4,3,,,,,200000,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,4,2,,1,3,1,4,1,2,2,1,1,1,1,1,01,2,04,25,4193.6152929
5440488,1,2,1,1,2,1,1,1,4,6,ESCRITURA PROTOCOLIZADA,,,200000,,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,,1,4,1,2,1,2,1,1,1,1,1,2,01,2,04,25,2953.7074376
5440489,1,3,1,1,1,1,1,1,4,5,,,,400000,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,2,2,1,1,1,1,2,01,2,04,25,3111.7893593
5440505,1,2,2,1,1,1,1,1,4,3,,,,,750000,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,5,2,,1,2,1,2,1,2,1,1,1,1,1,1,01,2,04,25,2050.2584877
5440516,1,3,1,2,1,1,1,1,4,1,,,40000000,200000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,,1,2,1,2,1,1,2,2,1,2,1,1,01,2,04,66,1220.4520953
5440517,1,2,1,2,1,1,1,1,4,5,,,,300000,,2,1,2,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,,1,2,1,2,1,1,2,2,1,2,1,1,01,2,04,66,1220.4520953
5440518,1,2,1,2,1,1,1,1,4,3,,,,,200000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,2,1,4,1,1,2,2,1,2,1,1,01,2,04,66,885.68425155
5440519,1,2,1,2,1,1,1,1,4,3,,,,,250000,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,3,2,,1,2,1,4,1,1,2,2,1,2,1,1,01,2,04,66,2110.6348869
5440520,1,3,2,2,1,1,1,1,4,3,,,,,200000,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,,1,2,1,2,1,1,2,2,1,2,1,1,01,2,04,66,1841.0179218
5440521,1,2,1,2,1,1,1,1,4,3,,,,,180000,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,,1,2,1,4,1,2,2,2,1,1,1,1,01,2,04,66,1220.4520953
5440523,1,3,2,2,1,1,1,1,4,3,,,,,200000,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,,1,2,1,2,1,1,2,2,1,2,1,1,01,2,04,66,1128.9986988
5440524,1,4,3,2,1,1,1,1,4,3,,,,,280000,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,3,6,2,,1,2,1,4,1,1,2,2,1,2,1,1,01,2,04,66,3542.7370062
5440525,1,2,1,2,1,1,1,6,,5,,,,100000,,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,2,1,2,1,1,2,2,1,2,1,1,01,2,04,66,1687.7750038
5440526,1,3,1,2,1,1,1,1,4,3,,,,,250000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,,1,2,1,4,1,2,2,2,1,2,1,1,01,2,04,66,885.68425155
5440527,1,3,2,1,1,1,1,1,3,1,,,35000000,250000,,2,2,2,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,,1,1,1,2,1,2,1,1,1,2,1,1,01,2,04,66,1113.5046803
5440528,1,6,4,2,1,1,1,1,3,1,,,65000000,300000,,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,3,5,2,,1,1,1,2,1,1,1,2,1,2,1,1,01,2,04,66,2429.5117739
5440529,1,2,2,1,1,1,1,1,3,1,,,40000000,100000,,2,1,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,3,2,,1,1,1,2,1,1,1,1,1,1,1,1,01,2,04,66,885.68425155
5440530,1,5,4,1,1,1,1,1,3,1,,,45000000,300000,,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,4,7,2,,1,1,1,2,1,2,1,1,1,2,1,1,01,2,04,66,3475.5334264
5440531,1,3,2,1,1,1,1,1,3,1,,,80000000,200000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,1,2,1,1,1,1,1,1,1,1,01,2,04,66,1580.8275887
5440532,1,1,1,2,1,1,1,2,4,4,,,,80000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,4,2,,1,1,8,1,1,1,2,2,1,2,1,1,01,2,04,66,2376.9231087
5440533,1,3,2,2,1,4,2,1,4,4,,,,90000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,66,2093.8782128
5440534,1,3,2,1,1,1,1,1,3,4,,,,200000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,3,2,,1,1,1,2,1,1,1,1,1,1,1,1,01,2,04,66,2110.6348869
5440535,1,3,1,2,1,4,1,1,4,1,,,30000000,100000,,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,4,2,1,1,2,2,2,,1,1,01,2,04,66,1136.858596
5440536,1,4,2,2,1,1,1,1,3,1,,,35000000,200000,,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,5,2,1,1,1,2,1,2,1,1,01,2,04,66,2202.0882834
5440537,1,3,1,2,1,4,2,1,5,4,,,,100000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,66,1687.7750038
5440538,1,2,1,2,1,4,1,1,4,1,,,30000000,150000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,4,2,1,1,2,2,2,,1,1,01,2,04,66,885.68425155
5440539,1,3,2,2,1,4,2,1,4,5,,,,120000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,3,3,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,66,1757.4244224
5440540,1,3,1,2,1,4,1,1,4,3,,,,,30000,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,4,2,1,1,2,2,2,,1,1,01,2,04,66,885.68425155
5440541,1,3,2,2,1,4,2,1,4,3,,,,,270000,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,66,1604.1815044
5440542,1,3,2,2,1,4,1,1,4,1,,,40000000,100000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,1,3,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,04,66,2107.3061435
5440543,1,4,3,2,1,4,1,1,4,3,,,,,70000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,7,2,,1,1,5,2,1,1,2,2,2,,1,1,01,2,04,66,1997.6815919
5440544,1,2,1,2,1,4,1,1,4,4,,,,100000,,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,4,2,1,1,2,2,2,,1,1,01,2,04,66,1687.7750038
5440545,1,2,1,1,1,1,1,1,4,3,,,,,170000,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,,1,1,1,4,1,1,2,1,1,2,1,1,01,2,04,66,1841.0179218
5440546,1,3,2,1,1,1,1,1,4,5,,,,35000000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,1,4,1,1,2,1,1,2,1,1,01,2,04,66,1136.858596
5440547,1,3,1,1,1,1,1,1,4,4,,,,100000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,1,2,1,1,2,1,1,2,1,1,01,2,04,66,1136.858596
5440548,1,5,4,1,1,1,1,1,4,4,,,,350000,,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,1,3,4,2,,1,1,1,4,1,1,2,1,1,2,1,1,01,2,04,66,1481.5142951
5440549,1,2,1,1,1,1,1,1,4,5,,,,25000000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,4,1,1,2,1,1,2,1,1,01,2,04,66,1220.4520953
5440550,1,3,3,1,1,1,1,1,4,4,,,,250000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,3,4,2,,1,1,1,2,1,2,2,1,1,2,1,1,01,2,04,66,1130.2613544
5440551,1,2,1,1,1,1,1,1,4,5,,,,250000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,,1,2,,1,1,1,2,1,1,2,1,1,2,1,1,01,2,04,66,1220.4520953
5440552,1,4,3,1,1,1,1,1,4,4,,,,180000,,2,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,3,5,2,,1,1,1,2,1,1,2,1,1,2,1,1,01,2,04,66,3394.3912879
5440553,1,2,1,1,1,1,1,1,4,1,,,35000000,200000,,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,4,1,1,2,1,1,2,1,1,01,2,04,66,1220.4520953
5440699,1,2,1,1,1,1,1,1,4,4,,,,150000,,2,1,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,1,2,,1,2,1,2,1,2,2,1,1,1,1,1,01,2,04,66,6037.4137972
5440700,1,4,3,1,1,1,1,1,4,1,,,50000000,2000000,,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,3,4,2,,1,2,1,2,1,2,2,1,1,1,1,1,01,2,04,66,3701.3774978
5440701,1,2,1,1,1,1,1,1,4,4,,,,60000,,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,1,2,1,1,1,1,1,01,2,04,66,6065.6613267
5440702,1,3,1,1,1,1,1,1,4,1,,,35000000,80000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,4,1,2,2,1,1,1,1,1,01,2,04,66,4386.1587352
5440703,1,3,2,1,1,1,1,1,4,4,,,,80000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,,1,2,1,2,1,1,2,1,1,1,1,1,01,2,04,66,4085.7337052
5440704,1,3,2,1,1,1,1,1,4,1,,,45000000,300000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,,1,1,1,4,1,1,2,1,1,1,1,1,01,2,04,66,4057.4861756
5440705,1,2,1,1,1,1,1,1,4,4,,,,50000,,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,1,2,,1,2,1,2,1,1,2,1,1,2,1,1,01,2,04,66,4386.1587352
5440706,1,3,2,2,1,4,2,1,4,1,,,30000000,200000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,1,3,1,2,2,2,2,,2,,01,2,04,66,8481.0628149
5440707,1,2,1,3,1,4,1,1,4,1,,,30000000,60000,,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,04,66,4386.1587352
5440708,1,6,2,2,1,4,1,1,5,1,,,65000000,200000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,3,4,2,,1,1,4,4,1,1,2,2,2,,1,1,01,2,04,66,3183.0431784
5440709,1,4,3,2,1,3,2,1,4,4,,,,150000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,3,4,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,66,8152.3902554
5440710,1,2,1,3,1,4,1,1,4,4,,,,70000,,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,4,2,1,1,2,2,2,,1,1,01,2,04,66,4386.1587352
5440711,1,2,2,2,1,4,1,1,5,4,,,,120000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,3,4,2,,1,1,1,4,1,1,2,2,2,,1,1,01,2,04,66,4062.0240087
5440712,1,4,2,2,1,4,2,1,4,1,,,55000000,180000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,3,2,,1,1,1,4,1,1,2,2,2,,2,,01,2,04,66,3183.0431784
5440713,1,3,2,2,1,4,1,1,4,3,,,,,200000,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,4,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,04,66,8570.62465
5440714,1,4,3,2,1,4,1,1,4,1,,,35000000,200000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,1,4,1,1,2,2,2,,1,1,01,2,04,66,4336.0453785
5440715,1,4,1,2,1,4,2,1,4,1,,,50000000,80000,,2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,1,2,1,2,2,2,2,,2,,01,2,04,66,4085.7337052
5440716,1,3,1,3,1,4,2,1,4,1,,,35000000,50000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,,1,1,4,3,1,1,2,2,2,,2,,01,2,04,66,3183.0431784
5440717,1,4,3,2,1,4,2,1,4,1,,,60000000,100000,,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,5,6,2,,1,1,1,2,1,2,2,2,2,,2,,01,2,04,66,3183.0431784
5440718,1,2,1,2,1,4,1,1,5,4,,,,120000,,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,04,66,6065.6613267
5440719,1,2,1,3,1,4,2,1,4,4,,,,90000,,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,2,,1,1,1,2,1,1,2,2,2,,2,,01,2,04,66,6037.4137972
5440720,1,5,2,2,1,4,1,1,5,4,,,,180000,,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,3,2,,1,1,1,2,1,1,2,2,2,,1,1,01,2,04,66,5653.0575898
5440721,1,4,1,2,1,4,2,1,4,1,,,55000000,150000,,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,,1,1,1,2,1,2,2,2,2,,2,,01,2,04,66,6065.6613267
5440722,1,3,2,3,1,4,2,1,4,4,,,,100000,,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,3,2,,1,1,4,2,1,1,2,2,2,,2,,01,2,04,66,7585.3691279
5440723,1,4,2,2,1,4,1,1,5,4,,,,150000,,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,3,2,,1,1,1,4,1,1,2,2,2,,1,1,01,2,04,66,5681.3051193
5440735,1,3,2,2,1,4,6,1,5,1,,,98,100000,,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,5,2,,1,1,3,1,1,1,2,2,2,,2,,01,2,04,54,1001.5068796
5440736,1,3,2,2,1,4,6,1,5,4,,,,100000,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,5,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,04,54,1675.6620329
5440737,1,3,2,2,1,4,6,1,5,4,,,,180000,,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,3,2,,1,1,5,1,1,1,2,2,2,,2,,01,2,04,54,796.20947158
5440738,1,3,2,2,1,4,6,1,5,3,,,,,200000,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,4,2,,1,1,3,1,1,1,2,2,2,,2,,01,2,04,54,916.73524478
