DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P388,P6440,P6450,P6460,P6460S1,P6400,P6410,P6410S1,P6422,P6424S1,P6424S2,P6424S3,P6426,P6430S1,P6480,P6480S1,P9440,P6500,P6510,P6510S1,P6510S2,P6590,P6590S1,P6600,P6600S1,P6610,P6610S1,P6620,P6620S1,P6585S1,P6585S1A1,P6585S1A2,P6585S2,P6585S2A1,P6585S2A2,P6585S3,P6585S3A1,P6585S3A2,P6585S4,P6585S4A1,P6585S4A2,P6545,P6545S1,P6545S2,P6580,P6580S1,P6580S2,P6630S1,P6630S1A1,P6630S2,P6630S2A1,P6630S3,P6630S3A1,P6630S4,P6630S4A1,P6630S6,P6630S6A1,P6640,P6640S1,P6765,P6765S1,P6772,P6772S1,P6773S1,P6775,P6750,P6760,P550,P6780,P6780S1,P6790,P1800,P1800S1,P1801S1,P1801S2,P1801S3,P1802,P1879,P1805,P6800,P6810,P6810S1,P6850,P6830,P6830S1,P6870,P6880,P6880S1,P6915,P6915S1,P6920,P6930,P6940,P6960,P6980,P6980S1,P6980S2,P6980S3,P6980S4,P6980S5,P6980S6,P6980S7,P6980S7A1,P6980S8,P6990,P9450,P7020,P760,P7026,P7028,P7028S1,P7040,P390,P7045,P7050,P7050S1,P7070,P7075,P7077,P1880,P1881,P1882,P3148,P7090,P7100,P7110,P7120,P7130,P7140,P7140S1,P7140S2,P7140S3,P7140S4,P7140S5,P7140S6,P7140S7,P7140S8,P7140S9,P7140S9A1,P7150,P7160,P7170S1,P7170S5,P7170S6,P7180,P514,P515,P7240,P7240S1,OFICIO,RAMA2D_R4,OCI,MES,P6430,RAMA4D_R4,INGLABO,DPTO,fex_c_2011,RAMA4DP8_R4
5438230,1,2,1,60,2,73,2,,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,1,2,,2,500000,1,6000000,3,,12,1,1,0,0,1,3,3,2,48,,.,48,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,12,1,,2,,,,,,,,3,3,1,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,6,,61,01,1,04,4,0130,500000,73,1392.6479375,
5438232,1,1,1,60,2,73,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,200000,1,98,3,,12,2,,,,,3,3,2,44,,.,44,,,1,8,,4,,2,,,,1,,,,,,,,,1,2,2,1,0,0,8,,2,,,,,,,,2,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,61,01,1,04,4,0130,200000,73,2641.4947587,
5438233,1,1,1,60,2,73,1,1,,,1,,,2,2,2,2,2,,2,,2,,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,10,,,,,,,,,48,,.,48,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,1,8,,2,,,,,,,,1,11,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,62,01,1,04,8,0112,,73,1777.2204273,
5438233,1,2,1,60,2,73,1,1,,,1,,,2,2,2,2,110,,2,,2,100000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,12,1,,12,,,5,7,,2,,2,,,,1,,,,,,,,,1,2,2,1,6,48,4,,2,,,,,,,,8,11,15,,1,24,1,1,2,,,,,,,,,,,,,,1,2,2,2,1,1,3,,55,61,1,04,1,6110,100000,73,1777.2204273,
5438234,1,1,1,60,2,25,1,2,1,,1,,,1,1,1,1,24,,2,,2,908600,2,,,2,,2,,2,,2,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,908600,2,,1,404000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,52,,.,52,,,6,7,,1,,1,2,1,14,1,1,,,,,,,,,1,1,1,0,84,1,,2,,,,,,,,1,11,50,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,58,36,1,04,1,3600,908600,73,4686.8967446,
5438235,1,3,1,60,2,73,1,1,,,1,,,2,2,2,2,3,,1,,2,160000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,3,,,,,,,,,40,,.,40,,,2,8,,3,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,1,8,2,1,1,1,1,1,2,1,2,2,2,2,2,,2,1,2,2,2,2,2,1,3,,97,01,1,04,8,0130,160000,73,3160.96719,
5438237,1,1,1,60,2,73,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,300000,1,1800000,3,,12,2,,,,,2,3,2,20,2,,20,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,0,8,,2,,,,,,,,10,3,1,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,61,01,1,04,4,0121,300000,73,1787.5939152,
5438239,1,1,1,60,2,73,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,100000,1,500000,3,,12,2,,,,,3,5,2,20,2,,20,,,1,6,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,11,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,45,47,1,04,4,4781,100000,73,1392.6479375,
5438239,1,2,1,60,2,73,2,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,0,1,500000,3,,12,2,,,,,2,10,2,20,2,,8,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,120,4,,2,,,,,,,,2,3,1,2,2,,,,1,1,2,1,2,2,2,2,2,2,2,,1,1,1,2,1,2,1,1,5,,61,01,1,04,4,0121,0,73,1392.6479375,
5438243,1,1,1,60,2,73,1,2,1,,1,,,1,1,1,1,4,,2,,2,1100000,2,,,2,,2,,2,,2,,2,,,1,106000,2,1,62000,2,2,,,2,,,2,,,2,,1,60000,2,,2,,2,,2,,,.,,,,,,,,,.,5,,,,,,,,,60,,.,60,,,7,7,,1,,1,1,1,12,1,1,,,,,,,,,1,1,1,11,18,1,,2,,,,,,,,3,11,10,,2,,,,1,1,2,1,1,2,2,2,2,2,2,,2,1,1,2,2,2,1,2,9,,58,46,1,04,1,4632,1100000,73,3737.4685831,
5438243,1,2,1,60,2,73,1,2,2,12,1,,,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,1500000,1,1500000,3,,9,2,,,,,1,1,2,50,,.,50,,,9,7,,1,,1,1,2,5,1,1,,,,,,,,,1,2,1,3,7,4,,2,,,,,,,,1,11,10,,2,,,,1,1,1,1,1,2,2,2,1,2,2,,1,1,2,2,2,2,1,2,3,,59,88,1,04,4,8890,1500000,73,3737.4685831,
5438244,1,3,1,60,2,73,1,2,2,6,1,,,1,1,2,1,48,,1,,2,908600,2,,,2,,2,,2,,9,,2,,,1,106454,2,2,,,2,,,2,,,2,,,1,908600,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,9,7,,1,,2,,,,1,,,,,,,,,1,1,1,1,3,190,8,,2,,,,,,,,8,11,20,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,35,52,1,04,1,5221,908600,73,1643.792799,
5438248,1,2,1,60,2,73,1,1,,,1,,,1,2,2,2,1,,2,,2,600000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,400000,1,400000,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,65,,.,65,,,3,7,,4,,2,,,,1,,,,,,,,,1,2,2,1,0,24,1,,2,,,,,,,,3,11,15,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,6,,45,47,1,04,1,4761,600000,73,2172.3538532,
5438250,1,1,1,60,2,73,2,,,,,,,,,,,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,0,1,98,3,,12,2,,,,,2,10,1,30,1,,0,6,,1,8,,3,,2,,,,1,,,,,,,,,1,2,2,1,6,340,1,,2,,,,,,,,5,14,,1,2,,,,1,1,1,1,2,1,2,2,2,2,2,,2,1,2,2,2,2,2,2,3,,61,01,1,04,4,0121,0,73,2971.9702817,
5438250,1,4,1,60,2,73,1,2,2,3,1,,,1,2,2,2,24,,1,,2,908600,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,10,,,,,,,,,48,,.,48,,,4,8,,4,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,11,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,8,,62,01,1,04,1,0112,908600,73,2971.9702817,
5438251,1,1,1,60,2,73,1,2,1,,1,,,1,1,2,1,240,,1,,2,908600,2,,,2,,1,200000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,1,908600,2,,1,404000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,3,8,,1,,1,2,3,22,1,1,,,,,,,,,1,2,1,0,12,1,,2,,,,,,,,8,3,3,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,62,01,1,04,1,0121,1108600,73,2641.4947587,
5438252,1,3,1,60,2,73,2,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,500000,1,2000000,3,,12,2,,,,,2,10,2,14,2,,14,,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,24,3,8,,2,,,,,,,,1,3,10,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,1,2,2,1,2,1,1,5,,61,01,1,04,4,0121,500000,73,1392.6479375,
5438253,1,1,1,60,2,73,1,1,,,1,,,2,2,2,2,0,,1,,2,200000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,20,1,,20,,,2,8,,7,,2,,,,1,,,,,,,,,1,2,2,1,1,24,8,,2,,,,,,,,1,9,60,,1,20,2,1,1,1,1,1,2,1,2,2,1,2,2,,2,1,2,2,2,1,2,1,8,,62,01,1,04,8,0121,200000,73,1643.792799,
5438253,1,3,1,60,2,73,1,1,,,1,,,2,2,2,2,2,,1,,2,30000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,6,,,,,,,,,20,1,,5,6,,5,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,2,8,,2,,,,,,,,1,13,20,2,1,20,2,1,1,1,1,1,2,1,2,2,1,2,2,,2,1,2,2,2,2,2,1,3,,62,01,1,04,8,0112,30000,73,1643.792799,
5438255,1,1,1,60,2,73,1,1,,,1,,,1,2,2,2,0,,1,,2,50000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,10,2,,10,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,0,8,,2,,,,,,,,1,3,2,,2,,,,2,,,,,,,,,,,,,,2,2,1,2,2,1,3,,62,01,1,04,8,0121,50000,73,1643.792799,
5438255,1,2,1,60,2,73,1,1,,,1,,,1,2,2,2,40,,1,,2,40000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,10,2,,2,6,,3,8,,4,,2,,,,1,,,,,,,,,1,2,2,1,0,0,8,,2,,,,,,,,1,3,2,2,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,62,01,1,04,8,0121,40000,73,1643.792799,
5438255,1,3,1,60,2,73,1,1,,,1,,,1,2,2,2,0,,1,,2,50000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,30,1,,30,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,0,8,,2,,,,,,,,1,11,10,,1,20,1,1,1,1,2,1,2,1,2,2,2,2,2,,1,1,2,2,2,2,2,1,8,,62,01,1,04,8,0150,50000,73,1643.792799,
5438256,1,1,1,60,2,73,1,1,,,1,,,1,2,2,2,1,,1,,2,300000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,48,,.,48,,,5,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,4,8,,2,,,,,,,,1,11,20,,2,,,,1,1,1,1,2,1,2,2,1,2,2,,2,1,2,2,1,2,2,1,8,,62,01,1,04,8,0112,300000,73,1523.9027208,
5438256,1,2,1,60,2,73,1,1,,,1,,,2,2,2,2,2,,1,,2,90000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,2,,,,,,,,,25,2,,25,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,10,2,1,,2,,,,,,,,7,11,5,,2,,,,1,1,1,1,2,1,2,2,2,2,2,,1,1,2,2,2,2,2,1,8,,62,01,1,04,8,0121,90000,73,1523.9027208,
5438258,1,1,1,60,2,73,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,250000,1,98,3,,12,2,,,,,2,1,2,42,,.,30,6,,1,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,0,8,,2,,,,,,,,10,13,40,2,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,5,,61,01,1,04,4,0121,250000,73,3846.7041571,
5438258,1,4,1,60,2,73,1,1,,,1,,,1,2,2,2,0,,1,,2,400000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,6,,,,,,,,,20,2,,20,,,4,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,0,8,,2,,,,,,,,1,11,40,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,3,,62,01,1,04,8,0111,400000,73,3846.7041571,
5438259,1,1,1,60,2,73,1,1,,,1,,,2,2,2,2,12,,1,,2,120000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,15,1,,35,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,4,18,1,,1,73,5,4,,50000,1,5,2,13,20,,1,25,2,1,1,1,1,1,2,1,2,2,1,2,2,,2,1,2,2,2,2,2,1,2,,62,01,1,04,8,0121,170000,73,1392.6479375,
5438260,1,1,1,60,2,73,1,1,,,1,,,1,2,2,2,12,,1,,2,,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,10,,,,,,,,,24,1,,24,,,4,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,4,124,1,,2,,,,,,,,5,11,30,,1,14,2,1,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,62,01,1,04,8,0112,,73,1643.792799,
5438261,1,1,1,60,2,73,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,300000,1,1500000,3,,12,2,,,,,2,5,2,30,2,,30,,,1,8,,3,,2,,,,1,,,,,,,,,1,2,2,1,0,1,4,,2,,,,,,,,1,3,5,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,61,01,1,04,4,0121,300000,73,2004.1899769,
5438263,1,1,1,60,2,73,1,1,,,1,,,1,2,2,2,0,,1,,2,100000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,12,2,,12,,,3,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,0,8,,1,73,0,4,,80000,1,8,1,3,1,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,5,,62,01,1,04,8,0121,180000,73,3846.7041571,
5438263,1,2,1,60,2,73,1,1,,,1,,,1,2,2,2,0,,1,,2,100000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,1,,,,,,,,,10,2,,10,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,36,0,8,,2,,,,,,,,1,13,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,3,,62,01,1,04,8,0121,100000,73,3846.7041571,
5438263,1,3,1,60,2,73,1,1,,,1,,,1,2,2,2,0,,1,,2,120000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,45,,.,4,6,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,0,8,,2,,,,,,,,1,11,5,2,2,,,,1,1,2,1,2,1,2,2,1,1,2,,2,1,2,2,2,2,2,1,9,,62,01,1,04,8,0121,120000,73,3846.7041571,
5438263,1,4,1,60,2,73,1,1,,,1,,,1,2,2,2,0,,1,,2,50000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,10,1,,4,6,,3,8,,5,,,,,,1,,,,,,,,,1,2,2,1,0,0,8,,2,,,,,,,,1,3,2,2,1,20,1,1,1,1,2,1,2,1,2,2,2,2,2,,2,1,2,1,1,2,2,1,3,,62,01,1,04,8,0121,50000,73,3846.7041571,
5438264,1,2,1,60,2,73,2,,,,,,,,,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,250000,1,3000000,3,,12,1,2,2,0,0,2,10,1,7,2,,7,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,3,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,61,01,1,04,5,0121,250000,73,3846.7041571,
5438265,1,1,1,60,2,73,1,2,2,3,1,,,1,1,2,1,36,,2,,2,908526,2,,,2,,2,,2,,2,,2,,,1,106454,2,1,33237,2,2,,,2,,,2,,,1,900000,2,,1,450000,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,60,,.,30,1,,9,9,,1,,1,1,1,5,1,1,,,,,,,,,1,1,1,0,8,1,,2,,,,,,,,1,11,10,2,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,1,,95,42,1,04,1,4210,908526,73,969.15853924,
5438267,1,1,1,60,2,73,1,1,,,1,,,2,2,2,2,0,,1,,2,800000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,10,,,,,,,,,64,,.,24,6,,2,8,,11,,2,,,,1,,,,,,,,,1,2,2,1,0,1,8,,2,,,,,,,,7,3,20,2,2,,,,1,1,2,1,2,2,2,2,2,2,2,,1,1,2,2,2,2,2,1,3,,62,01,1,04,8,0122,800000,73,2376.9231087,
5438269,1,1,1,60,2,73,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,200000,1,2000000,3,,12,1,1,0,0,1,3,3,2,60,,.,60,,,2,7,,2,,2,,,,1,,,1,,,,,,,2,2,2,,,,,2,,,,,,,,,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,41,47,1,04,4,4711,200000,73,1045.4051995,
5438269,1,2,1,60,2,73,2,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,20,2,,20,,,2,7,,2,,2,,,,1,,,1,,,,,,,2,2,2,,,,,2,,,,,,,,,3,2,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,45,47,1,04,6,4711,,73,1045.4051995,
5438269,1,3,1,60,2,73,2,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,0,1,0,3,,10,2,,,,,3,1,1,60,,.,60,,,1,8,,2,,2,,,,1,,,1,,,,,,,2,2,1,2,18,1,,2,,,,,,,,3,3,30,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,1,1,2,,61,01,1,04,4,0122,0,73,1045.4051995,
5438270,1,1,1,60,2,73,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,900000,1,10000000,3,,12,1,2,2,0,0,3,3,2,40,,.,40,,,2,8,,1,,3,,,,,.,,,,,,,,,2,2,1,0,120,2,,2,,,,,,,,1,3,5,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,10,PENSION,61,01,1,04,5,0122,900000,73,1687.7750038,
5438271,1,1,1,60,2,73,2,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,350000,1,3600000,3,,12,1,2,2,0,0,2,9,2,14,2,,14,,,3,8,,3,,2,,,,1,,,1,,,,,,,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,2,1,1,1,2,,61,01,1,04,5,0123,350000,73,1220.4520953,
5438273,1,1,1,60,2,73,1,1,,,1,,,2,2,2,2,0,,1,,2,400000,2,,,1,200000,1,200000,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,60,,.,60,,,1,8,,2,,2,,,,1,,,1,,,,,,,2,2,1,0,1,8,,2,,,,,,,,3,3,5,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,2,1,1,2,1,2,1,1,3,,58,97,1,04,3,9700,800000,73,1687.7750038,
5438274,1,1,1,60,2,73,2,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,800000,1,9600000,3,,12,1,1,0,0,1,2,3,2,60,,.,60,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,2,1,,2,,,,,,,,3,3,10,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,61,01,1,04,4,0122,800000,73,2010.2847135,
5438274,1,3,1,60,2,73,2,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,6,,,,,,,,,24,2,,24,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,3,,62,01,1,04,6,0122,,73,2010.2847135,
5438276,1,1,1,60,2,73,2,,,,,,,,,,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,800000,1,9000000,3,,12,1,1,1,0,0,2,9,2,40,,.,40,,,2,8,,2,,2,,,,1,,,1,,,,,,,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,2,,61,01,1,04,5,0123,800000,73,1136.858596,
5438276,1,2,1,60,2,73,1,1,,,1,,,1,2,2,2,240,,1,,2,900000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,50,,.,50,,,2,8,,2,,2,,,,1,,,1,,,,,,,2,2,2,,,,,2,,,,,,,,,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,2,2,1,2,,62,01,1,04,1,0123,900000,73,1136.858596,
5438278,1,1,1,60,2,73,2,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,1000000,1,10000000,3,,12,2,,,,,2,3,2,45,,.,45,,,1,8,,2,,2,,,,1,,,1,,,,,,,2,2,1,1,60,8,,2,,,,,,,,10,3,5,,2,,,,2,,,,,,,,,,,,,,1,1,1,1,1,1,2,,61,01,1,04,4,0123,1000000,73,1291.3641696,
5438335,1,2,1,60,2,73,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,300000,1,3600000,3,,12,1,1,0,0,1,2,3,2,54,,.,54,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,1,2,8,,2,,,,,,,,3,11,15,,2,,,,1,1,1,1,2,2,2,2,2,2,2,,1,1,1,2,1,2,2,1,9,,61,01,1,04,4,0111,300000,73,1446.6636164,
5438335,1,3,1,60,2,73,2,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,54,,.,36,6,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,6,1,,2,,,,,,,,3,11,15,2,2,,,,1,1,1,1,2,1,2,2,2,2,2,,1,1,1,2,1,2,1,1,3,,62,01,1,04,6,0111,,73,1446.6636164,
5438336,1,1,1,60,2,73,1,1,,,1,,,2,2,2,2,0,,1,,2,200000,2,,,2,,2,,2,,2,,2,,,2,,,2,,,2,,,2,,,2,,,2,,2,,2,,2,,2,,2,,,.,,,,,,,,,.,12,,,,,,,,,20,1,,20,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,0,8,,2,,,,,,,,1,3,45,,1,28,1,1,1,1,2,1,2,1,2,2,2,2,2,,1,1,2,2,2,2,2,1,8,,62,01,1,04,8,0111,200000,73,1856.9280925,
5438337,1,1,1,60,2,73,2,,,,,,,,,,,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,,,2,0,1,0,3,,12,1,1,0,0,1,2,9,2,48,,.,48,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,1,8,,2,,,,,,,,8,11,30,,2,,,,1,1,2,1,2,2,2,2,2,2,2,,2,2,2,2,1,2,2,1,2,,61,01,1,04,4,0111,0,73,1696.7736239,
5438337,1,3,1,60,2,73,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.,,,,,,,,,.,12,,,,,,,,,12,1,,30,,,2,8,,2,,2,,,,1,,,,,,,,,1,2,2,1,0,60,1,,2,,,,,,,,1,11,30,,1,30,1,1,1,1,2,1,2,2,2,2,2,2,2,,1,1,2,2,2,2,2,1,8,,62,01,1,04,6,0111,,73,1696.7736239,
