DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5438161,1,1,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,977.00952632
5438163,1,3,1,80,,1,2,,,,1,1,2,,2,,2,,1,48,1200000,2,1,04,,73,816.54670441
5438164,1,1,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,73,816.54670441
5438164,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,73,816.54670441
5438164,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,816.54670441
5438164,1,5,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,73,816.54670441
5438164,1,6,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,816.54670441
5438165,1,3,1,80,,1,2,,,,2,,,.,2,,2,,2,,1000000,2,1,04,,73,2549.2082414
5438167,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,73,977.00952632
5438168,1,1,1,80,,1,1,3,,1,,4,8,,2,,2,,,,,2,1,04,4,73,1353.9859915
5438168,1,3,1,80,,1,2,,,,2,,,.,2,,2,,1,5,908600,2,1,04,,73,1353.9859915
5438168,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,73,1353.9859915
5438168,1,5,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,73,1353.9859915
5438169,1,2,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,3,73,816.54670441
5438173,1,1,1,80,,1,1,1,,2,,,8,,1,,2,,,,,2,1,04,4,73,1361.740233
5438174,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,816.54670441
5438179,1,2,1,80,,1,1,7,,2,,,8,,2,,2,,,,,2,1,04,3,73,816.54670441
5438185,1,1,1,80,,1,1,4,,2,,,4,,1,,2,,,,,2,1,04,4,73,2637.0891734
5438185,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,2637.0891734
5438185,1,3,1,80,,1,1,8,,2,,,9,,2,,2,,2,,1000000,2,1,04,1.3,73,2637.0891734
5438187,1,4,1,80,,1,2,,,,1,1,1,,2,,2,,1,24,400000,2,1,04,,73,816.54670441
5438188,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,73,2066.3643519
5438191,1,1,1,80,,1,1,3,,2,,,9,,1,,2,,,,,2,1,04,2,73,2705.3300236
5438193,1,1,1,80,,1,1,4,,2,,,4,,1,,2,,,,,2,1,04,4,73,816.54670441
5438193,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,73,816.54670441
5438194,1,2,1,80,,1,1,7,,1,,2,9,,2,,1,250000,,,,2,1,04,2,73,1875.8933371
5438195,1,1,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,977.00952632
5438196,1,1,1,80,,1,1,7,,1,,2,1,,2,,2,,,,,2,1,04,4,73,2705.3300236
5438199,1,1,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,73,983.10691108
5438201,1,2,1,80,,1,2,,,,1,2,8,,1,2,2,,1,32,908600,1,1,04,,73,816.54670441
5438201,1,3,1,80,,1,1,2,,2,,,2,,2,,2,,2,,908600,2,1,04,2,73,816.54670441
5438203,1,1,1,80,,1,1,4,,1,,4,8,,2,,2,,,,,2,1,04,4,73,816.54670441
5438203,1,2,1,80,,1,1,7,,2,,,1,,1,,2,,,,,2,1,04,2,73,816.54670441
5438203,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,816.54670441
5438204,1,1,1,80,,1,1,7,,2,,,8,,2,,2,,1,50,908600,2,1,04,2,73,983.10691108
5438205,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,73,816.54670441
5438206,1,1,1,80,,1,1,7,,1,,1,4,,1,,2,,,,908600,2,1,04,2,73,816.54670441
5438206,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,816.54670441
5438207,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,73,2821.3499924
5438207,1,4,1,80,,1,1,3,,1,,1,9,,2,,2,,,,908600,2,1,04,2,73,2821.3499924
5438208,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,73,816.54670441
5438208,1,3,1,80,,1,1,3,,2,,,9,,2,,2,,2,,908600,2,1,04,4,73,816.54670441
5438211,1,1,1,80,,1,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,73,816.54670441
5438211,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,816.54670441
5438212,1,1,1,80,,1,1,4,,2,,,9,,1,,2,,,,,2,1,04,2,73,816.54670441
5438212,1,2,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,73,816.54670441
5438213,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,73,816.54670441
5438213,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,73,816.54670441
5438281,1,1,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,1487.3228344
5438282,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,3205.1385075
5438283,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,2206.1960205
5438283,1,5,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,2206.1960205
5438288,1,2,1,80,,1,1,7,,1,,1,1,,2,,2,,,,,2,1,04,2,73,1243.0467934
5438288,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,1243.0467934
5438289,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,4485.368815
5438289,1,5,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,73,4485.368815
5438290,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,1439.5996127
5438290,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,73,1439.5996127
5438292,1,2,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,73,1243.0467934
5438293,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,1243.0467934
5438293,1,3,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,73,1243.0467934
5438294,1,1,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,73,1243.0467934
5438294,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,1243.0467934
5438296,1,2,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,73,3783.272872
5438297,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,73,1243.0467934
5438297,1,2,1,80,,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,3,73,1243.0467934
5438299,1,2,1,80,,1,1,3,,1,,2,9,,2,,2,,1,48,908526,2,1,04,1.2,73,4132.6981852
5438301,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,3038.8537349
5438306,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,73,1487.3228344
5438307,1,2,1,80,,1,1,4,,2,,,9,,2,,2,,,,,2,1,04,4,73,1911.064052
5438308,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,1939.5852215
5438308,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,73,1939.5852215
5438308,1,5,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,73,1939.5852215
5438309,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,4972.1871735
5438309,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,4972.1871735
5438309,1,5,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,73,4972.1871735
5438309,1,9,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,73,4972.1871735
5438310,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,2,73,4972.1871735
5438311,1,2,1,80,,1,1,2,,2,,,2,,2,,2,,,,,2,1,04,2,73,3205.1385075
5438311,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,73,3205.1385075
5438312,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,73,1584.7650679
5438314,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,73,1487.3228344
5438315,1,1,1,80,,1,1,4,,2,,,4,,3,,2,,,,,3,1,04,4,73,1243.0467934
5438315,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,73,1243.0467934
5438316,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,73,1243.0467934
5438316,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,1243.0467934
5438317,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,73,1584.7650679
5438320,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,73,4221.6418089
5438320,1,6,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,4221.6418089
5438321,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,1243.0467934
5438321,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,1243.0467934
5438322,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,1.2,73,4972.1871735
5438323,1,2,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,73,3814.9972681
5438323,1,5,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,3814.9972681
5438324,1,1,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,73,1780.1647923
5438327,1,3,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,73,1243.0467934
5438328,1,1,1,80,,1,1,9,PANDEMIA,2,,,12,PANDEMIA,2,,2,,,,,2,1,04,2,73,3647.3402957
5438330,1,1,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,73,1243.0467934
5438330,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,2,73,1243.0467934
5438331,1,1,1,80,,1,2,,,,2,,,.,3,,2,,,,,3,1,04,,73,1243.0467934
5438331,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,73,1243.0467934
5438334,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,73,1243.0467934
5438334,1,3,1,80,,1,1,2,,2,,,2,,2,,2,,,,,2,1,04,1.3,73,1243.0467934
5438334,1,4,1,80,,1,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,73,1243.0467934
5438388,1,1,1,80,,1,1,7,,2,,,9,,2,,2,,,,,2,1,04,4,76,3299.6008332
5438388,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,76,3299.6008332
5438390,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,13,909.73322383
5438390,1,2,1,80,,1,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,13,909.73322383
5438391,1,1,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,13,867.97997093
5438393,1,1,1,80,,1,1,3,,2,,,8,,2,,2,,1,40,908526,2,1,04,4,13,636.73712469
5438393,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,636.73712469
5438394,1,1,1,80,,1,1,4,,2,,,4,,3,,2,,2,,908526,3,1,04,3,13,636.73712469
5438394,1,2,1,80,,1,1,7,,2,,,1,,2,,2,,,,,2,1,04,2,13,636.73712469
5438394,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,636.73712469
5438394,1,6,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,636.73712469
5438394,1,7,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,13,636.73712469
5438394,1,8,1,80,,1,1,7,,2,,,1,,2,,2,,,,,2,1,04,3,13,636.73712469
5438395,1,1,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,13,909.73322383
5438395,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,13,909.73322383
5438396,1,2,1,80,,1,1,8,,1,,2,1,,1,,2,,1,40,908526,2,1,04,3,13,1019.8234918
5438396,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,1019.8234918
5438396,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,1019.8234918
5438396,1,5,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,13,1019.8234918
5438398,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,1110.1717524
5438399,1,1,1,80,,1,1,5,,2,,,8,,3,,2,,2,,908526,3,1,04,4,13,793.50248656
5438399,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,13,793.50248656
5438401,1,3,1,80,,1,2,,,,2,,,.,2,,2,,2,,1200000,2,1,04,,13,735.45655367
5438401,1,4,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,13,735.45655367
5438401,1,5,1,80,,1,1,6,,2,,,9,,2,,2,,,,,2,1,04,3,13,735.45655367
5438402,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,2,,908526,2,1,04,4,13,636.73712469
5438404,1,3,1,80,,1,1,1,,2,,,1,,2,,2,,1,35,908526,2,1,04,2,13,1365.3486412
5438406,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,13,1110.1717524
5438406,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,13,1110.1717524
5438407,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,1490.0264261
5438408,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,2357.533714
5438408,3,2,3,80,,1,1,7,,2,,,9,,2,,2,,2,,300000,2,1,04,2,13,2357.533714
5438409,1,1,1,80,,1,1,7,,2,,,1,,2,,2,,1,40,908526,2,1,04,2,13,1279.7189561
5438409,1,2,1,80,,1,2,,,,2,,,.,2,,2,,1,30,908526,2,1,04,,13,1279.7189561
5438409,1,3,1,80,,1,2,,,,2,,,.,2,,2,,1,20,908526,2,1,04,,13,1279.7189561
5438410,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,13,807.45325329
5438410,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,807.45325329
5438410,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,13,807.45325329
5438411,1,3,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,13,1200.9409124
5438411,1,5,1,80,,1,2,,,,2,,,.,2,,2,,1,30,500000,2,1,04,,13,1200.9409124
5438413,1,1,1,80,,1,1,3,,2,,,4,,2,,2,,,,,2,1,04,4,13,867.97997093
5438414,1,1,1,80,,1,2,,,,1,4,4,,2,,2,,,,,2,1,04,,13,1315.2275023
5438415,1,2,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,13,948.35693153
5438415,1,4,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,948.35693153
5438415,1,5,1,80,,1,2,,,,1,3,1,,2,,2,,2,,1500000,2,1,04,,13,948.35693153
5438415,1,6,1,80,,1,2,,,,2,,,.,2,,2,,1,30,1200000,2,1,04,,13,948.35693153
5438416,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,1073.0741759
5438416,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,13,1073.0741759
5438417,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,1210.3546239
5438417,1,3,1,80,,1,1,7,,2,,,12,ESPERA TERMINO DE PANDEMIA,2,,2,,1,48,908526,2,1,04,2,13,1210.3546239
5438421,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,13,1638.4590748
5438432,1,1,1,80,,1,1,9,CRISIS POR COVID 19,2,,,1,,2,,2,,1,40,908526,2,1,04,2,13,956.66541113
5438432,1,2,1,80,,1,1,8,,2,,,2,,2,,2,,,,,2,1,04,2,13,956.66541113
5438434,1,1,1,80,,1,1,7,,2,,,4,,2,,2,,,,,2,1,04,4,13,1221.3287971
5438434,1,2,1,80,,1,1,8,,1,,2,1,,2,,2,,1,40,908526,2,1,04,3,13,1221.3287971
5438435,1,2,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,1604.3724224
5438435,1,3,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,13,1604.3724224
5438437,1,1,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,1241.1337036
5438437,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,1241.1337036
5438437,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,13,1241.1337036
5438440,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,13,909.73322383
5438440,1,2,1,80,,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,13,909.73322383
5438442,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,1,30,1600000,2,1,04,3,13,2005.4682136
5438443,1,2,1,80,,1,2,,,,2,,,.,2,,2,,2,,908526,2,1,04,,13,1725.7964113
5438444,1,1,1,80,,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,13,636.73712469
5438444,1,2,1,80,,1,1,7,,2,,,8,,2,,2,,,,,2,1,04,4,13,636.73712469
5438447,1,1,1,80,,1,1,8,,1,,4,1,,2,,2,,,,,2,1,04,4,13,1082.4693792
5438447,1,2,1,80,,1,1,7,,2,,,1,,2,,2,,1,40,600000,2,1,04,2,13,1082.4693792
5438447,1,3,1,80,,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,1082.4693792
5438449,1,1,1,80,,1,1,7,,2,,,12,ESPERA TERMINO DE PANDEMIA,2,,2,,2,,500000,2,1,04,2,13,1283.0265288
5438449,1,2,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,13,1283.0265288
5438451,1,1,1,80,,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,13,1286.2154805
5438453,1,1,1,80,,1,1,5,,2,,,4,,3,,2,,,,,3,1,04,4,13,636.73712469
5438453,1,2,1,80,,1,1,3,,2,,,8,,2,,2,,,,,2,1,04,4,13,636.73712469
5438453,1,4,1,80,,1,2,,,,2,,,.,,,2,,,,,,1,04,,13,636.73712469
5438480,1,2,1,80,05,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,05,1270.502741
5438483,1,2,1,80,05,1,2,,,,2,,,.,,,2,,,,,,1,04,,05,1126.1124225
5438483,1,3,1,80,05,1,2,,,,2,,,.,,,2,,,,,,1,04,,05,1126.1124225
5438487,1,2,1,80,05,1,1,7,,2,,,12,CONSIDERA POR NO TENER ESTUDIO,2,,2,,1,24,450000,2,1,04,1.3,05,1372.919943
5438488,1,1,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1084.6117056
5438488,1,3,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1084.6117056
5438488,1,4,1,80,05,1,1,4,,2,,,11,,2,,2,,,,,2,1,04,1.2,05,1084.6117056
5438489,1,2,1,80,05,1,1,3,,2,,,9,,2,,2,,2,,908526,2,1,04,1.3,05,1117.0361185
5438490,1,1,1,80,05,1,1,7,,2,,,5,,2,,2,,1,48,908526,2,1,04,1.3,05,1387.9189981
5438490,1,5,1,80,05,1,2,,,,2,,,.,,,2,,,,,,1,04,,05,1387.9189981
5438491,1,1,1,80,05,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,05,1249.7889726
5438491,1,2,1,80,05,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,05,1249.7889726
5438492,1,4,1,80,05,1,1,2,,2,,,2,,2,,2,,,,,2,1,04,1.3,05,1115.6009174
5438498,1,3,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1455.733164
5438498,1,6,1,80,05,1,1,4,,2,,,4,,2,,2,,2,,908526,2,1,04,1.3,05,1455.733164
5438498,1,7,1,80,05,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,1.4,05,1455.733164
5438499,1,1,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1275.7386276
5438499,1,2,1,80,05,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,05,1275.7386276
5438499,1,3,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1275.7386276
5438505,1,2,1,80,05,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,1.4,05,1150.999715
5438506,1,3,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1115.6009174
5438506,1,4,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1115.6009174
5438508,1,2,1,80,05,1,1,3,,2,,,9,,2,,2,,1,48,908526,2,1,04,2,05,1323.0393701
5438510,1,1,1,80,05,1,1,9,POR LA PANDEMIA DEL COVID 19,2,,,12,POR LA PANDEMIA DEL COVID 19,2,,2,,,,,2,1,04,1.3,05,1344.1922332
5438515,1,1,1,80,05,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,05,1230.2505939
5438515,1,3,1,80,05,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,05,1230.2505939
5438517,1,2,1,80,05,1,2,,,,2,,,.,,,2,,,,,,1,04,,05,1195.4017976
5438522,1,2,1,80,13,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,455.66177429
5438523,1,2,1,80,13,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,410.77739638
5438524,1,3,1,80,13,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,460.0211697
5438524,1,4,1,80,13,1,2,,,,2,,,.,,,2,,,,,,1,04,,13,460.0211697
5438524,1,6,1,80,13,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,460.0211697
5438524,1,7,1,80,13,1,1,9,EDAD,2,,,8,,2,,2,,,,,2,1,04,4,13,460.0211697
5438525,1,3,1,80,13,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,384.98191881
5438527,1,1,1,80,13,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,455.66177429
5438528,1,1,1,80,13,1,1,6,,2,,,8,,2,,2,,,,,2,1,04,4,13,422.24931662
5438528,1,2,1,80,13,1,1,6,,2,,,11,,2,,2,,,,,2,1,04,3,13,422.24931662
5438528,1,5,1,80,13,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,422.24931662
5438531,1,1,1,80,13,1,1,7,,2,,,1,,2,,2,,1,48,600000,2,1,04,1.2,13,478.49293912
5438532,1,1,1,80,13,1,1,1,,2,,,1,,2,,2,,1,40,400000,2,1,04,2,13,286.85437985
5438532,1,3,1,80,13,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,286.85437985
5438535,1,2,1,80,13,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,516.92078992
5438536,1,2,1,80,13,1,1,9,PANDEMIA,2,,,12,PANDEMIA,2,,2,,,,,2,1,04,2,13,474.82858363
5438537,1,2,1,80,13,1,1,2,,2,,,2,,2,,2,,,,,2,1,04,2,13,242.27973245
5438538,1,1,1,80,13,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,13,474.82858363
5438538,1,2,1,80,13,1,1,1,,2,,,4,,1,,2,,,,,2,1,04,4,13,474.82858363
5438539,1,3,1,80,13,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,13,394.33514622
5438540,1,2,1,80,15,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,85.774006387
5438541,1,2,1,80,15,1,2,,,,2,,,.,,,2,,,,,,1,04,,15,93.774174426
5438542,1,2,1,80,15,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,130.96465781
5438543,1,2,1,80,15,1,1,3,,2,,,9,,2,,2,,,,,2,1,04,4,15,143.16085224
5438544,1,2,1,80,15,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,130.29078324
5438544,1,3,1,80,15,1,2,,,,2,,,.,,,2,,,,,,1,04,,15,130.29078324
5438545,1,2,1,80,15,1,1,8,,2,,,9,,2,,2,,1,48,908526,2,1,04,2,15,137.47262957
5438546,1,3,1,80,15,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,112.72077532
5438546,1,4,1,80,15,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,112.72077532
5438548,1,1,1,80,15,1,1,1,,1,,3,1,,2,,2,,,,,2,1,04,4,15,107.80488816
5438551,1,1,1,80,15,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,3,15,115.28749068
5438551,1,2,1,80,15,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,115.28749068
5438551,1,5,1,80,15,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,115.28749068
5438552,1,3,1,80,15,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,107.03255265
5438553,1,1,1,80,15,1,2,,,,2,,,.,3,,2,,,,,3,1,04,,15,118.47861509
5438553,1,2,1,80,15,1,2,,,,2,,,.,3,,2,,,,,3,1,04,,15,118.47861509
5438554,1,3,1,80,15,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,15,114.85712952
5438557,1,2,1,80,15,1,2,,,,2,,,.,,,2,,,,,,1,04,,15,121.90230598
5438558,1,1,1,80,15,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,15,133.09394711
5438559,1,1,1,80,15,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,3,15,115.73630856
5438560,1,1,1,80,15,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,122.78148501
5438563,1,3,1,80,15,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,140.37902242
5438563,1,4,1,80,15,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,140.37902242
5438563,1,5,1,80,15,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,140.37902242
5438563,1,6,1,80,15,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,140.37902242
5438563,1,7,1,80,15,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,140.37902242
5438564,1,2,1,80,15,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,110.47844705
5438566,1,1,1,80,15,1,1,4,,2,,,4,,2,,2,,,,,2,1,04,4,15,111.83540085
5438567,1,2,1,80,15,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,15,106.57753934
5438568,1,1,1,80,15,1,1,4,,2,,,8,,2,,2,,,,,2,1,04,4,15,105.7443465
5438568,1,4,1,80,15,1,2,,,,2,,,.,2,,2,,,,,2,1,04,,15,105.7443465
5438568,1,5,1,80,15,1,2,,,,2,,,.,,,2,,,,,,1,04,,15,105.7443465
5438569,1,2,1,80,15,1,1,1,,1,,2,8,,2,,2,,,,,2,1,04,2,15,131.73699332
5438572,1,1,1,80,15,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,15,105.22058555
5438572,1,2,1,80,15,1,1,8,,2,,,10,,3,,2,,,,,3,1,04,4,15,105.22058555
5438573,1,1,1,80,15,1,1,5,,2,,,10,,3,,2,,,,,3,1,04,4,15,110.47844705
