DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,AREA,CLASE,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5392816,1,3,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,33.516679033
5392816,1,4,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,33.516679033
5392817,1,2,1,80,27,1,2,,,,2,,,.,2,,2,,2,,800000,2,1,03,,27,133.46134804
5392817,1,3,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,03,,27,133.46134804
5392819,1,1,1,80,27,1,1,9,LA EDAD,2,,,8,,2,,2,,,,,2,1,03,4,27,33.516679033
5392819,1,2,1,80,27,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,27,33.516679033
5392819,1,3,1,80,27,1,1,8,,1,,2,1,,2,,2,,1,48,900000,2,1,03,3,27,33.516679033
5392819,1,5,1,80,27,1,1,8,,2,,,1,,2,,2,,1,36,900000,2,1,03,3,27,33.516679033
5392819,1,7,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,03,,27,33.516679033
5392822,1,4,1,80,27,1,1,8,,2,,,1,,2,,2,,,,,2,1,03,4,27,33.516679033
5392822,1,5,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,33.516679033
5392823,1,2,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,33.516679033
5392824,1,2,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,33.516679033
5392826,1,1,1,80,27,1,1,8,,2,,,1,,2,,2,,,,,2,1,03,4,27,33.516679033
5392826,1,3,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,33.516679033
5392826,1,4,1,80,27,1,2,,,,2,,,.,,,2,,,,,,1,03,,27,33.516679033
5392826,1,5,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,33.516679033
5392826,1,6,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,33.516679033
5392828,1,2,1,80,27,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,27,33.516679033
5392829,1,3,1,80,27,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,33.516679033
5392830,1,1,1,80,27,1,1,2,,2,,,1,,2,,2,,,,,2,1,03,3,27,33.516679033
5392831,1,2,1,80,41,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,41,207.74231925
5392832,1,3,1,80,41,1,2,,,,1,3,9,,2,,2,,2,,980000,2,1,03,,41,226.31320146
5392832,1,4,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,41,226.31320146
5392833,1,1,1,80,41,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,41,199.35781098
5392833,1,2,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,41,199.35781098
5392833,1,3,1,80,41,1,2,,,,2,,,.,,,2,,,,,,1,03,,41,199.35781098
5392833,1,4,1,80,41,1,2,,,,2,,,.,,,2,,,,,,1,03,,41,199.35781098
5392834,1,1,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,41,210.53419268
5392835,1,3,1,80,41,1,2,,,,2,,,.,,,2,,,,,,1,03,,41,149.29555742
5392835,1,4,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,41,149.29555742
5392836,1,4,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,41,425.53703489
5392838,1,2,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,41,365.80221169
5392838,1,3,1,80,41,1,2,,,,2,,,.,,,2,,,,,,1,03,,41,365.80221169
5392841,1,2,1,80,41,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,41,209.85649633
5392841,1,3,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,41,209.85649633
5392842,1,2,1,80,41,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,41,211.91927318
5392842,1,4,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,41,211.91927318
5392845,1,1,1,80,41,1,1,1,,2,,,9,,1,,2,,,,,2,1,03,2,41,175.63470956
5392847,1,1,1,80,41,1,1,9,PANDEMIA,2,,,12,PANDEMIA,2,,2,,1,48,908000,2,1,03,2,41,193.61417086
5392848,1,1,1,80,41,1,1,7,,2,,,8,,2,,2,,1,48,1000000,2,1,03,2,41,144.50500429
5392849,1,1,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,41,108.3432275
5392850,1,1,1,80,41,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,41,144.50500429
5392851,1,1,1,80,41,1,1,9,PANDEMIA,2,,,9,,2,,2,,1,48,2000000,2,1,03,3,41,127.58498247
5392851,1,2,1,80,41,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,41,127.58498247
5392853,1,2,1,80,50,1,1,3,,2,,,4,,2,,2,,,,,2,1,03,2,50,368.80081802
5392853,1,3,1,80,50,1,1,6,,2,,,3,,2,,2,,,,,2,1,03,1.2,50,368.80081802
5392854,1,4,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,319.77856982
5392856,1,3,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,203.69038331
5392858,1,1,1,80,50,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,50,185.9833582
5392858,1,2,1,80,50,1,1,7,,2,,,8,,2,,2,,,,,2,1,03,2,50,185.9833582
5392858,1,3,1,80,50,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,50,185.9833582
5392858,1,4,1,80,50,1,2,,,,1,2,2,,2,,2,,,,,2,1,03,,50,185.9833582
5392859,1,1,1,80,50,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,50,298.42283554
5392859,1,4,1,80,50,1,2,,,,2,,,.,,,2,,,,,,1,03,,50,298.42283554
5392859,1,5,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,298.42283554
5392860,1,1,1,80,50,1,1,3,,2,,,8,,2,,2,,,,,2,1,03,3,50,200.55952178
5392861,1,1,1,80,50,1,1,3,,2,,,8,,2,,2,,,,,2,1,03,4,50,210.84041034
5392862,1,2,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,248.20453029
5392862,1,3,1,80,50,1,2,,,,2,,,.,,,2,,,,,,1,03,,50,248.20453029
5392863,1,1,1,80,50,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,50,235.63806313
5392863,1,2,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,235.63806313
5392864,1,1,1,80,50,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,50,185.9833582
5392864,1,2,1,80,50,1,1,3,,2,,,4,,2,,2,,,,,2,1,03,4,50,185.9833582
5392864,1,4,1,80,50,1,1,2,,2,,,2,,2,,2,,,,,2,1,03,2,50,185.9833582
5392865,1,1,1,80,50,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,2,50,210.84041034
5392867,1,2,1,80,50,1,1,9,POR LA PANDEMIA DEL COVID 19,2,,,9,,2,,2,,1,24,500000,2,1,03,2,50,237.60451118
5392867,1,4,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,237.60451118
5392867,1,5,1,80,50,1,2,,,,2,,,.,,,2,,,,,,1,03,,50,237.60451118
5392867,1,6,1,80,50,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,50,237.60451118
5392868,1,1,1,80,50,1,1,3,,2,,,4,,2,,2,,,,,2,1,03,4,50,229.62888342
5392870,1,2,1,80,50,1,1,3,,2,,,4,,2,,2,,,,,2,1,03,4,50,203.69038331
5392870,1,3,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,203.69038331
5392871,1,1,1,80,50,1,1,4,,2,,,4,,2,,2,,2,,600000,2,1,03,1.3,50,346.84738629
5392871,1,4,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,346.84738629
5392872,1,2,1,80,50,1,1,3,,2,,,8,,2,,2,,,,,2,1,03,4,50,203.69038331
5392872,1,3,1,80,50,1,2,,,,2,,,.,,,2,,,,,,1,03,,50,203.69038331
5392873,1,2,1,80,50,1,1,8,,2,,,9,,2,,2,,1,24,450000,2,1,03,1.3,50,398.62369835
5392874,1,2,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,249.30019992
5392874,1,3,1,80,50,1,2,,,,2,,,.,,,2,,,,,,1,03,,50,249.30019992
5392875,1,1,1,80,50,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,50,210.84041034
5392877,1,1,1,80,50,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,2,50,133.70634785
5392877,1,2,1,80,50,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,50,133.70634785
5392879,1,1,1,80,50,1,1,7,,2,,,5,,2,,2,,,,,2,1,03,3,50,208.07599936
5392879,1,2,1,80,50,1,1,7,,2,,,2,,2,,2,,2,,980000,2,1,03,4,50,208.07599936
5392880,1,2,1,80,50,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,50,350.01234494
5392882,1,2,1,80,50,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,50,364.93451296
5392883,1,2,1,80,50,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,1.3,50,325.30484935
5392883,1,6,1,80,50,1,2,,,,2,,,.,,,2,,,,,,1,03,,50,325.30484935
5392885,1,1,1,80,50,1,1,6,,2,,,4,,2,,2,,,,,2,1,03,3,50,311.39204727
5392886,1,2,1,80,50,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,50,278.05343417
5392888,1,2,1,80,50,1,1,9,POR LA PANDEMIA DEL COVID 19,2,,,9,,2,,2,,1,24,500000,2,1,03,2,50,273.00218308
5392889,1,4,1,80,50,1,2,,,,2,,,.,,,2,,,,,,1,03,,50,366.48921587
5392890,1,2,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,274.41913991
5392890,1,3,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,274.41913991
5392890,1,4,1,80,50,1,1,7,,2,,,1,,2,,2,,,,,2,1,03,3,50,274.41913991
5392893,1,1,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,210.84041034
5392894,1,1,1,80,50,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,50,232.69400426
5392894,1,2,1,80,50,1,1,3,,2,,,4,,2,,2,,,,,2,1,03,4,50,232.69400426
5392894,1,3,1,80,50,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,50,232.69400426
5392895,1,2,1,80,50,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,50,334.54153605
5392896,1,1,1,80,50,1,1,3,,2,,,4,,2,,2,,,,,2,1,03,4,50,210.84041034
5392897,1,1,1,80,50,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,50,200.55952178
5392897,1,2,1,80,50,1,1,3,,2,,,8,,2,,2,,,,,2,1,03,4,50,200.55952178
5392900,1,1,1,80,52,1,1,5,,2,,,11,,3,,2,,,,,3,1,03,4,52,201.8319033
5392900,1,2,1,80,52,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,52,201.8319033
5392900,1,5,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,201.8319033
5392900,1,6,1,80,52,1,2,,,,2,,,.,,,2,,,,,,1,03,,52,201.8319033
5392905,1,1,1,80,52,1,1,3,,2,,,9,,2,,2,,2,,300000,2,1,03,1.3,52,106.43194298
5392905,1,3,1,80,52,1,1,8,,2,,,8,,2,,2,,,,,2,1,03,4,52,106.43194298
5392905,1,4,1,80,52,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,52,106.43194298
5392906,1,1,1,80,52,1,1,3,,2,,,9,,2,,2,,1,25,200000,2,1,03,3,52,305.64561554
5392907,1,1,1,80,52,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,1.3,52,139.66164828
5392907,1,3,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,139.66164828
5392908,1,1,1,80,52,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,52,155.21768702
5392909,1,1,1,80,52,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,52,158.68938052
5392909,1,2,1,80,52,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,2,52,158.68938052
5392909,1,3,1,80,52,1,2,,,,2,,,.,,,2,,,,,,1,03,,52,158.68938052
5392912,1,1,1,80,52,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,52,196.12762365
5392913,1,2,1,80,52,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,52,284.57679298
5392923,1,3,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,605.95913402
5392924,1,2,1,80,52,1,1,3,,1,,3,9,,2,,2,,1,48,1000000,2,1,03,3,52,829.48890642
5392926,1,3,1,80,52,1,2,,,,2,,,.,,,2,,,,,,1,03,,52,396.81833582
5392929,1,1,1,80,52,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,52,212.86388596
5392929,1,4,1,80,52,1,2,,,,2,,,.,,,2,,,,,,1,03,,52,212.86388596
5392933,1,2,1,80,52,1,2,,,,2,,,.,,,2,,,,,,1,03,,52,215.40354669
5392936,1,1,1,80,52,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,3,52,106.43194298
5392936,1,2,1,80,52,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,52,106.43194298
5392936,1,5,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,106.43194298
5392937,1,3,1,80,52,1,1,8,,2,,,2,,2,,2,,,,,2,1,03,1.4,52,188.8673927
5392937,1,4,1,80,52,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,52,188.8673927
5392937,1,5,1,80,52,1,1,2,,2,,,2,,2,,2,,,,,2,1,03,1.4,52,188.8673927
5392939,1,1,1,80,52,1,1,8,,2,,,4,,2,,2,,1,30,400000,2,1,03,1.4,52,176.78507997
5392940,1,5,1,80,52,1,1,9,EMBARASO,2,,,9,,2,,2,,,,,2,1,03,1.4,52,222.51913088
5392942,1,2,1,80,52,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,52,133.09211939
5392943,1,1,1,80,52,1,1,9,PANDEMIA COVID 19,2,,,4,,2,,2,,,,,2,1,03,2,52,233.49924614
5392944,1,1,1,80,52,1,1,9,EDAD,2,,,11,,2,,2,,,,,2,1,03,4,52,203.32123396
5392946,1,1,1,80,52,1,1,4,,2,,,4,,3,,2,,,,,3,1,03,4,52,189.79942548
5392946,1,4,1,80,52,1,1,2,,2,,,2,,2,,2,,,,,2,1,03,1.4,52,189.79942548
5392947,1,2,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,284.88386755
5392950,1,1,1,80,52,1,1,4,,2,,,4,,2,,1,60000,2,,900000,2,1,03,3,52,287.61705661
5392950,1,2,1,80,52,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,2,52,287.61705661
5392951,1,2,1,80,52,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,52,113.12461751
5392951,1,5,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,113.12461751
5392952,1,2,1,80,52,1,1,9,POR INICIO DE PANDEMIA,2,,,12,EMBARAZO,1,,2,,,,,2,1,03,1.4,52,302.67249244
5392952,1,3,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,302.67249244
5392953,1,3,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,233.49924614
5392958,1,1,1,80,52,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,52,137.12198756
5392962,1,1,1,80,52,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,52,137.12198756
5392963,1,1,1,80,52,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,52,137.12198756
5392966,1,4,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,201.88086141
5392968,1,2,1,80,52,1,1,4,,2,,,4,,2,,2,,2,,600000,2,1,03,2,52,106.43194298
5392971,1,1,1,80,52,1,1,7,,2,,,10,,3,,2,,,,,3,1,03,4,52,244.2311706
5392972,2,2,2,80,52,1,2,,,,2,,,.,,,2,,,,,,1,03,,52,246.51359164
5392973,1,3,1,80,52,1,2,,,,1,1,2,,2,,2,,,,,2,1,03,,52,170.77081646
5392975,1,3,1,80,52,1,2,,,,2,,,.,,,2,,,,,,1,03,,52,372.65546394
5392976,1,2,1,80,52,1,1,9,PANDEMIA COVID 19,2,,,9,,2,,2,,2,,300000,2,1,03,1.4,52,133.26140729
5392976,1,7,1,80,52,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,52,133.26140729
5392979,1,2,1,80,52,1,1,3,,2,,,9,,2,,2,,2,,800000,2,1,03,3,52,125.20605345
5392979,1,3,1,80,52,1,2,,,,2,,,.,2,,2,,2,,98,2,1,03,,52,125.20605345
5392982,1,2,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,726.71966359
5392982,1,3,1,80,52,1,2,,,,2,,,.,,,2,,,,,,1,03,,52,726.71966359
5392984,1,1,1,80,52,1,1,5,,2,,,4,,3,,2,,,,,3,1,03,4,52,193.77858196
5392985,1,1,1,80,52,1,1,7,,2,,,11,,3,,2,,,,,3,1,03,4,52,106.43194298
5392985,1,2,1,80,52,1,1,7,,2,,,9,,2,,2,,,,,2,1,03,4,52,106.43194298
5392985,1,6,1,80,52,1,2,,,,2,,,.,,,2,,,,,,1,03,,52,106.43194298
5392987,1,1,1,80,52,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,52,241.30349989
5392987,1,2,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,241.30349989
5392987,1,8,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,241.30349989
5392988,1,2,1,80,52,1,1,4,,2,,,4,,2,,2,,2,,908526,2,1,03,1.4,52,198.40916791
5392988,1,3,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,198.40916791
5392992,1,1,1,80,52,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,52,107.11123078
5392992,1,4,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,107.11123078
5392992,1,5,1,80,52,1,1,8,,2,,,2,,,,2,,,,,,1,03,2,52,107.11123078
5392993,1,4,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,176.78507997
5392994,1,3,1,80,52,1,2,,,,2,,,.,,,2,,,,,,1,03,,52,181.36583102
5392995,1,2,1,80,52,1,1,1,,2,,,9,,2,,2,,,,,2,1,03,4,52,306.45126051
5392995,1,3,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,306.45126051
5392995,1,4,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,306.45126051
5392996,1,1,1,80,52,1,1,9,EDAD,2,,,8,,2,,2,,,,,2,1,03,4,52,263.25977962
5392996,1,3,1,80,52,1,1,9,LA PANDEMIA,2,,,2,,2,,2,,,,,2,1,03,2,52,263.25977962
5392998,1,1,1,80,52,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,52,137.12198756
5393008,1,4,1,80,52,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,52,599.39873866
5393010,1,2,1,80,52,1,1,8,,2,,,2,,2,,2,,,,,2,1,03,1.3,52,422.84702682
5393010,1,3,1,80,52,1,2,,,,2,,,.,,,2,,,,,,1,03,,52,422.84702682
5393015,1,1,1,80,54,1,1,3,,2,,,9,,2,,2,,1,38,1000000,2,1,03,2,54,415.41466685
5393015,1,3,1,80,54,1,1,4,,2,,,4,,3,,2,,,,,3,1,03,4,54,415.41466685
5393018,1,1,1,80,54,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,54,334.39885311
5393020,1,2,1,80,54,1,1,3,,2,,,9,,2,,2,,1,24,500000,2,1,03,3,54,458.88948461
5393021,1,1,1,80,54,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,54,346.13771768
5393022,1,1,1,80,54,1,1,8,,2,,,8,,1,,2,,1,48,900000,2,1,03,4,54,465.4933698
5393022,1,4,1,80,54,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,54,465.4933698
5393023,1,2,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,299.84021085
5393027,1,1,1,80,54,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,3,54,419.530668
5393031,1,1,1,80,54,1,1,7,,2,,,9,,2,,2,,,,,2,1,03,4,54,294.03675348
5393033,1,4,1,80,54,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,54,301.10681199
5393035,1,2,1,80,54,1,1,8,,2,,,9,,2,,2,,,,,2,1,03,2,54,419.66261784
5393036,1,2,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,393.44473322
5393037,1,2,1,80,54,1,1,9,POR PANDEMIA,2,,,9,,2,,2,,2,,900000,2,1,03,2,54,485.78732252
5393037,1,3,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,03,,54,485.78732252
5393039,1,2,1,80,54,1,1,3,,2,,,9,,2,,2,,2,,400000,2,1,03,3,54,455.90871632
5393040,1,2,1,80,54,1,2,,,,2,,,.,,,2,,,,,,1,03,,54,393.44473322
5393041,1,1,1,80,54,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,54,348.63683172
5393041,1,3,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,348.63683172
5393042,1,1,1,80,54,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,1.3,54,448.60884638
5393043,1,2,1,80,54,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,54,255.07049559
5393044,1,3,1,80,68,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,68,422.95618058
5393045,1,2,1,80,68,1,2,,,,2,,,.,,,2,,,,,,1,03,,68,536.66788243
5393045,1,3,1,80,68,1,1,7,,2,,,9,,2,,2,,2,,1014000,2,1,03,1.4,68,536.66788243
5393048,1,1,1,80,68,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,68,517.36283989
5393049,1,2,1,80,68,1,1,1,,1,,1,4,,2,,2,,2,,908600,2,1,03,2,68,603.43255266
5393051,1,3,1,80,68,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,68,640.8304501
5393052,1,3,1,80,70,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,70,116.20556528
5393053,1,1,1,80,70,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,70,114.04278118
5393054,1,1,1,80,70,1,1,3,,2,,,8,,2,,2,,,,,2,1,03,4,70,114.04278118
5393055,1,2,1,80,70,1,2,,,,2,,,.,,,2,,,,,,1,03,,70,114.26947688
5393056,1,1,1,80,73,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,73,293.36650191
5393057,1,2,1,80,73,1,1,7,,2,,,9,,2,,2,,,,,2,1,03,4,73,360.27538156
5393057,1,3,1,80,73,1,2,,,,2,,,.,,,2,,,,,,1,03,,73,360.27538156
5393057,1,4,1,80,73,1,2,,,,2,,,.,,,2,,,,,,1,03,,73,360.27538156
5393058,1,1,1,80,73,1,1,5,,2,,,10,,3,,2,,,,,2,1,03,3,73,91.888827365
5393058,1,2,1,80,73,1,1,3,,2,,,8,,2,,2,,,,,2,1,03,4,73,91.888827365
5393059,1,1,1,80,73,1,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,73,230.32073891
5393059,1,2,1,80,73,1,1,4,,2,,,10,,3,,2,,,,,3,1,03,4,73,230.32073891
5393060,1,1,1,80,73,1,1,5,,2,,,10,,2,,2,,,,,2,1,03,4,73,115.16036946
5393060,1,2,1,80,73,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,73,115.16036946
5393061,1,3,1,80,73,1,2,,,,2,,,.,,,2,,,,,,1,03,,73,186.3913665
5393062,1,2,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,73,292.60390195
5393063,1,2,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,73,339.66145525
5393063,1,3,1,80,73,1,2,,,,2,,,.,,,2,,,,,,1,03,,73,339.66145525
5393063,1,4,1,80,73,1,2,,,,2,,,.,,,2,,,,,,1,03,,73,339.66145525
5393064,1,3,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,73,217.33610737
5393065,1,1,1,80,73,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,73,274.46344187
5393065,1,2,1,80,73,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,73,274.46344187
5393065,1,3,1,80,73,1,1,7,,2,,,2,,2,,2,,2,,2000000,2,1,03,1.4,73,274.46344187
5393068,1,1,1,80,73,1,1,3,,2,,,8,,2,,2,,,,,2,1,03,3,73,249.22379895
5393069,1,5,1,80,73,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,73,358.95359988
5393073,1,1,1,80,76,1,1,5,,2,,,10,,3,,2,,,,,3,1,03,3,76,1042.1663009
5393074,1,2,1,80,76,1,1,3,,2,,,4,,2,,2,,,,,2,1,03,4,76,644.16377553
5393075,1,1,1,80,76,1,1,5,,2,,,11,,2,,2,,,,,2,1,03,4,76,1042.1663009
5393077,1,1,1,80,76,1,1,8,,2,,,8,,3,,2,,,,,3,1,03,4,76,1217.0592532
5393079,1,6,1,80,76,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,2,76,1301.7376027
5393082,1,2,1,80,76,1,1,3,,2,,,9,,1,,2,,,,,2,1,03,4,76,1393.1657857
5393084,1,1,1,80,76,1,1,7,,1,,3,9,,2,,2,,,,,2,1,03,3,76,1257.3397087
5393086,1,1,1,80,76,1,1,7,,2,,,12,LE DA MIEDO CONTAGIARSE  DE COVID 19,3,,2,,,,,3,1,03,3,76,1036.2277257
5393086,1,2,1,80,76,1,1,5,,2,,,8,,3,,2,,,,,3,1,03,4,76,1036.2277257
5393086,1,3,1,80,76,1,1,8,,2,,,11,,2,,2,,,,,2,1,03,4,76,1036.2277257
5393090,1,1,1,80,76,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,76,1038.755887
5393090,1,2,1,80,76,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,76,1038.755887
5393090,1,6,1,80,76,1,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,76,1038.755887
5393091,1,3,1,80,76,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,76,1067.2958803
5393092,1,2,1,80,76,1,2,,,,1,2,2,,2,,2,,1,16,908526,2,1,03,,76,1051.5755273
5393094,1,5,1,80,76,1,1,7,,2,,,9,,2,,2,,,,,2,1,03,4,76,1310.1257474
5393094,1,6,1,80,76,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,76,1310.1257474
5393096,1,1,1,80,76,1,1,5,,2,,,11,,3,,2,,,,,3,1,03,4,76,1181.7364374
5393096,1,2,1,80,76,1,2,,,,2,,,.,2,,2,,,,,2,1,03,,76,1181.7364374
5393096,1,4,1,80,76,1,2,,,,2,,,.,,,2,,,,,,1,03,,76,1181.7364374
5393100,1,2,1,80,76,1,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,76,1010.9935876
5393101,1,1,1,80,76,1,1,5,,2,,,11,,3,,2,,,,,3,1,03,4,76,1042.1663009
5393103,1,2,1,80,76,1,1,6,,2,,,11,,2,,2,,,,,2,1,03,4,76,1067.400439
