DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,P6016,P6020,P6030S1,P6030S3,P6040,P6050,P6080,P6080S1,P6070,P6081,P6081S1,P6083,P6083S1,P6071,P6071S1,P3147S1,P3147S2,P3147S3,P3147S4,P3147S5,P3147S6,P3147S7,P3147S8,P3147S9,P3147S10,P3147S11,P3147S10A1,P3246,P6090,P6140,P6150,P6100,P6110,P6120,P6125,P6160,P6170,P6175,P6210,P6210S1,P6220,P6269,CLASE,ESC,MES,DPTO,fex_c_2011
5412395,1,3,1,10,1,1,6,2011,9,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,3,,,2,3,03,17,3585.1067895
5412395,1,4,1,10,1,2,4,2020,0,3,6,,,1,2,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,,,,,,,,2,,03,17,3585.1067895
5412396,1,1,1,10,1,1,11,1975,45,1,6,,1,3,,2,,1,2,,1,,,,,,,1,,,,2,1,,,1,1,36341,2,2,2,,1,0,,,2,0,03,17,2603.0704909
5412396,1,2,1,10,2,2,4,1987,33,2,6,,1,2,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,3,,,2,3,03,17,2603.0704909
5412396,1,3,1,10,2,2,12,2004,16,3,6,,6,2,,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,8,,,2,8,03,17,2603.0704909
5412396,1,4,1,10,2,1,11,2006,14,3,6,,6,2,,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,2,0,03,17,2603.0704909
5412397,1,1,1,10,1,1,3,1984,37,1,6,,2,2,,2,,2,,,,,,,,,,,,1,,2,1,,,1,4,,2,1,2,,4,6,,,2,6,03,17,3397.1932133
5412398,1,1,1,10,1,1,9,1975,45,1,6,,2,3,,2,,1,2,,1,,,,,1,,1,,,,2,2,1,12,,,,1,1,2,,5,11,2,,2,11,03,17,2599.4980212
5412398,1,2,1,10,2,2,1,1983,38,2,6,,2,2,,2,,1,1,,1,1,,,,1,,1,,,,,2,1,12,,,,2,1,2,,3,3,,,2,3,03,17,2599.4980212
5412399,1,1,1,10,1,1,1,1979,42,1,6,,2,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,1,36341,2,1,2,,4,6,,,2,6,03,17,2753.6124243
5412399,1,2,1,10,2,2,8,1969,51,2,6,,2,2,,3,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,10,1,,2,10,03,17,2753.6124243
5412399,1,3,1,10,2,2,10,2008,12,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,0,,,2,5,03,17,2753.6124243
5412399,1,4,1,10,2,1,7,2011,9,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,2,,,2,2,03,17,2753.6124243
5412400,1,1,1,10,1,1,8,1970,50,1,6,,2,3,,3,,2,,,,,,,,,,1,,,,2,1,,,1,1,36341,2,2,2,,1,0,,,2,0,03,17,3397.1932133
5412401,1,1,1,10,1,1,12,1979,41,1,6,,2,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,1,1,40000,2,1,2,,3,3,,,2,3,03,17,2229.1482405
5412401,1,2,1,10,2,2,10,1991,29,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,4,6,,,2,6,03,17,2229.1482405
5412401,1,3,1,10,2,2,6,2008,12,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,6,,,2,6,03,17,2229.1482405
5412413,1,1,1,10,1,1,6,1966,54,1,6,,6,3,,1,2,,,,1,1,1,,,,,,,,,2,1,,,1,1,36341,2,1,2,,5,11,2,,2,11,03,17,1349.698047
5412413,1,2,1,10,2,2,2,1943,78,5,6,,5,3,,3,,,,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,4,6,,,2,6,03,17,1349.698047
5412414,1,1,1,10,1,1,7,1960,60,1,6,,3,3,,1,4,1,2,,,,,,,,,1,,,,2,1,,,1,3,113566,2,1,2,,3,5,,,2,5,03,17,596.73307693
5412414,1,2,1,10,2,2,7,1966,54,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,3,2,,,2,2,03,17,596.73307693
5412414,1,3,1,10,3,2,7,1999,21,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,2,6,3,2,2,2,14,03,17,596.73307693
5412414,1,4,1,10,4,2,12,1943,77,5,6,,4,3,,3,,,,,,,,,,,,,,1,,,1,,,1,2,72682,2,2,2,,1,0,,,2,0,03,17,596.73307693
5412415,1,1,1,10,1,1,5,1934,86,1,6,,6,3,,3,,,,,,,,,,,,,,1,,2,1,,,2,2,407500,2,1,2,,5,11,2,,2,11,03,17,608.74614543
5412415,1,2,1,10,2,2,10,1930,90,5,6,,6,3,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,3,,,2,3,03,17,608.74614543
5412415,1,3,1,10,3,2,5,1938,82,5,6,,6,3,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,2,5,03,17,608.74614543
5412415,1,4,1,10,4,2,4,1932,88,5,6,,5,3,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,3,,,2,3,03,17,608.74614543
5412418,1,1,1,10,1,2,3,1960,61,1,6,,3,3,,2,,1,2,,1,1,,,,,,1,,,,2,1,,,1,5,,2,1,2,,3,5,,,2,5,03,17,657.36846675
5412418,1,2,1,10,2,1,10,1965,55,2,6,,3,3,,3,,1,1,1,1,,,,,1,,,,,,,1,,,1,1,36341,2,1,2,,3,3,,,2,3,03,17,657.36846675
5412418,1,3,1,10,3,1,4,1993,28,3,6,,6,1,2,1,1,,,,,,,,,1,,,,,,,1,,,1,1,36341,2,1,2,,5,11,2,,2,11,03,17,657.36846675
5412418,1,4,1,10,4,2,4,1993,28,3,6,,6,1,2,1,1,,,,,,,,,1,,,,,,,1,,,3,,,2,1,2,,6,5,4,,2,16,03,17,657.36846675
5412418,1,5,1,10,5,2,9,1991,29,3,6,,4,1,2,1,1,,,,,,1,,,,,1,,,,,1,,,1,1,44000,2,1,2,,6,2,3,,2,13,03,17,657.36846675
5412418,1,6,1,10,5,1,6,2010,10,4,6,,6,2,,1,5,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,1,4,0,,,2,5,03,17,657.36846675
5412418,1,7,1,10,7,2,12,1994,26,3,6,,2,1,2,1,1,2,,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,6,5,4,,2,16,03,17,657.36846675
5412418,1,8,1,10,7,1,12,2010,10,4,6,,6,2,,1,7,,,,,,,,,,1,,,,,,1,,,2,5,,2,1,1,1,3,4,,,2,4,03,17,657.36846675
5412418,1,9,1,10,7,2,7,2017,3,4,6,,,2,,1,7,,,,,,,,,,,,,,,,1,,,2,5,,2,2,1,1,2,0,,,2,0,03,17,657.36846675
5412420,1,1,1,10,1,1,1,1957,64,1,6,,3,3,,2,,1,2,,,,1,,,,,,,,,2,1,,,1,1,363410,2,1,2,,6,9,5,,2,20,03,17,1209.6711652
5412420,1,2,1,10,2,2,6,1963,57,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,1,1,420000,2,1,2,,6,8,5,,2,19,03,17,1209.6711652
5412420,1,3,1,10,3,1,7,2000,20,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,1,5,,2,1,1,2,6,3,2,2,2,14,03,17,1209.6711652
5412420,1,4,1,10,4,1,2,2003,18,3,6,,6,1,1,1,2,,,1,,,,,,,1,,,,,,1,,,1,5,,2,1,1,2,6,0,2,2,2,11,03,17,1209.6711652
5412421,1,1,1,10,1,1,10,1939,81,1,6,,3,3,,3,,1,2,,,,,,,,,,,1,,2,1,,,2,2,900000,2,1,2,,6,10,5,,2,21,03,17,596.73307693
5412421,1,2,1,10,2,2,2,1953,68,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,2,2,600000,2,1,2,,6,8,5,,2,19,03,17,596.73307693
5412421,1,3,1,10,3,2,10,1991,29,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,1,4,,2,1,1,1,6,5,2,2,2,16,03,17,596.73307693
5412421,1,4,1,10,4,2,10,1994,26,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,1,3,113566,2,1,2,,6,5,4,,2,16,03,17,596.73307693
5412422,1,1,1,10,1,1,11,1961,59,1,6,,3,3,,3,,1,2,,,,,,,,,1,,,,1,1,,,1,5,,2,1,2,,6,5,4,,2,16,03,17,596.73307693
5412422,1,2,1,10,2,2,6,1961,59,2,6,,3,2,,3,,1,1,,,,,,,,,,,1,,,1,,,1,5,,2,1,2,,5,11,2,,2,11,03,17,596.73307693
5412422,1,3,1,10,3,2,12,1994,26,3,6,,6,1,1,1,2,,,,,,,,,,,1,,,,,1,,,1,3,113566,2,1,2,,6,5,4,,2,16,03,17,596.73307693
5415213,1,1,1,10,1,2,4,1967,53,1,6,,5,2,,3,,,,,,,1,,,,,,,,,1,1,,,3,,,2,2,2,,1,0,,,2,0,03,20,1551.6067723
5415213,1,2,1,10,2,1,12,2003,17,3,6,,6,2,,1,1,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,6,,,2,6,03,20,1551.6067723
5415213,1,3,1,10,1,1,11,2005,15,3,6,,6,2,,1,1,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,4,6,,,2,6,03,20,1551.6067723
5415214,1,1,1,10,1,2,11,2000,20,1,6,,1,2,,2,,2,,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,5,11,2,,2,11,03,20,1683.0066028
5415215,1,1,1,10,1,1,1,1986,35,1,6,,2,2,,2,,1,2,,,,1,,,,,,,,,1,2,1,36,,,,2,1,2,,5,10,1,,2,10,03,20,1930.9502059
5415215,1,2,1,10,2,2,7,1992,28,2,6,,2,2,,2,,1,1,,1,,1,,,,,,,,,,1,,,3,,,2,1,2,,3,4,,,2,4,03,20,1930.9502059
5415215,1,3,1,10,2,1,7,2006,14,3,6,,6,2,,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,7,,,2,7,03,20,1930.9502059
5415215,1,4,1,10,2,1,7,2007,13,3,6,,6,2,,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,0,,,2,5,03,20,1930.9502059
5415215,1,5,1,10,2,1,5,2009,11,3,6,,6,2,,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,3,4,,,2,4,03,20,1930.9502059
5415216,1,1,1,10,1,1,8,1993,27,1,6,,2,2,,2,,1,2,,1,1,,,,1,,1,,,,1,1,,,3,,,2,1,2,,3,4,,,2,4,03,20,1766.9695353
5415216,1,2,1,10,2,2,12,2001,19,2,1,720_06,2,2,,2,,1,1,,,,,1,,,,1,,,,,1,,,3,,,2,1,2,,4,7,,,2,7,03,20,1766.9695353
5415217,1,1,1,10,1,1,9,1971,49,1,6,,3,3,,3,,1,2,,,,1,,,,,,,,,2,1,,,3,,,2,1,2,,5,11,2,,2,11,03,20,1320.7350077
5415217,1,2,1,10,2,2,1,1980,41,2,6,,3,3,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,6,2,3,,2,13,03,20,1320.7350077
5415217,1,3,1,10,3,2,6,1996,24,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,6,5,2,2,2,16,03,20,1320.7350077
5415217,1,4,1,10,4,1,10,2001,19,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,6,2,2,2,2,13,03,20,1320.7350077
5415218,1,1,1,10,1,1,5,1967,53,1,6,,3,2,,2,,1,2,,,,1,,,,,,,,,1,2,1,6,,,,2,1,2,,5,11,2,,2,11,03,20,1804.285534
5415218,1,2,1,10,2,2,9,1975,45,2,6,,3,3,,3,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,03,20,1804.285534
5415218,1,3,1,10,3,1,11,1998,22,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,2,11,03,20,1804.285534
5415218,1,4,1,10,4,2,9,1996,24,3,6,,4,1,1,1,2,,,,,,1,1,,,,,,,,,1,,,3,,,2,1,2,,6,2,3,,2,13,03,20,1804.285534
5415218,1,5,1,10,4,2,3,2021,0,4,6,,,2,,1,4,,,,,,,,,,,,,,,,2,2,,,,,2,,,,,,,,2,,03,20,1804.285534
5415220,1,1,1,10,1,1,3,1976,45,1,6,,3,2,,3,,1,2,,,,,,,1,,,,,,1,1,,,3,,,2,1,2,,3,3,,,2,3,03,20,2378.6585231
5415220,1,2,1,10,2,2,3,1980,41,2,6,,3,3,,2,,1,1,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,03,20,2378.6585231
5415220,1,3,1,10,2,1,11,2001,19,3,6,,6,1,1,1,2,,,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,2,0,03,20,2378.6585231
5415220,1,4,1,10,2,2,9,2007,13,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,6,,,2,6,03,20,2378.6585231
5415220,1,5,1,10,5,1,2,1999,22,3,6,,4,1,1,1,2,,,,,,,,,1,,,,,,,1,,,3,,,2,1,2,,4,7,,,2,7,03,20,2378.6585231
5415220,1,6,1,10,2,1,10,2016,4,4,6,,,1,5,2,,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,03,20,2378.6585231
5415221,1,1,1,10,1,1,4,1961,59,1,6,,4,3,,3,,,,,1,1,,,,1,,1,,,,1,1,,,3,,,2,2,2,,1,0,,,2,0,03,20,1352.5416602
5415223,1,1,1,10,2,2,3,1939,82,1,6,,5,3,,3,,,,,,,,,,,,,,1,,1,1,,,3,,,2,2,2,,1,0,,,2,0,03,20,1410.5812351
5415223,1,2,1,10,2,1,10,1980,40,3,6,,2,2,,1,1,2,,,,,,,,,,,,1,,,2,1,36,,,,2,1,2,,4,9,,,2,9,03,20,1410.5812351
5415224,1,1,1,10,1,2,5,1960,60,1,6,,2,3,,3,,1,2,,,1,1,,,,,,,,,2,1,,,3,,,2,2,2,,1,0,,,2,0,03,20,1060.6620965
5415224,1,2,1,10,2,1,10,1950,70,2,6,,2,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,1,0,,,2,0,03,20,1060.6620965
5415224,1,3,1,10,3,1,11,1992,28,3,6,,6,1,2,1,1,,,,,,1,1,,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,03,20,1060.6620965
5415225,1,1,1,10,1,1,1,1996,25,1,6,,2,1,4,2,,1,2,,1,1,,,,,,1,,,,1,1,,,3,,,2,1,2,,5,11,2,,2,11,03,20,2613.4754822
5415225,1,2,1,10,2,2,3,1997,24,2,6,,2,2,,2,,1,1,,,1,1,,,,,1,,,,,1,,,3,,,2,1,2,,5,10,1,,2,10,03,20,2613.4754822
5415225,1,3,1,10,2,1,8,2018,2,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,03,20,2613.4754822
5415225,1,4,1,10,4,1,5,1974,46,5,6,,4,2,,2,,,,,,,,,,1,,1,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,03,20,2613.4754822
5415226,1,1,1,10,1,1,2,1988,33,1,6,,2,2,,2,,1,2,,1,1,,,,,,,,,,1,1,,,3,,,2,1,2,,3,2,,,2,2,03,20,1807.3517169
5415226,1,2,1,10,2,2,12,1990,30,2,6,,2,2,,2,,1,1,,1,1,,,,,,,,,,,1,,,3,,,2,1,2,,4,6,,,2,6,03,20,1807.3517169
5415226,1,3,1,10,2,1,1,2018,3,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,03,20,1807.3517169
5415227,1,1,1,10,1,1,11,1995,25,1,6,,2,3,,2,,1,2,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,3,4,,,2,4,03,20,1844.6677155
5415227,1,2,1,10,2,2,1,1983,38,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,2,1,37,,,,2,1,2,,4,7,,,2,7,03,20,1844.6677155
5415227,1,3,1,10,3,1,3,2003,18,3,6,,6,2,,1,2,,,,,,,1,,,,,,,,,2,1,36,,,,2,1,2,,4,7,,,2,7,03,20,1844.6677155
5415227,1,4,1,10,2,1,6,2012,8,3,6,,,2,,1,2,,,,,,,,,,,,,,,,2,1,35,,,,2,1,2,,3,2,,,2,2,03,20,1844.6677155
5415227,1,5,1,10,2,2,8,2019,1,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,03,20,1844.6677155
5415227,1,6,1,10,6,2,7,1966,54,5,6,,4,3,,2,,,,,,,,,,,,1,,,,,2,1,3,,,,2,1,2,,3,5,,,2,5,03,20,1844.6677155
5415228,1,1,1,10,1,2,5,1946,74,1,6,,2,3,,3,,1,2,,1,,,,,,,,,,,1,1,,,3,,,2,2,2,,1,0,,,2,0,03,20,976.69916399
5415228,1,2,1,10,2,1,11,1933,87,2,6,,2,3,,3,,1,1,,1,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,03,20,976.69916399
5415229,1,1,1,10,1,2,1,1966,55,1,6,,4,2,,2,,,,,1,,,,,,,,,,,1,1,,,3,,,2,1,2,,3,4,,,2,4,03,20,1326.6183026
5415230,1,1,1,10,1,1,2,1978,43,1,6,,3,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,5,11,2,,2,11,03,20,1320.7350077
5415230,1,2,1,10,2,2,9,1982,38,2,5,,3,2,,2,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,03,20,1320.7350077
5415230,1,3,1,10,3,1,3,2003,18,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,5,10,1,,2,10,03,20,1320.7350077
5415230,1,4,1,10,2,2,5,2004,16,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,5,10,1,,2,10,03,20,1320.7350077
5415232,1,1,1,10,1,1,10,1961,59,1,6,,2,1,6,2,,1,2,,,1,1,,,,,1,,,,1,1,,,3,,,2,2,2,,1,0,,,2,0,03,20,851.23039941
5415232,1,2,1,10,2,2,8,1954,66,2,6,,2,3,,3,,1,1,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,4,6,,,2,6,03,20,851.23039941
5415232,1,3,1,10,3,1,5,1984,36,3,6,,6,1,1,1,2,,,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,03,20,851.23039941
5415232,1,4,1,10,4,2,9,1986,34,3,6,,6,1,1,1,2,,,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,3,5,,,2,5,03,20,851.23039941
5415232,1,5,1,10,5,2,8,1994,26,3,6,,6,1,1,1,2,,,,,,,,,,,1,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,03,20,851.23039941
5415232,1,6,1,10,1,1,5,1941,79,5,6,,4,3,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,2,2,,1,0,,,2,0,03,20,851.23039941
5415233,1,1,1,10,1,1,3,1977,44,1,6,,2,3,,2,,1,2,,,,,,,,,,,1,,1,1,,,1,1,36341,2,1,2,,3,5,,,2,5,03,20,2102.732218
5415233,1,2,1,10,2,2,12,1987,33,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,2,5,03,20,2102.732218
5415233,1,3,1,10,2,1,8,2009,11,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,6,,,2,6,03,20,2102.732218
5415233,1,4,1,10,2,1,1,2018,3,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,03,20,2102.732218
5415234,1,1,1,10,1,1,12,1965,55,1,6,,3,3,,2,,1,2,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,5,10,1,,2,10,03,20,851.23039941
5415234,1,2,1,10,2,2,7,1976,44,2,6,,3,3,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,5,,,2,5,03,20,851.23039941
5415234,1,3,1,10,3,2,8,2004,16,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,5,10,1,,2,10,03,20,851.23039941
5415234,1,4,1,10,4,2,11,2006,14,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,8,,,2,8,03,20,851.23039941
5415235,1,1,1,10,1,1,11,1963,57,1,6,,2,3,,2,,1,2,,,,,,,,,1,,,,2,1,,,1,1,48000,2,1,2,,3,2,,,2,2,03,20,906.3071326
5415235,1,2,1,10,2,2,5,1970,50,2,6,,2,3,,2,,1,1,,,,,,,,,1,,,,,1,,,1,5,,2,1,2,,3,5,,,2,5,03,20,906.3071326
5415235,1,3,1,10,3,1,11,2002,18,3,6,,6,1,1,1,2,,,,,,,,,1,,,,,,,1,,,3,,,2,1,2,,6,2,3,,2,13,03,20,906.3071326
5415236,1,1,1,10,1,1,1,1966,55,1,6,,2,3,,3,,1,2,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,3,5,,,2,5,03,20,1201.6876337
5415236,1,2,1,10,2,2,11,1967,53,2,6,,2,2,,3,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,1,,,2,1,03,20,1201.6876337
5415236,1,3,1,10,3,1,12,2004,16,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,5,10,1,,2,10,03,20,1201.6876337
5415236,1,4,1,10,2,1,5,2009,11,4,6,,6,2,,2,,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,7,,,2,7,03,20,1201.6876337
5415237,1,1,1,10,1,1,3,1941,80,1,6,,4,3,,3,,,,,,,,,,,,,,1,,1,1,,,3,,,2,1,2,,3,3,,,2,3,03,20,1060.6620965
5415237,1,2,1,10,2,1,3,1972,49,3,6,,4,1,1,2,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,5,11,2,,2,11,03,20,1060.6620965
5415237,1,3,1,10,3,2,1,1943,78,5,6,,4,3,,3,,,,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,4,,,2,4,03,20,1060.6620965
5415238,1,1,1,10,1,1,8,1977,43,1,6,,2,3,,2,,1,2,,1,1,,,,1,,,,,,1,1,,,3,,,2,1,2,,3,2,,,2,2,03,20,2290.9022432
5415238,1,2,1,10,2,2,8,1977,43,2,6,,2,2,,3,,1,1,,1,,,,,,,,,,,,2,1,86,,,,2,1,2,,5,11,2,,2,11,03,20,2290.9022432
5415238,1,3,1,10,2,1,9,2017,3,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,2,,1,0,,,2,0,03,20,2290.9022432
5415238,1,4,1,10,2,2,10,2020,0,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,03,20,2290.9022432
5415239,1,1,1,10,1,2,2,1954,67,1,6,,2,3,,3,,1,2,,1,1,,,,,,,,,,1,1,,,3,,,2,2,2,,1,0,,,2,0,03,20,976.69916399
5415239,1,2,1,10,2,1,2,1941,80,2,6,,2,3,,3,,1,1,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,3,3,,,2,3,03,20,976.69916399
5415240,1,1,1,10,1,1,10,1964,56,1,6,,2,2,,2,,1,2,,,,,,,,,,,1,,1,1,,,3,,,2,2,2,,1,0,,,2,0,03,20,851.23039941
5415240,1,2,1,10,2,2,1,1974,47,2,6,,2,2,,2,,1,1,,,,,,,,,,,1,,,1,,,3,,,2,1,2,,3,3,,,2,3,03,20,851.23039941
5415240,1,3,1,10,2,2,7,2009,11,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,6,,,2,6,03,20,851.23039941
5415241,1,1,1,10,1,1,10,1966,54,1,6,,3,3,,2,,1,2,,1,,,,,,,,,,,2,1,,,3,,,2,1,2,,3,5,,,2,5,03,20,2251.9938512
5415241,1,2,1,10,2,2,12,1990,30,2,6,,3,2,,3,,1,1,,1,,,,,,,,,,,,1,,,3,,,2,1,2,,4,7,,,2,7,03,20,2251.9938512
5415241,1,3,1,10,2,2,6,2009,11,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,6,,,2,6,03,20,2251.9938512
5415241,1,4,1,10,2,2,12,2010,10,3,6,,6,1,1,1,2,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,3,3,,,2,3,03,20,2251.9938512
5415241,1,5,1,10,2,1,8,2013,7,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,1,1,1,3,1,,,2,1,03,20,2251.9938512
5415241,1,6,1,10,2,2,1,2017,4,3,6,,,1,1,1,2,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,2,0,,,2,0,03,20,2251.9938512
5415243,1,1,1,10,1,2,3,1984,37,1,6,,4,2,,2,,,,,,,,,,,,1,,,,2,1,,,3,,,2,1,2,,6,2,3,,2,13,03,20,2206.9393106
5415243,1,2,1,10,1,2,4,2013,7,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,1,1,1,3,2,,,2,2,03,20,2206.9393106
5415243,1,3,1,10,1,1,10,2017,3,3,6,,,2,,1,1,,,,,,,,,,,,,,,,1,,,1,5,,2,2,2,,1,0,,,2,0,03,20,2206.9393106
5415244,1,1,1,10,1,2,8,1966,54,1,6,,4,3,,2,,,,,1,1,1,,,,,1,,,,1,1,,,3,,,2,1,2,,3,3,,,2,3,03,20,960.84577006
5415245,1,1,1,10,1,2,11,1952,68,1,6,,5,3,,3,,,,,,,,,,,,1,,,,1,1,,,3,,,2,1,2,,3,4,,,2,4,03,20,1602.5446077
5415245,1,2,1,10,2,1,11,1996,24,3,6,,2,2,,1,1,1,3,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,4,6,,,2,6,03,20,1602.5446077
5415245,1,3,1,10,3,2,3,2004,17,5,6,,2,2,,2,,1,2,,,,,,,,,,,1,,,2,1,24,,,,2,1,2,,4,8,,,2,8,03,20,1602.5446077
5415246,1,1,1,10,1,2,4,1995,25,1,6,,3,2,,2,,1,2,,,,,,,,,,,1,,2,1,,,3,,,2,1,2,,5,11,2,,2,11,03,20,2011.9097551
5415246,1,2,1,10,2,1,12,1990,30,2,6,,3,2,,2,,1,1,,,,1,,,,,,,,,,1,,,3,,,2,1,2,,5,11,2,,2,11,03,20,2011.9097551
5415246,1,3,1,10,1,2,1,2016,5,3,6,,,1,2,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,2,1,1,2,0,,,2,0,03,20,2011.9097551
5415246,1,4,1,10,1,2,4,2018,2,3,6,,,1,2,1,1,,,,,,,,,,,,,,,,1,,,3,,,2,,,,,,,,2,,03,20,2011.9097551
5415247,1,1,1,10,1,2,1,1982,39,1,6,,4,2,,2,,,,,,,,1,1,1,,1,,,,1,1,,,3,,,2,1,2,,5,11,2,,2,11,03,20,1551.6067723
5415247,1,2,1,10,1,1,3,2007,14,3,6,,6,2,,1,1,,,,,,,,,,1,,,,,,1,,,3,,,2,1,1,1,4,8,,,2,8,03,20,1551.6067723
