DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,REGIS,CLASE,P7430,P7450,P7450S1,P7452,P7454,P7456,P7458,P7458S1,P7460,P7470,P7472,P7472S1,P744,P1884,P1807,P6921,INI,MES,p7440,DPTO,fex_c_2011
5410266,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,25,2382.1109255
5410268,1,1,1,80,2,1,6,,2,,,8,,2,,2,,,,,2,1,03,4,25,2382.1109255
5410268,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,25,2382.1109255
5410269,1,1,1,80,2,1,5,,2,,,8,,3,,2,,,,,3,1,03,4,25,2382.1109255
5410269,1,2,1,80,2,1,5,,2,,,10,,3,,2,,,,,3,1,03,4,25,2382.1109255
5410273,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,25,6192.1054333
5410278,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,25,2382.1109255
5410278,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,25,2382.1109255
5410279,1,1,1,80,2,1,7,,2,,,8,,2,,2,,,,,2,1,03,4,25,4663.706631
5410320,1,2,1,80,2,1,6,,1,,2,1,,2,,2,,,,,2,1,03,3,25,2382.1109255
5410322,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,25,2382.1109255
5410322,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,25,2382.1109255
5410322,1,5,1,80,2,1,6,,2,,,11,,1,,2,,,,,2,1,03,4,25,2382.1109255
5410324,1,2,1,80,2,1,4,,2,,,9,,2,,2,,,,,2,1,03,4,25,2382.1109255
5410324,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,25,2382.1109255
5410325,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,25,7900.0750314
5410328,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,25,2382.1109255
5410363,1,2,1,80,2,1,3,,2,,,9,,2,,2,,2,,908526,2,1,03,3,25,9766.6547944
5410363,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,25,9766.6547944
5410364,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,25,2382.1109255
5410364,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,25,2382.1109255
5410365,1,2,1,80,2,1,3,,2,,,11,,2,,2,,,,,2,1,03,1.2,25,2382.1109255
5410365,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,25,2382.1109255
5410365,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,25,2382.1109255
5410366,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,25,2382.1109255
5410371,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,25,2382.1109255
5410380,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,27,515.30717777
5410387,1,1,1,80,2,1,8,,2,,,1,,2,,2,,,,,2,1,03,4,27,1154.3227689
5410387,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1154.3227689
5410387,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1154.3227689
5410387,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1154.3227689
5410387,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1154.3227689
5410389,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1573.168615
5410389,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1573.168615
5410389,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1573.168615
5410390,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,937.13903853
5410390,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,937.13903853
5410390,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,937.13903853
5410391,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,941.47610084
5410391,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,941.47610084
5410392,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1635.4127842
5410392,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1635.4127842
5410392,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1635.4127842
5410392,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1635.4127842
5410392,1,5,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1635.4127842
5410392,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1635.4127842
5410399,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1306.228914
5410399,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1306.228914
5410399,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1306.228914
5410405,1,1,1,80,2,1,8,,2,,,1,,2,,2,,1,40,1014000,2,1,03,2,27,1074.7640521
5410405,1,2,1,80,2,1,3,,2,,,1,,2,,2,,1,40,600000,2,1,03,4,27,1074.7640521
5410405,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1074.7640521
5410451,1,1,1,80,2,1,3,,2,,,8,,2,,2,,,,,2,1,03,4,27,515.30717777
5410452,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,585.07060329
5410453,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,2,27,508.08036634
5410453,1,2,1,80,2,1,8,,2,,,1,,2,,2,,1,48,300000,2,1,03,1.3,27,508.08036634
5410454,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,27,1611.7179674
5410455,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,960.53721334
5410473,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,754.45891499
5410474,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,2,27,817.0668826
5410474,1,2,1,80,2,1,3,,2,,,8,,2,,2,,,,,2,1,03,4,27,817.0668826
5410475,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,754.45891499
5410476,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1279.0957855
5410477,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,972.61387757
5410478,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1074.7640521
5410478,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1074.7640521
5410479,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,972.61387757
5410482,1,1,1,80,2,1,6,,2,,,1,,2,,2,,1,42,500000,2,1,03,2,27,1741.9314053
5410482,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1741.9314053
5410483,1,1,1,80,2,1,6,,2,,,6,,2,,2,,,,,2,1,03,3,27,1429.6982842
5410483,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1429.6982842
5410484,1,1,1,80,2,1,3,,2,,,8,,2,,2,,,,,2,1,03,4,27,515.30717777
5410485,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,2,27,1255.3124699
5410486,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,2,27,754.45891499
5410486,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,754.45891499
5410487,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,718.06751779
5410487,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,718.06751779
5410488,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1279.0957855
5410489,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,816.53546519
5410489,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,816.53546519
5410490,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,941.47610084
5410491,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1679.3234377
5410492,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,897.92924573
5410492,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,897.92924573
5410493,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1679.3234377
5410493,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1679.3234377
5410494,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,2,27,1679.3234377
5410494,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1679.3234377
5410495,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,1.4,27,1679.3234377
5410495,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1679.3234377
5410496,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1549.6763362
5410497,1,1,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,27,508.08036634
5410497,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,27,508.08036634
5410498,1,1,1,80,2,1,8,,2,,,6,,2,,2,,,,,2,1,03,1.3,27,835.32127812
5410498,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,835.32127812
5410499,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,27,1255.3124699
5410500,1,1,1,80,2,1,9,POR EL COVID 19,2,,,12,POR EL COVID 19,2,,2,,1,50,1000000,2,1,03,1.4,27,1604.0310921
5410500,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1604.0310921
5410501,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1341.7037531
5410502,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,3,27,508.08036634
5410502,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,27,508.08036634
5410505,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,27,508.08036634
5410505,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,508.08036634
5410508,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,27,754.45891499
5410508,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,754.45891499
5410509,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,835.32127812
5410509,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,835.32127812
5410510,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,835.32127812
5410510,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,835.32127812
5410511,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,27,754.45891499
5410512,1,1,1,80,2,2,,,,2,,,.,2,,2,,1,40,600000,2,1,03,,27,1474.9917044
5410512,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1474.9917044
5410512,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1474.9917044
5410515,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1781.1411981
5410516,1,1,1,80,2,1,6,,2,,,1,,2,,2,,,,,2,1,03,4,27,824.2223405
5410516,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,824.2223405
5410517,1,1,1,80,2,1,6,,2,,,1,,2,,2,,1,40,500000,2,1,03,3,27,1372.5662302
5410518,1,1,1,80,2,1,6,,2,,,1,,2,,2,,1,40,600000,2,1,03,4,27,1372.5662302
5410519,1,1,1,80,2,2,,,,2,,,.,2,,2,,1,50,500000,2,1,03,,27,1502.1248329
5410519,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1502.1248329
5410519,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1502.1248329
5410519,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1502.1248329
5410519,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1502.1248329
5410520,1,1,1,80,2,1,6,,2,,,1,,2,,2,,,,,2,1,03,3,27,985.29825551
5410521,1,1,1,80,2,1,6,,2,,,1,,2,,2,,1,40,900000,2,1,03,2,27,1372.5662302
5410522,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,508.08036634
5410523,1,1,1,80,2,1,6,,2,,,4,,2,,2,,,,,2,1,03,4,27,1255.3124699
5410524,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1208.0520034
5410524,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1208.0520034
5410524,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1208.0520034
5410525,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,40,500000,2,1,03,,27,824.2223405
5410526,1,1,1,80,2,2,,,,2,,,.,2,,2,,1,40,300000,2,1,03,,27,972.61387757
5410527,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1443.5215135
5410528,1,1,1,80,2,1,8,,2,,,8,,2,,2,,,,,2,1,03,4,27,515.30717777
5410529,1,1,1,80,2,1,8,,2,,,8,,2,,2,,,,,2,1,03,4,27,515.30717777
5410530,1,1,1,80,2,1,8,,2,,,1,,2,,2,,1,40,600000,2,1,03,2,27,612.20373186
5410530,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,612.20373186
5410530,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,612.20373186
5410531,1,1,1,80,2,1,8,,2,,,1,,2,,2,,,,,2,1,03,3,27,754.45891499
5410531,1,2,1,80,2,1,6,,2,,,8,,2,,2,,,,,2,1,03,4,27,754.45891499
5410532,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,40,500000,2,1,03,,27,941.47610084
5410533,1,1,1,80,2,2,,,,2,,,.,2,,2,,1,40,900000,2,1,03,,27,972.61387757
5410535,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,835.32127812
5410535,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,835.32127812
5410536,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,817.0668826
5410537,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,710.28653851
5410538,1,1,1,80,2,2,,,,2,,,.,2,,2,,1,40,300000,2,1,03,,27,1635.4127842
5410538,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1635.4127842
5410538,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1635.4127842
5410538,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1635.4127842
5410538,1,6,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1635.4127842
5410539,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,27,1255.3124699
5410540,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1973.0324688
5410540,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1973.0324688
5410540,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1973.0324688
5410540,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1973.0324688
5410540,1,9,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1973.0324688
5410541,1,1,1,80,2,1,7,,2,,,1,,2,,2,,,,,2,1,03,3,27,1391.6273427
5410541,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1391.6273427
5410542,1,1,1,80,2,1,8,,2,,,8,,2,,2,,,,,2,1,03,4,27,1255.3124699
5410543,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1074.7640521
5410543,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1074.7640521
5410543,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1074.7640521
5410544,1,1,1,80,2,1,7,,2,,,1,,2,,2,,,,,2,1,03,4,27,957.51029179
5410544,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,27,957.51029179
5410544,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,957.51029179
5410545,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,27,1255.3124699
5410546,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,871.71267532
5410548,1,1,1,80,2,1,3,,2,,,9,,2,,2,,2,,300000,2,1,03,2,27,1260.3099725
5410549,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1145.4282986
5410549,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1145.4282986
5410549,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1145.4282986
5410549,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1145.4282986
5410550,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,817.0668826
5410551,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,9,27,515.30717777
5410552,1,1,1,80,2,1,7,,2,,,1,,2,,2,,1,40,1014000,2,1,03,1.4,27,880.05999096
5410552,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,880.05999096
5410552,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,880.05999096
5410553,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,27,515.30717777
5410554,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1199.9799873
5410555,1,1,1,80,2,2,,,,2,,,.,2,,2,,1,40,500000,2,1,03,,27,1604.0310921
5410555,1,2,1,80,2,1,8,,2,,,1,,2,,2,,1,40,900000,2,1,03,1.2,27,1604.0310921
5410556,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,985.29825551
5410557,1,2,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,27,781.59204356
5410557,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,781.59204356
5410557,1,4,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,781.59204356
5410558,1,2,1,80,2,1,3,,2,,,1,,2,,2,,1,40,600000,2,1,03,3,27,1306.228914
5410558,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1306.228914
5410558,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1306.228914
5410559,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,710.28653851
5410560,1,2,1,80,2,1,3,,2,,,11,,2,,2,,,,,2,1,03,4,27,1101.8971807
5410560,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1101.8971807
5410560,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1101.8971807
5410560,1,5,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1101.8971807
5410561,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,968.60922941
5410561,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,968.60922941
5410561,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,968.60922941
5410562,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1372.8415298
5410563,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,27,950.35483388
5410563,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,950.35483388
5410563,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,950.35483388
5410564,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1329.0193751
5410564,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1329.0193751
5410565,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,27,1255.3124699
5410566,1,1,1,80,2,1,1,,2,,,1,,2,,2,,1,50,500000,2,1,03,2,27,585.07060329
5410568,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1199.9799873
5410568,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1199.9799873
5410569,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,754.45891499
5410570,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,27,1388.6004212
5410570,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1388.6004212
5410571,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,754.45891499
5410572,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,4,27,515.30717777
5410573,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,3,27,835.32127812
5410573,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,3,27,835.32127812
5410573,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,835.32127812
5410574,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,972.61387757
5410575,1,1,1,80,2,1,1,,2,,,1,,2,,2,,,,,2,1,03,3,27,754.45891499
5410575,1,2,1,80,2,1,1,,2,,,1,,2,,2,,,,,2,1,03,3,27,754.45891499
5410576,1,1,1,80,2,1,6,,2,,,8,,2,,2,,,,,2,1,03,4,27,515.30717777
5410577,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1270.659971
5410577,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1270.659971
5410577,1,4,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1270.659971
5410578,1,2,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,03,3,27,897.92924573
5410578,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,897.92924573
5410579,1,1,1,80,2,1,4,,2,,,8,,2,,2,,,,,2,1,03,4,27,1494.4642071
5410579,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1494.4642071
5410580,1,2,1,80,2,1,3,,2,,,9,,2,,2,,,,,2,1,03,4,27,1616.7154701
5410581,1,1,1,80,2,1,6,,2,,,8,,2,,2,,,,,2,1,03,4,27,515.30717777
5410582,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1199.9799873
5410582,1,3,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1199.9799873
5410583,1,1,1,80,2,1,4,,2,,,4,,2,,2,,,,,2,1,03,2,27,515.30717777
5410584,1,1,1,80,2,1,6,,2,,,4,,2,,2,,,,,2,1,03,3,27,824.2223405
5410584,1,2,1,80,2,1,1,,2,,,1,,2,,2,,,,,2,1,03,2,27,824.2223405
5410585,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,941.47610084
5410586,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1781.1411981
5410588,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1216.7631174
5410588,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1216.7631174
5410589,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1322.9179401
5410591,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1247.6255946
5410593,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1679.3234377
5410593,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1679.3234377
5410594,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1666.6390597
5410594,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1666.6390597
5410595,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,887.74686627
5410595,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,887.74686627
5410595,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,887.74686627
5410596,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,754.45891499
5410597,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,515.30717777
5410598,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,824.2223405
5410598,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,824.2223405
5410599,1,1,1,80,2,1,8,,2,,,1,,2,,2,,1,50,600000,2,1,03,4,27,957.51029179
5410599,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,957.51029179
5410599,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,957.51029179
5410600,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,950.35483388
5410600,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,950.35483388
5410600,1,3,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,950.35483388
5410601,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,508.08036634
5410601,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,508.08036634
5410602,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1372.5662302
5410603,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1154.6865672
5410603,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1154.6865672
5410604,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1791.854995
5410606,1,1,1,80,2,1,8,,2,,,1,,2,,2,,1,48,600000,2,1,03,2,27,1604.0310921
5410606,1,2,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1604.0310921
5410607,1,1,1,80,2,1,3,,2,,,8,,2,,2,,,,,2,1,03,4,27,515.30717777
5410609,1,1,1,80,2,1,6,,2,,,8,,2,,2,,,,,2,1,03,4,27,2498.1973296
5410609,1,2,1,80,2,1,6,,2,,,4,,2,,2,,,,,2,1,03,3,27,2498.1973296
5410611,1,1,1,80,2,1,6,,2,,,1,,2,,2,,,,,2,1,03,2,27,2498.1973296
5410611,1,2,1,80,2,1,6,,2,,,11,,2,,2,,,,,2,1,03,2,27,2498.1973296
5410612,1,2,1,80,2,2,,,,2,,,.,2,,2,,1,48,300000,2,1,03,,27,3117.4568082
5410613,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,2498.1973296
5410614,1,1,1,80,2,2,,,,2,,,.,2,,2,,,,,2,1,03,,27,1682.3779124
5410614,1,2,1,80,2,2,,,,2,,,.,,,2,,,,,,1,03,,27,1682.3779124
5410615,1,1,1,80,2,1,8,,2,,,1,,2,,2,,,,,2,1,03,4,27,1255.3124699
5410616,1,1,1,80,2,1,8,,2,,,9,,2,,2,,,,,2,1,03,4,27,2498.1973296
