PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20260206;02;2026;8507317;1;1;1;70;27;1;58.102715459;27;1;;;;;;;;;1;204;2;5;2;10;2;3;;2;;.;2351;84;8413
20260206;02;2026;8507318;1;2;1;70;27;1;39.916951003;27;1;;;;;2;4;;1500000;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507318;1;3;1;70;27;1;39.916951003;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507325;1;1;1;70;27;1;53.917334204;27;;1;4;1;;;;48;2000000;1;1;4;8;4;10;2;2;;2;;2342;2421;69;6910
20260206;02;2026;8507327;1;1;1;70;27;1;53.133347009;27;1;;;;;;;;;1;240;2;4;4;1;2;2;;2;;.;8111;07;0722
20260206;02;2026;8507331;1;1;1;70;27;1;87.930788254;27;;1;36;2;;;;40;2000000;1;48;4;8;1;5;2;2;;2;;2330;2330;85;8541
20260206;02;2026;8507331;1;4;1;70;27;1;87.930788254;27;1;;;;;;;;;1;48;4;8;3;1;2;2;;2;;.;9111;97;9700
20260206;02;2026;8507333;1;2;1;70;27;1;68.299682787;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507335;1;2;1;70;27;1;118.4019298;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507336;1;5;1;70;27;1;50.72854132;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507338;1;1;1;70;27;1;28.593256559;27;;1;40;2;;;;40;2000000;1;15;4;7;4;1;2;2;;2;;2341;9520;47;4789
20260206;02;2026;8507338;1;2;1;70;27;1;28.593256559;27;;1;2;2;;;;40;2000000;2;;;;;;;2;;2;;2411;;;
20260206;02;2026;8507338;1;3;1;70;27;1;28.593256559;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507338;1;4;1;70;27;1;28.593256559;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507339;1;1;1;70;27;1;71.275764231;27;1;;;;;;;;;1;240;5;5;1;10;2;3;;2;;.;4225;84;8414
20260206;02;2026;8507339;1;2;1;70;27;1;71.275764231;27;;1;2;4;;;;40;2000000;1;6;4;8;4;10;2;2;;2;;3343;3343;85;8544
20260206;02;2026;8507340;1;1;1;70;27;1;109.30985677;27;1;;;;;;;;;1;24;4;8;4;10;2;2;;2;;.;1212;84;8412
20260206;02;2026;8507343;1;1;1;70;27;1;84.996001889;27;1;;;;;1;;20;1000000;1;10;0;2;1;5;2;2;;2;;.;7422;33;3314
20260206;02;2026;8507343;1;2;1;70;27;1;84.996001889;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507343;1;3;1;70;27;1;84.996001889;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507345;1;1;1;70;27;1;72.226037273;27;1;;;;;;;;;1;3;0;4;4;1;2;2;;2;;.;6111;01;0122
20260206;02;2026;8507345;1;2;1;70;27;1;72.226037273;27;;1;4;4;;;;40;1200000;1;2;0;7;4;1;2;2;;2;;9313;6111;01;0122
20260206;02;2026;8507345;1;3;1;70;27;1;72.226037273;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507346;1;1;1;70;27;1;35.50990791;27;1;;;;;;;;;1;48;0;4;1;6;2;2;;2;;.;7512;10;1081
20260206;02;2026;8507346;1;2;1;70;27;1;35.50990791;27;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;6112;01;0122
20260206;02;2026;8507346;1;3;1;70;27;1;35.50990791;27;;1;20;2;;;;40;2000000;1;5;0;8;1;7;2;2;;2;;2635;2635;94;9499
20260206;02;2026;8507347;1;1;1;70;27;1;36.515556943;27;1;;;;;;;;;1;10;0;6;1;4;2;2;;2;;.;5120;56;5611
20260206;02;2026;8507347;1;2;1;70;27;1;36.515556943;27;;1;12;1;;;;40;2000000;2;;;;;;;2;;2;;5223;;;
20260206;02;2026;8507347;1;4;1;70;27;1;36.515556943;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507348;1;1;1;70;27;1;53.133347009;27;1;;;;;;;;;1;24;0;8;2;10;2;2;;2;;.;9112;84;8412
20260206;02;2026;8507349;1;1;1;70;27;1;50.2804303;27;1;;;;;;;;;1;36;0;5;2;10;2;3;;2;;.;3343;85;8530
20260206;02;2026;8507349;1;2;1;70;27;1;50.2804303;27;1;;;;;1;;50;35000000;1;1;0;8;2;10;2;1;2;2;;.;2512;85;8544
20260206;02;2026;8507350;1;1;1;70;27;1;61.400445162;27;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;9121;96;9601
20260206;02;2026;8507350;1;2;1;70;27;1;61.400445162;27;1;;;;;;5;;2000000;1;1;0;4;4;1;2;2;;2;;.;8111;07;0722
20260206;02;2026;8507351;1;2;1;70;27;1;60.865969605;27;;1;8;1;;;;40;2000000;1;1;5;8;4;1;2;2;;2;;2342;8111;07;0722
20260206;02;2026;8507353;1;1;1;70;27;1;49.466173968;27;1;;;;;;;;;1;36;0;4;4;5;2;2;;2;;.;5120;07;0722
20260206;02;2026;8507353;1;2;1;70;27;1;49.466173968;27;;1;6;4;;;;40;1200000;1;2;0;3;4;1;2;2;;2;;5142;5142;96;9602
20260206;02;2026;8507355;1;2;1;70;27;1;50.95659717;27;1;;;;;;;;;1;3;4;4;4;1;2;2;;2;;.;9520;47;4781
20260206;02;2026;8507355;1;3;1;70;27;1;50.95659717;27;;1;96;1;;;;48;2500000;2;;;;;;;2;;2;;2634;;;
20260206;02;2026;8507355;1;4;1;70;27;1;50.95659717;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507355;1;5;1;70;27;1;50.95659717;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507358;1;1;1;70;27;1;52.17083109;27;1;;;;;;;;;1;2;1;3;4;1;2;1;2;2;;.;5223;47;4771
20260206;02;2026;8507359;1;1;1;70;27;1;28.736445955;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507359;1;3;1;70;27;1;28.736445955;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507362;1;1;1;70;27;1;39.510383327;27;1;;;;;;;;;1;120;1;5;1;10;2;3;;2;;.;4311;61;6120
20260206;02;2026;8507362;1;2;1;70;27;1;39.510383327;27;1;;;;;2;5;;1500000;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507364;1;1;1;70;27;1;24.508505622;27;1;;;;;;;;;1;120;5;4;1;9;2;1;2;2;;.;8331;49;4921
20260206;02;2026;8507364;1;2;1;70;27;1;24.508505622;27;1;;;;;;;;;1;240;5;8;4;10;2;2;;2;;.;2341;85;8530
20260206;02;2026;8507364;1;4;1;70;27;1;24.508505622;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507365;1;2;1;70;27;1;65.277401872;27;;1;12;4;;;;48;1000000;1;4;2;8;4;1;2;2;;2;;9313;8321;49;4921
20260206;02;2026;8507366;1;2;1;70;27;1;62.287698543;27;1;;;;;;;;;1;240;5;4;3;1;2;2;;2;;.;9111;97;9700
20260206;02;2026;8507369;1;1;1;70;27;1;65.826471038;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507369;1;3;1;70;27;1;65.826471038;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507371;1;1;1;70;27;1;35.275445073;27;1;;;;;;;;;1;2;1;4;4;1;2;2;;2;;.;9313;41;4111
20260206;02;2026;8507371;1;2;1;70;27;1;35.275445073;27;1;;;;;;;;;1;180;2;3;3;1;2;2;;2;;.;9111;97;9700
20260206;02;2026;8507371;1;3;1;70;27;1;35.275445073;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507373;1;1;1;70;27;1;51.71161807;27;;1;4;1;;;;48;2000000;1;4;0;8;1;2;2;2;;2;;5223;5223;47;4754
20260206;02;2026;8507374;1;2;1;70;27;1;64.385759317;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507375;1;1;1;70;27;1;33.083618352;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507375;1;2;1;70;27;1;33.083618352;27;1;;;;;1;;40;1000000;1;4;2;3;4;1;2;2;;2;;.;5223;47;4755
20260206;02;2026;8507375;1;3;1;70;27;1;33.083618352;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507375;1;4;1;70;27;1;33.083618352;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507378;1;1;1;70;27;1;49.597114251;27;1;;;;;;;;;1;2;0;1;3;1;2;2;;2;;.;9111;97;9700
20260206;02;2026;8507379;1;2;1;70;27;1;75.293270578;27;1;;;;;2;5;;1000000;1;24;1;6;1;3;2;2;;2;;.;7514;56;5611
20260206;02;2026;8507383;1;1;1;70;27;1;43.863755133;27;1;;;;;1;;40;1500000;1;120;5;8;4;10;2;2;;2;;.;1212;84;8412
20260206;02;2026;8507383;1;2;1;70;27;1;43.863755133;27;1;;;;;;;;;1;24;5;5;2;10;2;3;;2;;.;2330;85;8530
20260206;02;2026;8507384;1;3;1;70;27;1;48.990010598;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507388;1;2;1;70;27;1;28.371086923;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507392;1;1;1;70;27;1;37.458905724;27;1;;;;;;;;;1;48;0;8;2;10;2;2;;2;;.;9112;86;8610
20260206;02;2026;8507392;1;2;1;70;27;1;37.458905724;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507392;1;3;1;70;27;1;37.458905724;27;;1;8;1;;;;40;1000000;1;8;0;6;4;1;2;2;;2;;9111;9111;81;8121
20260206;02;2026;8507393;1;3;1;70;27;1;48.686575946;27;1;;;;;;;;;1;120;0;4;3;1;2;2;;2;;.;9111;97;9700
20260206;02;2026;8507395;1;1;1;70;27;1;57.77300009;27;;1;40;1;;;;40;2000000;1;3;0;8;3;1;2;2;;2;;2342;9111;97;9700
20260206;02;2026;8507395;1;2;1;70;27;1;57.77300009;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507400;1;1;1;70;27;1;56.519030903;27;1;;;;;;;;;1;12;0;8;4;1;2;2;;2;;.;9311;07;0722
20260206;02;2026;8507400;1;2;1;70;27;1;56.519030903;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507400;1;3;1;70;27;1;56.519030903;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507401;1;1;1;70;27;1;52.251211145;27;1;;;;;1;;40;1000000;1;2;5;8;1;4;2;2;;2;;.;9112;55;5511
20260206;02;2026;8507401;1;6;1;70;27;1;52.251211145;27;;1;3;3;;;;24;800000;1;1;3;8;3;1;2;2;;2;;9111;9111;97;9700
20260206;02;2026;8507403;1;1;1;70;27;1;72.705258337;27;;1;52;3;;;;24;2000000;1;96;5;7;3;1;2;2;;2;;9111;9111;97;9700
20260206;02;2026;8507404;1;2;1;70;27;1;78.772861282;27;;1;52;3;;;;40;600000;1;24;5;3;3;1;2;2;;2;;5311;5311;97;9700
20260206;02;2026;8507406;1;1;1;70;27;1;47.229641785;27;1;;;;;;;;;1;188;5;8;4;9;2;2;;2;;.;9520;92;9200
20260206;02;2026;8507407;1;2;1;70;27;1;57.034753315;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507408;1;1;1;70;27;1;42.01319734;27;;1;5;3;;;;48;1000000;1;2;5;4;3;1;2;2;;2;;9111;9111;97;9700
20260206;02;2026;8507411;1;1;1;70;27;1;74.707735242;27;1;;;;;;;;;1;120;5;8;3;1;2;2;;2;;.;9111;97;9700
20260206;02;2026;8507412;1;1;1;70;27;1;74.654102484;27;1;;;;;;;;;1;72;0;4;4;1;2;2;;2;;.;8111;07;0722
20260206;02;2026;8507412;1;3;1;70;27;1;74.654102484;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507413;1;1;1;70;27;1;87.246310004;27;1;;;;;;;;;1;120;0;3;3;1;2;2;;2;;.;9111;97;9700
20260206;02;2026;8507415;1;4;1;70;27;1;69.757051637;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507417;1;1;1;70;27;1;64.199699008;27;;1;32;4;;;;40;2000000;1;8;1;8;3;1;2;2;;2;;5312;9111;97;9700
20260206;02;2026;8507420;1;1;1;70;27;1;63.133493809;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507421;1;2;1;70;27;1;49.58062307;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507421;1;4;1;70;27;1;49.58062307;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507422;1;1;1;70;27;1;58.225654073;27;1;;;;;1;;48;800000;1;2;5;4;4;4;2;2;;2;;.;8111;07;0722
20260206;02;2026;8507422;1;5;1;70;27;1;58.225654073;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507423;1;1;1;70;27;1;58.925802458;27;1;;;;;;;;;1;12;2;8;3;1;2;2;;2;;.;9111;97;9700
20260206;02;2026;8507423;1;3;1;70;27;1;58.925802458;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507424;1;1;1;70;27;1;45.533121858;27;1;;;;;;;;;1;48;5;4;4;1;2;2;;2;;.;5212;56;5619
20260206;02;2026;8507424;1;2;1;70;27;1;45.533121858;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507425;1;2;1;70;27;1;59.327126475;27;1;;;;;;;;;1;1;0;8;4;1;2;2;;2;;.;9313;41;4112
20260206;02;2026;8507425;1;4;1;70;27;1;59.327126475;27;1;;;;;;;;;1;12;0;6;1;4;2;2;;2;;.;5131;56;5611
20260206;02;2026;8507426;1;1;1;70;27;1;44.11139292;27;1;;;;;;;;;1;24;0;4;4;1;2;2;;2;;.;9112;81;8121
20260206;02;2026;8507426;1;2;1;70;27;1;44.11139292;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507427;1;2;1;70;27;1;59.882892855;27;1;;;;;1;;48;1200000;1;36;5;4;4;9;2;2;;2;;.;5120;88;8891
20260206;02;2026;8507428;1;1;1;70;27;1;63.834382111;27;;1;12;1;;;;48;1750905;1;24;5;6;3;1;2;2;;2;;5223;9111;97;9700
20260206;02;2026;8507428;1;3;1;70;27;1;63.834382111;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507433;1;3;1;70;27;1;83.393225068;27;1;;;;;1;;40;500000;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507434;1;1;1;70;27;1;57.066399118;27;1;;;;;1;;40;1750000;1;36;4;8;1;5;2;2;;2;;.;3343;88;8899
20260206;02;2026;8507435;1;1;1;70;27;1;47.738837992;27;1;;;;;1;;40;500000;1;24;4;6;3;1;2;2;;2;;.;9111;97;9700
20260206;02;2026;8507436;1;1;1;70;27;1;47.517176154;27;;1;51;1;;;;40;1750000;1;12;4;8;1;4;2;2;;2;;2165;2165;71;7112
20260206;02;2026;8507436;1;2;1;70;27;1;47.517176154;27;1;;;;;;;;;1;58;4;3;4;1;2;2;;2;;.;7531;95;9529
20260206;02;2026;8507439;1;1;1;70;27;1;54.643059743;27;1;;;;;;;;;1;5;0;8;3;1;2;2;;2;;.;9111;97;9700
20260206;02;2026;8507441;1;2;1;70;27;1;70.16410655;27;;1;53;1;;;;40;1750905;2;;;;;;;2;;2;;2511;;;
20260206;02;2026;8507443;1;1;1;70;27;1;108.42319901;27;1;;;;;1;;30;1000000;1;60;4;3;1;2;2;2;;2;;.;5223;47;4772
20260206;02;2026;8507444;1;2;1;70;27;1;53.314414421;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507445;1;1;1;70;27;1;63.246866089;27;1;;;;;1;;35;500000;1;108;5;6;1;4;2;2;;2;;.;5223;47;4771
20260206;02;2026;8507445;1;3;1;70;27;1;63.246866089;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507447;1;2;1;70;27;1;66.16708938;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507448;1;1;1;70;27;1;127.49400283;27;;1;30;1;;;;40;2000000;1;1;4;8;4;2;2;2;;1;1500000;7411;7411;43;4321
20260206;02;2026;8507448;1;2;1;70;27;1;127.49400283;27;1;;;;;1;;40;1500000;1;1;4;8;4;2;2;2;;1;900000;.;7411;43;4321
20260206;02;2026;8507448;1;3;1;70;27;1;127.49400283;27;;1;4;4;;;;40;1200000;1;1;4;8;4;3;2;2;;1;600000;9313;9313;41;4111
20260206;02;2026;8507450;1;1;1;70;27;1;93.431547815;27;1;;;;;1;;40;1200000;1;24;5;8;4;10;2;2;;2;;.;3212;84;8413
20260206;02;2026;8507450;1;2;1;70;27;1;93.431547815;27;;1;4;1;;;;40;2500000;1;2;4;8;4;10;2;2;;2;;2141;2310;85;8544
20260206;02;2026;8507453;1;1;1;70;27;1;47.417692201;27;;1;12;1;;;;48;2000000;1;60;3;6;1;9;2;2;;2;;5120;5223;47;4711
20260206;02;2026;8507454;1;1;1;70;27;1;54.741173429;27;;1;8;4;;;;48;2000000;1;2;0;6;4;1;2;2;;2;;8111;8111;07;0722
20260206;02;2026;8507454;1;2;1;70;27;1;54.741173429;27;1;;;;;;;;;1;6;0;8;1;9;2;2;;2;;.;4222;82;8220
20260206;02;2026;8507455;1;2;1;70;27;1;31.763479861;27;1;;;;;;;;;1;3;2;8;2;10;2;2;;2;;.;4225;84;8415
20260206;02;2026;8507456;1;2;1;70;27;1;50.457348591;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507458;1;1;1;70;27;1;62.4779805;27;1;;;;;;;;;1;120;5;3;3;1;2;2;;2;;.;9111;97;9700
20260206;02;2026;8507459;1;1;1;70;27;1;49.744034547;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507459;1;2;1;70;27;1;49.744034547;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507460;1;2;1;70;27;1;43.960614539;27;1;;;;;;;;;1;3;0;4;1;7;2;2;;2;;.;5223;47;4771
20260206;02;2026;8507460;1;3;1;70;27;1;43.960614539;27;1;;;;;;;;;1;2;0;3;1;5;2;2;;2;;.;9112;55;5511
20260206;02;2026;8507460;1;6;1;70;27;1;43.960614539;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507461;1;1;1;70;27;1;57.943156821;27;1;;;;;;;;;1;12;0;6;1;6;2;2;;2;;.;3322;47;4754
20260206;02;2026;8507461;1;2;1;70;27;1;57.943156821;27;1;;;;;;;;;1;1;0;4;4;1;2;2;;2;;.;8111;07;0722
20260206;02;2026;8507462;1;1;1;70;27;1;52.378901778;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507462;1;3;1;70;27;1;52.378901778;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507462;1;4;1;70;27;1;52.378901778;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507466;1;2;1;70;27;1;50.89229208;27;;1;8;1;;;;48;2500000;1;2;4;8;1;9;2;2;;2;;2634;2634;94;9499
20260206;02;2026;8507467;1;1;1;70;27;1;41.126078765;27;1;;;;;;;;;1;360;4;3;3;1;2;2;;2;;.;9111;97;9700
20260206;02;2026;8507469;1;2;1;70;27;1;98.325238337;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507470;1;1;1;70;27;1;59.043887728;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507470;1;3;1;70;27;1;59.043887728;27;1;;;;;;;;;1;1;0;8;4;1;2;2;;2;;.;9313;41;4111
20260206;02;2026;8507473;1;1;1;70;27;1;66.220750653;27;;1;4;1;;;;40;1500000;1;4;4;8;1;4;2;2;;2;;7422;7422;47;4741
20260206;02;2026;8507473;1;2;1;70;27;1;66.220750653;27;;1;4;1;;;;40;2000000;1;14;4;8;4;10;2;2;;2;;3412;3412;94;9499
20260206;02;2026;8507475;1;2;1;70;27;1;91.966771155;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507475;1;3;1;70;27;1;91.966771155;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507475;1;4;1;70;27;1;91.966771155;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507476;1;2;1;70;27;1;61.689118147;27;1;;;;;;;;;1;2;1;8;1;6;2;2;;2;;.;2341;85;8511
20260206;02;2026;8507477;1;1;1;70;27;1;85.599598677;27;1;;;;;;;;;1;36;1;8;2;9;2;2;;2;;.;4415;84;8412
20260206;02;2026;8507478;1;1;1;70;27;1;71.275764231;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507478;1;2;1;70;27;1;71.275764231;27;1;;;;;;;;;1;189;1;5;1;10;2;3;;2;;.;3132;36;3600
20260206;02;2026;8507479;1;1;1;70;27;1;79.700020513;27;1;;;;;;;;;1;8;1;4;4;1;2;2;;2;;.;5212;47;4781
20260206;02;2026;8507481;1;1;1;70;27;1;96.21354346;27;1;;;;;;;;;1;84;0;4;4;1;2;2;;2;;.;9111;81;8121
20260206;02;2026;8507481;1;2;1;70;27;1;96.21354346;27;;1;12;2;;;;50;3200000;2;;;;;;;2;;2;;2341;;;
20260206;02;2026;8507481;1;3;1;70;27;1;96.21354346;27;;1;20;2;;;;52;2000000;2;;;;;;;2;;2;;5419;;;
20260206;02;2026;8507481;1;4;1;70;27;1;96.21354346;27;1;;;;;1;;35;1400000;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507481;1;5;1;70;27;1;96.21354346;27;;1;9;1;;;;48;2000000;1;4;0;8;4;10;2;2;;2;;2635;2635;86;8610
20260206;02;2026;8507482;1;1;1;70;27;1;87.732192085;27;1;;;;;;;;;1;120;1;5;2;10;2;2;;2;;.;2342;84;8413
20260206;02;2026;8507483;1;1;1;70;27;1;94.607528608;27;1;;;;;2;5;;2500000;1;24;1;8;4;10;2;2;;2;;.;4110;85;8544
20260206;02;2026;8507485;1;1;1;70;27;1;62.287698543;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507485;1;2;1;70;27;1;62.287698543;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507486;1;1;1;70;27;1;68.241425204;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507486;1;2;1;70;27;1;68.241425204;27;1;;;;;;;;;1;4;1;3;4;1;2;2;;2;;.;5142;96;9602
20260206;02;2026;8507486;1;3;1;70;27;1;68.241425204;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507494;1;2;1;70;27;1;64.576068031;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507495;1;1;1;70;27;1;58.81891004;27;1;;;;;;;;;1;2;1;8;1;7;2;2;;2;;.;2634;88;8891
20260206;02;2026;8507498;1;1;1;70;27;1;31.192643519;27;1;;;;;;;;;1;268;1;4;4;1;2;2;;2;;.;8111;07;0722
20260206;02;2026;8507498;1;2;1;70;27;1;31.192643519;27;1;;;;;;;;;1;23;1;3;1;4;2;2;;2;;.;9313;41;4111
20260206;02;2026;8507498;1;4;1;70;27;1;31.192643519;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507499;1;1;1;70;27;1;67.832774382;27;1;;;;;1;;32;1000000;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507499;1;2;1;70;27;1;67.832774382;27;1;;;;;1;;40;1000000;1;10;0;2;4;2;2;2;;2;;.;8111;07;0722
20260206;02;2026;8507503;1;1;1;70;27;1;98.378871095;27;;1;4;1;;;;40;1600000;1;1;0;4;4;1;2;2;;2;;9313;9612;38;3830
20260206;02;2026;8507504;1;1;1;70;27;1;94.475264419;27;1;;;;;;;;;1;24;0;3;3;1;2;2;;2;;.;9111;97;9700
20260206;02;2026;8507505;1;1;1;70;27;1;55.319548152;27;;1;4;3;;;;40;1000000;1;15;0;8;3;1;2;2;;2;;9111;9111;97;9700
20260206;02;2026;8507505;1;2;1;70;27;1;55.319548152;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507505;1;5;1;70;27;1;55.319548152;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507505;1;7;1;70;27;1;55.319548152;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507506;1;1;1;70;27;1;50.502224911;27;;1;4;2;;;;40;2000000;2;;;;;;;2;;2;;5329;;;
20260206;02;2026;8507506;1;2;1;70;27;1;50.502224911;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507507;1;1;1;70;27;1;49.178753769;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507509;1;2;1;70;27;1;89.968074336;27;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507513;1;4;1;70;27;1;45.537511032;27;1;;;;;;;;;1;120;1;8;4;10;2;2;;2;;.;9112;84;8412
20260206;02;2026;8507515;1;2;1;70;41;1;250.91698909;41;;1;10;2;;;;40;3000000;1;2;4;8;4;10;2;2;;2;;2310;2310;85;8551
20260206;02;2026;8507518;1;2;1;70;41;1;225.06835692;41;1;;;;;;;;;1;2;5;3;1;10;2;2;;2;;.;5329;86;8691
20260206;02;2026;8507519;1;1;1;70;41;1;210.53991224;41;1;;;;;;;;;1;120;5;3;4;1;2;2;;2;;.;5223;47;4711
20260206;02;2026;8507519;1;6;1;70;41;1;210.53991224;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507522;1;2;1;70;41;1;250.91698909;41;1;;;;;2;5;;2500000;1;12;0;2;1;2;2;2;;2;;.;5223;47;4771
20260206;02;2026;8507525;1;1;1;70;41;1;250.91698909;41;1;;;;;;;;;1;36;0;3;1;5;2;2;;2;;.;3132;36;3600
20260206;02;2026;8507528;1;1;1;70;41;1;113.60181151;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507528;1;4;1;70;41;1;113.60181151;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260206;02;2026;8507529;1;2;1;70;41;1;144.30247483;41;1;;;;;;;;;1;168;0;3;1;5;2;2;;2;;.;4311;46;4690
