DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;P388;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6424S1;P6424S2;P6424S3;P6426;P6430S1;P6480;P6480S1;P9440;P6500;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P6765;P6765S1;P6772;P6772S1;P6773S1;P6775;P6750;P6760;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3148;P6870;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6980S1;P6980S2;P6980S3;P6980S4;P6980S5;P6980S6;P6980S7;P6980S7A1;P6980S8;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P7040;P390;P7045;P7050;P7050S1;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1882;P7240;P7240S1;P6980;P7140;OFICIO;RAMA2D_R4;OCI;MES;P6430;RAMA4D_R4;INGLABO;DPTO;fex_c_2011;RAMA4DP8_R4
6,007,793;1;2;1;60;05;1;5;1;2;1;;1;;1;1;2;1;24;;2;;1;1,500,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;1;320,000;2;1;1,500,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;40;;;;5;1;;1;;1;1;1;12;1;;;;;;;;;1;1;1;0;24;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;19;70;1;11;1;7020;1500000;05;1129.3258068;
6,007,794;1;1;1;60;05;1;5;2;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;1;1;2,020;1;200,000;1;;3;;1;1;12;48;;.;48;;;;1;1;;3;;2;;;;;;;;;;;;1;2;2;1;24;120;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;14;;8;;1;;45;47;1;11;4;4711;200000;05;1021.2852528;
6,007,794;1;2;1;60;05;1;5;2;;;;;;;;;;180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;1,000,000;1;;3;;3;1;12;60;;.;60;;;;1;4;;1;;1;1;2;15;1;;;;;;;;;2;2;1;12;110;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;1;1;6;10;2;;1;;98;49;1;11;4;4921;1000000;05;1021.2852528;
6,007,796;1;1;1;60;05;1;5;2;;;;;;;;;;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;100,000;1;;1;;1;1;12;24;2;;24;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;3;10;8;;1;;54;81;1;11;4;8121;100000;05;996.1452673;
6,007,796;1;5;1;60;05;1;5;2;;;;;;;;;;250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;1;100,000;1;;3;;1;1;12;24;2;;24;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;1;2;180;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;2;15;8;;1;;45;47;1;11;4;4789;100000;05;996.1452673;
6,007,797;1;1;1;60;05;1;5;1;2;2;12;2;4;2;1;2;1;240;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;890,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;9;1;;1;;1;2;1;15;;;;;;;;;1;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;54;84;1;11;1;8413;908526;05;1005.3761295;9499
6,007,797;1;2;1;60;05;1;5;1;1;;;1;;2;2;2;2;4;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;4;48;;.;30;6;;2;6;7;;2;;2;;;;;;;;;;;;1;2;2;1;8;24;1;;13;2;;;;;;;;2;;;;1;2;1;2;1;2;1;1;1;1;TENER PRESTACIONES SOCIALES;2;1;2;2;2;2;2;1;11;20;3;;1;1;77;10;1;11;1;1011;908526;05;1005.3761295;
6,007,797;1;3;1;60;05;1;5;1;2;2;12;1;;1;1;2;1;106;;3;;1;1,100,000;1;133,000;2;2;;2;;2;;2;;2;;;1;106,454;1;1;38,400;2;2;;;2;;;2;;;1;960,000;2;;2;;2;;2;;1;4;;;;;;;;;;;;;;;;;;;;12;50;;.;54;;;;6;7;;1;;1;1;1;14;1;;;;;;;;;1;1;1;4;72;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;60;3;;1;;70;86;1;11;1;8691;1100000;05;1005.3761295;
6,007,797;1;5;1;60;05;1;5;1;2;2;12;1;;1;1;2;1;48;;1;;2;1,000,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;100,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;6;7;;1;;1;1;1;5;1;;;;;;;;;1;1;1;7;13;1;;1;2;;;;;;;;1;10;2;1;2;;;;;;;;;;;;;1;1;1;2;1;1;11;15;3;;1;;39;86;1;11;1;8691;1000000;05;1005.3761295;
6,007,799;1;1;1;60;05;1;5;1;2;2;3;1;;1;1;2;1;4;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;1;38,400;2;2;;;2;;;2;;;1;890,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;3;5;;1;;1;2;1;20;1;;;;;;;;;1;1;1;1;168;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;40;8;;1;;44;68;1;11;1;6820;908526;05;1187.847954;
6,007,799;1;2;1;60;05;1;5;2;;;;;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;2;0;0;3;7;;1;1;2,021;2;1,500,000;1;;3;;3;2;12;48;;.;48;;;;2;1;;3;;2;;;;;;;;;;;;1;2;2;1;1;60;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;3;;1;;79;14;1;11;5;1410;1500000;05;1187.847954;
6,007,801;1;2;1;60;05;1;5;2;;;;;;;;;;380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;500,000;1;;3;;4;2;12;40;;.;40;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;8;;1;;81;16;1;11;4;1690;500000;05;1062.7729819;
6,007,803;1;1;1;60;05;1;5;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;3;;;;;2;800,000;1;;3;;3;2;12;50;;.;50;;;;1;1;;1;;3;;;;;;;;;;;;;2;2;1;48;180;1;;4;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;10;LA PENSION;;;79;14;1;11;4;1410;800000;05;1071.6002924;
6,007,803;1;2;1;60;05;1;5;2;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;980,000;1;;3;;5;2;4;72;;.;72;;;;1;2;;3;;2;;;;;;;;;;;;1;2;2;1;8;150;4;;13;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;30;3;;1;;95;41;1;11;4;4111;980000;05;1071.6002924;
6,007,806;1;1;1;60;05;1;5;2;;;;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;3;800,000;1;;3;;3;2;11;40;;.;20;6;;1;1;2;;5;;2;;;;;;;;;;;;1;2;2;1;2;24;1;;9;2;;;;;;;;2;;;;1;1;1;2;1;2;2;1;1;1;ESTABLE;1;1;1;2;1;2;2;1;2;10;3;;1;1;55;81;1;11;4;8121;800000;05;1196.6752645;
6,007,807;1;3;1;60;05;1;5;2;;;;;;;;;;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;200,000;1;;3;;3;2;12;12;2;;12;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;1;36;60;4;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;5;;1;;57;96;1;11;4;9602;200000;05;1062.7729819;
6,007,808;1;1;1;60;05;1;5;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;3;0;0;3;7;;1;1;2,021;1;2,000,000;1;;3;;3;2;12;72;;.;72;;;;3;7;;4;;2;;;;;;;;;;;;1;2;2;1;6;36;1;;10;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;10;3;;1;;45;38;1;11;5;3830;2000000;05;1592.3759042;
6,007,808;1;2;1;60;05;1;5;2;;;;;;;;;;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;6;;;;;2;300,000;1;;3;;4;2;12;60;;.;60;;;;2;7;;3;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;60;3;;1;;57;96;1;11;4;9602;300000;05;1592.3759042;
6,007,809;1;1;1;60;05;1;5;1;2;2;12;1;;1;1;2;1;60;;2;;2;1,800,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1,800,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;3;7;;1;;1;2;2;20;1;;;;;;;;;1;2;1;0;120;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;5;1;;1;;87;25;1;11;1;2511;1800000;05;1187.847954;
6,007,811;1;1;1;60;05;1;5;2;;;;;;;;;;72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;2,500,000;1;;3;;3;2;12;48;;.;48;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;1;3;60;1;;10;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;2;;1;;57;96;1;11;4;9602;2500000;05;1542.6810675;
6,007,812;1;1;1;60;05;1;5;1;2;1;;1;;1;1;2;1;20;;5;;1;1,360,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;1,360,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;3;1;;1;;;;;;;1;1;1;0;6;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;4;30;2;;1;;39;86;1;11;1;8621;1360000;05;1138.9553021;
6,007,813;1;1;1;60;05;1;5;2;;;;;;;;;;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;1,000,000;1;;3;;3;2;12;50;;.;50;;;;1;6;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;2;2;2;2;2;2;2;2;2;;2;1;1;1;1;2;1;1;3;40;3;;1;1;45;47;1;11;4;4782;1000000;05;1583.5485938;
6,007,813;1;2;1;60;05;1;5;2;;;;;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;300,000;1;;3;;3;2;12;40;;.;40;;;;1;1;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;1;2;1;2;1;2;2;2;2;2;;1;1;2;2;1;2;2;1;14;;3;;1;1;54;88;1;11;4;8891;300000;05;1583.5485938;
6,007,813;1;5;1;60;05;1;5;1;2;2;12;2;4;2;1;2;1;2;;2;;1;1,600,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;60;;.;60;;;;9;7;;1;;1;1;1;0;1;;;;;;;;;1;1;1;6;18;2;;13;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;4;30;8;;1;;58;68;1;11;1;6820;1600000;05;1583.5485938;8010
6,007,815;1;1;1;60;05;1;5;1;1;;;1;;1;2;2;2;4;;1;;2;600,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;4;28;1;;28;;;;5;7;;2;;2;;;;;;;;;;;;1;2;2;1;12;48;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;20;5;;1;;92;18;1;11;1;1811;600000;05;1129.3258068;
6,007,817;1;1;1;60;05;1;5;1;2;1;;1;;1;2;2;1;60;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;1;34,000;2;2;;;2;;;2;;;1;900,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;13;1;;;;;;;;;1;1;1;0;96;1;;2;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;20;5;;1;;58;80;1;11;1;8010;908526;05;1079.8129521;
6,007,817;1;2;1;60;05;1;5;2;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;7;;2;;;2;1,500,000;1;;3;;3;2;12;66;;.;66;;;;1;1;;3;;2;;;;;;;;;;;;1;2;2;1;0;156;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;5;;1;;79;14;1;11;4;1410;1500000;05;1079.8129521;
6,007,818;1;1;1;60;05;1;5;1;2;2;12;1;;1;1;2;1;15;;3;;1;1,500,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;1;38,300;2;2;;;2;;;2;;;1;1,400,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;72;;.;72;;;;9;7;;1;;1;1;1;25;1;;;;;;;;;1;1;1;0;12;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;2;11;30;3;;1;;59;86;1;11;1;8610;1500000;05;1179.6408463;
6,007,819;1;1;1;60;05;1;5;1;2;2;12;1;;1;2;2;1;144;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;900,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;5;7;;1;;1;2;1;18;1;;;;;;;;;1;1;1;6;48;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;4;40;5;;1;;39;14;1;11;1;1410;908526;05;1179.6408463;
6,007,821;1;1;1;60;05;1;5;1;2;1;;1;;1;2;2;1;180;;2;;2;1,200,000;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;1;1,200,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;0;3;;;9;7;;1;;1;1;1;15;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;25;5;;1;;59;86;1;11;2;8621;1200000;05;1138.1531173;
6,007,822;1;1;1;60;05;1;5;2;;;;;;;;;;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;7;;2;;;2;200,000;1;;3;;3;2;12;60;;.;30;6;;1;1;1;;1;;3;;;;;;;;;;;;;2;2;1;4;30;4;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;14;;3;;;;79;14;1;11;4;1410;200000;05;1064.5184795;
6,007,822;1;2;1;60;05;1;5;2;;;;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;0;3;6;;;;;2;1,500,000;1;;3;;1;1;12;60;;.;60;;;;2;2;;5;;2;;;;;;;;;;;;1;2;2;1;0;96;1;;2;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;1;2;;1;1;1;2;2;2;2;1;4;70;3;;1;1;95;41;1;11;5;4111;1500000;05;1064.5184795;
6,007,822;1;3;1;60;05;1;5;1;1;;;1;;1;2;2;2;20;;1;;2;900,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;50;;.;50;;;;2;2;;2;;2;;;;;;;;;;;;1;2;2;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;4;70;3;;1;;95;41;1;11;1;4111;900000;05;1064.5184795;
6,007,825;1;1;1;60;05;1;5;1;2;1;;1;;1;2;2;2;96;;7;LO BUSCO LA EMPRESA;2;7,000,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;8;1;;1;;1;1;1;8;1;;;;;;;;;1;1;1;0;95;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;5;;1;;08;62;1;11;1;6201;7000000;05;1072.7311392;
6,007,825;1;3;1;60;05;1;5;1;2;1;;1;;1;1;2;1;5;;2;;1;908,526;1;41,000;2;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;1;50,000;2;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;5;48;;.;48;;;;9;7;;1;;1;1;1;0;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;60;3;;1;;45;47;1;11;1;4773;908526;05;1072.7311392;
6,007,826;1;1;1;60;05;1;5;2;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;6;;;;;3;100,000;1;;3;;1;2;4;10;1;;10;;;;1;2;;2;;2;;;;;;;;;;;;1;2;2;1;12;12;1;;3;2;;;;;;;;1;72;1;1;1;1;1;2;1;2;1;2;2;1;TENER PRESTACIONES SOCIALES;1;1;2;2;2;2;2;1;2;20;8;;1;1;54;81;1;11;4;8121;100000;05;1196.1299513;
6,007,828;1;2;1;60;05;1;5;1;2;1;;1;;1;1;2;1;120;;2;;2;6,000,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;6,000,000;2;;1;6,000,000;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;3;1;26;1;;;;;;;;;1;2;1;0;180;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;20;1;;1;;18;85;1;11;2;8530;6000000;05;1064.9220312;
6,007,829;1;1;1;60;05;1;5;1;2;1;;1;;1;1;2;1;8;;1;;1;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;1;38,200;2;2;;;2;;;2;;;1;880,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;5;1;;;;;;;;;1;1;1;0;24;1;;1;2;;;;;;;;1;5;2;1;2;;;;;;;;;;;;;1;1;1;2;1;1;2;30;8;;1;;38;21;1;11;1;2100;908526;05;1130.8497347;
6,007,829;1;2;1;60;05;1;5;1;1;;;1;;2;2;2;2;2;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;72;;.;72;;;;3;7;;3;;2;;;;;;;;;;;;1;2;1;1;0;6;1;;3;2;;;;;;;;2;;;;1;1;1;1;2;2;2;2;2;1;TENER PRESTACIONES SOCIALES;2;1;2;2;1;2;1;1;2;45;5;;1;1;39;47;1;11;1;4752;908526;05;1130.8497347;
6,007,831;1;1;1;60;05;1;5;1;2;1;;1;;2;2;2;2;96;;1;;2;320,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;40;;.;0;1;;2;3;7;;1;;2;;;;;;;;;;;;1;2;2;1;0;72;4;;13;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;2;30;3;;1;;79;14;1;11;1;1410;320000;05;1072.8673486;
6,007,832;1;1;1;60;05;1;5;1;2;1;;2;4;1;1;2;1;3;;3;;1;1,150,000;2;;;1;150,000;2;;2;;2;;2;;;1;106,454;2;1;35,000;2;2;;;2;;;2;;;1;900,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;12;1;;;;;;;;;1;1;1;0;12;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;2;120;3;;1;;33;23;1;11;1;2393;1300000;05;1187.847954;7810
6,007,832;1;2;1;60;05;1;5;1;1;;;1;;1;2;2;2;24;;1;;2;500,000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;30;1;;30;;;;2;1;;3;;2;;;;;;;;;;;;1;2;2;1;18;72;4;;9;2;;;;;;;;1;20;2;1;1;1;1;2;2;2;2;2;2;1;DESEA UN TRABAJO CON PRESTACIONES;2;1;1;1;2;2;2;1;14;;3;;1;1;32;69;1;11;1;6910;500000;05;1187.847954;
6,007,833;1;2;1;60;05;1;5;1;2;1;;1;;1;1;2;1;180;;2;;2;4,500,000;2;;;2;;2;;2;;2;;2;;;1;106,000;1;2;;;2;;;2;;;2;;;1;4,500,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;6;7;;1;;1;2;1;28;1;;;;;;;;;1;2;1;0;70;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;20;1;;1;;08;58;1;11;1;5820;4500000;05;1122.243994;
6,007,834;1;2;1;60;05;1;5;1;2;1;;1;;1;1;1;1;168;;2;;2;;2;;;2;;2;;2;;2;;2;;;1;106,000;1;1;38,000;2;2;;;2;;;2;;;1;98;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;43;;.;60;;;;9;1;;1;;1;1;1;14;1;;;;;;;;;1;1;1;9;5;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;1;14;;8;;1;;39;64;1;11;1;6412;;05;973.03945436;
6,007,835;1;1;1;60;05;1;5;1;2;2;12;2;1;1;1;2;1;1;;2;;1;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;3;7;;1;;1;1;1;12;1;;;;;;;;;1;1;1;0;12;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;4;30;10;LIQUIDACION;1;;13;85;1;11;1;8551;908526;05;1129.3258068;7810
6,007,835;1;2;1;60;05;1;5;1;2;1;;1;;1;1;2;1;27;;2;;1;908,526;2;;;1;180,000;2;;2;;2;;2;;;1;106,454;2;1;76,000;2;2;;;2;;;2;;;1;877,803;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;9;7;;1;;1;1;1;15;1;;;;;;;;;1;1;1;6;12;1;;3;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;4;25;3;;1;;55;45;1;11;1;4530;1088526;05;1129.3258068;
6,007,836;1;1;1;60;05;1;5;1;2;2;12;1;;1;1;2;1;144;;1;;2;1,350,000;1;140,000;2;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;1;150,000;2;1;1,300,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;48;;.;48;;;;8;7;;1;;1;1;1;21;1;;;;;;;;;1;1;1;1;60;4;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;10;5;;1;;90;30;1;11;1;3091;1350000;05;1526.7719442;
6,007,836;1;3;1;60;05;1;5;1;2;2;3;1;;1;1;2;1;2;;2;;1;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;2;48;;.;48;;;;9;7;;1;;1;1;1;0;1;;;;;;;;;1;1;2;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;60;3;;1;;75;22;1;11;1;2221;908526;05;1526.7719442;
6,007,837;1;1;1;60;05;1;5;1;2;2;6;1;;2;1;2;1;24;;1;;2;908,526;2;;;2;;2;;2;;2;;2;;;1;106,454;2;1;105,000;2;2;;;2;;;2;;;1;900,000;2;;2;;2;;2;;2;;;;;;;;;.;;;;;;;;;.;;;12;72;;.;72;;;;9;7;;1;;1;1;1;7;1;;;;;;;;;1;1;1;2;36;1;;1;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;2;2;1;2;2;40;8;;1;;39;55;1;11;1;5511;908526;05;2005.913147;
6,007,837;1;2;1;60;05;1;5;1;2;2;6;1;;2;2;2;2;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;4;;;;;3;1,100,000;1;;3;;3;2;12;60;;.;60;;;;9;7;;1;;2;;;;;;;;;;;;1;2;2;1;0;96;1;;8;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;11;20;8;;1;;45;46;1;11;4;4645;1100000;05;2005.913147;
