PERIODO,DIRECTORIO,SECUENCIA_P,ORDEN,HOGAR,P7495,P7500S1,P7500S1A1,P7500S2,P7500S2A1,P7500S3,P7500S3A1,P7505,P7510S1,P7510S1A1,P7510S2,P7510S2A1,P7510S3,P7510S3A1,P750S1,P750S2,P750S3,P750S1A1,P750S2A1,P1661S1,P1661S2,P1661S3,P1661S4,P1661S1A1,P1661S2A1,P1661S3A1,P1661S4A1,P1661S4A2,P750S3A1,P7510S5,P7510S5A1,P7510S6,P7510S6A1,P7510S7,P7510S7A1,CLASE,AREA,MES,DPTO,P3367,P3368,P3369,P3370,P3370S1,P3371,P3371S1,P3371S2,P3371S3,P3371S4,P3372,P3372S1,FEX_C18,PER,REGIS
20220104,5022869,1,1,1,2,,,,,,,1,1,98,2,,1,1520000,,1,,,1520000,,,1,,,,1520000,,,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,136.82473775,2022,90
20220104,5022870,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,126.31748903,2022,90
20220104,5022870,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,126.31748903,2022,90
20220104,5022871,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,131.46251569,2022,90
20220104,5022871,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,131.46251569,2022,90
20220104,5022871,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,131.46251569,2022,90
20220104,5022871,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,131.46251569,2022,90
20220104,5022873,1,1,1,2,,,,,,,1,1,98,2,,1,225000,,1,,,225000,,,,1,,,,DEVOLUCION DEL IVA,225000,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,131.29322919,2022,90
20220104,5022873,1,2,1,2,,,,,,,1,1,98,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,131.29322919,2022,90
20220104,5022873,1,3,1,2,,,,,,,1,2,,2,,1,900000,,1,,,900000,,,,1,,,,DEVOLUCION IVA,900000,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,131.29322919,2022,90
20220104,5022873,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,131.29322919,2022,90
20220104,5022873,2,1,2,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,131.29322919,2022,90
20220104,5022873,2,2,2,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,131.29322919,2022,90
20220104,5022874,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,160.57341651,2022,90
20220104,5022874,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,160.57341651,2022,90
20220104,5022874,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,160.57341651,2022,90
20220104,5022875,1,1,1,1,1,1600000,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,98,98,2,,2,,,,,2,,136.45202072,2022,90
20220104,5022875,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,136.45202072,2022,90
20220104,5022876,1,1,1,2,,,,,,,1,2,,2,,2,,,,,,,,,,,,,,,,,2,,1,2300000,2,,1,19,1,19,2,,,1,90000,2,,,,,2,,191.41536942,2022,90
20220104,5022877,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,145000,0,2,,2,,,,,2,,126.28224254,2022,90
20220104,5022877,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,126.28224254,2022,90
20220104,5022877,1,3,1,2,,,,,,,1,2,,2,,1,180000,,1,,,180000,1,,,,180000,,,,,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,126.28224254,2022,90
20220104,5022878,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,145000,0,2,,2,,,,,2,,137.23381525,2022,90
20220104,5022878,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,137.23381525,2022,90
20220104,5022880,1,1,1,2,,,,,,,1,2,,2,,1,1280000,,1,,,1280000,,,,1,,,,INGRESO SOLIDARIO,1280000,,2,,2,,2,,1,19,1,19,1,0,0,2,,2,,,,,2,,166.40102716,2022,90
20220104,5022881,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,154.60435736,2022,90
20220104,5022881,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,154.60435736,2022,90
20220104,5022882,1,1,1,2,,,,,,,1,1,98,2,,1,1920000,,1,,,1920000,,,,1,,,,INGRESO SOLIDARIO,1920000,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,120.31765286,2022,90
20220104,5022882,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,120.31765286,2022,90
20220104,5022883,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,153.12400681,2022,90
20220104,5022883,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,153.12400681,2022,90
20220104,5022884,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,78.958459687,2022,90
20220104,5022884,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,78.958459687,2022,90
20220104,5022885,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,800000,0,2,,2,,,,,2,,131.95523778,2022,90
20220104,5022885,1,2,1,1,2,,1,180000,2,,1,2,,2,,1,1920000,,1,,,1920000,,,,1,,,,INGRESO SOLIDARIO,1920000,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,131.95523778,2022,90
20220104,5022885,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,131.95523778,2022,90
20220104,5022886,1,1,1,2,,,,,,,1,2,,2,,1,380000,,1,,,380000,,,,1,,,,DEVOLUCION IVA,380000,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,153.68349849,2022,90
20220104,5022886,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,170000,0,2,,2,,,,,2,,153.68349849,2022,90
20220104,5022887,1,1,1,2,,,,,,,1,1,2500000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,172.41633899,2022,90
20220104,5022888,1,1,1,1,2,,1,98,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,320000,0,2,,2,,,,,2,,142.06752286,2022,90
20220104,5022888,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,150000,0,2,,2,,,,,2,,142.06752286,2022,90
20220104,5022888,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,142.06752286,2022,90
20220104,5022889,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,99,99,2,,2,,,,,2,,263.66265811,2022,90
20220104,5022889,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,263.66265811,2022,90
20220104,5022890,1,1,1,2,,,,,,,1,2,,2,,1,960000,,1,,,960000,,,1,,,,960000,,,,2,,2,,2,,1,19,1,19,1,100000,0,2,,2,,,,,2,,242.86399262,2022,90
20220104,5022890,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,242.86399262,2022,90
20220104,5022891,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,196.45325245,2022,90
20220104,5022891,1,2,1,1,2,,1,830000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,196.45325245,2022,90
20220104,5022891,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,196.45325245,2022,90
20220104,5022892,1,1,1,2,,,,,,,1,2,,2,,1,960000,,1,,,960000,,,1,,,,960000,,,,2,,2,,2,,1,19,1,19,1,300000,0,2,,2,,,,,2,,134.15903367,2022,90
20220104,5022892,1,2,1,2,,,,,,,1,1,98,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,134.15903367,2022,90
20220104,5022892,1,3,1,1,2,,1,908526,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,134.15903367,2022,90
20220104,5022892,1,4,1,2,,,,,,,1,1,2400000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,134.15903367,2022,90
20220104,5022893,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,104.08442383,2022,90
20220104,5022893,1,2,1,2,,,,,,,1,2,,2,,1,1960000,,1,,,1960000,,,,1,,,,INGRESO SOLIDARIO,1960000,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,104.08442383,2022,90
20220104,5022893,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,104.08442383,2022,90
20220104,5022894,1,1,1,2,,,,,,,1,1,3600000,2,,1,1960000,,1,,,1960000,,,,1,,,,INGRESO SOLIDARIO,1960000,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,92.239992262,2022,90
20220104,5022894,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,92.239992262,2022,90
20220104,5022894,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,92.239992262,2022,90
20220104,5022895,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,107.39093148,2022,90
20220104,5022895,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,107.39093148,2022,90
20220104,5022896,1,1,1,2,,,,,,,1,1,1200000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,100.80145418,2022,90
20220104,5022896,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,100.80145418,2022,90
20220104,5022899,1,1,1,2,,,,,,,1,1,12000000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,118.45474981,2022,90
20220104,5022900,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,1,360000,2,,,,,2,,195.8513615,2022,90
20220104,5022900,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,195.8513615,2022,90
20220104,5022900,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,195.8513615,2022,90
20220104,5022901,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,149.76092444,2022,90
20220104,5022902,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,150.37572338,2022,90
20220104,5022902,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,150.37572338,2022,90
20220104,5022903,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,104.87075481,2022,90
20220104,5022903,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,104.87075481,2022,90
20220104,5022903,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,104.87075481,2022,90
20220104,5022903,1,4,1,2,,,,,,,1,2,,2,,1,800000,,1,,,800000,,1,,,,800000,,,,,2,,2,,2,,1,19,1,19,2,,,2,,2,,,,,2,,104.87075481,2022,90
20220104,5022904,1,1,1,1,2,,1,6000000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,98,98,2,,2,,,,,2,,75.869707015,2022,90
20220104,5022904,1,2,1,1,2,,1,98,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,2,,,2,,2,,,,,2,,75.869707015,2022,90
20220104,5022904,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,98,99,2,,2,,,,,2,,75.869707015,2022,90
20220104,5022905,1,1,1,2,,,,,,,1,1,98,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,19,1,19,1,105000,0,2,,2,,,,,2,,181.78930087,2022,90
20220104,5022906,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,1,19,1,99,99,2,,2,,,,,2,,196.88437998,2022,90
20220103,5022907,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,1,20,2,,,2,,2,,,,,2,,231.8104106,2022,90
20220103,5022907,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,1,20,2,,,2,,2,,,,,2,,231.8104106,2022,90
20220103,5022908,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,1,20,2,,,2,,2,,,,,2,,543.28668981,2022,90
20220104,5022910,1,1,1,1,2,,2,,1,1300000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,1,20,2,,,2,,2,,,,,2,,176.12071407,2022,90
20220104,5022910,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,1,20,2,,,2,,2,,,,,2,,176.12071407,2022,90
20220104,5022910,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,1,20,2,,,2,,2,,,,,2,,176.12071407,2022,90
20220104,5022910,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,1,20,2,,,2,,2,,,,,2,,176.12071407,2022,90
20220104,5022911,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,1,20,1,350000,0,2,,2,,,,,2,,126.1005054,2022,90
20220104,5022911,1,2,1,1,2,,2,,1,600000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,1,20,2,,,2,,2,,,,,2,,126.1005054,2022,90
20220104,5022912,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,1,20,2,,,2,,2,,,,,2,,236.09808038,2022,90
20220104,5022912,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,1,20,2,,,2,,2,,,,,2,,236.09808038,2022,90
20220104,5022915,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,132.64643686,2022,90
20220104,5022915,1,2,1,2,,,,,,,1,2,,2,,1,720000,,1,,,720000,1,,,,720000,,,,,,2,,2,,2,,1,23,1,23,2,,,2,,2,,,,,2,,132.64643686,2022,90
20220104,5022915,1,3,1,2,,,,,,,1,2,,2,,1,720000,,1,,,720000,1,,,,720000,,,,,,2,,2,,2,,1,23,1,23,2,,,2,,2,,,,,2,,132.64643686,2022,90
20220104,5022915,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,132.64643686,2022,90
20220104,5022915,1,6,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,132.64643686,2022,90
20220104,5022915,1,7,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,132.64643686,2022,90
20220104,5022915,1,9,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,132.64643686,2022,90
20220104,5022916,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,291.95377045,2022,90
20220104,5022916,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,291.95377045,2022,90
20220104,5022916,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,291.95377045,2022,90
20220104,5022916,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,291.95377045,2022,90
20220104,5022917,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,361.07201007,2022,90
20220104,5022917,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,361.07201007,2022,90
20220104,5022917,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,361.07201007,2022,90
20220104,5022918,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,475.39217233,2022,90
20220104,5022921,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,110.25158389,2022,90
20220104,5022921,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,110.25158389,2022,90
20220104,5022921,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,110.25158389,2022,90
20220104,5022921,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,110.25158389,2022,90
20220104,5022921,1,5,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,110.25158389,2022,90
20220104,5022922,1,1,1,1,1,350000,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,250.37906497,2022,90
20220104,5022922,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,250.37906497,2022,90
20220104,5022922,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,250.37906497,2022,90
20220104,5022922,1,4,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,250.37906497,2022,90
20220104,5022923,1,1,1,2,,,,,,,1,2,,2,,1,760000,,1,,,760000,,,,1,,,,INGRESO SOLIDARIO,760000,,2,,2,,2,,1,23,1,23,2,,,2,,2,,,,,2,,187.1662081,2022,90
20220104,5022923,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,187.1662081,2022,90
20220104,5022923,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,187.1662081,2022,90
20220104,5022924,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,273.54290785,2022,90
20220104,5022924,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,273.54290785,2022,90
20220104,5022925,1,1,1,1,1,1000000,1,1600000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,371.74810255,2022,90
20220104,5022926,1,1,1,2,,,,,,,1,1,18000000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,23,1,23,2,,,2,,2,,,,,2,,271.98109116,2022,90
20220104,5022926,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,271.98109116,2022,90
20220104,5022926,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,271.98109116,2022,90
20220104,5022927,1,1,1,1,2,,1,2400000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,247.31818976,2022,90
20220104,5022927,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,247.31818976,2022,90
20220104,5022928,1,1,1,1,2,,1,1200000,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,316.20516744,2022,90
20220104,5022928,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,316.20516744,2022,90
20220104,5022929,1,1,1,2,,,,,,,1,1,3600000,2,,1,192000,,1,,,192000,,,1,,,,192000,,,,2,,2,,2,,1,23,1,23,2,,,2,,2,,,,,2,,160.36192659,2022,90
20220104,5022930,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,136.40222909,2022,90
20220104,5022930,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,136.40222909,2022,90
20220104,5022931,1,1,1,2,,,,,,,1,2,,2,,1,456000,,1,,,456000,,,,1,,,,DEVOLUCION DEL IVA,456000,,2,,2,,2,,1,23,1,23,2,,,2,,2,,,,,2,,113.5043247,2022,90
20220104,5022931,1,2,1,2,,,,,,,1,2,,2,,1,456000,,1,,,456000,,,,1,,,,DEVOLUCION DEL IVA,456000,,2,,2,,2,,1,23,1,23,2,,,2,,2,,,,,2,,113.5043247,2022,90
20220104,5022932,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,159.13611057,2022,90
20220104,5022933,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,125.18419567,2022,90
20220104,5022933,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,125.18419567,2022,90
20220104,5022933,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,125.18419567,2022,90
20220104,5022933,2,1,2,2,,,,,,,1,2,,2,,1,1920000,,1,,,1920000,,,,1,,,,INGRESO SOLIDARIO,1920000,,2,,2,,2,,1,23,1,23,2,,,2,,2,,,,,2,,125.18419567,2022,90
20220104,5022934,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,113.5043247,2022,90
20220104,5022934,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,113.5043247,2022,90
20220104,5022935,1,1,1,2,,,,,,,1,1,1200000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,23,1,23,2,,,2,,2,,,,,2,,126.15139871,2022,90
20220104,5022936,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,170.44873406,2022,90
20220104,5022937,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,92.332021058,2022,90
20220104,5022937,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,92.332021058,2022,90
20220104,5022938,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,75.581147734,2022,90
20220104,5022938,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,75.581147734,2022,90
20220104,5022938,1,3,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,75.581147734,2022,90
20220104,5022939,1,1,1,1,2,,2,,1,1200000,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,329.06459043,2022,90
20220104,5022941,1,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,164.12574471,2022,90
20220104,5022941,1,2,1,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,1,23,2,,,2,,2,,,,,2,,164.12574471,2022,90
20220104,5022942,1,1,1,2,,,,,,,1,1,3000000,2,,2,,,,,,,,,,,,,,,,,2,,2,,2,,1,23,1,23,2,,,2,,2,,,,,2,,307.97836217,2022,90
