DIRECTORIO,SECUENCIA_P,ORDEN,P6016,P3271,P6030S1,P6030S3,P6040,P6050,P6083,P6083S1,P6081,P6081S1,P2057,P2059,P2061,P6080,P6080S1,P6080S1A1,P6070,P6071,P6071S1,P3147S1,P3147S2,P3147S3,P3147S4,P3147S5,P3147S6,P3147S7,P3147S8,P3147S9,P3147S10,P3147S11,P3147S10A1,P6090,P6100,P6110,P6120,P1906S1,P1906S2,P1906S3,P1906S4,P1906S5,P1906S6,P1906S7,P1906S8,P6160,P6170,P3041,P3042,P3042S1,P3042S2,P3043,P3043S1,HOGAR,CLASE,P3038,P3039,AREA,MES,PERIODO,DPTO,pt,FEX_C18,LGB_Numerica,LGB_sectores,Trans_numerica,LGBT_Numerica,Discapacidad,Dificultad,Campesina,POB_MAY18,PER,REGIS
5025503,1,4,4,1,1,2005,17,3,1,2,1,1,1,,1,6,,,6,,,,,,,,,,1,,,,,1,3,,,4,4,4,4,4,4,4,4,1,1,1,5,1,,1,,1,2,,,,1,20220104,76,1,852.54388421,,,,,0,0,1,,2022,10
5025503,1,5,5,1,9,1947,74,4,3,,3,,1,,1,6,,,4,,,,,,,,,,,,,1,,1,3,,,4,4,3,2,4,4,4,4,1,2,,3,2,,,,1,2,2,1,,1,20220104,76,1,852.54388421,0,,0,0,1,1,1,1,2022,10
5025504,1,1,1,2,11,1971,50,1,2,,2,,1,,1,6,,,6,,,1,,,,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,3,5,,,,1,2,1,2,,1,20220104,76,1,1521.6329096,0,,0,0,0,0,1,1,2022,10
5025504,1,2,2,1,3,1995,26,3,1,1,2,,1,,1,6,,,6,,,1,,,,,,,,,,,,1,3,,,4,4,4,3,3,3,4,4,1,2,,4,1,,,,1,2,2,1,,1,20220104,76,1,1521.6329096,0,,0,0,0,1,1,1,2022,10
5025504,1,3,3,2,1,2000,22,3,1,1,2,,1,,1,6,,,6,,,1,,,,,,,,,,,,1,1,5,,4,4,4,4,4,4,4,4,1,2,,5,2,,2,,1,2,1,2,,1,20220104,76,1,1521.6329096,0,,0,0,0,0,1,1,2022,10
5025504,1,4,4,1,7,2004,17,3,1,1,2,,1,,1,6,,,6,,,1,,,,,,,1,,,,,1,3,,,4,4,4,4,4,4,4,4,1,1,1,5,1,,1,,1,2,,,,1,20220104,76,1,1521.6329096,,,,,0,0,1,,2022,10
5025504,1,5,1,2,6,2017,4,3,2,,2,,1,,1,6,,,,,,,,,,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,2,2,,1,0,,,,1,2,,,,1,20220104,76,1,1521.6329096,,,,,,,1,,2022,10
5025505,1,1,1,1,4,1944,77,1,1,2,3,,1,,1,6,,,6,,,,,,1,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,2,2,,1,0,,,,1,2,2,1,,1,20220104,76,1,694.18749148,0,,0,0,0,0,1,1,2022,10
5025505,1,2,2,2,12,1925,96,4,3,,3,,1,,1,6,,,5,,,,,,,,,,,,,1,,1,3,,,3,3,3,1,3,3,3,3,1,2,,3,5,,,,1,2,1,2,,1,20220104,76,1,694.18749148,0,,0,0,1,1,1,1,2022,10
5025505,1,3,3,2,5,1942,79,6,1,2,3,,1,,1,6,,,6,,,,,,,,,,,,,1,,1,3,,,4,4,4,4,4,4,4,4,1,2,,3,3,,,,1,2,1,2,,1,20220104,76,1,694.18749148,0,,0,0,0,0,1,1,2022,10
5025505,1,4,4,2,5,1956,65,6,1,2,3,,1,,1,6,,,6,,,,,,,,,,,,,1,,1,3,,,4,4,4,4,4,4,4,4,1,2,,3,3,,,,1,2,1,2,,1,20220104,76,1,694.18749148,0,,0,0,0,0,1,1,2022,10
5025506,1,1,1,1,11,1954,67,1,3,,3,,1,,1,6,,,4,,,1,,,,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,5,1,,1,,1,2,2,1,,1,20220104,76,1,1856.9974864,0,,0,0,0,0,1,1,2022,10
5025507,1,1,1,1,6,1939,82,1,3,,3,,9,1,1,5,,,5,,,,,,,,,,,1,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,3,5,,,,1,2,2,1,,1,20220104,76,1,1856.9974864,0,,0,0,0,0,9,1,2022,10
5025508,1,1,1,1,1,1954,68,1,3,,3,,1,,1,6,,,3,1,2,,,,1,,,,,,,,,1,1,5,,4,4,4,4,4,4,4,4,1,2,,4,4,,,,1,2,2,1,,1,20220104,76,1,871.03242071,0,,0,0,0,0,1,1,2022,10
5025508,1,2,2,2,4,1965,56,2,2,,3,,1,,1,6,,,3,1,1,,,,,,,,,,,1,,1,1,5,,4,4,4,4,4,4,4,4,1,2,,5,2,,2,,1,2,1,2,,1,20220104,76,1,871.03242071,0,,0,0,0,0,1,1,2022,10
5025508,1,3,3,1,5,1988,33,3,1,2,1,1,1,,1,6,,,6,,,,,,1,,,,,,,,,1,1,1,48000,4,4,4,4,4,4,4,4,1,2,,5,2,,2,,1,2,2,1,,1,20220104,76,1,871.03242071,0,,0,0,0,0,1,1,2022,10
5025509,1,1,1,1,5,1953,68,1,2,,2,,1,,1,6,,,3,1,2,,,,,,,,,,,1,,1,1,2,115000,4,4,4,4,4,4,4,4,1,2,,3,5,,,,1,2,2,1,,1,20220104,76,1,1159.0859211,0,,0,0,0,0,1,1,2022,10
5025509,1,2,2,2,1,1958,64,2,3,,2,,1,,2,6,,,3,1,1,,,,,,,,,,,1,,1,1,5,,4,4,3,4,4,4,4,4,1,2,,5,2,,2,,1,2,1,2,,1,20220104,76,1,1159.0859211,0,,0,0,0,0,0,1,2022,10
5025510,1,1,1,1,4,1965,56,1,3,,3,,1,,1,6,,,6,,,,1,1,1,1,,,,1,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,4,3,,,,1,2,2,1,,1,20220104,76,1,694.18749148,0,,0,0,0,0,1,1,2022,10
5025510,1,2,2,2,2,1957,64,6,3,,3,,1,,1,6,,,6,,,,1,,,,,,,1,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,3,5,,,,1,2,1,2,,1,20220104,76,1,694.18749148,0,,0,0,0,0,1,1,2022,10
5025510,1,3,3,2,11,1970,51,6,3,,3,,1,,1,6,,,6,,,,1,1,,,,,,1,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,3,5,,,,1,2,1,2,,1,20220104,76,1,694.18749148,0,,0,0,0,0,1,1,2022,10
5025511,1,1,1,2,11,1942,79,1,3,,3,,1,,1,6,,,4,,,,1,,,,,,,,,,,1,3,,,4,4,4,2,4,4,4,4,1,2,,4,1,,,,1,2,1,2,,1,20220104,76,1,1622.7462401,0,,0,0,1,1,1,1,2022,10
5025513,1,1,1,1,5,1957,64,1,2,,3,,1,,1,6,,,4,,,,,,1,,,,,1,,,,1,1,5,,4,4,4,2,4,4,4,4,1,2,,5,2,,2,,1,2,2,1,,1,20220104,76,1,1856.9974864,0,,0,0,1,1,1,1,2022,10
5025514,1,1,1,1,6,1994,27,1,2,,2,,1,,1,6,,,6,,,,,,1,,,,,,,,,1,1,1,40000,4,4,4,4,1,4,4,4,1,2,,4,4,,,,1,2,2,1,,1,20220104,76,1,2032.604305,0,,0,0,1,1,1,1,2022,10
5025515,1,1,1,1,5,1973,48,1,2,,3,,1,,1,6,,,2,1,2,,,,1,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,2,2,,1,0,,,,1,2,2,1,,1,20220104,76,1,1611.2018339,0,,0,0,0,0,1,1,2022,10
5025515,1,2,2,2,9,1977,44,2,2,,2,,1,,1,6,,,2,1,1,,,,1,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,4,2,,,,1,2,1,2,,1,20220104,76,1,1611.2018339,0,,0,0,0,0,1,1,2022,10
5025515,1,3,3,2,12,2009,12,3,1,2,1,1,1,,1,6,,,6,,,,,,,,,,1,,,,,1,1,5,,4,4,4,4,4,4,4,4,1,1,1,4,2,,,,1,2,,,,1,20220104,76,1,1611.2018339,,,,,0,0,1,,2022,10
5025516,1,1,1,1,9,1985,36,1,2,,2,,1,,1,6,,,2,1,2,,,,,,,,,,,1,,1,3,,,4,4,4,4,4,4,4,4,1,2,,5,2,,2,,1,2,2,1,,1,20220104,76,1,1405.7731274,0,,0,0,0,0,1,1,2022,10
5025516,1,2,2,2,5,1988,33,2,2,,2,,2,1,1,6,,,2,1,1,,,,,,,,,,,1,,1,1,1,40000,4,4,4,4,4,4,4,4,1,2,,10,10,411,7,411,1,2,1,2,,1,20220104,76,1,1405.7731274,0,,0,0,0,0,0,1,2022,10
5025517,1,1,1,1,10,1955,66,1,3,,3,,1,,1,6,,,3,2,,,1,1,1,,,,,1,,,,1,3,,,3,4,3,4,4,4,4,4,1,2,,3,3,,,,1,2,2,1,,1,20220104,76,1,1568.943986,0,,0,0,0,1,1,1,2022,10
5025517,1,2,2,1,5,1978,43,3,2,,1,1,1,,1,6,,,6,,,,,1,1,,,,,1,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,3,5,,,,1,2,2,1,,1,20220104,76,1,1568.943986,0,,0,0,0,0,1,1,2022,10
5025518,1,1,1,1,1,2000,22,1,2,,2,,1,,1,6,,,6,,,,,,,,,,,,,1,,2,,,,4,4,4,4,4,4,4,4,1,2,,5,2,,2,,1,2,2,1,,1,20220104,76,1,2734.5991615,0,,0,0,0,0,1,1,2022,10
5025519,1,1,1,1,1,1969,53,1,2,,3,,1,,1,6,,,3,1,2,,,,1,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,3,3,,,,1,2,2,1,,1,20220104,76,1,1147.541515,0,,0,0,0,0,1,1,2022,10
5025519,1,2,2,2,10,1980,41,2,2,,1,4,1,,1,6,,,3,1,1,,,,,,,,,,,1,,1,3,,,4,4,4,4,4,4,4,4,1,2,,5,2,,2,,1,2,1,2,,1,20220104,76,1,1147.541515,0,,0,0,0,0,1,1,2022,10
5025519,1,3,3,2,10,2008,13,3,1,2,1,1,1,,1,6,,,6,,,,,,,,,,1,,,,,1,3,,,4,4,4,4,4,4,4,4,1,1,1,4,3,,,,1,2,,,,1,20220104,76,1,1147.541515,,,,,0,0,1,,2022,10
5025519,1,4,4,1,12,1952,69,5,3,,3,,1,,1,6,,,5,,,,,,1,,,,,,,,,1,3,,,4,4,4,3,4,4,4,4,2,2,,1,0,,,,1,2,2,1,,1,20220104,76,1,1147.541515,0,,0,0,0,1,1,1,2022,10
5025521,1,1,1,2,9,1938,83,1,3,,3,,1,,1,5,,,5,,,1,1,,,,,,,1,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,3,3,,,,1,2,1,2,,1,20220104,76,1,1622.7462401,0,,0,0,0,0,1,1,2022,10
5025522,1,1,1,1,2,1980,41,1,2,,3,,1,,1,6,,,2,1,2,,,,1,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,3,5,,,,1,2,2,1,,1,20220104,76,1,1408.7531009,0,,0,0,0,0,1,1,2022,10
5025522,1,2,2,2,2,1984,37,2,2,,2,,1,,1,6,,,2,1,1,,,,1,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,3,4,,,,1,2,1,2,,1,20220104,76,1,1408.7531009,0,,0,0,0,0,1,1,2022,10
5025522,1,3,3,1,3,2008,13,3,1,2,2,,1,,1,6,,,6,,,,,,,,,,1,,,,,1,3,,,4,4,4,4,4,4,4,4,1,1,1,3,3,,,,1,2,,,,1,20220104,76,1,1408.7531009,,,,,0,0,1,,2022,10
5025522,1,4,2,1,3,2016,5,3,1,2,1,1,1,,1,6,,,,,,,,,,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,2,2,,1,0,,,,1,2,,,,1,20220104,76,1,1408.7531009,,,,,0,0,1,,2022,10
5025523,1,1,1,2,4,1960,61,1,1,2,3,,2,2,2,6,,,6,,,,1,1,,,,,,,,,,1,1,1,56000,4,4,4,4,4,4,4,4,1,2,,5,2,,2,,1,1,1,2,,1,20220104,76,1,1649.7918464,0,,0,0,0,0,0,1,2022,10
5025523,1,2,2,2,8,1940,81,4,3,,3,,2,1,2,6,,,5,,,,,,,,,,,,,1,,1,3,,,4,4,4,4,4,4,4,4,1,2,,3,5,,,,1,1,1,2,,1,20220104,76,1,1649.7918464,0,,0,0,0,0,0,1,2022,10
5025524,1,1,1,1,7,1979,42,1,3,,3,,2,2,2,6,,,3,1,2,1,,,,,,,,1,,,,1,1,1,40000,4,4,4,4,4,4,4,4,1,2,,8,4,1039,5,1039,1,1,2,1,,1,20220104,76,1,5147.334733,0,,0,0,0,0,0,1,2022,10
5025524,1,2,2,2,9,1979,42,2,2,,3,,1,,1,6,,,3,1,1,,,1,1,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,6,2,,3,,1,1,1,2,,1,20220104,76,1,5147.334733,0,,0,0,0,0,1,1,2022,10
5025524,1,3,3,2,11,2010,11,3,1,2,1,1,2,2,2,6,,,6,,,,,,,,,,1,,,,,1,3,,,4,4,4,4,4,4,4,4,1,1,1,4,1,,,,1,1,,,,1,20220104,76,1,5147.334733,,,,,0,0,0,,2022,10
5025524,1,4,1,1,8,2018,3,3,1,2,1,1,2,2,2,6,,,,,,,,,,,,,,,,,,1,1,5,,4,4,4,4,4,4,4,4,2,2,,1,0,,,,1,1,,,,1,20220104,76,1,5147.334733,,,,,,,0,,2022,10
5025525,1,1,1,1,11,1972,49,1,2,,2,,2,2,2,6,,,2,2,,,,,1,,,,,,,,,1,3,,,4,4,4,3,4,4,4,4,1,2,,5,2,,2,,1,1,2,1,,1,20220104,76,1,3638.275662,0,,0,0,0,1,0,1,2022,10
5025526,1,1,1,2,7,1958,63,1,2,,2,,1,,1,6,,,4,,,,1,,,,,,,1,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,3,3,,,,1,1,1,2,,1,20220104,76,1,2045.3775858,0,,0,0,0,0,1,1,2022,10
5025527,1,1,1,2,3,1984,37,1,2,,2,,1,,2,6,,,3,2,,,,,1,,,,,1,,,,1,2,5,,4,4,4,4,4,4,4,4,1,2,,5,2,,2,,1,1,1,2,,1,20220104,76,1,2272.1016961,0,,0,0,0,0,0,1,2022,10
5025528,1,1,1,1,8,1963,58,1,2,,3,,1,,2,6,,,3,1,2,,1,1,1,1,,1,,1,,,,1,3,,,4,4,3,4,4,4,4,4,2,2,,1,0,,,,1,1,2,1,,1,20220104,76,1,2878.4272503,0,,0,0,0,0,0,1,2022,10
5025528,1,2,2,2,5,1960,61,2,3,,3,,1,,2,6,,,3,1,1,,1,1,,,,,,1,,,,1,3,,,4,4,3,3,3,4,4,4,1,2,,3,5,,,,1,1,1,2,,1,20220104,76,1,2878.4272503,0,,0,0,0,1,0,1,2022,10
5025528,1,3,3,1,5,1997,24,3,1,2,1,1,2,2,2,6,,,6,,,,,,1,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,10,2,413,2,,1,1,2,1,,1,20220104,76,1,2878.4272503,0,,0,0,0,0,0,1,2022,10
5025528,1,4,4,2,6,2005,16,8,2,,2,,2,2,2,6,,,6,,,,,,,,,,1,,,,,1,3,,,4,4,2,4,4,4,4,4,1,2,,5,2,,2,,1,1,,,,1,20220104,76,1,2878.4272503,,,,,1,1,0,,2022,10
5025529,1,1,1,1,6,1976,45,1,2,,2,,2,2,2,6,,,3,1,2,,,,1,,,,,,,,,1,1,3,125000,4,4,4,4,4,4,4,4,1,2,,8,5,613,5,613,1,1,2,1,,1,20220104,76,1,4398.494899,0,,0,0,0,0,0,1,2022,10
5025529,1,2,2,2,1,1984,38,2,2,,2,,2,2,2,6,,,3,1,1,,,,,,,,,,,1,,1,1,5,,4,4,4,4,4,4,4,4,1,2,,7,4,,4,,1,1,1,2,,1,20220104,76,1,4398.494899,0,,0,0,0,0,0,1,2022,10
5025529,1,3,3,2,5,2005,16,3,1,2,1,1,2,2,2,6,,,6,,,,,,,,,,1,,,,,1,1,5,,4,4,4,4,4,4,4,4,1,1,1,5,1,,1,,1,1,,,,1,20220104,76,1,4398.494899,,,,,0,0,0,,2022,10
5025529,1,4,4,2,4,2008,13,3,1,2,1,1,2,2,2,6,,,6,,,,,,,,,,1,,,,,1,1,5,,4,4,4,4,4,4,4,4,1,1,1,4,4,,,,1,1,,,,1,20220104,76,1,4398.494899,,,,,0,0,0,,2022,10
5025530,1,1,1,2,3,2001,20,1,2,,2,,1,,2,6,,,6,,,,,,,,,1,1,,,,,1,3,,,4,4,4,4,4,4,4,4,1,1,2,10,2,411,2,,1,1,1,2,,1,20220104,76,1,3786.741765,0,,0,0,0,0,0,1,2022,10
5025530,1,2,2,1,5,2002,19,6,2,,3,,1,,2,6,,,6,,,,,,,,,,1,1,,,,1,3,,,4,4,4,4,4,4,4,4,1,1,2,10,3,413,2,,1,1,2,1,,1,20220104,76,1,3786.741765,0,,0,0,0,0,0,1,2022,10
5025531,1,1,1,1,12,1979,42,1,2,,2,,1,,2,6,,,2,1,2,,1,1,1,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,5,2,,2,,1,1,2,1,,1,20220104,76,1,2815.5636448,0,,0,0,0,0,0,1,2022,10
5025531,1,2,2,2,4,1966,55,2,2,,2,,1,,2,6,,,2,1,1,,,1,1,,,1,,,,,,1,1,3,113000,4,4,4,4,4,4,4,4,1,2,,8,3,913,5,913,1,1,1,2,,1,20220104,76,1,2815.5636448,0,,0,0,0,0,0,1,2022,10
5025531,1,3,3,2,11,1993,28,3,1,2,2,,2,2,2,6,,,6,,,1,,,,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,1,1,2,10,8,411,2,,1,1,1,2,,1,20220104,76,1,2815.5636448,0,,0,0,0,0,0,1,2022,10
5025531,1,4,4,2,7,2000,21,3,1,2,1,1,2,2,2,6,,,6,,,1,,,,,,,1,,,,,1,1,5,,4,4,4,4,4,4,4,4,1,1,1,10,7,521,2,,1,1,1,2,,1,20220104,76,1,2815.5636448,0,,0,0,0,0,0,1,2022,10
5025531,1,5,5,1,10,2002,19,3,1,2,1,1,2,2,2,6,,,6,,,1,,,,,,,1,,,,,1,1,5,,4,4,4,4,4,4,4,4,1,1,1,10,0,212,2,,1,1,2,1,,1,20220104,76,1,2815.5636448,0,,0,0,0,0,0,1,2022,10
5025532,1,1,1,2,7,1994,27,1,2,,3,,2,2,2,6,,,4,,,,1,1,,,,1,,,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,5,2,,2,,1,1,1,2,,1,20220104,76,1,3305.113693,0,,0,0,0,0,0,1,2022,10
5025532,1,2,1,2,6,2013,8,3,1,1,2,,2,2,2,6,,,,,,,,,,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,1,1,1,3,2,,,,1,1,,,,1,20220104,76,1,3305.113693,,,,,0,0,0,,2022,10
5025532,1,3,1,2,12,2019,2,3,1,1,2,,2,2,2,6,,,,,,,,,,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,,,,,,,,,1,1,,,,1,20220104,76,1,3305.113693,,,,,,,0,,2022,10
5025533,1,1,1,1,11,1985,36,1,2,,2,,1,,1,5,,,2,1,2,,1,1,1,1,,1,,1,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,3,2,,,,1,2,2,1,,1,20220104,76,1,1170.1083797,0,,0,0,0,0,1,1,2022,10
5025533,1,2,2,2,1,1992,30,2,2,,3,,1,,1,5,,,2,1,1,,1,1,1,,,,,1,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,3,4,,,,1,2,1,2,,1,20220104,76,1,1170.1083797,0,,0,0,0,0,1,1,2022,10
5025533,1,3,2,2,10,2007,14,3,1,2,1,1,1,,1,5,,,6,,,,,,,,,,1,,,,,1,3,,,4,4,4,4,4,4,4,4,1,1,1,4,1,,,,1,2,,,,1,20220104,76,1,1170.1083797,,,,,0,0,1,,2022,10
5025533,1,4,2,2,12,2011,10,3,1,2,1,1,1,,1,6,,,6,,,,,,,,,,1,,,,,1,3,,,4,4,4,4,4,4,4,4,1,1,1,3,2,,,,1,2,,,,1,20220104,76,1,1170.1083797,,,,,0,0,1,,2022,10
5025533,1,5,2,1,7,2020,1,3,1,2,1,1,2,2,2,5,,,,,,,,,,,,,,,,,,1,3,,,4,4,4,3,4,4,4,4,,,,,,,,,1,2,,,,1,20220104,76,1,1170.1083797,,,,,,,0,,2022,10
5025534,1,1,1,1,5,1972,49,1,3,,2,,1,,1,5,,,2,1,2,,1,1,1,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,3,4,,,,1,2,2,1,,1,20220104,76,1,1036.9393773,0,,0,0,0,0,1,1,2022,10
5025534,1,2,2,2,10,1981,40,2,2,,3,,1,,1,5,,,2,1,1,,,,1,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,3,3,,,,1,2,1,2,,1,20220104,76,1,1036.9393773,0,,0,0,0,0,1,1,2022,10
5025534,1,3,3,2,1,2008,14,3,1,2,1,1,1,,1,5,,,6,,,,,,,,,,1,,,,,1,3,,,4,4,4,4,4,4,4,4,1,1,1,4,1,,,,1,2,,,,1,20220104,76,1,1036.9393773,,,,,0,0,1,,2022,10
5025535,1,1,1,1,5,1960,61,1,3,,3,,1,,1,5,,,2,1,2,,1,,,,,,,1,,,,2,,,,4,4,4,4,4,4,4,4,2,2,,1,0,,,,1,2,2,1,,1,20220104,76,1,564.16703865,0,,0,0,0,0,1,1,2022,10
5025535,1,2,2,2,7,1953,68,2,3,,3,,1,,1,5,,,2,1,1,,,,,,,,,1,,,,2,,,,4,4,4,4,4,4,4,4,1,2,,1,0,,,,1,2,1,2,,1,20220104,76,1,564.16703865,0,,0,0,0,0,1,1,2022,10
5025535,1,3,3,1,7,2000,21,3,1,2,1,1,1,,1,5,,,4,,,,,,,,,,1,,,,,2,,,,4,4,4,4,4,4,4,4,1,1,1,6,2,,3,,1,2,2,1,,1,20220104,76,1,564.16703865,0,,0,0,0,0,1,1,2022,10
5025535,1,4,4,1,3,2008,13,8,2,,1,3,2,2,1,5,,,6,,,,,,,,,,1,,,,,2,,,,4,4,4,4,4,4,4,4,1,1,1,3,4,,,,1,2,,,,1,20220104,76,1,564.16703865,,,,,0,0,0,,2022,10
5025535,1,5,5,2,9,1950,71,6,3,,3,,1,,1,5,,,5,,,,,,,,,,,1,,,,1,3,,,4,4,1,4,4,4,4,4,2,2,,1,0,,,,1,2,1,2,,1,20220104,76,1,564.16703865,0,,0,0,1,1,1,1,2022,10
5025536,1,1,1,1,12,1977,44,1,3,,3,,1,,1,5,,,2,1,2,,,,1,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,3,2,,,,1,2,2,1,,1,20220104,76,1,1703.9440557,0,,0,0,0,0,1,1,2022,10
5025536,1,2,2,2,9,1981,40,2,2,,2,,1,,1,5,,,2,1,1,,,,1,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,3,2,,,,1,2,1,2,,1,20220104,76,1,1703.9440557,0,,0,0,0,0,1,1,2022,10
5025536,1,3,3,1,3,2002,19,3,1,2,1,1,1,,1,5,,,6,,,,,,,,,,1,,,,,1,3,,,4,4,4,4,4,4,4,4,1,1,1,5,1,,1,,1,2,2,1,,1,20220104,76,1,1703.9440557,0,,0,0,0,0,1,1,2022,10
5025536,1,4,4,1,9,2003,18,3,1,2,1,1,1,,1,5,,,6,,,,,,,,,,1,,,,,1,3,,,4,4,4,4,4,4,4,4,1,1,1,4,4,,,,1,2,2,1,,1,20220104,76,1,1703.9440557,0,,0,0,0,0,1,1,2022,10
5025536,1,5,5,1,10,2005,16,3,1,2,1,1,1,,1,5,,,6,,,,,,,,,,1,,,,,1,3,,,4,4,4,4,4,4,4,4,1,1,1,4,2,,,,1,2,,,,1,20220104,76,1,1703.9440557,,,,,0,0,1,,2022,10
5025537,1,1,1,1,7,1965,56,1,3,,3,,1,,1,5,,,3,1,2,,1,,,,,,,,,,,1,3,,,4,3,3,2,2,2,2,2,1,2,,3,3,,,,1,2,2,1,,1,20220104,76,1,791.71203724,0,,0,0,1,1,1,1,2022,10
5025537,1,2,2,2,10,1970,51,2,3,,3,,1,,1,5,,,3,1,1,,1,,,,,,,1,,,,1,3,,,4,4,4,4,4,4,4,4,2,2,,1,0,,,,1,2,1,2,,1,20220104,76,1,791.71203724,0,,0,0,0,0,1,1,2022,10
5025538,1,1,1,1,10,1963,58,1,3,,3,,1,,1,5,,,2,1,2,,1,,1,,,,,,,,,1,3,,,4,4,4,3,4,4,4,4,1,2,,3,2,,,,1,2,2,1,,1,20220104,76,1,446.76609099,0,,0,0,0,1,1,1,2022,10
5025538,1,2,2,2,5,1963,58,2,3,,3,,1,,1,5,,,2,1,1,,1,,1,,,,,,,,,1,3,,,4,4,4,3,4,4,4,4,2,2,,1,0,,,,1,2,1,2,,1,20220104,76,1,446.76609099,0,,0,0,0,1,1,1,2022,10
5025538,1,3,3,2,12,1991,30,3,2,,1,1,1,,1,5,,,2,1,4,,,,,,,,,1,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,5,2,,2,,1,2,1,2,,1,20220104,76,1,446.76609099,0,,0,0,0,0,1,1,2022,10
5025538,1,4,4,1,4,1986,35,7,2,,3,,1,,1,5,,,2,1,3,,,,1,,,,,1,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,4,1,,,,1,2,2,1,,1,20220104,76,1,446.76609099,0,,0,0,0,0,1,1,2022,10
5025538,1,5,3,2,6,2020,1,8,1,3,1,4,1,,1,5,,,,,,,,,,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,,,,,,,,,1,2,,,,1,20220104,76,1,446.76609099,,,,,,,1,,2022,10
5025539,1,1,1,1,12,1951,70,1,3,,3,,1,,1,5,,,3,1,2,,,,,,,,,,,1,,2,,,,4,4,4,4,4,4,4,4,1,2,,3,3,,,,1,2,2,1,,1,20220104,76,1,560.58018115,0,,0,0,0,0,1,1,2022,10
5025539,1,2,2,2,,,62,2,2,,2,,1,,1,5,,,3,1,1,,,,,,,,,,,1,,2,,,,4,4,4,4,4,4,4,4,2,2,,1,0,,,,1,2,1,2,,1,20220104,76,1,560.58018115,0,,0,0,0,0,1,1,2022,10
5025539,1,3,2,1,,,26,8,3,,3,,1,,1,5,,,6,,,,,,,,,,,,,1,,2,,,,3,2,4,4,4,2,4,2,2,2,,1,0,,,,1,2,2,1,,1,20220104,76,1,560.58018115,0,,0,0,1,1,1,1,2022,10
5025540,1,1,1,2,6,1953,68,1,3,,3,,1,,1,5,,,6,,,,,,1,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,3,3,,,,1,2,1,2,,1,20220104,76,1,446.76609099,0,,0,0,0,0,1,1,2022,10
5025540,1,2,2,1,5,1996,25,3,1,1,2,,1,,1,5,,,6,,,,,,1,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,5,1,,1,,1,2,2,1,,1,20220104,76,1,446.76609099,0,,0,0,0,0,1,1,2022,10
5025540,1,3,3,2,7,1993,28,3,1,1,2,,1,,1,5,,,2,1,4,,,,1,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,4,1,,,,1,2,1,2,,1,20220104,76,1,446.76609099,0,,0,0,0,0,1,1,2022,10
5025540,1,4,4,1,9,1991,30,7,2,,2,,1,,1,5,,,2,1,3,,,,1,,,,,,,,,1,3,,,4,4,4,4,4,4,4,4,1,2,,3,5,,,,1,2,2,1,,1,20220104,76,1,446.76609099,0,,0,0,0,0,1,1,2022,10
5025540,1,5,5,1,7,2009,12,8,1,3,1,4,1,,1,5,,,6,,,,,,,,,,1,,,,,1,3,,,4,4,4,4,4,4,4,4,1,1,1,3,5,,,,1,2,,,,1,20220104,76,1,446.76609099,,,,,0,0,1,,2022,10
