PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;FFT;PET;P6240;P6240S1;P6240S2;P6250;P6260;P6260S1;P6260S1A1;P6260S2;P6270;P6280;P3362S1;P3362S2;P3362S3;P3362S4;P3362S5;P3362S6;P3362S7;P3362S8;P3362S7A1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351
20250519;05;2025;8208055;1;3;1;50;;1;200.65529382;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8208055;1;4;1;50;;1;200.65529382;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250519;05;2025;8208056;1;1;1;50;;1;200.65529382;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8208056;1;2;1;50;;1;200.65529382;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8208056;1;3;1;50;;1;200.65529382;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250519;05;2025;8208056;1;4;1;50;;1;200.65529382;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208057;1;1;1;50;;1;447.43719222;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208057;1;2;1;50;;1;447.43719222;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208057;1;5;1;50;;1;447.43719222;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208058;1;1;1;50;05;1;958.02376825;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208058;1;2;1;50;05;1;958.02376825;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208058;1;3;1;50;05;1;958.02376825;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208059;1;1;1;50;05;1;1746.5772134;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208059;1;3;1;50;05;1;1746.5772134;05;;1;1;6;DILIGENCIAS PERSONALES;;2;2;;;;2;2;;;;;;;;;;1;11;;;;;;
20250518;05;2025;8208060;1;1;1;50;05;1;1514.0202758;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208060;1;2;1;50;05;1;1514.0202758;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208061;1;1;1;50;05;1;967.36790226;05;;1;1;6;LEER;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208061;1;2;1;50;05;1;967.36790226;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208062;1;1;1;50;05;1;1062.8498653;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208062;1;2;1;50;05;1;1062.8498653;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208063;1;1;1;50;05;1;5305.0025467;05;;1;1;6;DESCANSANDO EN LA CASA;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208063;1;2;1;50;05;1;5305.0025467;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208063;1;3;1;50;05;1;5305.0025467;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208063;1;4;1;50;05;1;5305.0025467;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208064;1;1;1;50;05;1;2998.852598;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208064;1;2;1;50;05;1;2998.852598;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208067;1;1;1;50;05;1;909.51170423;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208067;1;2;1;50;05;1;909.51170423;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208068;1;1;1;50;05;1;1139.8179884;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208069;1;1;1;50;05;1;967.36790226;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208069;1;2;1;50;05;1;967.36790226;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208070;1;1;1;50;05;1;887.94502388;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208070;1;2;1;50;05;1;887.94502388;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208071;1;1;1;50;05;1;889.4025246;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208071;1;2;1;50;05;1;889.4025246;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208071;1;3;1;50;05;1;889.4025246;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208071;1;5;1;50;05;1;889.4025246;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208072;1;1;1;50;05;1;1139.8179884;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208073;1;1;1;50;05;1;1343.5665309;05;;1;1;6;DESCANSANDO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208073;1;2;1;50;05;1;1343.5665309;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208074;1;1;1;50;05;1;1268.4547614;05;1;;1;4;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20250518;05;2025;8208074;1;2;1;50;05;1;1268.4547614;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208075;1;1;1;50;05;1;1275.7581195;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208075;1;2;1;50;05;1;1275.7581195;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208076;1;1;1;50;05;1;2268.6041373;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208076;1;2;1;50;05;1;2268.6041373;05;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208076;1;3;1;50;05;1;2268.6041373;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208077;1;1;1;50;05;1;652.07245022;05;;1;1;6;CUIDANDO LA ESPOSA;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208077;1;2;1;50;05;1;652.07245022;05;;1;1;6;DESCANSANDO PORQUE LE REALIZARON UNA CIRUGIA;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208077;1;3;1;50;05;1;652.07245022;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208078;1;1;1;50;05;1;909.6335248;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208079;1;1;1;50;05;1;798.63043308;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208080;1;1;1;50;05;1;839.5942108;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208080;1;2;1;50;05;1;839.5942108;05;1;;1;2;;;2;2;;;;2;1;1;;1;;;;;;;;;;;;;;1
20250518;05;2025;8208080;1;3;1;50;05;1;839.5942108;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;1;12;;;;;;
20250518;05;2025;8208080;1;4;1;50;05;1;839.5942108;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208081;1;1;1;50;05;1;679.51239444;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208081;1;2;1;50;05;1;679.51239444;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208082;1;1;1;50;05;1;699.62438787;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208082;1;2;1;50;05;1;699.62438787;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208083;1;1;1;50;05;1;771.56909981;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208084;1;1;1;50;05;1;737.53591125;05;1;;1;2;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20250518;05;2025;8208085;1;1;1;50;05;1;866.567508;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208085;1;2;1;50;05;1;866.567508;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208086;1;1;1;50;05;1;588.62129615;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208086;1;2;1;50;05;1;588.62129615;05;1;;1;4;;;2;1;3;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208087;1;1;1;50;05;1;1446.4785796;05;;1;1;6;CAMINAR;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208087;1;2;1;50;05;1;1446.4785796;05;;1;1;6;HACER SOPA DE LETRAS;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208088;1;1;1;50;05;1;737.53591125;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208089;1;1;1;50;05;1;891.13527057;05;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208089;1;2;1;50;05;1;891.13527057;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208089;1;3;1;50;05;1;891.13527057;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208089;1;4;1;50;05;1;891.13527057;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208090;1;1;1;50;05;1;1295.7045824;05;1;;1;4;;;2;2;;;;2;1;1;1;1;;;;;;;;;;;;;;1
20250518;05;2025;8208090;1;2;1;50;05;1;1295.7045824;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208091;1;1;1;50;05;1;1072.1673904;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208091;1;2;1;50;05;1;1072.1673904;05;;1;1;6;DILIGENCIAS PERSONALES;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208091;1;3;1;50;05;1;1072.1673904;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208092;1;1;1;50;05;1;628.08212197;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208092;1;2;1;50;05;1;628.08212197;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208092;1;3;1;50;05;1;628.08212197;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208092;1;4;1;50;05;1;628.08212197;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208093;1;1;1;50;05;1;1540.9811186;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208093;1;2;1;50;05;1;1540.9811186;05;;1;1;6;VER TV;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208094;1;1;1;50;05;1;1301.8691733;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208094;1;2;1;50;05;1;1301.8691733;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208094;1;3;1;50;05;1;1301.8691733;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208095;1;1;1;50;05;1;2998.852598;05;1;;1;6;DESCANSAR;;1;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208095;1;2;1;50;05;1;2998.852598;05;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208096;1;1;1;50;05;1;481.44742901;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;7;;2;;2;;
20250518;05;2025;8208096;1;2;1;50;05;1;481.44742901;05;1;;1;6;HACER DEPORTE;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20250518;05;2025;8208096;1;3;1;50;05;1;481.44742901;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;1;12;;;;;;
20250518;05;2025;8208096;1;4;1;50;05;1;481.44742901;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208097;1;1;1;50;05;1;1480.4948807;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208098;1;1;1;50;05;1;1008.3618401;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208098;1;2;1;50;05;1;1008.3618401;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208098;1;3;1;50;05;1;1008.3618401;05;1;;1;2;;;2;2;;;;2;1;1;1;1;;;;;;;;;;;;;;1
20250518;05;2025;8208099;1;1;1;50;05;1;2783.3802942;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208099;1;2;1;50;05;1;2783.3802942;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208100;1;1;1;50;05;1;1418.3428505;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208100;1;2;1;50;05;1;1418.3428505;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208101;1;1;1;50;05;1;1564.6357783;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208101;1;2;1;50;05;1;1564.6357783;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208102;1;1;1;50;05;1;1801.1431728;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208102;1;2;1;50;05;1;1801.1431728;05;1;;1;4;;;2;2;;;;2;1;1;1;1;;;;;;;;;;;;;;1
20250518;05;2025;8208103;1;1;1;50;05;1;1493.7298491;05;;1;1;6;LEER;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208103;1;2;1;50;05;1;1493.7298491;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208105;1;1;1;50;05;1;1094.078399;05;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208105;1;2;1;50;05;1;1094.078399;05;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208106;1;1;1;50;05;1;1062.7884514;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208106;1;2;1;50;05;1;1062.7884514;05;1;;1;3;;;2;2;;;;2;2;;;;;;;;;;1;1;;;;;;1
20250518;05;2025;8208107;1;1;1;50;05;1;1488.0848374;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208107;1;2;1;50;05;1;1488.0848374;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208107;1;3;1;50;05;1;1488.0848374;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208108;1;1;1;50;05;1;1365.8731048;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208109;1;1;1;50;05;1;2268.6041373;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208110;1;1;1;50;05;1;998.06250843;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208110;1;2;1;50;05;1;998.06250843;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208110;1;3;1;50;05;1;998.06250843;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208111;1;1;1;50;05;1;614.93314587;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208111;1;2;1;50;05;1;614.93314587;05;1;;1;2;;;2;1;6;;1;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208111;1;3;1;50;05;1;614.93314587;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208112;1;1;1;50;05;1;2188.3974046;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208112;1;2;1;50;05;1;2188.3974046;05;;1;1;6;EN LA CALLE;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208112;1;3;1;50;05;1;2188.3974046;05;1;;1;3;;;2;2;;;;1;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208112;2;1;2;50;05;1;2188.3974046;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208113;1;1;1;50;05;1;2998.852598;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208113;1;2;1;50;05;1;2998.852598;05;1;;1;4;;;2;2;;;;2;1;1;1;1;;;;;;;;;;;;;;1
20250518;05;2025;8208114;1;1;1;50;05;1;918.54584602;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208114;1;2;1;50;05;1;918.54584602;05;1;;1;4;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20250518;05;2025;8208115;1;1;1;50;05;1;847.69418528;05;;1;1;6;DESCANSAR EN EL HOGAR;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208115;1;2;1;50;05;1;847.69418528;05;;1;1;6;DESCANSAR EN EL HOGAR;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208115;1;3;1;50;05;1;847.69418528;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208116;1;1;1;50;05;1;779.3009166;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208116;1;2;1;50;05;1;779.3009166;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208117;1;1;1;50;05;1;4155.1411545;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208118;1;1;1;50;05;1;1104.207641;05;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208118;1;2;1;50;05;1;1104.207641;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208119;1;1;1;50;05;1;1059.6177316;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208119;1;2;1;50;05;1;1059.6177316;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208119;1;3;1;50;05;1;1059.6177316;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208120;1;1;1;50;05;1;4155.1411545;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208121;1;1;1;50;05;1;1564.6357783;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208121;1;2;1;50;05;1;1564.6357783;05;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208122;1;1;1;50;05;1;1359.711249;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208122;1;2;1;50;05;1;1359.711249;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208122;1;3;1;50;05;1;1359.711249;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208122;1;4;1;50;05;1;1359.711249;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208123;1;1;1;50;05;1;1139.8179884;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208124;1;1;1;50;05;1;992.23252138;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208124;1;2;1;50;05;1;992.23252138;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208124;1;3;1;50;05;1;992.23252138;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208124;1;4;1;50;05;1;992.23252138;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208125;1;1;1;50;05;1;1121.4490926;05;;1;1;6;DESCANSAR;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208125;1;2;1;50;05;1;1121.4490926;05;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208125;1;3;1;50;05;1;1121.4490926;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208125;1;4;1;50;05;1;1121.4490926;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208126;1;1;1;50;05;1;2511.1431631;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208126;1;2;1;50;05;1;2511.1431631;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208126;1;3;1;50;05;1;2511.1431631;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208127;1;1;1;50;05;1;1331.662062;05;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208128;1;1;1;50;05;1;2421.1163317;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208128;1;2;1;50;05;1;2421.1163317;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208128;1;3;1;50;05;1;2421.1163317;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208129;1;1;1;50;05;1;674.37821752;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208129;1;2;1;50;05;1;674.37821752;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208129;1;3;1;50;05;1;674.37821752;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208129;1;4;1;50;05;1;674.37821752;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208130;1;1;1;50;05;1;1364.3405926;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208130;1;2;1;50;05;1;1364.3405926;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208130;1;3;1;50;05;1;1364.3405926;05;1;;1;6;DORMIR;;1;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208130;1;4;1;50;05;1;1364.3405926;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208131;1;1;1;50;05;1;1136.8896303;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208131;1;2;1;50;05;1;1136.8896303;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208133;1;1;1;50;05;1;1497.601977;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208133;1;2;1;50;05;1;1497.601977;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208133;1;3;1;50;05;1;1497.601977;05;;1;1;6;DILIGENCIAS PERSONALES;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208133;1;4;1;50;05;1;1497.601977;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208133;1;5;1;50;05;1;1497.601977;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208134;1;1;1;50;05;1;1259.5234261;05;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208135;1;1;1;50;05;1;1976.0514238;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208135;1;2;1;50;05;1;1976.0514238;05;1;;1;4;;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20250518;05;2025;8208135;1;3;1;50;05;1;1976.0514238;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208136;1;1;1;50;05;1;3156.3192797;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208136;1;2;1;50;05;1;3156.3192797;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208136;1;5;1;50;05;1;3156.3192797;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208137;1;1;1;50;05;1;1128.3924117;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208137;1;2;1;50;05;1;1128.3924117;05;1;;1;6;HACER DILIGENCIAS PERSONALES;;2;2;;;;2;1;1;1;;;;;;;;;;;;;;;1
20250518;05;2025;8208137;1;3;1;50;05;1;1128.3924117;05;1;;1;4;;;2;2;;;;2;1;;;1;;;;;;;;;;;;;;1
20250518;05;2025;8208137;1;4;1;50;05;1;1128.3924117;05;;1;1;6;VRT TV;;2;2;;;;2;2;;;;;;;;;;1;9;;;;;;
20250518;05;2025;8208137;1;5;1;50;05;1;1128.3924117;05;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20250518;05;2025;8208139;1;1;1;50;05;1;2247.1797296;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208140;1;1;1;50;05;1;1259.5234261;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208141;1;1;1;50;05;1;921.35485022;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20250518;05;2025;8208141;1;2;1;50;05;1;921.35485022;05;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
