PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;PT;P6016;P3271;P6040;P6030S1;P6030S3;P6050;P6083;P6083S1;P6081;P6081S1;P2057;P2059;P2061;P6080;P6080S1;P6080S1A1;P6070;P6071;P6071S1;P3147S1;P3147S2;P3147S3;P3147S4;P3147S5;P3147S6;P3147S7;P3147S8;P3147S9;P3147S10;P3147S11;P3147S10A1;P6090;P6100;P6110;P6120;P1906S1;P1906S2;P1906S3;P1906S4;P1906S5;P1906S6;P1906S7;P1906S8;P6160;P6170;P3041;P3042;P3042S1;P3042S2;P3043;P3043S1;P3038;P3039;POB_MAY18;LGB_Numerica;LGB_sectores;LGBT_Numerica;Trans_numerica;Discapacidad;Dificultad;Campesina
20230205;02;2023;7338378;1;1;1;10;05;1;982.56147094;05;1;1;1;66;8;1956;1;3;;3;;1;;2;6;;;2;1;2;;;;;;;;;1;;;;1;1;1;46000;3;4;4;4;4;4;4;4;1;2;;3;2;;;;2;1;1;0;;0;0;0;1;0
20230205;02;2023;7338378;1;2;1;10;05;1;982.56147094;05;1;2;2;61;9;1961;2;3;;3;;1;;2;6;;;2;1;1;;;;;;;;;;;1;;1;1;5;;4;3;3;2;2;3;4;4;1;2;;3;2;;;;1;2;1;0;;0;0;1;1;0
20230205;02;2023;7338378;1;3;1;10;05;1;982.56147094;05;1;3;1;38;9;1984;3;1;2;2;;2;2;2;6;;;4;;;;;;;;;;;;;1;;2;;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338379;1;1;1;10;05;1;986.64562439;05;1;1;2;46;12;1976;1;2;;2;;2;2;2;6;;;2;1;2;1;1;;;;;;;;;;;1;1;3;145000;4;4;4;4;4;4;4;4;1;2;;10;10;112;7;112;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338379;1;2;1;10;05;1;986.64562439;05;1;2;1;39;6;1983;2;2;;2;;2;1;2;6;;;2;1;1;1;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338379;1;3;1;10;05;1;986.64562439;05;1;3;1;27;11;1995;3;1;1;2;;2;2;2;6;;;2;1;4;1;1;;;;;;;;;;;1;1;3;145000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338379;1;4;1;10;05;1;986.64562439;05;1;4;2;24;6;1998;7;2;;2;;2;2;2;6;;;2;1;3;1;1;;;;;;;;;;;1;1;1;92000;4;4;4;4;4;4;4;4;1;2;;8;4;913;5;913;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338380;1;1;1;10;05;1;958.81039403;05;1;1;1;56;10;1966;1;2;;2;;1;;2;6;;;3;1;2;1;1;;;;;;;;;;;1;3;;;4;4;4;4;4;3;4;4;1;2;;3;3;;;;2;1;1;0;;0;0;0;1;0
20230205;02;2023;7338380;1;2;1;10;05;1;958.81039403;05;1;2;2;55;4;1967;2;2;;3;;1;;2;6;;;3;1;1;1;1;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338381;1;1;1;10;05;1;959.13260719;05;1;1;1;64;9;1958;1;3;;3;;1;;2;6;;;3;1;2;;;;;;;;;;;1;;1;1;1;113000;4;4;4;4;4;4;4;4;1;2;;10;10;421;7;421;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338381;1;2;1;10;05;1;959.13260719;05;1;2;2;60;7;1962;2;3;;3;;1;;2;6;;;3;1;1;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338381;1;3;1;10;05;1;959.13260719;05;1;1;2;4;4;2018;8;2;;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;2;1;2;2;0;;;;;;;;;;;;;0
20230205;02;2023;7338382;1;1;1;10;05;1;1105.960687;05;1;1;1;39;7;1983;1;2;;3;;2;2;2;6;;;3;1;2;1;1;;;;;;;;;;;1;1;1;50000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338382;1;2;1;10;05;1;1105.960687;05;1;2;2;30;10;1992;2;2;;3;;2;2;2;6;;;3;1;1;1;1;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338382;1;3;1;10;05;1;1105.960687;05;1;3;1;6;9;2016;3;1;2;1;1;2;2;2;6;;;;;;;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;2;1;1;3;0;;;;;;;;;;;0;0;0
20230205;02;2023;7338382;1;4;1;10;05;1;1105.960687;05;1;4;2;0;7;2022;3;1;2;1;1;2;2;2;6;;;;;;;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;;;;0
20230205;02;2023;7338383;1;1;1;10;05;1;1099.8111729;05;1;1;2;25;5;1997;1;2;;2;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338383;1;2;1;10;05;1;1099.8111729;05;1;2;1;16;10;2006;6;2;;2;;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;9;0;613;2;;;;;;;;;0;0;0
20230205;02;2023;7338384;1;1;1;10;05;1;662.09633515;05;1;1;2;63;2;1960;1;3;;3;;1;;1;6;;;5;;;;;;1;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;1;2;1;0;;0;0;0;0;1
20230205;02;2023;7338385;1;1;1;10;05;1;735.66259462;05;1;1;2;75;12;1947;1;3;;3;;1;;2;6;;;5;;;;;;1;;;;;;;;;1;1;1;46400;4;4;3;2;4;4;4;4;2;2;;1;0;;;;1;2;1;0;;0;0;1;1;0
20230205;02;2023;7338386;1;1;1;10;05;1;740.01168684;05;1;1;2;54;10;1968;1;3;;2;;2;2;2;6;;;4;;;;;;;;;;;;;1;;1;1;1;83100;4;4;4;4;4;4;4;4;1;2;;8;4;913;5;913;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338387;1;1;1;10;05;1;680.8121141;05;1;1;1;85;11;1937;1;3;;3;;2;2;2;6;;;3;1;2;;;;;;;;;;;1;;1;2;2;140000;2;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;1;1;0
20230205;02;2023;7338387;1;2;1;10;05;1;680.8121141;05;1;2;2;63;3;1959;2;3;;2;;1;;2;6;;;3;1;1;;;;;;;;;;;1;;1;2;5;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338388;1;1;1;10;05;1;1211.9821345;05;1;1;1;27;9;1995;1;2;;2;;2;2;2;6;;;6;;;1;;;;;;;;;;;;1;3;;;4;4;4;4;4;3;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;1;0
20230205;02;2023;7338389;1;1;1;10;05;1;1446.0559886;05;1;1;1;54;1;1969;1;3;;3;;2;2;2;6;;;3;1;2;1;;;;;;1;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338389;1;2;1;10;05;1;1446.0559886;05;1;2;2;52;8;1970;2;2;;3;;2;2;2;6;;;3;1;1;;1;1;1;;;1;;;;;;1;1;1;45200;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338389;1;3;1;10;05;1;1446.0559886;05;1;3;2;16;3;2006;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;;;;;;;;0;0;0
20230205;02;2023;7338389;1;4;1;10;05;1;1446.0559886;05;1;4;1;12;9;2010;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;;;;;;;;0;0;0
20230205;02;2023;7338390;1;1;1;10;05;1;841.88244343;05;1;1;1;39;11;1983;1;3;;3;;2;2;2;6;;;3;1;2;;1;;1;;;1;;1;;;;1;3;;;4;4;4;2;2;4;4;4;1;2;;3;5;;;;2;1;1;0;;0;0;1;1;0
20230205;02;2023;7338390;1;2;1;10;05;1;841.88244343;05;1;2;2;42;8;1980;2;3;;2;;2;2;2;6;;;3;1;1;;1;1;1;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;8;5;112;5;112;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338390;1;3;1;10;05;1;841.88244343;05;1;3;2;14;8;2008;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;;;;;;0;0;0
20230205;02;2023;7338390;1;4;1;10;05;1;841.88244343;05;1;2;1;7;4;2015;3;1;2;1;1;2;2;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;3;1;;;;;;;;;;;0;0;0
20230205;02;2023;7338390;1;5;1;10;05;1;841.88244343;05;1;5;2;21;4;2001;3;1;2;3;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338390;1;6;1;10;05;1;841.88244343;05;1;5;2;4;10;2018;8;1;5;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;;;;;;;;0
20230205;02;2023;7338391;1;1;1;10;05;1;894.4902399;05;1;1;1;38;5;1984;1;3;;3;;2;2;2;6;;;2;1;2;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338391;1;2;1;10;05;1;894.4902399;05;1;2;2;45;4;1977;2;2;;2;;2;2;2;6;;;2;1;1;;;;;;;;;;;1;;1;1;1;46000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338392;1;1;1;10;05;1;804.59613485;05;1;1;2;73;5;1949;1;3;;3;;1;;2;6;;;3;1;2;;1;;1;;;1;;1;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338392;1;2;1;10;05;1;804.59613485;05;1;2;1;79;12;1943;2;3;;3;;2;2;2;6;;;3;1;1;;1;1;1;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;2;;;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338393;1;1;1;10;05;1;944.23878628;05;1;1;2;24;6;1998;1;2;;2;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;1;1;45000;4;4;4;4;4;4;4;4;1;2;;8;5;419;5;419;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338393;1;2;1;10;05;1;944.23878628;05;1;1;1;4;12;2018;3;1;1;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;2;2;;1;0;;;;;;;;;;;;;0
20230205;02;2023;7338393;1;3;1;10;05;1;944.23878628;05;1;1;2;1;6;2021;3;1;1;2;;2;2;2;6;;;;;;;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;;;;0
20230205;02;2023;7338394;1;1;1;10;05;1;837.91440445;05;1;1;1;68;3;1954;1;3;;3;;1;;1;1;40_02;;2;1;2;;;;;;;;;;;1;;1;1;3;125000;4;3;4;4;4;4;4;4;2;2;;1;0;;;;2;1;1;0;;0;0;0;1;1
20230205;02;2023;7338394;1;2;1;10;05;1;837.91440445;05;1;2;2;70;8;1952;2;3;;3;;2;2;2;6;;;2;1;1;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338394;1;3;1;10;05;1;837.91440445;05;1;3;1;11;12;2011;8;2;;3;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;3;4;;;;;;;;;;;0;0;0
20230205;02;2023;7338395;1;1;1;10;05;1;942.84944039;05;1;1;1;51;5;1971;1;3;;3;;2;2;2;6;;;3;1;2;;;;;;;;;;;1;;1;1;1;56000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338395;1;2;1;10;05;1;942.84944039;05;1;2;2;44;3;1978;2;2;;2;;2;2;2;6;;;3;1;1;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338395;1;3;1;10;05;1;942.84944039;05;1;3;1;19;1;2004;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;10;5;731;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338396;1;1;1;10;05;1;1577.4320212;05;1;1;2;80;9;1942;1;3;;3;;1;;2;5;;;5;;;;1;1;1;;;;;1;;;;1;3;;;2;4;3;3;3;2;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;1;1;0
20230205;02;2023;7338396;1;2;1;10;05;1;1577.4320212;05;1;2;1;16;3;2006;8;2;;3;;2;2;2;6;;;6;;;;;;;;;;;1;;;;1;3;;;4;4;4;4;3;4;4;4;1;1;1;4;3;;;;;;;;;;;0;1;0
20230205;02;2023;7338397;1;1;1;10;05;1;1782.3075165;05;1;1;1;26;12;1996;1;2;;2;;2;2;2;5;;;6;;;1;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;4;;;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338397;1;2;1;10;05;1;1782.3075165;05;1;2;1;33;8;1989;9;2;;3;;2;2;2;5;;;4;;;;1;;1;;;1;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;6;2;;3;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338398;1;1;1;10;05;1;1885.3430763;05;1;1;2;19;4;2003;1;2;;2;;2;1;2;6;;;1;1;2;;;;;;;;;;;1;;2;;;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338398;1;2;1;10;05;1;1885.3430763;05;1;2;1;28;11;1994;2;2;;2;;1;;2;6;;;1;1;1;;;;;;;;;;;1;;2;;;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338398;2;1;2;10;05;1;1885.3430763;05;1;1;1;36;5;1986;1;2;;3;;2;2;2;6;;;4;;;1;1;1;1;;;;;;;;;2;;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338398;3;1;3;10;05;1;1885.3430763;05;1;1;2;60;11;1962;1;3;;3;;1;;2;6;;;3;1;2;;;;;;;;;;;1;;2;;;;4;4;3;4;4;4;4;4;1;2;;3;5;;;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338398;3;2;3;10;05;1;1885.3430763;05;1;2;1;67;1;1956;2;3;;3;;1;;2;6;;;3;1;1;;;;;;;;;;;1;;2;;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338399;1;1;1;10;05;1;1831.1685314;05;1;1;1;28;9;1994;1;2;;2;;1;;2;6;;;6;;;;;;;;;;;;;1;;1;1;1;96000;4;4;4;4;4;4;4;4;1;2;;10;10;223;7;223;1;3;1;1;1;1;1;0;0;0
20230205;02;2023;7338399;1;2;1;10;05;1;1831.1685314;05;1;2;1;17;7;2005;9;2;;2;;2;1;2;6;;;6;;;;;;;;;;1;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;10;0;613;3;;;;;;;;;0;0;0
20230205;02;2023;7338400;1;1;1;10;05;1;4485.9170401;05;1;1;1;60;7;1962;1;3;;3;;1;;2;6;;;6;;;;;;;;;;;;;1;;1;2;2;200000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338400;1;2;1;10;05;1;4485.9170401;05;1;2;1;59;11;1963;6;3;;3;;2;2;2;6;;;4;;;;;;1;;;;;;;;;1;1;3;128000;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338400;1;3;1;10;05;1;4485.9170401;05;1;3;1;36;7;1986;9;2;;2;;1;;2;6;;;6;;;;;;;;;;;;;1;;1;1;1;40000;4;4;4;4;4;4;4;4;1;2;;8;4;613;5;613;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338401;1;1;1;10;05;1;3328.148731;05;1;1;1;62;12;1960;1;3;;3;;2;1;2;6;;;4;;;;;;;;;;;;;1;;2;;;;4;4;4;4;4;4;4;4;1;2;;9;6;119;6;119;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338402;1;1;1;10;05;1;874.82965494;05;1;1;2;39;11;1983;1;2;;2;;2;2;2;6;;;4;;;;;;;;;;;;;1;;1;1;1;46000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338402;1;2;1;10;05;1;874.82965494;05;1;2;2;13;7;2009;3;1;1;2;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;;;;;;0;0;0
20230205;02;2023;7338403;1;1;1;10;05;1;1002.4089796;05;1;1;2;36;8;1986;1;2;;3;;2;1;2;6;;;6;;;;;;1;;;;;1;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338403;1;2;1;10;05;1;1002.4089796;05;1;2;2;12;12;2010;3;1;1;2;;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;;;;;;0;0;0
20230205;02;2023;7338404;1;1;1;10;05;1;711.06058891;05;1;1;1;38;5;1984;1;2;;3;;1;;1;5;;;2;1;2;;1;1;1;1;1;1;;1;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;2;1;1;0;;0;0;0;0;1
20230205;02;2023;7338404;1;2;1;10;05;1;711.06058891;05;1;2;2;25;5;1997;2;2;;2;;1;;2;6;;;2;1;1;1;;;1;1;1;1;;1;;;;2;;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338404;1;3;1;10;05;1;711.06058891;05;1;3;2;19;12;2003;9;2;;2;;2;2;2;6;;;6;;;;;;;;;;;1;;;;2;;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338405;1;1;1;10;05;1;725.58385546;05;1;1;1;72;9;1950;1;3;;3;;2;2;2;6;;;3;1;2;;;;;;;;;;;1;;1;3;;;3;3;3;4;4;4;4;4;1;2;;3;3;;;;2;1;1;0;;0;0;0;1;0
20230205;02;2023;7338405;1;2;1;10;05;1;725.58385546;05;1;2;2;72;3;1950;2;3;;2;;2;2;2;6;;;3;1;1;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;2;;;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338405;1;3;1;10;05;1;725.58385546;05;1;3;1;45;8;1977;3;1;2;1;1;2;2;2;6;;;4;;;;;;;;;1;;;;;;2;;;;4;4;3;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338406;1;1;1;10;05;1;679.30063058;05;1;1;2;34;9;1988;1;1;2;3;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;1;1;45000;4;4;4;4;4;4;4;4;1;2;;9;6;412;6;412;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338406;1;2;1;10;05;1;679.30063058;05;1;2;2;52;9;1970;4;2;;3;;2;2;2;6;;;4;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338406;1;3;1;10;05;1;679.30063058;05;1;3;1;29;9;1993;6;1;2;2;;2;2;2;5;;;6;;;1;;;1;;;;;;;;;1;1;1;51000;4;4;4;4;4;4;4;4;1;2;;10;10;713;7;713;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338407;1;1;1;10;05;1;711.06058891;05;1;1;1;47;5;1975;1;3;;2;;1;;2;6;;;3;1;2;;;;1;;;1;;1;;;;2;;;;4;4;3;4;4;4;4;4;1;2;;4;1;;;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338407;1;2;1;10;05;1;711.06058891;05;1;2;2;54;6;1968;2;2;;2;;2;2;2;6;;;3;1;1;;1;1;1;1;;1;;1;;;;2;;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338407;1;3;1;10;05;1;711.06058891;05;1;3;2;15;1;2008;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;;;;;;0;0;0
20230205;02;2023;7338408;1;1;1;10;05;1;1040.2763432;05;1;1;2;25;10;1997;1;2;;2;;1;;2;6;;;2;2;;;;;;;;1;;;;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338408;1;2;1;10;05;1;1040.2763432;05;1;1;1;4;10;2018;3;1;1;2;;2;1;2;6;;;;;;;;;;;;;;;;;;1;3;;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;;;;;;;;0
20230205;02;2023;7338409;1;1;1;10;05;1;1024.9367332;05;1;1;2;43;12;1979;1;2;;2;;2;2;2;6;;;2;1;2;;1;1;;;;1;;;;;;2;;;;4;4;4;3;4;4;4;4;1;2;;10;10;119;7;119;1;2;1;0;;0;0;0;1;0
20230205;02;2023;7338409;1;2;1;10;05;1;1024.9367332;05;1;2;1;33;9;1989;2;2;;2;;2;1;2;6;;;2;1;1;;;;;;;1;;;;;;2;;;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338410;1;1;1;10;05;1;798.93223156;05;1;1;2;38;9;1984;1;2;;3;;2;2;2;6;;;4;;;;1;;;;;;;;;;;1;1;1;46000;4;4;4;4;4;4;4;4;1;2;;4;1;;;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338410;1;2;1;10;05;1;798.93223156;05;1;2;1;13;6;2009;3;1;1;2;;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;;;;;;0;0;0
20230205;02;2023;7338411;1;1;1;10;05;1;5126.7887904;05;1;1;2;43;6;1979;1;2;;1;3;2;2;2;6;;;6;;;;;;;;;;;;;1;;1;1;3;250000;4;4;4;4;4;4;4;4;1;1;2;10;0;313;6;119;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338411;1;2;1;10;05;1;5126.7887904;05;1;2;2;18;5;2004;3;1;1;2;;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338411;1;3;1;10;05;1;5126.7887904;05;1;3;1;65;9;1957;4;3;;3;;2;2;2;6;;;4;;;;;;;;;;;;;1;;1;1;2;80000;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338412;1;1;1;10;05;1;787.15141111;05;1;1;1;49;2;1973;1;3;;3;;1;;2;6;;;2;1;2;;;;;;;;;;;1;;1;1;1;50000;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338412;1;2;1;10;05;1;787.15141111;05;1;2;2;50;9;1972;2;3;;2;;2;2;2;6;;;2;1;1;;;;;;;;;;;1;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338413;1;1;1;10;05;1;1160.7745944;05;1;1;2;31;10;1991;1;2;;3;;2;2;2;6;;;2;1;2;1;;1;1;;;;;;;;;1;1;1;48000;4;4;4;4;4;4;4;4;1;2;;9;6;411;6;411;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338413;1;2;1;10;05;1;1160.7745944;05;1;2;1;32;2;1990;2;2;;2;;2;1;2;6;;;2;1;1;1;1;;1;;;1;;;;;;1;1;3;145000;4;4;3;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338413;1;3;1;10;05;1;1160.7745944;05;1;3;1;10;2;2012;3;1;1;2;;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;2;4;0;;;;;;;;;;;0;0;0
20230205;02;2023;7338413;1;4;1;10;05;1;1160.7745944;05;1;4;2;10;10;2012;3;2;;1;2;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;3;3;;;;;;;;;;;0;0;0
20230205;02;2023;7338413;1;5;1;10;05;1;1160.7745944;05;1;5;2;4;5;2018;3;2;;1;2;2;1;2;6;;;;;;;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;2;1;1;2;0;;;;;;;;;;;;;0
20230205;02;2023;7338413;1;6;1;10;05;1;1160.7745944;05;1;6;2;1;3;2021;3;2;;1;2;2;2;2;6;;;;;;;;;;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;;;;;;;;;;;;;;;;;;0
20230205;02;2023;7338414;1;1;1;10;05;1;1178.8997863;05;1;1;1;39;8;1983;1;2;;2;;1;;2;6;;;2;1;2;;;;1;;;;;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338414;1;2;1;10;05;1;1178.8997863;05;1;2;2;39;10;1983;2;2;;3;;2;2;2;6;;;2;1;1;1;1;;1;;;;;;;;;1;1;4;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1;0;;0;0;0;0;0
20230205;02;2023;7338414;1;3;1;10;05;1;1178.8997863;05;1;3;1;19;10;2003;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;9;1;715;2;;2;1;1;0;;0;0;0;0;0
20230205;02;2023;7338414;1;4;1;10;05;1;1178.8997863;05;1;4;2;14;3;2008;3;1;2;1;1;2;2;2;6;;;6;;;;;;;;;;1;;;;;1;1;5;;4;4;4;2;2;4;4;4;1;2;;4;4;;;;;;;;;;;1;1;0
